region_bld,clim,urt,arch,eneff,value
C-WEU-GRC,Zone_5A Cool Humid,urb,sfh,s1,0.99033
C-WEU-ESP,Zone_3C Warm Marine,rur,sfh,s1,0.99999
C-WEU-ESP,Zone_3C Warm Marine,urb,sfh,s1,0.99999
C-WEU-ESP,Zone_4C Mixed Marine,rur,sfh,s1,0.99999
C-WEU-ESP,Zone_4C Mixed Marine,urb,sfh,s1,0.99999
C-WEU-ESP,Zone_4A Mixed Humid,rur,sfh,s1,0.99999
C-WEU-ESP,Zone_4A Mixed Humid,urb,sfh,s1,0.99999
C-WEU-ESP,Zone_3A Warm Humid,rur,sfh,s1,0.99999
C-WEU-ESP,Zone_3A Warm Humid,urb,sfh,s1,0.99999
C-WEU-ESP,Zone_3B Warm Dry,rur,sfh,s1,0.99999
C-WEU-ESP,Zone_3B Warm Dry,urb,sfh,s1,0.99999
C-WEU-ESP,Zone_2B Hot Dry,rur,sfh,s1,0.99999
C-WEU-ESP,Zone_2B Hot Dry,urb,sfh,s1,0.99999
C-WEU-FIN,Zone_6A Cold Humid,rur,sfh,s1,0.06038
C-WEU-FIN,Zone_6A Cold Humid,urb,sfh,s1,0.06038
C-WEU-FIN,Zone_7A Very cold Humid,rur,sfh,s1,0.06038
C-WEU-FIN,Zone_7A Very cold Humid,urb,sfh,s1,0.06038
C-WEU-FRA,Zone_4A Mixed Humid,rur,sfh,s1,0.93885
C-WEU-FRA,Zone_4A Mixed Humid,urb,sfh,s1,0.93885
C-WEU-FRA,Zone_5A Cool Humid,rur,sfh,s1,0.93885
C-WEU-FRA,Zone_5A Cool Humid,urb,sfh,s1,0.93885
