region_bld,urt,arch,year,value
C-EEU-HUN,rur,mfh,2095,2.8607264268247516
C-EEU-HUN,rur,mfh,2045,2.8607264268247516
C-EEU-HUN,rur,mfh,2050,2.8607264268247516
C-EEU-HUN,rur,mfh,2040,2.8607264268247516
C-EEU-HUN,rur,mfh,2060,2.8607264268247516
C-EEU-HUN,rur,mfh,2065,2.8607264268247516
C-EEU-HUN,rur,mfh,2070,2.8607264268247516
C-EEU-HUN,rur,mfh,2075,2.8607264268247516
C-EEU-HUN,rur,mfh,2080,2.8607264268247516
C-EEU-HUN,rur,mfh,2085,2.8607264268247516
C-EEU-HUN,rur,mfh,2055,2.8607264268247516
C-EEU-LTU,rur,mfh,2085,2.5192028887267637
C-EEU-LTU,rur,mfh,2055,2.5192028887267637
C-EEU-LTU,rur,mfh,2080,2.5192028887267637
C-EEU-LTU,rur,mfh,2075,2.5192028887267637
C-EEU-LTU,rur,mfh,2070,2.5192028887267637
C-EEU-LTU,rur,mfh,2065,2.5192028887267637
C-EEU-LTU,rur,mfh,2060,2.5192028887267637
C-EEU-LTU,rur,mfh,2050,2.5192028887267637
C-EEU-LTU,sub,mfh,2095,2.4693176830094017
C-EEU-LTU,rur,mfh,2040,2.5192028887267637
C-EEU-LTU,rur,mfh,2035,2.5192028887267637
C-EEU-LTU,rur,mfh,2030,2.5192028887267637
C-EEU-LTU,rur,mfh,2025,2.5192028887267637
C-EEU-LTU,rur,mfh,2020,2.5192028887267637
C-EEU-LTU,rur,mfh,2015,2.5192028887267637
C-EEU-LTU,rur,mfh,2090,2.5192028887267637
C-EEU-LTU,rur,mfh,2045,2.5192028887267637
C-EEU-LTU,sub,mfh,2100,2.4693176830094017
C-EEU-LTU,rur,mfh,2095,2.5192028887267637
C-EEU-LTU,urb,mfh,2015,2.257305558710615
C-EEU-LTU,sub,mfh,2020,2.4693176830094017
C-EEU-LTU,sub,mfh,2025,2.4693176830094017
C-EEU-LTU,sub,mfh,2030,2.4693176830094017
C-EEU-LTU,sub,mfh,2035,2.4693176830094017
C-EEU-LTU,sub,mfh,2040,2.4693176830094017
C-EEU-LTU,sub,mfh,2045,2.4693176830094017
C-EEU-LTU,sub,mfh,2050,2.4693176830094017
C-EEU-LTU,sub,mfh,2055,2.4693176830094017
C-EEU-LTU,sub,mfh,2060,2.4693176830094017
C-EEU-LTU,sub,mfh,2065,2.4693176830094017
C-EEU-LTU,sub,mfh,2070,2.4693176830094017
C-EEU-LTU,sub,mfh,2075,2.4693176830094017
C-EEU-LTU,sub,mfh,2080,2.4693176830094017
C-EEU-LTU,sub,mfh,2085,2.4693176830094017
C-EEU-LTU,sub,mfh,2090,2.4693176830094017
C-EEU-LTU,sub,mfh,2015,2.4693176830094017
C-EEU-LTU,rur,mfh,2100,2.5192028887267637
C-EEU-LTU,urb,mfh,2055,2.257305558710615
C-EEU-LTU,urb,mfh,2100,2.257305558710615
C-EEU-LTU,urb,mfh,2020,2.257305558710615
