region_bld,year,value
C-WEU-ITA,2050,54.705182
C-WEU-ITA,2055,54.04151034821427
C-WEU-ITA,2060,53.342886095238086
C-WEU-ITA,2065,52.61073482083332
C-WEU-ITA,2070,51.8464821047619
C-WEU-ITA,2075,51.0515535267857
C-WEU-ITA,2080,50.22737466666666
C-WEU-ITA,2085,49.37537110416666
C-WEU-ITA,2090,48.49696841904762
C-WEU-ITA,2095,47.59359219107142
C-WEU-ITA,2100,46.666668
C-WEU-LUX,2010,0.514137
C-WEU-LUX,2015,0.5676499937499999
C-WEU-LUX,2020,0.6137244571428572
C-WEU-LUX,2025,0.6529301919642857
C-WEU-LUX,2030,0.685837
C-WEU-LUX,2035,0.713014683035714
C-WEU-LUX,2040,0.7350330428571428
C-WEU-LUX,2045,0.7524618812499998
C-WEU-LUX,2050,0.765871
C-WEU-LUX,2055,0.7758302008928569
C-WEU-LUX,2060,0.7829092857142855
C-WEU-LUX,2065,0.7876780562499999
C-WEU-LUX,2070,0.7907063142857141
C-WEU-LUX,2075,0.7925638616071427
C-WEU-LUX,2080,0.7938205
C-WEU-LUX,2085,0.7950460312500001
C-WEU-LUX,2090,0.7968102571428572
C-WEU-LUX,2095,0.7996829794642855
C-WEU-LUX,2100,0.804234
C-WEU-MLT,2010,0.395376
C-WEU-MLT,2015,0.43254719583333323
C-WEU-MLT,2020,0.4605911523809522
C-WEU-MLT,2025,0.4803932827380949
C-WEU-MLT,2030,0.492839
C-WEU-MLT,2035,0.4988137172619046
C-WEU-MLT,2040,0.49920284761904743
C-WEU-MLT,2045,0.4948918041666664
C-WEU-MLT,2050,0.486766
C-WEU-MLT,2055,0.4757108482142853
C-WEU-MLT,2060,0.46261176190476166
C-WEU-MLT,2065,0.4483541541666663
C-WEU-MLT,2070,0.4338234380952379
C-WEU-MLT,2075,0.419905026785714
C-WEU-MLT,2080,0.4074843333333331
C-WEU-MLT,2085,0.39744677083333313
C-WEU-MLT,2090,0.39067775238095226
C-WEU-MLT,2095,0.3880626910714285
C-WEU-MLT,2100,0.390487
C-WEU-NLD,2010,17.309541
C-WEU-NLD,2015,17.731585189583328
C-WEU-NLD,2020,18.06346118095238
C-WEU-NLD,2025,18.313957581845234
C-WEU-NLD,2030,18.491863
C-WEU-NLD,2035,18.605966043154755
C-WEU-NLD,2040,18.665055319047614
C-WEU-NLD,2045,18.677919435416662
C-WEU-NLD,2050,18.653347
C-WEU-NLD,2055,18.600126620535708
C-WEU-NLD,2060,18.5270469047619
C-WEU-NLD,2065,18.442896460416662
C-WEU-NLD,2070,18.356463895238093
C-WEU-NLD,2075,18.276537816964282
C-WEU-NLD,2080,18.21190683333333
C-WEU-NLD,2085,18.17135955208333
C-WEU-NLD,2090,18.16368458095238
C-WEU-NLD,2095,18.197670527678568
C-WEU-NLD,2100,18.282106
C-WEU-PRT,2010,9.685342
C-WEU-PRT,2015,9.747702786458332
C-WEU-PRT,2020,9.773286238095237
C-WEU-PRT,2025,9.766002320684523
C-WEU-PRT,2030,9.729761
C-WEU-PRT,2035,9.668472241815472
C-WEU-PRT,2040,9.58604601190476
C-WEU-PRT,2045,9.486392276041663
