year,region_bld,clim,arch,urt,value
2045,C-EEU-HRV,Zone_4A Mixed Humid,mfh,rur,0.337
2045,C-EEU-HRV,Zone_4A Mixed Humid,mfh,urb,0.333
2045,C-EEU-HRV,Zone_4A Mixed Humid,sfh,rur,0.397
2045,C-EEU-HRV,Zone_4A Mixed Humid,sfh,urb,0.384
2045,C-EEU-HRV,Zone_4C Mixed Marine,mfh,rur,0.635
2045,C-EEU-HRV,Zone_4C Mixed Marine,sfh,rur,0.59
2045,C-EEU-HRV,Zone_5A Cool Humid,mfh,rur,0.701
2045,C-EEU-HRV,Zone_5A Cool Humid,sfh,rur,0.632
2045,C-EEU-HUN,Zone_4A Mixed Humid,mfh,rur,0.23
2045,C-EEU-HUN,Zone_4A Mixed Humid,mfh,urb,0.17
2045,C-EEU-HUN,Zone_4A Mixed Humid,sfh,rur,0.131
2045,C-EEU-HUN,Zone_4A Mixed Humid,sfh,urb,0.082
2045,C-EEU-HUN,Zone_5A Cool Humid,mfh,rur,0.15
2045,C-EEU-HUN,Zone_5A Cool Humid,mfh,urb,0.122
2045,C-EEU-HUN,Zone_5A Cool Humid,sfh,rur,0.097
2045,C-EEU-HUN,Zone_5A Cool Humid,sfh,urb,0.101
2045,C-EEU-LTU,Zone_5A Cool Humid,mfh,rur,0.187
2045,C-EEU-LTU,Zone_5A Cool Humid,mfh,urb,0.166
2045,C-EEU-LTU,Zone_5A Cool Humid,sfh,rur,0.131
2045,C-EEU-LTU,Zone_5A Cool Humid,sfh,urb,0.098
2045,C-EEU-LTU,Zone_6A Cold Humid,mfh,rur,0.143
2045,C-EEU-LTU,Zone_6A Cold Humid,mfh,urb,0.143
2045,C-EEU-LTU,Zone_6A Cold Humid,sfh,rur,0.12
2045,C-EEU-LTU,Zone_6A Cold Humid,sfh,urb,0.186
2045,C-EEU-LVA,Zone_6A Cold Humid,mfh,rur,0.232
2045,C-EEU-LVA,Zone_6A Cold Humid,mfh,urb,0.193
2045,C-EEU-LVA,Zone_6A Cold Humid,sfh,rur,0.307
2045,C-EEU-LVA,Zone_6A Cold Humid,sfh,urb,0.345
2045,C-EEU-POL,Zone_5A Cool Humid,mfh,rur,0.19
2045,C-EEU-POL,Zone_5A Cool Humid,mfh,urb,0.207
2045,C-EEU-POL,Zone_5A Cool Humid,sfh,rur,0.15
2045,C-EEU-POL,Zone_5A Cool Humid,sfh,urb,0.132
2045,C-EEU-POL,Zone_6A Cold Humid,mfh,rur,0.378
2045,C-EEU-POL,Zone_6A Cold Humid,mfh,urb,0.264
2045,C-EEU-POL,Zone_6A Cold Humid,sfh,rur,0.175
2045,C-EEU-POL,Zone_6A Cold Humid,sfh,urb,0.164
2045,C-EEU-ROU,Zone_4A Mixed Humid,mfh,rur,0.295
2045,C-EEU-ROU,Zone_4A Mixed Humid,mfh,urb,0.233
2045,C-EEU-ROU,Zone_4A Mixed Humid,sfh,rur,0.277
2045,C-EEU-ROU,Zone_4A Mixed Humid,sfh,urb,0.256
2045,C-EEU-ROU,Zone_5A Cool Humid,mfh,rur,0.257
2045,C-EEU-ROU,Zone_5A Cool Humid,mfh,urb,0.232
2045,C-EEU-ROU,Zone_5A Cool Humid,sfh,rur,0.269
2045,C-EEU-ROU,Zone_5A Cool Humid,sfh,urb,0.264
2045,C-EEU-ROU,Zone_6A Cold Humid,mfh,rur,0.246
2045,C-EEU-ROU,Zone_6A Cold Humid,sfh,rur,0.234
2045,C-EEU-SVK,Zone_5A Cool Humid,mfh,rur,0.191
2045,C-EEU-SVK,Zone_5A Cool Humid,mfh,urb,0.206
2045,C-EEU-SVK,Zone_5A Cool Humid,sfh,rur,0.228
2045,C-EEU-SVK,Zone_5A Cool Humid,sfh,urb,0.231
2045,C-EEU-SVK,Zone_6A Cold Humid,mfh,rur,0.168
2045,C-EEU-SVK,Zone_6A Cold Humid,mfh,urb,0.19
2045,C-EEU-SVK,Zone_6A Cold Humid,sfh,rur,0.198
2045,C-EEU-SVK,Zone_6A Cold Humid,sfh,urb,0.232
2045,C-EEU-SVN,Zone_4A Mixed Humid,mfh,rur,0.193
2045,C-EEU-SVN,Zone_4A Mixed Humid,mfh,urb,0.264
2045,C-EEU-SVN,Zone_4A Mixed Humid,sfh,rur,0.196
2045,C-EEU-SVN,Zone_4A Mixed Humid,sfh,urb,0.249
2045,C-EEU-SVN,Zone_5A Cool Humid,mfh,rur,0.169
2045,C-EEU-SVN,Zone_5A Cool Humid,mfh,urb,0.185
2045,C-EEU-SVN,Zone_5A Cool Humid,sfh,rur,0.214
2045,C-EEU-SVN,Zone_5A Cool Humid,sfh,urb,0.147
2045,C-EEU-SVN,Zone_7A Very cold Humid,mfh,rur,0.213
2045,C-EEU-SVN,Zone_7A Very cold Humid,sfh,rur,0.225
2045,C-WEU-AUT,Zone_4A Mixed Humid,mfh,rur,0.21
2045,C-WEU-AUT,Zone_4A Mixed Humid,mfh,urb,0.134
2045,C-WEU-AUT,Zone_4A Mixed Humid,sfh,rur,0.174
2045,C-WEU-AUT,Zone_4A Mixed Humid,sfh,urb,0.214
2045,C-WEU-AUT,Zone_5A Cool Humid,mfh,rur,0.224
2045,C-WEU-AUT,Zone_5A Cool Humid,mfh,urb,0.178
2045,C-WEU-AUT,Zone_5A Cool Humid,sfh,rur,0.166
2045,C-WEU-AUT,Zone_5A Cool Humid,sfh,urb,0.167
2045,C-WEU-AUT,Zone_6A Cold Humid,mfh,rur,0.242
2045,C-WEU-AUT,Zone_6A Cold Humid,mfh,urb,0.208
2045,C-WEU-AUT,Zone_6A Cold Humid,sfh,rur,0.163
2045,C-WEU-AUT,Zone_6A Cold Humid,sfh,urb,0.139
2045,C-WEU-AUT,Zone_7A Very cold Humid,mfh,rur,0.296
2045,C-WEU-AUT,Zone_7A Very cold Humid,mfh,urb,0.18
2045,C-WEU-AUT,Zone_7A Very cold Humid,sfh,rur,0.192
2045,C-WEU-AUT,Zone_7A Very cold Humid,sfh,urb,0.127
2045,C-WEU-BEL,Zone_4A Mixed Humid,mfh,rur,0.161
2045,C-WEU-BEL,Zone_4A Mixed Humid,mfh,urb,0.24
2045,C-WEU-BEL,Zone_4A Mixed Humid,sfh,rur,0.092
2045,C-WEU-BEL,Zone_4A Mixed Humid,sfh,urb,0.082
2045,C-WEU-BEL,Zone_5A Cool Humid,mfh,rur,0.195
2045,C-WEU-BEL,Zone_5A Cool Humid,mfh,urb,0.191
2045,C-WEU-BEL,Zone_5A Cool Humid,sfh,rur,0.173
2045,C-WEU-BEL,Zone_5A Cool Humid,sfh,urb,0.092
2045,C-WEU-CYP,Zone_3A Warm Humid,mfh,urb,0.283
2045,C-WEU-CYP,Zone_3A Warm Humid,sfh,urb,0.279
2045,C-WEU-DEU,Zone_4A Mixed Humid,mfh,rur,0.098
2045,C-WEU-DEU,Zone_4A Mixed Humid,mfh,urb,0.07
2045,C-WEU-DEU,Zone_4A Mixed Humid,sfh,rur,0.054
2045,C-WEU-DEU,Zone_4A Mixed Humid,sfh,urb,0.037
2045,C-WEU-DEU,Zone_5A Cool Humid,mfh,rur,0.139
2045,C-WEU-DEU,Zone_5A Cool Humid,mfh,urb,0.087
2045,C-WEU-DEU,Zone_5A Cool Humid,sfh,rur,0.067
2045,C-WEU-DEU,Zone_5A Cool Humid,sfh,urb,0.044
2045,C-WEU-DEU,Zone_6A Cold Humid,mfh,rur,0.142
2045,C-WEU-DEU,Zone_6A Cold Humid,mfh,urb,0.118
2045,C-WEU-DEU,Zone_6A Cold Humid,sfh,rur,0.075
2045,C-WEU-DEU,Zone_6A Cold Humid,sfh,urb,0.062
2045,C-WEU-DNK,Zone_5A Cool Humid,mfh,rur,0.391
2045,C-WEU-DNK,Zone_5A Cool Humid,mfh,urb,0.168
2045,C-WEU-DNK,Zone_5A Cool Humid,sfh,rur,0.066
2045,C-WEU-DNK,Zone_5A Cool Humid,sfh,urb,0.048
2045,C-WEU-ESP,Zone_2B Hot Dry,mfh,urb,0.293
2045,C-WEU-ESP,Zone_2B Hot Dry,sfh,urb,0.245
2045,C-WEU-ESP,Zone_3A Warm Humid,mfh,rur,0.377
2045,C-WEU-ESP,Zone_3A Warm Humid,mfh,urb,0.241
2045,C-WEU-ESP,Zone_3A Warm Humid,sfh,rur,0.357
2045,C-WEU-ESP,Zone_3A Warm Humid,sfh,urb,0.372
2045,C-WEU-ESP,Zone_3B Warm Dry,mfh,rur,0.354
2045,C-WEU-ESP,Zone_3B Warm Dry,mfh,urb,0.279
2045,C-WEU-ESP,Zone_3B Warm Dry,sfh,rur,0.423
2045,C-WEU-ESP,Zone_3B Warm Dry,sfh,urb,0.384
2045,C-WEU-ESP,Zone_3C Warm Marine,mfh,urb,0.295
2045,C-WEU-ESP,Zone_3C Warm Marine,sfh,urb,0.321
2045,C-WEU-ESP,Zone_4A Mixed Humid,mfh,rur,0.385
2045,C-WEU-ESP,Zone_4A Mixed Humid,mfh,urb,0.255
2045,C-WEU-ESP,Zone_4A Mixed Humid,sfh,rur,0.635
2045,C-WEU-ESP,Zone_4A Mixed Humid,sfh,urb,0.488
2045,C-WEU-ESP,Zone_4C Mixed Marine,mfh,rur,0.412
2045,C-WEU-ESP,Zone_4C Mixed Marine,mfh,urb,0.28
2045,C-WEU-ESP,Zone_4C Mixed Marine,sfh,rur,0.608
2045,C-WEU-ESP,Zone_4C Mixed Marine,sfh,urb,0.483
2045,C-WEU-FIN,Zone_6A Cold Humid,mfh,rur,0.192
2045,C-WEU-FIN,Zone_6A Cold Humid,mfh,urb,0.101
2045,C-WEU-FIN,Zone_6A Cold Humid,sfh,rur,0.087
2045,C-WEU-FIN,Zone_6A Cold Humid,sfh,urb,0.071
2045,C-WEU-FIN,Zone_7A Very cold Humid,mfh,rur,0.193
2045,C-WEU-FIN,Zone_7A Very cold Humid,mfh,urb,0.134
2045,C-WEU-FIN,Zone_7A Very cold Humid,sfh,rur,0.109
2045,C-WEU-FIN,Zone_7A Very cold Humid,sfh,urb,0.084
2045,C-WEU-FRA,Zone_0A Extremely hot Humid,mfh,urb,0.256
2045,C-WEU-FRA,Zone_0A Extremely hot Humid,sfh,urb,0.256
2045,C-WEU-FRA,Zone_1A Very hot Humid,mfh,urb,0.24
2045,C-WEU-FRA,Zone_1A Very hot Humid,sfh,urb,0.21
2045,C-WEU-FRA,Zone_2A Hot Humid,mfh,urb,0.139
2045,C-WEU-FRA,Zone_2A Hot Humid,sfh,urb,0.111
2045,C-WEU-FRA,Zone_3A Warm Humid,mfh,rur,0.335
2045,C-WEU-FRA,Zone_3A Warm Humid,mfh,urb,0.244
2045,C-WEU-FRA,Zone_3A Warm Humid,sfh,rur,0.207
2045,C-WEU-FRA,Zone_3A Warm Humid,sfh,urb,0.183
2045,C-WEU-FRA,Zone_3C Warm Marine,mfh,urb,0.337
2045,C-WEU-FRA,Zone_3C Warm Marine,sfh,urb,0.322
2045,C-WEU-FRA,Zone_4A Mixed Humid,mfh,rur,0.263
2045,C-WEU-FRA,Zone_4A Mixed Humid,mfh,urb,0.147
2045,C-WEU-FRA,Zone_4A Mixed Humid,sfh,rur,0.2
2045,C-WEU-FRA,Zone_4A Mixed Humid,sfh,urb,0.104
2045,C-WEU-FRA,Zone_4C Mixed Marine,mfh,rur,0.411
2045,C-WEU-FRA,Zone_4C Mixed Marine,sfh,rur,0.366
2045,C-WEU-FRA,Zone_5A Cool Humid,mfh,rur,0.274
2045,C-WEU-FRA,Zone_5A Cool Humid,mfh,urb,0.227
2045,C-WEU-FRA,Zone_5A Cool Humid,sfh,rur,0.246
2045,C-WEU-FRA,Zone_5A Cool Humid,sfh,urb,0.126
2045,C-WEU-FRA,Zone_7A Very cold Humid,mfh,urb,0.516
2045,C-WEU-FRA,Zone_7A Very cold Humid,sfh,urb,0.263
2045,C-WEU-GRC,Zone_3A Warm Humid,mfh,rur,0.453
2045,C-WEU-GRC,Zone_3A Warm Humid,mfh,urb,0.234
2045,C-WEU-GRC,Zone_3A Warm Humid,sfh,rur,0.518
2045,C-WEU-GRC,Zone_3A Warm Humid,sfh,urb,0.422
2045,C-WEU-GRC,Zone_4A Mixed Humid,mfh,rur,0.337
2045,C-WEU-GRC,Zone_4A Mixed Humid,mfh,urb,0.262
2045,C-WEU-GRC,Zone_4A Mixed Humid,sfh,rur,0.443
2045,C-WEU-GRC,Zone_4A Mixed Humid,sfh,urb,0.402
2045,C-WEU-GRC,Zone_4C Mixed Marine,mfh,urb,0.22
2045,C-WEU-GRC,Zone_4C Mixed Marine,sfh,urb,0.327
2045,C-WEU-GRC,Zone_5A Cool Humid,mfh,rur,0.343
2045,C-WEU-GRC,Zone_5A Cool Humid,mfh,urb,0.313
2045,C-WEU-GRC,Zone_5A Cool Humid,sfh,rur,0.401
2045,C-WEU-GRC,Zone_5A Cool Humid,sfh,urb,0.375
2045,C-WEU-GRC,Zone_5C Cool Marine,mfh,urb,0.376
2045,C-WEU-GRC,Zone_5C Cool Marine,sfh,urb,0.401
2045,C-WEU-IRL,Zone_4A Mixed Humid,mfh,rur,0.208
2045,C-WEU-IRL,Zone_4A Mixed Humid,sfh,rur,0.148
2045,C-WEU-IRL,Zone_5A Cool Humid,mfh,rur,0.267
2045,C-WEU-IRL,Zone_5A Cool Humid,mfh,urb,0.134
2045,C-WEU-IRL,Zone_5A Cool Humid,sfh,rur,0.154
2045,C-WEU-IRL,Zone_5A Cool Humid,sfh,urb,0.068
2045,C-WEU-ITA,Zone_3A Warm Humid,mfh,rur,0.337
2045,C-WEU-ITA,Zone_3A Warm Humid,mfh,urb,0.269
2045,C-WEU-ITA,Zone_3A Warm Humid,sfh,rur,0.357
2045,C-WEU-ITA,Zone_3A Warm Humid,sfh,urb,0.367
2045,C-WEU-ITA,Zone_4A Mixed Humid,mfh,rur,0.344
2045,C-WEU-ITA,Zone_4A Mixed Humid,mfh,urb,0.205
2045,C-WEU-ITA,Zone_4A Mixed Humid,sfh,rur,0.34
2045,C-WEU-ITA,Zone_4A Mixed Humid,sfh,urb,0.241
2045,C-WEU-ITA,Zone_4C Mixed Marine,mfh,rur,0.461
2045,C-WEU-ITA,Zone_4C Mixed Marine,mfh,urb,0.322
2045,C-WEU-ITA,Zone_4C Mixed Marine,sfh,rur,0.511
2045,C-WEU-ITA,Zone_4C Mixed Marine,sfh,urb,0.402
2045,C-WEU-ITA,Zone_5A Cool Humid,mfh,urb,0.239
2045,C-WEU-ITA,Zone_5A Cool Humid,sfh,urb,0.256
2045,C-WEU-ITA,Zone_5C Cool Marine,mfh,urb,0.308
2045,C-WEU-ITA,Zone_5C Cool Marine,sfh,urb,0.341
2045,C-WEU-ITA,Zone_6A Cold Humid,mfh,urb,0.561
2045,C-WEU-ITA,Zone_6A Cold Humid,sfh,urb,0.554
2045,C-WEU-ITA,Zone_7A Very cold Humid,mfh,rur,0.502
2045,C-WEU-ITA,Zone_7A Very cold Humid,mfh,urb,0.374
2045,C-WEU-ITA,Zone_7A Very cold Humid,sfh,rur,0.415
2045,C-WEU-ITA,Zone_7A Very cold Humid,sfh,urb,0.437
2045,C-WEU-LUX,Zone_5A Cool Humid,mfh,urb,0.104
2045,C-WEU-LUX,Zone_5A Cool Humid,sfh,urb,0.002
2045,C-WEU-MLT,Zone_3A Warm Humid,mfh,urb,0.0
2045,C-WEU-MLT,Zone_3A Warm Humid,sfh,urb,0.0
2045,C-WEU-NLD,Zone_4A Mixed Humid,mfh,rur,0.14
2045,C-WEU-NLD,Zone_4A Mixed Humid,mfh,urb,0.064
2045,C-WEU-NLD,Zone_4A Mixed Humid,sfh,rur,0.1
2045,C-WEU-NLD,Zone_4A Mixed Humid,sfh,urb,0.027
2045,C-WEU-NLD,Zone_5A Cool Humid,mfh,urb,0.067
2045,C-WEU-NLD,Zone_5A Cool Humid,sfh,urb,0.028
2045,C-WEU-PRT,Zone_3A Warm Humid,mfh,rur,0.308
2045,C-WEU-PRT,Zone_3A Warm Humid,mfh,urb,0.24
2045,C-WEU-PRT,Zone_3A Warm Humid,sfh,rur,0.43
2045,C-WEU-PRT,Zone_3A Warm Humid,sfh,urb,0.346
2045,C-WEU-PRT,Zone_3C Warm Marine,mfh,rur,0.342
2045,C-WEU-PRT,Zone_3C Warm Marine,mfh,urb,0.19
2045,C-WEU-PRT,Zone_3C Warm Marine,sfh,rur,0.437
2045,C-WEU-PRT,Zone_3C Warm Marine,sfh,urb,0.251
2045,C-WEU-PRT,Zone_4A Mixed Humid,mfh,rur,0.379
2045,C-WEU-PRT,Zone_4A Mixed Humid,sfh,rur,0.51
2045,C-WEU-PRT,Zone_4C Mixed Marine,mfh,rur,0.33
2045,C-WEU-PRT,Zone_4C Mixed Marine,mfh,urb,0.198
2045,C-WEU-PRT,Zone_4C Mixed Marine,sfh,rur,0.516
2045,C-WEU-PRT,Zone_4C Mixed Marine,sfh,urb,0.267
2045,C-WEU-SWE,Zone_5A Cool Humid,mfh,rur,0.153
2045,C-WEU-SWE,Zone_5A Cool Humid,mfh,urb,0.088
2045,C-WEU-SWE,Zone_5A Cool Humid,sfh,rur,0.447
2045,C-WEU-SWE,Zone_5A Cool Humid,sfh,urb,0.178
2045,C-WEU-SWE,Zone_6A Cold Humid,mfh,rur,0.135
2045,C-WEU-SWE,Zone_6A Cold Humid,mfh,urb,0.089
2045,C-WEU-SWE,Zone_6A Cold Humid,sfh,rur,0.35
2045,C-WEU-SWE,Zone_6A Cold Humid,sfh,urb,0.223
2045,C-WEU-SWE,Zone_7A Very cold Humid,mfh,rur,0.155
2045,C-WEU-SWE,Zone_7A Very cold Humid,mfh,urb,0.126
2045,C-WEU-SWE,Zone_7A Very cold Humid,sfh,rur,0.464
2045,C-WEU-SWE,Zone_7A Very cold Humid,sfh,urb,0.35
2045,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,mfh,urb,0.159
2045,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,sfh,urb,0.342
2050,C-EEU-BGR,Zone_4A Mixed Humid,mfh,rur,0.325
2050,C-EEU-BGR,Zone_4A Mixed Humid,mfh,urb,0.329
2050,C-EEU-BGR,Zone_4A Mixed Humid,sfh,rur,0.479
2050,C-EEU-BGR,Zone_4A Mixed Humid,sfh,urb,0.467
2050,C-EEU-BGR,Zone_5A Cool Humid,mfh,rur,0.407
2050,C-EEU-BGR,Zone_5A Cool Humid,mfh,urb,0.29
2050,C-EEU-BGR,Zone_5A Cool Humid,sfh,rur,0.559
2050,C-EEU-BGR,Zone_5A Cool Humid,sfh,urb,0.557
2050,C-EEU-CZE,Zone_5A Cool Humid,mfh,rur,0.165
2050,C-EEU-CZE,Zone_5A Cool Humid,mfh,urb,0.135
2050,C-EEU-CZE,Zone_5A Cool Humid,sfh,rur,0.262
2050,C-EEU-CZE,Zone_5A Cool Humid,sfh,urb,0.187
2050,C-EEU-EST,Zone_6A Cold Humid,mfh,rur,0.292
2050,C-EEU-EST,Zone_6A Cold Humid,mfh,urb,0.223
2050,C-EEU-EST,Zone_6A Cold Humid,sfh,rur,0.282
2050,C-EEU-EST,Zone_6A Cold Humid,sfh,urb,0.236
2050,C-EEU-HRV,Zone_3A Warm Humid,mfh,rur,0.547
2050,C-EEU-HRV,Zone_3A Warm Humid,sfh,rur,0.585
2050,C-EEU-HRV,Zone_4A Mixed Humid,mfh,rur,0.337
2050,C-EEU-HRV,Zone_4A Mixed Humid,mfh,urb,0.333
2050,C-EEU-HRV,Zone_4A Mixed Humid,sfh,rur,0.397
2050,C-EEU-HRV,Zone_4A Mixed Humid,sfh,urb,0.384
2050,C-EEU-HRV,Zone_4C Mixed Marine,mfh,rur,0.635
2050,C-EEU-HRV,Zone_4C Mixed Marine,sfh,rur,0.59
2050,C-EEU-HRV,Zone_5A Cool Humid,mfh,rur,0.701
2050,C-EEU-HRV,Zone_5A Cool Humid,sfh,rur,0.632
2050,C-EEU-HUN,Zone_4A Mixed Humid,mfh,rur,0.23
2050,C-EEU-HUN,Zone_4A Mixed Humid,mfh,urb,0.17
2050,C-EEU-HUN,Zone_4A Mixed Humid,sfh,rur,0.131
2050,C-EEU-HUN,Zone_4A Mixed Humid,sfh,urb,0.082
2050,C-EEU-HUN,Zone_5A Cool Humid,mfh,rur,0.15
2050,C-EEU-HUN,Zone_5A Cool Humid,mfh,urb,0.122
2050,C-EEU-HUN,Zone_5A Cool Humid,sfh,rur,0.097
2050,C-EEU-HUN,Zone_5A Cool Humid,sfh,urb,0.101
2050,C-EEU-LTU,Zone_5A Cool Humid,mfh,rur,0.187
2050,C-EEU-LTU,Zone_5A Cool Humid,mfh,urb,0.166
2050,C-EEU-LTU,Zone_5A Cool Humid,sfh,rur,0.131
2050,C-EEU-LTU,Zone_5A Cool Humid,sfh,urb,0.098
2050,C-EEU-LTU,Zone_6A Cold Humid,mfh,rur,0.143
2050,C-EEU-LTU,Zone_6A Cold Humid,mfh,urb,0.143
2050,C-EEU-LTU,Zone_6A Cold Humid,sfh,rur,0.12
2050,C-EEU-LTU,Zone_6A Cold Humid,sfh,urb,0.186
2050,C-EEU-LVA,Zone_6A Cold Humid,mfh,rur,0.232
2050,C-EEU-LVA,Zone_6A Cold Humid,mfh,urb,0.193
2050,C-EEU-LVA,Zone_6A Cold Humid,sfh,rur,0.307
2050,C-EEU-LVA,Zone_6A Cold Humid,sfh,urb,0.345
2050,C-EEU-POL,Zone_5A Cool Humid,mfh,rur,0.19
2050,C-EEU-POL,Zone_5A Cool Humid,mfh,urb,0.207
2050,C-EEU-POL,Zone_5A Cool Humid,sfh,rur,0.15
2050,C-EEU-POL,Zone_5A Cool Humid,sfh,urb,0.132
2050,C-EEU-POL,Zone_6A Cold Humid,mfh,rur,0.378
2050,C-EEU-POL,Zone_6A Cold Humid,mfh,urb,0.264
2050,C-EEU-POL,Zone_6A Cold Humid,sfh,rur,0.175
2050,C-EEU-POL,Zone_6A Cold Humid,sfh,urb,0.164
2050,C-EEU-ROU,Zone_4A Mixed Humid,mfh,rur,0.295
2050,C-EEU-ROU,Zone_4A Mixed Humid,mfh,urb,0.233
2050,C-EEU-ROU,Zone_4A Mixed Humid,sfh,rur,0.277
2050,C-EEU-ROU,Zone_4A Mixed Humid,sfh,urb,0.256
2050,C-EEU-ROU,Zone_5A Cool Humid,mfh,rur,0.257
2050,C-EEU-ROU,Zone_5A Cool Humid,mfh,urb,0.232
2050,C-EEU-ROU,Zone_5A Cool Humid,sfh,rur,0.269
2050,C-EEU-ROU,Zone_5A Cool Humid,sfh,urb,0.264
2050,C-EEU-ROU,Zone_6A Cold Humid,mfh,rur,0.246
2050,C-EEU-ROU,Zone_6A Cold Humid,sfh,rur,0.234
2050,C-EEU-SVK,Zone_5A Cool Humid,mfh,rur,0.191
2050,C-EEU-SVK,Zone_5A Cool Humid,mfh,urb,0.206
2050,C-EEU-SVK,Zone_5A Cool Humid,sfh,rur,0.228
2050,C-EEU-SVK,Zone_5A Cool Humid,sfh,urb,0.231
2050,C-EEU-SVK,Zone_6A Cold Humid,mfh,rur,0.168
2050,C-EEU-SVK,Zone_6A Cold Humid,mfh,urb,0.19
2050,C-EEU-SVK,Zone_6A Cold Humid,sfh,rur,0.198
2050,C-EEU-SVK,Zone_6A Cold Humid,sfh,urb,0.232
2050,C-EEU-SVN,Zone_4A Mixed Humid,mfh,rur,0.193
2050,C-EEU-SVN,Zone_4A Mixed Humid,mfh,urb,0.264
2050,C-EEU-SVN,Zone_4A Mixed Humid,sfh,rur,0.196
2050,C-EEU-SVN,Zone_4A Mixed Humid,sfh,urb,0.249
2050,C-EEU-SVN,Zone_5A Cool Humid,mfh,rur,0.169
2050,C-EEU-SVN,Zone_5A Cool Humid,mfh,urb,0.185
2050,C-EEU-SVN,Zone_5A Cool Humid,sfh,rur,0.214
2050,C-EEU-SVN,Zone_5A Cool Humid,sfh,urb,0.147
2050,C-EEU-SVN,Zone_7A Very cold Humid,mfh,rur,0.213
2050,C-EEU-SVN,Zone_7A Very cold Humid,sfh,rur,0.225
2050,C-WEU-AUT,Zone_4A Mixed Humid,mfh,rur,0.21
2050,C-WEU-AUT,Zone_4A Mixed Humid,mfh,urb,0.134
2050,C-WEU-AUT,Zone_4A Mixed Humid,sfh,rur,0.174
2050,C-WEU-AUT,Zone_4A Mixed Humid,sfh,urb,0.214
2050,C-WEU-AUT,Zone_5A Cool Humid,mfh,rur,0.224
2050,C-WEU-AUT,Zone_5A Cool Humid,mfh,urb,0.178
2050,C-WEU-AUT,Zone_5A Cool Humid,sfh,rur,0.166
2050,C-WEU-AUT,Zone_5A Cool Humid,sfh,urb,0.167
2050,C-WEU-AUT,Zone_6A Cold Humid,mfh,rur,0.242
2050,C-WEU-AUT,Zone_6A Cold Humid,mfh,urb,0.208
2050,C-WEU-AUT,Zone_6A Cold Humid,sfh,rur,0.163
2050,C-WEU-AUT,Zone_6A Cold Humid,sfh,urb,0.139
2050,C-WEU-AUT,Zone_7A Very cold Humid,mfh,rur,0.296
2050,C-WEU-AUT,Zone_7A Very cold Humid,mfh,urb,0.18
2050,C-WEU-AUT,Zone_7A Very cold Humid,sfh,rur,0.192
2050,C-WEU-AUT,Zone_7A Very cold Humid,sfh,urb,0.127
2050,C-WEU-BEL,Zone_4A Mixed Humid,mfh,rur,0.161
2050,C-WEU-BEL,Zone_4A Mixed Humid,mfh,urb,0.24
2050,C-WEU-BEL,Zone_4A Mixed Humid,sfh,rur,0.092
2050,C-WEU-BEL,Zone_4A Mixed Humid,sfh,urb,0.082
2050,C-WEU-BEL,Zone_5A Cool Humid,mfh,rur,0.195
2050,C-WEU-BEL,Zone_5A Cool Humid,mfh,urb,0.191
2050,C-WEU-BEL,Zone_5A Cool Humid,sfh,rur,0.173
2050,C-WEU-BEL,Zone_5A Cool Humid,sfh,urb,0.092
2050,C-WEU-CYP,Zone_3A Warm Humid,mfh,urb,0.283
2050,C-WEU-CYP,Zone_3A Warm Humid,sfh,urb,0.279
2050,C-WEU-DEU,Zone_4A Mixed Humid,mfh,rur,0.098
2050,C-WEU-DEU,Zone_4A Mixed Humid,mfh,urb,0.07
2050,C-WEU-DEU,Zone_4A Mixed Humid,sfh,rur,0.054
2050,C-WEU-DEU,Zone_4A Mixed Humid,sfh,urb,0.037
2050,C-WEU-DEU,Zone_5A Cool Humid,mfh,rur,0.139
2050,C-WEU-DEU,Zone_5A Cool Humid,mfh,urb,0.087
2050,C-WEU-DEU,Zone_5A Cool Humid,sfh,rur,0.067
2050,C-WEU-DEU,Zone_5A Cool Humid,sfh,urb,0.044
2050,C-WEU-DEU,Zone_6A Cold Humid,mfh,rur,0.142
2050,C-WEU-DEU,Zone_6A Cold Humid,mfh,urb,0.118
2050,C-WEU-DEU,Zone_6A Cold Humid,sfh,rur,0.075
2050,C-WEU-DEU,Zone_6A Cold Humid,sfh,urb,0.062
2050,C-WEU-DNK,Zone_5A Cool Humid,mfh,rur,0.391
2050,C-WEU-DNK,Zone_5A Cool Humid,mfh,urb,0.168
2050,C-WEU-DNK,Zone_5A Cool Humid,sfh,rur,0.066
2050,C-WEU-DNK,Zone_5A Cool Humid,sfh,urb,0.048
2050,C-WEU-ESP,Zone_2B Hot Dry,mfh,urb,0.293
2050,C-WEU-ESP,Zone_2B Hot Dry,sfh,urb,0.245
2050,C-WEU-ESP,Zone_3A Warm Humid,mfh,rur,0.377
2050,C-WEU-ESP,Zone_3A Warm Humid,mfh,urb,0.241
2050,C-WEU-ESP,Zone_3A Warm Humid,sfh,rur,0.357
2050,C-WEU-ESP,Zone_3A Warm Humid,sfh,urb,0.372
2050,C-WEU-ESP,Zone_3B Warm Dry,mfh,rur,0.354
2050,C-WEU-ESP,Zone_3B Warm Dry,mfh,urb,0.279
2050,C-WEU-ESP,Zone_3B Warm Dry,sfh,rur,0.423
2050,C-WEU-ESP,Zone_3B Warm Dry,sfh,urb,0.384
