region_bld,urt,arch,mat,year,value
R32EEU-FSU,rur,sfh,perm,2080,33.151246127242494
R32EEU-FSU,rur,sfh,perm,2085,33.151246127242494
R32EEU-FSU,rur,sfh,perm,2090,33.151246127242494
R32EEU-FSU,rur,sfh,perm,2095,33.151246127242494
R32EEU-FSU,rur,sfh,perm,2100,33.151246127242494
R32EEU-FSU,urb,mfh,perm,2015,18.72842556
R32EEU-FSU,urb,mfh,perm,2020,20.41369948
R32EEU-FSU,urb,mfh,perm,2025,22.08578616
R32EEU-FSU,urb,mfh,perm,2030,21.921138582394438
R32EEU-FSU,urb,mfh,perm,2035,21.756491004788874
R32EEU-FSU,urb,mfh,perm,2040,21.59184342718331
R32EEU-FSU,urb,mfh,perm,2045,21.427195849577746
R32EEU-FSU,urb,mfh,perm,2050,21.262548271972182
R32EEU-FSU,urb,mfh,perm,2055,21.262548271972182
R32EEU-FSU,urb,mfh,perm,2060,21.262548271972182
R32EEU-FSU,urb,mfh,perm,2065,21.262548271972182
R32EEU-FSU,urb,mfh,perm,2070,21.262548271972182
R32EEU-FSU,urb,mfh,perm,2075,21.262548271972182
R32EEU-FSU,urb,mfh,perm,2080,21.262548271972182
R32EEU-FSU,urb,mfh,perm,2085,21.262548271972182
R32EEU-FSU,urb,mfh,perm,2090,21.262548271972182
R32EEU-FSU,urb,mfh,perm,2095,21.262548271972182
R32EEU-FSU,urb,mfh,perm,2100,21.262548271972182
R32EEU-FSU,urb,sfh,perm,2015,23.92935112
R32EEU-FSU,urb,sfh,perm,2020,26.08262937
R32EEU-FSU,urb,sfh,perm,2025,28.21905825
R32EEU-FSU,urb,sfh,perm,2030,28.057069084330962
R32EEU-FSU,urb,sfh,perm,2035,27.895079918661928
R32EEU-FSU,urb,sfh,perm,2040,27.73309075299289
R32EEU-FSU,urb,sfh,perm,2045,27.571101587323856
R32EEU-FSU,urb,sfh,perm,2050,27.409112421654818
R32EEU-FSU,urb,sfh,perm,2055,27.409112421654818
R32EEU-FSU,urb,sfh,perm,2060,27.409112421654818
R32EEU-FSU,urb,sfh,perm,2065,27.409112421654818
R32EEU-FSU,urb,sfh,perm,2070,27.409112421654818
R32EEU-FSU,urb,sfh,perm,2075,27.409112421654818
R32EEU-FSU,urb,sfh,perm,2080,27.409112421654818
R32EEU-FSU,urb,sfh,perm,2085,27.409112421654818
R32EEU-FSU,urb,sfh,perm,2090,27.409112421654818
R32EEU-FSU,urb,sfh,perm,2095,27.409112421654818
R32EEU-FSU,urb,sfh,perm,2100,27.409112421654818
R32IDN,rur,mfh,perm,2015,18.08559767
R32IDN,rur,mfh,perm,2020,19.48862155
R32IDN,rur,mfh,perm,2025,20.8707691
R32IDN,rur,mfh,perm,2030,20.727165613135554
R32IDN,rur,mfh,perm,2035,20.583562126271108
R32IDN,rur,mfh,perm,2040,20.439958639406665
R32IDN,rur,mfh,perm,2045,20.29635515254222
R32IDN,rur,mfh,perm,2050,20.152751665677773
R32IDN,rur,mfh,perm,2055,20.152751665677773
R32IDN,rur,mfh,perm,2060,20.152751665677773
R32IDN,rur,mfh,perm,2065,20.152751665677773
R32IDN,rur,mfh,perm,2070,20.152751665677773
R32IDN,rur,mfh,perm,2075,20.152751665677773
R32IDN,rur,mfh,perm,2080,20.152751665677773
R32IDN,rur,mfh,perm,2085,20.152751665677773
R32IDN,rur,mfh,perm,2090,20.152751665677773
R32IDN,rur,mfh,perm,2095,20.152751665677773
R32IDN,rur,mfh,perm,2100,20.152751665677773
R32IDN,rur,sfh,perm,2015,20.46201712
R32IDN,rur,sfh,perm,2020,22.04939615
R32IDN,rur,sfh,perm,2025,23.61315575
R32IDN,rur,sfh,perm,2030,23.52182091625982
R32IDN,rur,sfh,perm,2035,23.430486082519636
R32IDN,rur,sfh,perm,2040,23.339151248779455
R32IDN,rur,sfh,perm,2045,23.24781641503927
R32IDN,rur,sfh,perm,2050,23.15648158129909
R32IDN,rur,sfh,perm,2055,23.15648158129909
R32IDN,rur,sfh,perm,2060,23.15648158129909
R32IDN,rur,sfh,perm,2065,23.15648158129909
R32IDN,rur,sfh,perm,2070,23.15648158129909
R32IDN,rur,sfh,perm,2075,23.15648158129909
R32IDN,rur,sfh,perm,2080,23.15648158129909
R32IDN,rur,sfh,perm,2085,23.15648158129909
R32IDN,rur,sfh,perm,2090,23.15648158129909
R32IDN,rur,sfh,perm,2095,23.15648158129909
R32IDN,rur,sfh,perm,2100,23.15648158129909
R32IDN,urb,inf,sub,2015,12.61070407
R32IDN,urb,inf,sub,2020,13.89281837
R32IDN,urb,inf,sub,2025,15.08810516
R32IDN,urb,inf,sub,2030,15.08810516
R32IDN,urb,inf,sub,2035,15.08810516
R32IDN,urb,inf,sub,2040,15.08810516
R32IDN,urb,inf,sub,2045,15.08810516
R32IDN,urb,inf,sub,2050,15.08810516
R32IDN,urb,inf,sub,2055,15.08810516
R32IDN,urb,inf,sub,2060,15.08810516
R32IDN,urb,inf,sub,2065,15.08810516
R32IDN,urb,inf,sub,2070,15.08810516
R32IDN,urb,inf,sub,2075,15.08810516
R32IDN,urb,inf,sub,2080,15.08810516
R32IDN,urb,inf,sub,2085,15.08810516
R32IDN,urb,inf,sub,2090,15.08810516
R32IDN,urb,inf,sub,2095,15.08810516
R32IDN,urb,inf,sub,2100,15.08810516
R32IDN,urb,mfh,perm,2015,18.15029262
R32IDN,urb,mfh,perm,2020,19.69621028
R32IDN,urb,mfh,perm,2025,21.11448785
R32IDN,urb,mfh,perm,2030,20.957081215176157
R32IDN,urb,mfh,perm,2035,20.799674580352313
R32IDN,urb,mfh,perm,2040,20.64226794552847
R32IDN,urb,mfh,perm,2045,20.484861310704627
R32IDN,urb,mfh,perm,2050,20.327454675880784
R32IDN,urb,mfh,perm,2055,20.327454675880784
R32IDN,urb,mfh,perm,2060,20.327454675880784
R32IDN,urb,mfh,perm,2065,20.327454675880784
R32IDN,urb,mfh,perm,2070,20.327454675880784
R32IDN,urb,mfh,perm,2075,20.327454675880784
R32IDN,urb,mfh,perm,2080,20.327454675880784
R32IDN,urb,mfh,perm,2085,20.327454675880784
R32IDN,urb,mfh,perm,2090,20.327454675880784
R32IDN,urb,mfh,perm,2095,20.327454675880784
R32IDN,urb,mfh,perm,2100,20.327454675880784
R32IDN,urb,sfh,perm,2015,24.70266303
R32IDN,urb,sfh,perm,2020,26.80666675
R32IDN,urb,sfh,perm,2025,28.73695149
R32IDN,urb,sfh,perm,2030,28.57198940109908
R32IDN,urb,sfh,perm,2035,28.407027312198164
R32IDN,urb,sfh,perm,2040,28.242065223297246
R32IDN,urb,sfh,perm,2045,28.077103134396328
R32IDN,urb,sfh,perm,2050,27.91214104549541
R32IDN,urb,sfh,perm,2055,27.91214104549541
R32IDN,urb,sfh,perm,2060,27.91214104549541
R32IDN,urb,sfh,perm,2065,27.91214104549541
R32IDN,urb,sfh,perm,2070,27.91214104549541
R32IDN,urb,sfh,perm,2075,27.91214104549541
R32IDN,urb,sfh,perm,2080,27.91214104549541
R32IDN,urb,sfh,perm,2085,27.91214104549541
R32IDN,urb,sfh,perm,2090,27.91214104549541
R32IDN,urb,sfh,perm,2095,27.91214104549541
R32IDN,urb,sfh,perm,2100,27.91214104549541
R32IND,rur,mfh,perm,2015,9.159809443
R32IND,rur,mfh,perm,2020,10.729565
R32IND,rur,mfh,perm,2025,12.27406117
R32IND,rur,mfh,perm,2030,12.18960822178548
R32IND,rur,mfh,perm,2035,12.105155273570961
R32IND,rur,mfh,perm,2040,12.02070232535644
R32IND,rur,mfh,perm,2045,11.936249377141921
R32IND,rur,mfh,perm,2050,11.851796428927402
R32IND,rur,mfh,perm,2055,11.851796428927402
R32IND,rur,mfh,perm,2060,11.851796428927402
R32IND,rur,mfh,perm,2065,11.851796428927402
R32IND,rur,mfh,perm,2070,11.851796428927402
R32IND,rur,mfh,perm,2075,11.851796428927402
R32IND,rur,mfh,perm,2080,11.851796428927402
R32IND,rur,mfh,perm,2085,11.851796428927402
R32IND,rur,mfh,perm,2090,11.851796428927402
R32IND,rur,mfh,perm,2095,11.851796428927402
R32IND,rur,mfh,perm,2100,11.851796428927402
R32IND,rur,sfh,perm,2015,12.99705928
R32IND,rur,sfh,perm,2020,15.22442068
R32IND,rur,sfh,perm,2025,17.41594098
R32IND,rur,sfh,perm,2030,17.34857674920094
R32IND,rur,sfh,perm,2035,17.281212518401883
R32IND,rur,sfh,perm,2040,17.213848287602822
R32IND,rur,sfh,perm,2045,17.146484056803764
R32IND,rur,sfh,perm,2050,17.079119826004707
R32IND,rur,sfh,perm,2055,17.079119826004707
R32IND,rur,sfh,perm,2060,17.079119826004707
R32IND,rur,sfh,perm,2065,17.079119826004707
R32IND,rur,sfh,perm,2070,17.079119826004707
R32IND,rur,sfh,perm,2075,17.079119826004707
R32IND,rur,sfh,perm,2080,17.079119826004707
R32IND,rur,sfh,perm,2085,17.079119826004707
R32IND,rur,sfh,perm,2090,17.079119826004707
R32IND,rur,sfh,perm,2095,17.079119826004707
R32IND,rur,sfh,perm,2100,17.079119826004707
R32IND,urb,inf,sub,2015,6.89
R32IND,urb,inf,sub,2020,9.275941812
R32IND,urb,inf,sub,2025,10.81901758
R32IND,urb,inf,sub,2030,10.81901758
R32IND,urb,inf,sub,2035,10.81901758
R32IND,urb,inf,sub,2040,10.81901758
R32IND,urb,inf,sub,2045,10.81901758
R32IND,urb,inf,sub,2050,10.81901758
R32IND,urb,inf,sub,2055,10.81901758
R32IND,urb,inf,sub,2060,10.81901758
R32IND,urb,inf,sub,2065,10.81901758
R32IND,urb,inf,sub,2070,10.81901758
R32IND,urb,inf,sub,2075,10.81901758
R32IND,urb,inf,sub,2080,10.81901758
R32IND,urb,inf,sub,2085,10.81901758
R32IND,urb,inf,sub,2090,10.81901758
R32IND,urb,inf,sub,2095,10.81901758
R32IND,urb,inf,sub,2100,10.81901758
R32IND,urb,mfh,perm,2015,13.46415859
R32IND,urb,mfh,perm,2020,15.74085015
R32IND,urb,mfh,perm,2025,18.12043519
R32IND,urb,mfh,perm,2030,17.98534895229135
R32IND,urb,mfh,perm,2035,17.850262714582705
R32IND,urb,mfh,perm,2040,17.715176476874056
R32IND,urb,mfh,perm,2045,17.58009023916541
R32IND,urb,mfh,perm,2050,17.445004001456763
R32IND,urb,mfh,perm,2055,17.445004001456763
R32IND,urb,mfh,perm,2060,17.445004001456763
R32IND,urb,mfh,perm,2065,17.445004001456763
R32IND,urb,mfh,perm,2070,17.445004001456763
R32IND,urb,mfh,perm,2075,17.445004001456763
R32IND,urb,mfh,perm,2080,17.445004001456763
R32IND,urb,mfh,perm,2085,17.445004001456763
R32IND,urb,mfh,perm,2090,17.445004001456763
R32IND,urb,mfh,perm,2095,17.445004001456763
R32IND,urb,mfh,perm,2100,17.445004001456763
R32IND,urb,sfh,perm,2015,16.17268055
R32IND,urb,sfh,perm,2020,18.90736353
R32IND,urb,sfh,perm,2025,21.76563859
R32IND,urb,sfh,perm,2030,21.640694745162516
R32IND,urb,sfh,perm,2035,21.515750900325035
R32IND,urb,sfh,perm,2040,21.39080705548755
R32IND,urb,sfh,perm,2045,21.265863210650068
R32IND,urb,sfh,perm,2050,21.140919365812586
R32IND,urb,sfh,perm,2055,21.140919365812586
R32IND,urb,sfh,perm,2060,21.140919365812586
R32IND,urb,sfh,perm,2065,21.140919365812586
R32IND,urb,sfh,perm,2070,21.140919365812586
R32IND,urb,sfh,perm,2075,21.140919365812586
R32IND,urb,sfh,perm,2080,21.140919365812586
R32IND,urb,sfh,perm,2085,21.140919365812586
R32IND,urb,sfh,perm,2090,21.140919365812586
R32IND,urb,sfh,perm,2095,21.140919365812586
R32IND,urb,sfh,perm,2100,21.140919365812586
R32JPN,rur,mfh,perm,2015,17.27997467
R32JPN,rur,mfh,perm,2020,17.90704908
R32JPN,rur,mfh,perm,2025,18.52747286
R32JPN,rur,mfh,perm,2030,18.399992665440116
R32JPN,rur,mfh,perm,2035,18.272512470880233
R32JPN,rur,mfh,perm,2040,18.145032276320354
R32JPN,rur,mfh,perm,2045,18.01755208176047
R32JPN,rur,mfh,perm,2050,17.890071887200587
R32JPN,rur,mfh,perm,2055,17.890071887200587
R32JPN,rur,mfh,perm,2060,17.890071887200587
R32JPN,rur,mfh,perm,2065,17.890071887200587
R32JPN,rur,mfh,perm,2070,17.890071887200587
R32JPN,rur,mfh,perm,2075,17.890071887200587
R32JPN,rur,mfh,perm,2080,17.890071887200587
R32JPN,rur,mfh,perm,2085,17.890071887200587
R32JPN,rur,mfh,perm,2090,17.890071887200587
R32JPN,rur,mfh,perm,2095,17.890071887200587
R32JPN,rur,mfh,perm,2100,17.890071887200587
R32JPN,rur,sfh,perm,2015,45.5319459
R32JPN,rur,sfh,perm,2020,47.1842584
R32JPN,rur,sfh,perm,2025,48.81904679
R32JPN,rur,sfh,perm,2030,48.630216479933594
R32JPN,rur,sfh,perm,2035,48.441386169867194
R32JPN,rur,sfh,perm,2040,48.252555859800786
R32JPN,rur,sfh,perm,2045,48.063725549734386
R32JPN,rur,sfh,perm,2050,47.87489523966798
R32JPN,rur,sfh,perm,2055,47.87489523966798
R32JPN,rur,sfh,perm,2060,47.87489523966798
R32JPN,rur,sfh,perm,2065,47.87489523966798
R32JPN,rur,sfh,perm,2070,47.87489523966798
R32JPN,rur,sfh,perm,2075,47.87489523966798
