region_bld,clim,inc_cl,year,urt,region_nuts,value
C-WEU-AUT,Zone_6A Cold Humid,q3,2100,sub,C-WEU-AUT-AT211,0.07150156
C-WEU-AUT,Zone_7A Very cold Humid,q3,2100,sub,C-WEU-AUT-AT212,0.07150156
C-WEU-AUT,Zone_5A Cool Humid,q3,2100,sub,C-WEU-AUT-AT213,0.23888783
C-WEU-AUT,Zone_6A Cold Humid,q3,2100,sub,C-WEU-AUT-AT221,0.07150156
C-WEU-AUT,Zone_6A Cold Humid,q3,2100,sub,C-WEU-AUT-AT222,0.07150156
C-WEU-AUT,Zone_6A Cold Humid,q3,2100,sub,C-WEU-AUT-AT223,0.07150156
C-WEU-AUT,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-AUT-AT224,0.38171378
C-WEU-AUT,Zone_5A Cool Humid,q3,2100,sub,C-WEU-AUT-AT225,0.23888783
C-WEU-AUT,Zone_6A Cold Humid,q3,2100,sub,C-WEU-AUT-AT226,0.07150156
C-WEU-AUT,Zone_5A Cool Humid,q3,2100,sub,C-WEU-AUT-AT311,0.23888783
C-WEU-AUT,Zone_5A Cool Humid,q3,2100,sub,C-WEU-AUT-AT312,0.23888783
C-WEU-AUT,Zone_5A Cool Humid,q3,2100,sub,C-WEU-AUT-AT313,0.23888783
C-WEU-AUT,Zone_6A Cold Humid,q3,2100,sub,C-WEU-AUT-AT314,0.07150156
C-WEU-AUT,Zone_6A Cold Humid,q3,2100,sub,C-WEU-AUT-AT315,0.07150156
C-WEU-AUT,Zone_7A Very cold Humid,q3,2100,sub,C-WEU-AUT-AT321,0.07150156
C-WEU-AUT,Zone_7A Very cold Humid,q3,2100,sub,C-WEU-AUT-AT322,0.07150156
C-WEU-AUT,Zone_6A Cold Humid,q3,2100,sub,C-WEU-AUT-AT323,0.07150156
C-WEU-AUT,Zone_7A Very cold Humid,q3,2100,sub,C-WEU-AUT-AT331,0.07150156
C-WEU-AUT,Zone_7A Very cold Humid,q3,2100,sub,C-WEU-AUT-AT332,0.07150156
C-WEU-AUT,Zone_7A Very cold Humid,q3,2100,sub,C-WEU-AUT-AT333,0.07150156
C-WEU-AUT,Zone_7A Very cold Humid,q3,2100,sub,C-WEU-AUT-AT334,0.07150156
C-WEU-AUT,Zone_6A Cold Humid,q3,2100,sub,C-WEU-AUT-AT335,0.07150156
C-WEU-AUT,Zone_6A Cold Humid,q3,2100,sub,C-WEU-AUT-AT341,0.07150156
C-WEU-AUT,Zone_6A Cold Humid,q3,2100,sub,C-WEU-AUT-AT342,0.07150156
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE100,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE211,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE212,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE213,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE223,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE224,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE225,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE231,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE232,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE233,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE234,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE235,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE236,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE241,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE242,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE251,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE252,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE253,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE254,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE255,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE256,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE257,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE258,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE310,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE323,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE328,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE329,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE32A,0.1941916
C-WEU-BEL,Zone_5A Cool Humid,q3,2100,sub,C-WEU-BEL-BE32B,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE32C,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE32D,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE331,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE332,0.1941916
C-WEU-BEL,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-BEL-BE334,0.1941916
C-WEU-BEL,Zone_5A Cool Humid,q3,2100,sub,C-WEU-BEL-BE335,0.1941916
C-WEU-BEL,Zone_5A Cool Humid,q3,2100,sub,C-WEU-BEL-BE336,0.1941916
C-WEU-BEL,Zone_5A Cool Humid,q3,2100,sub,C-WEU-BEL-BE341,0.1941916
C-WEU-BEL,Zone_5A Cool Humid,q3,2100,sub,C-WEU-BEL-BE342,0.1941916
C-WEU-BEL,Zone_5A Cool Humid,q3,2100,sub,C-WEU-BEL-BE343,0.1941916
C-WEU-BEL,Zone_5A Cool Humid,q3,2100,sub,C-WEU-BEL-BE344,0.1941916
C-WEU-BEL,Zone_5A Cool Humid,q3,2100,sub,C-WEU-BEL-BE345,0.1941916
C-WEU-BEL,Zone_5A Cool Humid,q3,2100,sub,C-WEU-BEL-BE351,0.1941916
C-WEU-BEL,Zone_5A Cool Humid,q3,2100,sub,C-WEU-BEL-BE352,0.1941916
C-WEU-BEL,Zone_5A Cool Humid,q3,2100,sub,C-WEU-BEL-BE353,0.1941916
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG311,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG312,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG313,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG314,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG315,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG321,0.54446664
C-EEU-BGR,Zone_5A Cool Humid,q3,2100,sub,C-EEU-BGR-BG322,0.27163927
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG323,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG324,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG325,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG331,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG332,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG333,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG334,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG341,0.54446664
C-EEU-BGR,Zone_5A Cool Humid,q3,2100,sub,C-EEU-BGR-BG342,0.27163927
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG343,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG344,0.54446664
C-EEU-BGR,Zone_5A Cool Humid,q3,2100,sub,C-EEU-BGR-BG411,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2100,sub,C-EEU-BGR-BG412,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2100,sub,C-EEU-BGR-BG413,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2100,sub,C-EEU-BGR-BG414,0.27163927
C-EEU-BGR,Zone_5A Cool Humid,q3,2100,sub,C-EEU-BGR-BG415,0.27163927
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG421,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG422,0.54446664
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG423,0.54446664
C-EEU-BGR,Zone_5A Cool Humid,q3,2100,sub,C-EEU-BGR-BG424,0.27163927
C-EEU-BGR,Zone_4A Mixed Humid,q3,2100,sub,C-EEU-BGR-BG425,0.54446664
C-WEU-CYP,Zone_3A Warm Humid,q3,2100,sub,C-WEU-CYP-CY000,0.86514985
C-EEU-CZE,Zone_5A Cool Humid,q3,2100,sub,C-EEU-CZE-CZ010,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q3,2100,sub,C-EEU-CZE-CZ020,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q3,2100,sub,C-EEU-CZE-CZ031,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q3,2100,sub,C-EEU-CZE-CZ032,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q3,2100,sub,C-EEU-CZE-CZ041,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q3,2100,sub,C-EEU-CZE-CZ042,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q3,2100,sub,C-EEU-CZE-CZ051,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q3,2100,sub,C-EEU-CZE-CZ052,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q3,2100,sub,C-EEU-CZE-CZ053,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q3,2100,sub,C-EEU-CZE-CZ063,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q3,2100,sub,C-EEU-CZE-CZ064,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q3,2100,sub,C-EEU-CZE-CZ071,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q3,2100,sub,C-EEU-CZE-CZ072,0.2130591
C-EEU-CZE,Zone_5A Cool Humid,q3,2100,sub,C-EEU-CZE-CZ080,0.2130591
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE111,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE112,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE113,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE114,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE115,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE116,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE117,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE118,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE119,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE11A,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE11B,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE11C,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE11D,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE121,0.225586
C-WEU-DEU,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-DEU-DE122,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-DEU-DE123,0.2717043
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE124,0.225586
C-WEU-DEU,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-DEU-DE125,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-DEU-DE126,0.2717043
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE127,0.225586
C-WEU-DEU,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-DEU-DE128,0.2717043
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE129,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE12A,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE12B,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE12C,0.225586
C-WEU-DEU,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-DEU-DE131,0.2717043
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE132,0.225586
C-WEU-DEU,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-DEU-DE133,0.2717043
C-WEU-DEU,Zone_4A Mixed Humid,q3,2100,sub,C-WEU-DEU-DE134,0.2717043
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE135,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE136,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE137,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE138,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE139,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE13A,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE141,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE142,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE143,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE144,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE145,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE146,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE147,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE148,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE149,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE211,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE212,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE213,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE214,0.225586
C-WEU-DEU,Zone_6A Cold Humid,q3,2100,sub,C-WEU-DEU-DE215,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE216,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE217,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE218,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE219,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE21A,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE21B,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE21C,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE21D,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE21E,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE21F,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE21G,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE21H,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE21I,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE21J,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE21K,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE21L,0.225586
C-WEU-DEU,Zone_6A Cold Humid,q3,2100,sub,C-WEU-DEU-DE21M,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE21N,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE221,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE222,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE223,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE224,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE225,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE226,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE227,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE228,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE229,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE22A,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE22B,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE22C,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE231,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE232,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE233,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE234,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE235,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE236,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE237,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE238,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE239,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE23A,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE241,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE242,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE243,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE244,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE245,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE246,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE247,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE248,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE249,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE24A,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE24B,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE24C,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE24D,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE251,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE252,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE253,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE254,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE255,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE256,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE257,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE258,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE259,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE25A,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE25B,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE25C,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE261,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE262,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE263,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE264,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE265,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE266,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE267,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE268,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE269,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE26A,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE26B,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE26C,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE271,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE272,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE273,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE274,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE275,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE276,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE277,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE278,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE279,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE27A,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE27B,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE27C,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE27D,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE27E,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE300,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE401,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE402,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE403,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE404,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE405,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE406,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE407,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE408,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE409,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE40A,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE40B,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE40C,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE40D,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE40E,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE40F,0.225586
C-WEU-DEU,Zone_5A Cool Humid,q3,2100,sub,C-WEU-DEU-DE40G,0.225586
