region_bld,region_nuts,urt,clim,year,value
C-WEU-DEU,C-WEU-DEU-DE26B,rur,Zone_5A Cool Humid,2085,0.011209868928527059
C-WEU-DEU,C-WEU-DEU-DE26B,urb,Zone_5A Cool Humid,2085,0.09703113107147295
C-WEU-DEU,C-WEU-DEU-DE26B,rur,Zone_5A Cool Humid,2090,0.010655837107236605
C-WEU-DEU,C-WEU-DEU-DE26B,urb,Zone_5A Cool Humid,2090,0.0977361628927634
C-WEU-DEU,C-WEU-DEU-DE26B,rur,Zone_5A Cool Humid,2095,0.010154986741787362
C-WEU-DEU,C-WEU-DEU-DE26B,urb,Zone_5A Cool Humid,2095,0.09850101325821264
C-WEU-DEU,C-WEU-DEU-DE26B,rur,Zone_5A Cool Humid,2100,0.009700469429262748
C-WEU-DEU,C-WEU-DEU-DE26B,urb,Zone_5A Cool Humid,2100,0.09931253057073726
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2020,0.040755201184473025
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2020,0.12144079881552698
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2025,0.037583920939045334
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2025,0.12573107906095465
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2030,0.034615214066374675
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2030,0.12890178593362533
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2035,0.031919136771348305
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2035,0.13134386322865169
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2040,0.029461170209264496
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2040,0.1330918297907355
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2045,0.02720236406284979
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2045,0.13416663593715022
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2050,0.02512544806883779
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2050,0.1346355519311622
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2055,0.023230738705960728
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2055,0.13464326129403925
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2060,0.021543605098880397
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2060,0.1345343949011196
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2065,0.020096199195979686
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2065,0.1347288008040203
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2070,0.01886673789035161
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2070,0.13537826210964837
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2075,0.01778246991514206
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2075,0.13617153008485794
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2080,0.016804682302197334
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2080,0.13696431769780268
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2085,0.015917059018598398
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2085,0.1377759409814016
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2090,0.01511647952460831
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2090,0.1386495204753917
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2095,0.014393770321958028
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2095,0.139616229678042
C-WEU-DEU,C-WEU-DEU-DE26C,rur,Zone_5A Cool Humid,2100,0.01373618434423026
C-WEU-DEU,C-WEU-DEU-DE26C,urb,Zone_5A Cool Humid,2100,0.14062981565576976
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2020,0.07435319041218676
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2020,0.22155480958781323
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2025,0.0688666121121047
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2025,0.23038238788789528
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2030,0.06369087614923148
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2030,0.23717512385076855
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2035,0.05896212162698884
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2035,0.24262287837301116
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2040,0.054735506013724296
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2040,0.24726949398627573
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2045,0.05095000479529508
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2045,0.25129399520470497
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2050,0.047540837230168664
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2050,0.2547491627698313
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2055,0.04443084415918663
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2055,0.25751715584081336
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2060,0.041592334281738835
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2060,0.2597336657182612
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2065,0.039028616560916884
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2065,0.2616553834390831
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2070,0.03671592323436568
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2070,0.26345507676563434
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2075,0.03459666069951366
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2075,0.2649283393004863
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2080,0.03263355668292598
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2080,0.26597544331707407
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2085,0.030816912610269913
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2085,0.2667470873897301
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2090,0.02916808315850894
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2090,0.2675319168414911
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2095,0.027694245888859468
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2095,0.26862775411114054
C-WEU-DEU,C-WEU-DEU-DE271,rur,Zone_5A Cool Humid,2100,0.026371363228118467
C-WEU-DEU,C-WEU-DEU-DE271,urb,Zone_5A Cool Humid,2100,0.26998763677188153
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2020,0.011015985444329588
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2020,0.03282501455567041
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2025,0.010033732069573382
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2025,0.03356626793042662
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2030,0.009171548826273005
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2030,0.034153451173727
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2035,0.00842089793165331
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2035,0.03465110206834669
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2040,0.007772131932870444
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2040,0.035110868067129555
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2045,0.007189614035412895
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2045,0.03546038596458711
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2050,0.006652005664509061
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2050,0.03564499433549093
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2055,0.0061685635208620785
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2055,0.03575243647913792
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2060,0.0057346366396166335
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2060,0.03581136336038337
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2065,0.005361236309321783
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2065,0.03594276369067822
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2070,0.005038713738890365
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2070,0.036155286261109636
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2075,0.004747374514350091
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2075,0.03635362548564991
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2080,0.0044787277676817255
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2080,0.03650327223231828
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2085,0.004229242315151001
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2085,0.036607757684849
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2090,0.004004983282084582
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2090,0.036734016717915416
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2095,0.0038032601096147003
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2095,0.0368907398903853
C-WEU-DEU,C-WEU-DEU-DE272,rur,Zone_5A Cool Humid,2100,0.0036233606513915756
C-WEU-DEU,C-WEU-DEU-DE272,urb,Zone_5A Cool Humid,2100,0.03709563934860843
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2020,0.017331438516973455
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2020,0.05164356148302654
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2025,0.01590093388410947
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2025,0.05319406611589054
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2030,0.014590859846528952
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2030,0.05433414015347105
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2035,0.013402037361042774
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2035,0.05514796263895722
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2040,0.012350264354210076
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2040,0.05579273564578992
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2045,0.011429210588534449
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2045,0.056370789411465554
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2050,0.01059473876636598
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2050,0.05677226123363401
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2055,0.009832679363351204
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2055,0.0569893206366488
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2060,0.009139861833361936
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2060,0.05707613816663806
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2065,0.008526006396816546
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2065,0.05715999360318345
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2070,0.007988747674768351
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2070,0.05732325232523164
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2075,0.007504365397370511
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2075,0.05746563460262949
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2080,0.007061684450839149
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2080,0.05755531554916085
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2085,0.00664880761644328
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2085,0.057551192383556715
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2090,0.006277577075058128
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2090,0.05757842292494187
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2095,0.005946858032505613
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2095,0.0576831419674944
C-WEU-DEU,C-WEU-DEU-DE273,rur,Zone_5A Cool Humid,2100,0.005647847455581505
C-WEU-DEU,C-WEU-DEU-DE273,urb,Zone_5A Cool Humid,2100,0.0578221525444185
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2020,0.011043122745668234
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2020,0.032905877254331764
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2025,0.01019275291498795
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2025,0.034098247085012044
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2030,0.009398059091572764
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2030,0.03499694090842723
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2035,0.0086754486631497
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2035,0.03569855133685029
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2040,0.00804797981668988
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2040,0.03635702018331012
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2045,0.007489672956468814
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2045,0.03694032704353119
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2050,0.006968588103042687
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2050,0.03734141189695731
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2055,0.006494789167334042
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2055,0.03764321083266595
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2060,0.006066877297960571
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2060,0.03788612270203943
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2065,0.005688590511629296
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2065,0.0381374094883707
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2070,0.005357593350418431
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2070,0.03844340664958156
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2075,0.005059238244885729
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2075,0.03874176175511427
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2080,0.004782431453846079
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2080,0.038978568546153926
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2085,0.004524606790573061
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2085,0.03916439320942694
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2090,0.004288307905147686
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2090,0.039332692094852316
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2095,0.004079340867559405
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2095,0.03956865913244059
C-WEU-DEU,C-WEU-DEU-DE274,rur,Zone_5A Cool Humid,2100,0.0038855980304934932
C-WEU-DEU,C-WEU-DEU-DE274,urb,Zone_5A Cool Humid,2100,0.03978040196950651
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2020,0.03365754052787354
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2020,0.10029145947212646
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2025,0.031108021387719766
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2025,0.10406697861228023
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2030,0.028715997652254657
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2030,0.10693400234774533
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2035,0.026557539797034124
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2035,0.10928146020296586
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2040,0.024618789289496
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2040,0.11121621071050401
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2045,0.02285504972851771
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2045,0.11272495027148231
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2050,0.021222975823545508
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2050,0.1137240241764545
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2055,0.01969934976158514
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2055,0.11417565023841485
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2060,0.01831216095576036
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2060,0.11435483904423965
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2065,0.01711626351930408
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2065,0.11475073648069593
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2070,0.016107884941362144
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2070,0.11558211505863784
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2075,0.015233619195982833
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2075,0.11665338080401717
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2080,0.014447181072281028
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2080,0.11774981892771899
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2085,0.013732791083420745
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2085,0.11886920891657926
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2090,0.013085822545430148
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2090,0.12002417745456986
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2095,0.01249914976506735
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2095,0.12123885023493265
C-WEU-DEU,C-WEU-DEU-DE275,rur,Zone_5A Cool Humid,2100,0.01196245591612082
C-WEU-DEU,C-WEU-DEU-DE275,urb,Zone_5A Cool Humid,2100,0.12247054408387918
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2020,0.0633196159762488
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2020,0.18867738402375123
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2025,0.058290460168953694
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2025,0.19500153983104632
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2030,0.05364207635155454
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2030,0.19975492364844544
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2035,0.0494323053012898
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2035,0.20340869469871017
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2040,0.045667867725044824
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2040,0.20630613227495515
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2045,0.04227189622453175
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2045,0.20849210377546826
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2050,0.039151166705571165
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2050,0.2097928332944288
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2055,0.036279470270165
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2055,0.21027252972983498
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2060,0.0336776357568359
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2060,0.21030836424316413
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2065,0.031427171616533495
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2065,0.2106938283834665
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2070,0.02950608824322246
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2070,0.2117209117567775
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2075,0.02783198986893953
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2075,0.21312701013106047
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2080,0.026328344673839127
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2080,0.2145856553261609
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2085,0.02496565121585513
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2085,0.21609934878414488
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2090,0.02373841547759351
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2090,0.21773058452240648
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2095,0.02263301455313247
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2095,0.21953498544686753
C-WEU-DEU,C-WEU-DEU-DE276,rur,Zone_5A Cool Humid,2100,0.02162795442920201
C-WEU-DEU,C-WEU-DEU-DE276,urb,Zone_5A Cool Humid,2100,0.22142504557079798
C-WEU-DEU,C-WEU-DEU-DE277,rur,Zone_5A Cool Humid,2020,0.024180591849277372
C-WEU-DEU,C-WEU-DEU-DE277,urb,Zone_5A Cool Humid,2020,0.07205240815072263
C-WEU-DEU,C-WEU-DEU-DE277,rur,Zone_5A Cool Humid,2025,0.022329426352721
C-WEU-DEU,C-WEU-DEU-DE277,urb,Zone_5A Cool Humid,2025,0.074699573647279
C-WEU-DEU,C-WEU-DEU-DE277,rur,Zone_5A Cool Humid,2030,0.020639742389216197
C-WEU-DEU,C-WEU-DEU-DE277,urb,Zone_5A Cool Humid,2030,0.07685925761078381
C-WEU-DEU,C-WEU-DEU-DE277,rur,Zone_5A Cool Humid,2035,0.019121999535689434
C-WEU-DEU,C-WEU-DEU-DE277,urb,Zone_5A Cool Humid,2035,0.07868500046431057
C-WEU-DEU,C-WEU-DEU-DE277,rur,Zone_5A Cool Humid,2040,0.017755759186611285
C-WEU-DEU,C-WEU-DEU-DE277,urb,Zone_5A Cool Humid,2040,0.08021224081338872
C-WEU-DEU,C-WEU-DEU-DE277,rur,Zone_5A Cool Humid,2045,0.016503240658075555
C-WEU-DEU,C-WEU-DEU-DE277,urb,Zone_5A Cool Humid,2045,0.08139675934192446
C-WEU-DEU,C-WEU-DEU-DE277,rur,Zone_5A Cool Humid,2050,0.015347721606586158
C-WEU-DEU,C-WEU-DEU-DE277,urb,Zone_5A Cool Humid,2050,0.08224127839341383
C-WEU-DEU,C-WEU-DEU-DE277,rur,Zone_5A Cool Humid,2055,0.014283003428257878
C-WEU-DEU,C-WEU-DEU-DE277,urb,Zone_5A Cool Humid,2055,0.08278299657174212
C-WEU-DEU,C-WEU-DEU-DE277,rur,Zone_5A Cool Humid,2060,0.013328689111618471
C-WEU-DEU,C-WEU-DEU-DE277,urb,Zone_5A Cool Humid,2060,0.08323431088838153
C-WEU-DEU,C-WEU-DEU-DE277,rur,Zone_5A Cool Humid,2065,0.012507214998393093
C-WEU-DEU,C-WEU-DEU-DE277,urb,Zone_5A Cool Humid,2065,0.0838507850016069
C-WEU-DEU,C-WEU-DEU-DE277,rur,Zone_5A Cool Humid,2070,0.01180723011154748
C-WEU-DEU,C-WEU-DEU-DE277,urb,Zone_5A Cool Humid,2070,0.08472276988845252
