clim,region_gea,year,region_bld,value
Zone_7A Very cold Humid,WEU,2095,C-WEU-SWE,6.767999550109716
Zone_8A Subarctic/arctic Humid,WEU,2095,C-WEU-SWE,6.767999550109716
Zone_4A Mixed Humid,EEU,2095,C-EEU-SVN,6.31025392289315
Zone_5A Cool Humid,EEU,2095,C-EEU-SVN,6.31025392289315
Zone_7A Very cold Humid,EEU,2095,C-EEU-SVN,6.31025392289315
Zone_5A Cool Humid,EEU,2095,C-EEU-SVK,6.0
Zone_6A Cold Humid,EEU,2095,C-EEU-SVK,6.0
Zone_5A Cool Humid,WEU,2100,C-WEU-AUT,6.516035190071618
Zone_4A Mixed Humid,WEU,2100,C-WEU-AUT,6.516035190071618
Zone_6A Cold Humid,WEU,2100,C-WEU-AUT,6.516035190071618
Zone_7A Very cold Humid,WEU,2100,C-WEU-AUT,6.516035190071618
Zone_4A Mixed Humid,WEU,2100,C-WEU-BEL,6.0
Zone_5A Cool Humid,WEU,2100,C-WEU-BEL,6.0
Zone_4A Mixed Humid,EEU,2100,C-EEU-BGR,6.0
Zone_5A Cool Humid,EEU,2100,C-EEU-BGR,6.0
Zone_3A Warm Humid,WEU,2100,C-WEU-CYP,2.0
Zone_5A Cool Humid,EEU,2100,C-EEU-CZE,6.0
Zone_5A Cool Humid,WEU,2100,C-WEU-DEU,5.999999999999999
Zone_4A Mixed Humid,WEU,2100,C-WEU-DEU,5.999999999999999
Zone_6A Cold Humid,WEU,2100,C-WEU-DEU,5.999999999999999
Zone_5A Cool Humid,WEU,2100,C-WEU-DNK,6.0
Zone_6A Cold Humid,EEU,2100,C-EEU-EST,6.0
Zone_3A Warm Humid,WEU,2100,C-WEU-GRC,3.296763016732635
Zone_4A Mixed Humid,WEU,2100,C-WEU-GRC,3.296763016732635
Zone_4C Mixed Marine,WEU,2100,C-WEU-GRC,3.296763016732635
Zone_5C Cool Marine,WEU,2100,C-WEU-GRC,3.296763016732635
Zone_5A Cool Humid,WEU,2100,C-WEU-GRC,3.296763016732635
Zone_3C Warm Marine,WEU,2100,C-WEU-ESP,2.599179209049039
Zone_4C Mixed Marine,WEU,2100,C-WEU-ESP,2.599179209049039
Zone_4A Mixed Humid,WEU,2100,C-WEU-ESP,2.599179209049039
Zone_3A Warm Humid,WEU,2100,C-WEU-ESP,2.599179209049039
Zone_3B Warm Dry,WEU,2100,C-WEU-ESP,2.599179209049039
Zone_2B Hot Dry,WEU,2100,C-WEU-ESP,2.599179209049039
Zone_6A Cold Humid,WEU,2100,C-WEU-FIN,8.585962212951063
Zone_7A Very cold Humid,WEU,2100,C-WEU-FIN,8.585962212951063
Zone_4A Mixed Humid,WEU,2100,C-WEU-FRA,5.127528105941154
Zone_5A Cool Humid,WEU,2100,C-WEU-FRA,5.127528105941154
Zone_3A Warm Humid,WEU,2100,C-WEU-FRA,5.127528105941154
Zone_7A Very cold Humid,WEU,2100,C-WEU-FRA,5.127528105941154
Zone_4C Mixed Marine,WEU,2100,C-WEU-FRA,5.127528105941154
Zone_3C Warm Marine,WEU,2100,C-WEU-FRA,5.127528105941154
Zone_1A Very hot Humid,WEU,2100,C-WEU-FRA,5.127528105941154
Zone_2A Hot Humid,WEU,2100,C-WEU-FRA,5.127528105941154
Zone_0A Extremely hot Humid,WEU,2100,C-WEU-FRA,5.127528105941154
Zone_4A Mixed Humid,EEU,2100,C-EEU-HRV,5.650024965436231
Zone_5A Cool Humid,EEU,2100,C-EEU-HRV,5.650024965436231
Zone_4C Mixed Marine,EEU,2100,C-EEU-HRV,5.650024965436231
Zone_3A Warm Humid,EEU,2100,C-EEU-HRV,5.650024965436231
Zone_4A Mixed Humid,EEU,2100,C-EEU-HUN,6.0
Zone_5A Cool Humid,EEU,2100,C-EEU-HUN,6.0
Zone_5A Cool Humid,WEU,2100,C-WEU-IRL,6.0
Zone_4A Mixed Humid,WEU,2100,C-WEU-IRL,6.0
Zone_4A Mixed Humid,WEU,2100,C-WEU-ITA,4.580120435234514
Zone_5A Cool Humid,WEU,2100,C-WEU-ITA,4.580120435234514
Zone_7A Very cold Humid,WEU,2100,C-WEU-ITA,4.580120435234514
Zone_6A Cold Humid,WEU,2100,C-WEU-ITA,4.580120435234514
Zone_3A Warm Humid,WEU,2100,C-WEU-ITA,4.580120435234514
Zone_4C Mixed Marine,WEU,2100,C-WEU-ITA,4.580120435234514
Zone_5C Cool Marine,WEU,2100,C-WEU-ITA,4.580120435234514
Zone_6A Cold Humid,EEU,2100,C-EEU-LTU,6.000000000000001
Zone_5A Cool Humid,EEU,2100,C-EEU-LTU,6.000000000000001
Zone_5A Cool Humid,WEU,2100,C-WEU-LUX,6.000000000000001
Zone_6A Cold Humid,EEU,2100,C-EEU-LVA,6.0
Zone_3A Warm Humid,WEU,2100,C-WEU-MLT,2.0
Zone_5A Cool Humid,WEU,2100,C-WEU-NLD,6.0
Zone_4A Mixed Humid,WEU,2100,C-WEU-NLD,6.0
Zone_5A Cool Humid,EEU,2100,C-EEU-POL,6.0
Zone_6A Cold Humid,EEU,2100,C-EEU-POL,6.0
Zone_3C Warm Marine,WEU,2100,C-WEU-PRT,2.320427333960394
Zone_4C Mixed Marine,WEU,2100,C-WEU-PRT,2.320427333960394
Zone_4A Mixed Humid,WEU,2100,C-WEU-PRT,2.320427333960394
Zone_3A Warm Humid,WEU,2100,C-WEU-PRT,2.320427333960394
Zone_5A Cool Humid,EEU,2100,C-EEU-ROU,5.999999999999999
Zone_6A Cold Humid,EEU,2100,C-EEU-ROU,5.999999999999999
Zone_4A Mixed Humid,EEU,2100,C-EEU-ROU,5.999999999999999
Zone_6A Cold Humid,WEU,2100,C-WEU-SWE,6.765833951939598
Zone_5A Cool Humid,WEU,2100,C-WEU-SWE,6.765833951939598
Zone_7A Very cold Humid,WEU,2100,C-WEU-SWE,6.765833951939598
Zone_8A Subarctic/arctic Humid,WEU,2100,C-WEU-SWE,6.765833951939598
Zone_4A Mixed Humid,EEU,2100,C-EEU-SVN,6.309783875960018
Zone_5A Cool Humid,EEU,2100,C-EEU-SVN,6.309783875960018
Zone_7A Very cold Humid,EEU,2100,C-EEU-SVN,6.309783875960018
Zone_5A Cool Humid,EEU,2100,C-EEU-SVK,6.0
Zone_6A Cold Humid,EEU,2100,C-EEU-SVK,6.0
