region_bld,clim,urt,inc_cl,year,value
C-WEU-PRT,Zone_4A Mixed Humid,rur,q2,2015,0.3691099200299945
C-WEU-PRT,Zone_4A Mixed Humid,urb,q2,2015,0.3691099200299945
C-WEU-PRT,Zone_3A Warm Humid,rur,q2,2015,0.3691099200299945
C-WEU-PRT,Zone_3A Warm Humid,urb,q2,2015,0.3691099200299945
C-EEU-ROU,Zone_5A Cool Humid,rur,q2,2015,0.0887025297310034
C-EEU-ROU,Zone_5A Cool Humid,urb,q2,2015,0.0887025297310034
C-EEU-ROU,Zone_6A Cold Humid,rur,q2,2015,0.0887025297310034
C-EEU-ROU,Zone_6A Cold Humid,urb,q2,2015,0.0887025297310034
C-EEU-ROU,Zone_4A Mixed Humid,rur,q2,2015,0.0887025297310034
C-EEU-ROU,Zone_4A Mixed Humid,urb,q2,2015,0.0887025297310034
C-WEU-SWE,Zone_6A Cold Humid,rur,q2,2015,0.11679175253272332
C-WEU-SWE,Zone_6A Cold Humid,urb,q2,2015,0.11679175253272332
C-WEU-SWE,Zone_5A Cool Humid,rur,q2,2015,0.11679175253272332
C-WEU-SWE,Zone_5A Cool Humid,urb,q2,2015,0.11679175253272332
C-WEU-SWE,Zone_7A Very cold Humid,rur,q2,2015,0.11679175253272332
C-WEU-SWE,Zone_7A Very cold Humid,urb,q2,2015,0.11679175253272332
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,rur,q2,2015,0.11679175253272332
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,urb,q2,2015,0.11679175253272332
C-EEU-SVN,Zone_4A Mixed Humid,rur,q2,2015,0.1267917041683237
C-EEU-SVN,Zone_4A Mixed Humid,urb,q2,2015,0.1267917041683237
C-EEU-SVN,Zone_5A Cool Humid,rur,q2,2015,0.1267917041683237
C-EEU-SVN,Zone_5A Cool Humid,urb,q2,2015,0.1267917041683237
C-EEU-SVN,Zone_7A Very cold Humid,rur,q2,2015,0.1267917041683237
C-EEU-SVN,Zone_7A Very cold Humid,urb,q2,2015,0.1267917041683237
C-EEU-SVK,Zone_5A Cool Humid,rur,q2,2015,0.17996790171903732
C-EEU-SVK,Zone_5A Cool Humid,urb,q2,2015,0.17996790171903732
C-EEU-SVK,Zone_6A Cold Humid,rur,q2,2015,0.17996790171903732
C-EEU-SVK,Zone_6A Cold Humid,urb,q2,2015,0.17996790171903732
C-WEU-AUT,Zone_5A Cool Humid,rur,q3,2015,0.2218692405128942
C-WEU-AUT,Zone_5A Cool Humid,urb,q3,2015,0.2218692405128942
C-WEU-AUT,Zone_4A Mixed Humid,rur,q3,2015,0.2218692405128942
C-WEU-AUT,Zone_4A Mixed Humid,urb,q3,2015,0.2218692405128942
C-WEU-AUT,Zone_6A Cold Humid,rur,q3,2015,0.2218692405128942
C-WEU-AUT,Zone_6A Cold Humid,urb,q3,2015,0.2218692405128942
C-WEU-AUT,Zone_7A Very cold Humid,rur,q3,2015,0.2218692405128942
C-WEU-AUT,Zone_7A Very cold Humid,urb,q3,2015,0.2218692405128942
C-WEU-BEL,Zone_4A Mixed Humid,rur,q3,2015,0.1941783497085
C-WEU-BEL,Zone_4A Mixed Humid,urb,q3,2015,0.1941783497085
C-WEU-BEL,Zone_5A Cool Humid,rur,q3,2015,0.1941783497085
C-WEU-BEL,Zone_5A Cool Humid,urb,q3,2015,0.1941783497085
C-EEU-BGR,Zone_4A Mixed Humid,rur,q3,2015,0.4036473542038068
C-EEU-BGR,Zone_4A Mixed Humid,urb,q3,2015,0.4036473542038068
C-EEU-BGR,Zone_5A Cool Humid,rur,q3,2015,0.4036473542038068
C-EEU-BGR,Zone_5A Cool Humid,urb,q3,2015,0.4036473542038068
C-WEU-CYP,Zone_3A Warm Humid,rur,q3,2015,0.81967664855
C-WEU-CYP,Zone_3A Warm Humid,urb,q3,2015,0.81967664855
C-EEU-CZE,Zone_5A Cool Humid,rur,q3,2015,0.21132617039999999
C-EEU-CZE,Zone_5A Cool Humid,urb,q3,2015,0.21132617039999999
C-WEU-DEU,Zone_5A Cool Humid,rur,q3,2015,0.23375740989193397
