region_bld,clim,urt,inc_cl,year,region_nuts,value
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE137,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE138,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE138,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE139,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE139,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE13A,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE13A,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE141,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE141,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE142,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE142,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE143,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE143,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE144,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE144,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE145,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE145,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE146,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE146,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE147,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE147,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE148,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE148,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE149,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE149,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE211,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE211,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE212,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE212,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE213,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE213,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE214,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE214,0.2255579
C-WEU-DEU,Zone_6A Cold Humid,rur,q1,2080,C-WEU-DEU-DE215,0.2177619
C-WEU-DEU,Zone_6A Cold Humid,urb,q1,2080,C-WEU-DEU-DE215,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE216,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE216,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE217,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE217,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE218,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE218,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE219,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE219,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE21A,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE21A,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE21B,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE21B,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE21C,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE21C,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE21D,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE21D,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE21E,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE21E,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE21F,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE21F,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE21G,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE21G,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE21H,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE21H,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE21I,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE21I,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE21J,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE21J,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE21K,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE21K,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE21L,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE21L,0.2255579
C-WEU-DEU,Zone_6A Cold Humid,rur,q1,2080,C-WEU-DEU-DE21M,0.2177619
C-WEU-DEU,Zone_6A Cold Humid,urb,q1,2080,C-WEU-DEU-DE21M,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE21N,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE21N,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE221,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE221,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE222,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE222,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE223,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE223,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE224,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE224,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE225,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE225,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE226,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE226,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE227,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE227,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE228,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE228,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE229,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE229,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE22A,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE22A,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE22B,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE22B,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE22C,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE22C,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE231,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE231,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE232,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE232,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE233,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE233,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE234,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE234,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE235,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE235,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE236,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE236,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE237,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE237,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE238,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE238,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE239,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE239,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE23A,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE23A,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE241,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE241,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE242,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE242,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE243,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE243,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE244,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE244,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE245,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE245,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE246,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE246,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE247,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE247,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE248,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE248,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE249,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE249,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE24A,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE24A,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE24B,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE24B,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE24C,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE24C,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE24D,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE24D,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE251,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE251,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE252,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE252,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE253,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE253,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE254,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE254,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE255,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE255,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE256,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE256,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE257,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE257,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE258,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE258,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE259,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE259,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE25A,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE25A,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE25B,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE25B,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE25C,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE25C,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE261,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE261,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE262,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE262,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE263,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE263,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE264,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE264,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE265,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE265,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE266,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE266,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE267,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE267,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE268,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE268,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE269,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE269,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE26A,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE26A,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE26B,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE26B,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE26C,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE26C,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE271,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE271,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE272,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE272,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE273,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE273,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE274,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE274,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE275,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE275,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE276,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE276,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE277,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE277,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE278,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE278,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE279,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE279,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE27A,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE27A,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE27B,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE27B,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE27C,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE27C,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE27D,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE27D,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE27E,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE27E,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE300,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE300,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE401,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE401,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE402,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE402,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE403,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE403,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE404,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE404,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE405,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE405,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE406,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE406,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE407,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE407,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE408,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE408,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE409,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE409,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE40A,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE40A,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE40B,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE40B,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE40C,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE40C,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE40D,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE40D,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE40E,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE40E,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE40F,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE40F,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE40G,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE40G,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE40H,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE40H,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE40I,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE40I,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE501,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE501,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE502,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE502,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE600,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE600,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE711,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE711,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE712,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE712,0.2255579
C-WEU-DEU,Zone_5A Cool Humid,rur,q1,2080,C-WEU-DEU-DE713,0.2177619
C-WEU-DEU,Zone_5A Cool Humid,urb,q1,2080,C-WEU-DEU-DE713,0.2255579
