region_bld,clim,urt,arch,eneff,value
C-EEU-SVN,Zone_7A Very cold Humid,urb,mfh,s1,8.158140462654853
C-EEU-SVK,Zone_5A Cool Humid,rur,mfh,s1,13.011411105893451
C-EEU-SVK,Zone_5A Cool Humid,urb,mfh,s1,13.011411105893451
C-EEU-SVK,Zone_6A Cold Humid,rur,mfh,s1,13.011411105893451
C-EEU-SVK,Zone_6A Cold Humid,urb,mfh,s1,13.011411105893451
C-WEU-AUT,Zone_5A Cool Humid,rur,sfh,s1,7.446506178606282
C-WEU-AUT,Zone_5A Cool Humid,urb,sfh,s1,7.446506178606282
C-WEU-AUT,Zone_4A Mixed Humid,rur,sfh,s1,7.446506178606282
C-WEU-AUT,Zone_4A Mixed Humid,urb,sfh,s1,7.446506178606282
C-WEU-AUT,Zone_6A Cold Humid,rur,sfh,s1,7.446506178606282
C-WEU-AUT,Zone_6A Cold Humid,urb,sfh,s1,7.446506178606282
C-WEU-AUT,Zone_7A Very cold Humid,rur,sfh,s1,7.446506178606282
C-WEU-AUT,Zone_7A Very cold Humid,urb,sfh,s1,7.446506178606282
C-WEU-BEL,Zone_4A Mixed Humid,rur,sfh,s1,4.73214286
C-WEU-BEL,Zone_4A Mixed Humid,urb,sfh,s1,4.73214286
C-WEU-BEL,Zone_5A Cool Humid,rur,sfh,s1,4.73214286
C-WEU-BEL,Zone_5A Cool Humid,urb,sfh,s1,4.73214286
C-EEU-BGR,Zone_4A Mixed Humid,rur,sfh,s1,27.354485823130183
C-EEU-BGR,Zone_4A Mixed Humid,urb,sfh,s1,27.354485823130183
C-EEU-BGR,Zone_5A Cool Humid,rur,sfh,s1,27.354485823130183
C-EEU-BGR,Zone_5A Cool Humid,urb,sfh,s1,27.354485823130183
C-WEU-CYP,Zone_3A Warm Humid,rur,sfh,s1,45.59375
C-WEU-CYP,Zone_3A Warm Humid,urb,sfh,s1,45.59375
C-EEU-CZE,Zone_5A Cool Humid,rur,sfh,s1,7.30128205
C-EEU-CZE,Zone_5A Cool Humid,urb,sfh,s1,7.30128205
C-WEU-DEU,Zone_5A Cool Humid,rur,sfh,s1,7.032639955980212
C-WEU-DEU,Zone_5A Cool Humid,urb,sfh,s1,7.032639955980212
C-WEU-DEU,Zone_4A Mixed Humid,rur,sfh,s1,7.032639955980212
C-WEU-DEU,Zone_4A Mixed Humid,urb,sfh,s1,7.032639955980212
C-WEU-DEU,Zone_6A Cold Humid,rur,sfh,s1,7.032639955980212
C-WEU-DEU,Zone_6A Cold Humid,urb,sfh,s1,7.032639955980212
C-WEU-DNK,Zone_5A Cool Humid,rur,sfh,s1,2.703125
C-WEU-DNK,Zone_5A Cool Humid,urb,sfh,s1,2.703125
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s1,2.96590909
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s1,2.96590909
C-WEU-GRC,Zone_3A Warm Humid,rur,sfh,s1,49.45704483463332
C-WEU-GRC,Zone_3A Warm Humid,urb,sfh,s1,49.45704483463332
C-WEU-GRC,Zone_4A Mixed Humid,rur,sfh,s1,49.45704483463332
C-WEU-GRC,Zone_4A Mixed Humid,urb,sfh,s1,49.45704483463332
C-WEU-GRC,Zone_4C Mixed Marine,rur,sfh,s1,49.45704483463332
