region_bld,region_nuts,urt,mat,arch,year,value
C-EEU-CZE,C-EEU-CZE-CZ020,rur,perm,mfh,2015,0.48127937445410307
C-EEU-CZE,C-EEU-CZE-CZ020,rur,perm,sfh,2015,0.5187206255458969
C-EEU-CZE,C-EEU-CZE-CZ031,rur,perm,mfh,2015,0.48778343236258026
C-EEU-CZE,C-EEU-CZE-CZ031,rur,perm,sfh,2015,0.5122165676374197
C-EEU-CZE,C-EEU-CZE-CZ032,rur,perm,mfh,2015,0.5520164861982321
C-EEU-CZE,C-EEU-CZE-CZ032,rur,perm,sfh,2015,0.44798351380176793
C-EEU-CZE,C-EEU-CZE-CZ041,rur,perm,mfh,2015,0.7877417409656717
C-EEU-CZE,C-EEU-CZE-CZ041,rur,perm,sfh,2015,0.21225825903432827
C-EEU-CZE,C-EEU-CZE-CZ042,rur,perm,mfh,2015,0.6350290756780936
C-EEU-CZE,C-EEU-CZE-CZ042,rur,perm,sfh,2015,0.36497092432190636
C-EEU-CZE,C-EEU-CZE-CZ051,rur,perm,mfh,2015,0.5584938127894324
C-EEU-CZE,C-EEU-CZE-CZ051,rur,perm,sfh,2015,0.44150618721056756
C-EEU-CZE,C-EEU-CZE-CZ052,rur,perm,mfh,2015,0.5614237149597815
C-EEU-CZE,C-EEU-CZE-CZ052,rur,perm,sfh,2015,0.4385762850402185
C-EEU-CZE,C-EEU-CZE-CZ053,rur,perm,mfh,2015,0.5267089228930576
C-EEU-CZE,C-EEU-CZE-CZ053,rur,perm,sfh,2015,0.4732910771069424
C-EEU-CZE,C-EEU-CZE-CZ063,rur,perm,mfh,2015,0.4741247656053664
C-EEU-CZE,C-EEU-CZE-CZ063,rur,perm,sfh,2015,0.5258752343946336
C-EEU-CZE,C-EEU-CZE-CZ064,rur,perm,mfh,2015,0.6017520052342065
C-EEU-CZE,C-EEU-CZE-CZ064,rur,perm,sfh,2015,0.39824799476579353
C-EEU-CZE,C-EEU-CZE-CZ071,rur,perm,mfh,2015,0.6474880550168929
C-EEU-CZE,C-EEU-CZE-CZ071,rur,perm,sfh,2015,0.3525119449831071
C-EEU-CZE,C-EEU-CZE-CZ072,rur,perm,mfh,2015,0.5814187868940126
C-EEU-CZE,C-EEU-CZE-CZ072,rur,perm,sfh,2015,0.4185812131059874
C-EEU-CZE,C-EEU-CZE-CZ080,rur,perm,mfh,2015,0.736659825551565
C-EEU-CZE,C-EEU-CZE-CZ080,rur,perm,sfh,2015,0.26334017444843505
C-EEU-EST,C-EEU-EST-EE001,rur,perm,mfh,2015,0.8604635945755836
C-EEU-EST,C-EEU-EST-EE001,rur,perm,sfh,2015,0.13953640542441637
C-EEU-EST,C-EEU-EST-EE004,rur,perm,mfh,2015,0.5504349967170059
C-EEU-EST,C-EEU-EST-EE004,rur,perm,sfh,2015,0.4495650032829941
C-EEU-EST,C-EEU-EST-EE008,rur,perm,mfh,2015,0.5923987993834672
C-EEU-EST,C-EEU-EST-EE008,rur,perm,sfh,2015,0.4076012006165328
C-EEU-EST,C-EEU-EST-EE009,rur,perm,mfh,2015,0.5714871514488792
C-EEU-EST,C-EEU-EST-EE009,rur,perm,sfh,2015,0.4285128485511208
C-EEU-EST,C-EEU-EST-EE00A,rur,perm,mfh,2015,0.8354898336414048
C-EEU-EST,C-EEU-EST-EE00A,rur,perm,sfh,2015,0.16451016635859517
C-EEU-HRV,C-EEU-HRV-HR021,rur,perm,mfh,2015,0.16534315014462267
C-EEU-HRV,C-EEU-HRV-HR021,rur,perm,sfh,2015,0.8346568498553774
C-EEU-HRV,C-EEU-HRV-HR022,rur,perm,mfh,2015,0.15485058277101044
C-EEU-HRV,C-EEU-HRV-HR022,rur,perm,sfh,2015,0.8451494172289895
