region_gea,arch,material,year,urt,value
AFR,mfh,concrete,2020,sub,957.3357732
AFR,mfh,concrete,2025,rur,967.35
AFR,mfh,concrete,2025,urb,947.3215464
AFR,mfh,concrete,2025,sub,957.3357732
AFR,mfh,concrete,2030,rur,967.35
AFR,mfh,concrete,2030,urb,947.3215464
AFR,mfh,concrete,2030,sub,957.3357732
AFR,mfh,concrete,2035,rur,967.35
AFR,mfh,concrete,2035,urb,947.3215464
AFR,mfh,concrete,2035,sub,957.3357732
AFR,mfh,concrete,2040,rur,967.35
AFR,mfh,concrete,2040,urb,947.3215464
AFR,mfh,concrete,2040,sub,957.3357732
AFR,mfh,concrete,2045,rur,967.35
AFR,mfh,concrete,2045,urb,947.3215464
AFR,mfh,concrete,2045,sub,957.3357732
AFR,mfh,concrete,2050,rur,967.35
AFR,mfh,concrete,2050,urb,947.3215464
AFR,mfh,concrete,2050,sub,957.3357732
AFR,mfh,concrete,2055,rur,967.35
AFR,mfh,concrete,2055,urb,947.3215464
AFR,mfh,concrete,2055,sub,957.3357732
AFR,mfh,concrete,2060,rur,967.35
AFR,mfh,concrete,2060,urb,947.3215464
AFR,mfh,concrete,2060,sub,957.3357732
AFR,mfh,concrete,2065,rur,967.35
AFR,mfh,concrete,2065,urb,947.3215464
AFR,mfh,concrete,2065,sub,957.3357732
AFR,mfh,concrete,2070,rur,967.35
AFR,mfh,concrete,2070,urb,947.3215464
AFR,mfh,concrete,2070,sub,957.3357732
AFR,mfh,concrete,2075,rur,967.35
AFR,mfh,concrete,2075,urb,947.3215464
AFR,mfh,concrete,2075,sub,957.3357732
AFR,mfh,concrete,2080,rur,967.35
AFR,mfh,concrete,2080,urb,947.3215464
AFR,mfh,concrete,2080,sub,957.3357732
AFR,mfh,concrete,2085,rur,967.35
AFR,mfh,concrete,2085,urb,947.3215464
AFR,mfh,concrete,2085,sub,957.3357732
AFR,mfh,concrete,2090,rur,967.35
AFR,mfh,concrete,2090,urb,947.3215464
AFR,mfh,concrete,2090,sub,957.3357732
AFR,mfh,concrete,2095,rur,967.35
AFR,mfh,concrete,2095,urb,947.3215464
AFR,mfh,concrete,2095,sub,957.3357732
AFR,mfh,concrete,2100,rur,967.35
AFR,mfh,concrete,2100,urb,947.3215464
AFR,mfh,concrete,2100,sub,957.3357732
AFR,mfh,copper,2015,rur,0.211134752
AFR,mfh,copper,2015,urb,0.140633911
AFR,mfh,copper,2015,sub,0.1758843315
AFR,mfh,copper,2020,rur,0.211134752
AFR,mfh,copper,2020,urb,0.140633911
AFR,mfh,copper,2020,sub,0.1758843315
AFR,mfh,copper,2025,rur,0.211134752
AFR,mfh,copper,2025,urb,0.140633911
AFR,mfh,copper,2025,sub,0.1758843315
AFR,mfh,copper,2030,rur,0.211134752
AFR,mfh,copper,2030,urb,0.140633911
AFR,mfh,copper,2030,sub,0.1758843315
AFR,mfh,copper,2035,rur,0.211134752
AFR,mfh,copper,2035,urb,0.140633911
AFR,mfh,copper,2035,sub,0.1758843315
AFR,mfh,copper,2040,rur,0.211134752
AFR,mfh,copper,2040,urb,0.140633911
AFR,mfh,copper,2040,sub,0.1758843315
AFR,mfh,copper,2045,rur,0.211134752
AFR,mfh,copper,2045,urb,0.140633911
AFR,mfh,copper,2045,sub,0.1758843315
AFR,mfh,copper,2050,rur,0.211134752
AFR,mfh,copper,2050,urb,0.140633911
AFR,mfh,copper,2050,sub,0.1758843315
AFR,mfh,copper,2055,rur,0.211134752
AFR,mfh,copper,2055,urb,0.140633911
AFR,mfh,copper,2055,sub,0.1758843315
AFR,mfh,copper,2060,rur,0.211134752
AFR,mfh,copper,2060,urb,0.140633911
AFR,mfh,copper,2060,sub,0.1758843315
AFR,mfh,copper,2065,rur,0.211134752
AFR,mfh,copper,2065,urb,0.140633911
AFR,mfh,copper,2065,sub,0.1758843315
AFR,mfh,copper,2070,rur,0.211134752
AFR,mfh,copper,2070,urb,0.140633911
AFR,mfh,copper,2070,sub,0.1758843315
AFR,mfh,copper,2075,rur,0.211134752
AFR,mfh,copper,2075,urb,0.140633911
AFR,mfh,copper,2075,sub,0.1758843315
AFR,mfh,copper,2080,rur,0.211134752
AFR,mfh,copper,2080,urb,0.140633911
AFR,mfh,copper,2080,sub,0.1758843315
AFR,mfh,copper,2085,rur,0.211134752
AFR,mfh,copper,2085,urb,0.140633911
AFR,mfh,copper,2085,sub,0.1758843315
AFR,mfh,copper,2090,rur,0.211134752
AFR,mfh,copper,2090,urb,0.140633911
AFR,mfh,copper,2090,sub,0.1758843315
AFR,mfh,copper,2095,rur,0.211134752
AFR,mfh,copper,2095,urb,0.140633911
AFR,mfh,copper,2095,sub,0.1758843315
AFR,mfh,copper,2100,rur,0.211134752
AFR,mfh,copper,2100,urb,0.140633911
AFR,mfh,copper,2100,sub,0.1758843315
AFR,mfh,glass,2015,rur,5.706666667
AFR,mfh,glass,2015,urb,5.255670103
AFR,mfh,glass,2015,sub,5.481168385
AFR,mfh,glass,2020,rur,5.706666667
AFR,mfh,glass,2020,urb,5.255670103
AFR,mfh,glass,2020,sub,5.481168385
AFR,mfh,glass,2025,rur,5.706666667
AFR,mfh,glass,2025,urb,5.255670103
AFR,mfh,glass,2025,sub,5.481168385
AFR,mfh,glass,2030,rur,5.706666667
AFR,mfh,glass,2030,urb,5.255670103
AFR,mfh,glass,2030,sub,5.481168385
AFR,mfh,glass,2035,rur,5.706666667
AFR,mfh,glass,2035,urb,5.255670103
AFR,mfh,glass,2035,sub,5.481168385
AFR,mfh,glass,2040,rur,5.706666667
AFR,mfh,glass,2040,urb,5.255670103
AFR,mfh,glass,2040,sub,5.481168385
AFR,mfh,glass,2045,rur,5.706666667
AFR,mfh,glass,2045,urb,5.255670103
AFR,mfh,glass,2045,sub,5.481168385
AFR,mfh,glass,2050,rur,5.706666667
AFR,mfh,glass,2050,urb,5.255670103
AFR,mfh,glass,2050,sub,5.481168385
AFR,mfh,glass,2055,rur,5.706666667
AFR,mfh,glass,2055,urb,5.255670103
AFR,mfh,glass,2055,sub,5.481168385
AFR,mfh,glass,2060,rur,5.706666667
AFR,mfh,glass,2060,urb,5.255670103
AFR,mfh,glass,2060,sub,5.481168385
AFR,mfh,glass,2065,rur,5.706666667
AFR,mfh,glass,2065,urb,5.255670103
AFR,mfh,glass,2065,sub,5.481168385
AFR,mfh,glass,2070,rur,5.706666667
AFR,mfh,glass,2070,urb,5.255670103
AFR,mfh,glass,2070,sub,5.481168385
AFR,mfh,glass,2075,rur,5.706666667
AFR,mfh,glass,2075,urb,5.255670103
AFR,mfh,glass,2075,sub,5.481168385
AFR,mfh,glass,2080,rur,5.706666667
AFR,mfh,glass,2080,urb,5.255670103
AFR,mfh,glass,2080,sub,5.481168385
AFR,mfh,glass,2085,rur,5.706666667
AFR,mfh,glass,2085,urb,5.255670103
AFR,mfh,glass,2085,sub,5.481168385
AFR,mfh,glass,2090,rur,5.706666667
AFR,mfh,glass,2090,urb,5.255670103
AFR,mfh,glass,2090,sub,5.481168385
AFR,mfh,glass,2095,rur,5.706666667
AFR,mfh,glass,2095,urb,5.255670103
AFR,mfh,glass,2095,sub,5.481168385
AFR,mfh,glass,2100,rur,5.706666667
AFR,mfh,glass,2100,urb,5.255670103
AFR,mfh,glass,2100,sub,5.481168385
AFR,mfh,steel,2015,rur,80.85758865
AFR,mfh,steel,2015,urb,93.51905242
AFR,mfh,steel,2015,sub,87.188320535
AFR,mfh,steel,2020,rur,80.85758865
AFR,mfh,steel,2020,urb,93.51905242
AFR,mfh,steel,2020,sub,87.188320535
AFR,mfh,steel,2025,rur,80.85758865
AFR,mfh,steel,2025,urb,93.51905242
AFR,mfh,steel,2025,sub,87.188320535
AFR,mfh,steel,2030,rur,80.85758865
AFR,mfh,steel,2030,urb,93.51905242
AFR,mfh,steel,2030,sub,87.188320535
AFR,mfh,steel,2035,rur,80.85758865
AFR,mfh,steel,2035,urb,93.51905242
AFR,mfh,steel,2035,sub,87.188320535
AFR,mfh,steel,2040,rur,80.85758865
AFR,mfh,steel,2040,urb,93.51905242
AFR,mfh,steel,2040,sub,87.188320535
AFR,mfh,steel,2045,rur,80.85758865
AFR,mfh,steel,2045,urb,93.51905242
AFR,mfh,steel,2045,sub,87.188320535
AFR,mfh,steel,2050,rur,80.85758865
AFR,mfh,steel,2050,urb,93.51905242
AFR,mfh,steel,2050,sub,87.188320535
AFR,mfh,steel,2055,rur,80.85758865
AFR,mfh,steel,2055,urb,93.51905242
AFR,mfh,steel,2055,sub,87.188320535
AFR,mfh,steel,2060,rur,80.85758865
AFR,mfh,steel,2060,urb,93.51905242
AFR,mfh,steel,2060,sub,87.188320535
AFR,mfh,steel,2065,rur,80.85758865
AFR,mfh,steel,2065,urb,93.51905242
AFR,mfh,steel,2065,sub,87.188320535
AFR,mfh,steel,2070,rur,80.85758865
AFR,mfh,steel,2070,urb,93.51905242
AFR,mfh,steel,2070,sub,87.188320535
AFR,mfh,steel,2075,rur,80.85758865
AFR,mfh,steel,2075,urb,93.51905242
AFR,mfh,steel,2075,sub,87.188320535
AFR,mfh,steel,2080,rur,80.85758865
AFR,mfh,steel,2080,urb,93.51905242
AFR,mfh,steel,2080,sub,87.188320535
AFR,mfh,steel,2085,rur,80.85758865
AFR,mfh,steel,2085,urb,93.51905242
AFR,mfh,steel,2085,sub,87.188320535
AFR,mfh,steel,2090,rur,80.85758865
AFR,mfh,steel,2090,urb,93.51905242
AFR,mfh,steel,2090,sub,87.188320535
AFR,mfh,steel,2095,rur,80.85758865
AFR,mfh,steel,2095,urb,93.51905242
AFR,mfh,steel,2095,sub,87.188320535
AFR,mfh,steel,2100,rur,80.85758865
AFR,mfh,steel,2100,urb,93.51905242
AFR,mfh,steel,2100,sub,87.188320535
AFR,mfh,wood,2015,rur,44.53531915
AFR,mfh,wood,2015,urb,48.02108357
AFR,mfh,wood,2015,sub,46.27820136
AFR,mfh,wood,2020,rur,44.53531915
AFR,mfh,wood,2020,urb,48.02108357
AFR,mfh,wood,2020,sub,46.27820136
AFR,mfh,wood,2025,rur,44.53531915
AFR,mfh,wood,2025,urb,48.02108357
AFR,mfh,wood,2025,sub,46.27820136
AFR,mfh,wood,2030,rur,44.53531915
AFR,mfh,wood,2030,urb,48.02108357
AFR,mfh,wood,2030,sub,46.27820136
AFR,mfh,wood,2035,rur,44.53531915
AFR,mfh,wood,2035,urb,48.02108357
AFR,mfh,wood,2035,sub,46.27820136
AFR,mfh,wood,2040,rur,44.53531915
AFR,mfh,wood,2040,urb,48.02108357
AFR,mfh,wood,2040,sub,46.27820136
AFR,mfh,wood,2045,rur,44.53531915
AFR,mfh,wood,2045,urb,48.02108357
AFR,mfh,wood,2045,sub,46.27820136
AFR,mfh,wood,2050,rur,44.53531915
AFR,mfh,wood,2050,urb,48.02108357
AFR,mfh,wood,2050,sub,46.27820136
AFR,mfh,wood,2055,rur,44.53531915
AFR,mfh,wood,2055,urb,48.02108357
AFR,mfh,wood,2055,sub,46.27820136
AFR,mfh,wood,2060,rur,44.53531915
AFR,mfh,wood,2060,urb,48.02108357
AFR,mfh,wood,2060,sub,46.27820136
AFR,mfh,wood,2065,rur,44.53531915
AFR,mfh,wood,2065,urb,48.02108357
AFR,mfh,wood,2065,sub,46.27820136
AFR,mfh,wood,2070,rur,44.53531915
AFR,mfh,wood,2070,urb,48.02108357
AFR,mfh,wood,2070,sub,46.27820136
AFR,mfh,wood,2075,rur,44.53531915
AFR,mfh,wood,2075,urb,48.02108357
AFR,mfh,wood,2075,sub,46.27820136
AFR,mfh,wood,2080,rur,44.53531915
AFR,mfh,wood,2080,urb,48.02108357
AFR,mfh,wood,2080,sub,46.27820136
AFR,mfh,wood,2085,rur,44.53531915
AFR,mfh,wood,2085,urb,48.02108357
AFR,mfh,wood,2085,sub,46.27820136
AFR,mfh,wood,2090,rur,44.53531915
AFR,mfh,wood,2090,urb,48.02108357
AFR,mfh,wood,2090,sub,46.27820136
AFR,mfh,wood,2095,rur,44.53531915
AFR,mfh,wood,2095,urb,48.02108357
AFR,mfh,wood,2095,sub,46.27820136
AFR,mfh,wood,2100,rur,44.53531915
AFR,mfh,wood,2100,urb,48.02108357
AFR,mfh,wood,2100,sub,46.27820136
AFR,sfh,aluminum,2015,rur,2.980903588
AFR,sfh,aluminum,2015,urb,2.23141844
AFR,sfh,aluminum,2015,sub,2.606161014
AFR,sfh,aluminum,2020,rur,2.980903588
AFR,sfh,aluminum,2020,urb,2.23141844
AFR,sfh,aluminum,2020,sub,2.606161014
AFR,sfh,aluminum,2025,rur,2.980903588
AFR,sfh,aluminum,2025,urb,2.23141844
AFR,sfh,aluminum,2025,sub,2.606161014
AFR,sfh,aluminum,2030,rur,2.980903588
AFR,sfh,aluminum,2030,urb,2.23141844
AFR,sfh,aluminum,2030,sub,2.606161014
AFR,sfh,aluminum,2035,rur,2.980903588
AFR,sfh,aluminum,2035,urb,2.23141844
AFR,sfh,aluminum,2035,sub,2.606161014
AFR,sfh,aluminum,2040,rur,2.980903588
AFR,sfh,aluminum,2040,urb,2.23141844
AFR,sfh,aluminum,2040,sub,2.606161014
AFR,sfh,aluminum,2045,rur,2.980903588
AFR,sfh,aluminum,2045,urb,2.23141844
AFR,sfh,aluminum,2045,sub,2.606161014
AFR,sfh,aluminum,2050,rur,2.980903588
AFR,sfh,aluminum,2050,urb,2.23141844
AFR,sfh,aluminum,2050,sub,2.606161014
AFR,sfh,aluminum,2055,rur,2.980903588
AFR,sfh,aluminum,2055,urb,2.23141844
AFR,sfh,aluminum,2055,sub,2.606161014
AFR,sfh,aluminum,2060,rur,2.980903588
AFR,sfh,aluminum,2060,urb,2.23141844
AFR,sfh,aluminum,2060,sub,2.606161014
AFR,sfh,aluminum,2065,rur,2.980903588
AFR,sfh,aluminum,2065,urb,2.23141844
AFR,sfh,aluminum,2065,sub,2.606161014
AFR,sfh,aluminum,2070,rur,2.980903588
AFR,sfh,aluminum,2070,urb,2.23141844
AFR,sfh,aluminum,2070,sub,2.606161014
AFR,sfh,aluminum,2075,rur,2.980903588
AFR,sfh,aluminum,2075,urb,2.23141844
AFR,sfh,aluminum,2075,sub,2.606161014
AFR,sfh,aluminum,2080,rur,2.980903588
AFR,sfh,aluminum,2080,urb,2.23141844
AFR,sfh,aluminum,2080,sub,2.606161014
AFR,sfh,aluminum,2085,rur,2.980903588
AFR,sfh,aluminum,2085,urb,2.23141844
AFR,sfh,aluminum,2085,sub,2.606161014
AFR,sfh,aluminum,2090,rur,2.980903588
AFR,sfh,aluminum,2090,urb,2.23141844
AFR,sfh,aluminum,2090,sub,2.606161014
AFR,sfh,aluminum,2095,rur,2.980903588
AFR,sfh,aluminum,2095,urb,2.23141844
AFR,sfh,aluminum,2095,sub,2.606161014
AFR,sfh,aluminum,2100,rur,2.980903588
AFR,sfh,aluminum,2100,urb,2.23141844
AFR,sfh,aluminum,2100,sub,2.606161014
AFR,sfh,concrete,2015,rur,800.0758569
AFR,sfh,concrete,2015,urb,911.2504255
AFR,sfh,concrete,2015,sub,855.6631411999999
AFR,sfh,concrete,2020,rur,800.0758569
AFR,sfh,concrete,2020,urb,911.2504255
AFR,sfh,concrete,2020,sub,855.6631411999999
AFR,sfh,concrete,2025,rur,800.0758569
AFR,sfh,concrete,2025,urb,911.2504255
AFR,sfh,concrete,2025,sub,855.6631411999999
AFR,sfh,concrete,2030,rur,800.0758569
AFR,sfh,concrete,2030,urb,911.2504255
AFR,sfh,concrete,2030,sub,855.6631411999999
AFR,sfh,concrete,2035,rur,800.0758569
AFR,sfh,concrete,2035,urb,911.2504255
AFR,sfh,concrete,2035,sub,855.6631411999999
AFR,sfh,concrete,2040,rur,800.0758569
AFR,sfh,concrete,2040,urb,911.2504255
AFR,sfh,concrete,2040,sub,855.6631411999999
AFR,sfh,concrete,2045,rur,800.0758569
AFR,sfh,concrete,2045,urb,911.2504255
AFR,sfh,concrete,2045,sub,855.6631411999999
AFR,sfh,concrete,2050,rur,800.0758569
AFR,sfh,concrete,2050,urb,911.2504255
AFR,sfh,concrete,2050,sub,855.6631411999999
AFR,sfh,concrete,2055,rur,800.0758569
AFR,sfh,concrete,2055,urb,911.2504255
AFR,sfh,concrete,2055,sub,855.6631411999999
AFR,sfh,concrete,2060,rur,800.0758569
AFR,sfh,concrete,2060,urb,911.2504255
AFR,sfh,concrete,2060,sub,855.6631411999999
AFR,sfh,concrete,2065,rur,800.0758569
AFR,sfh,concrete,2065,urb,911.2504255
AFR,sfh,concrete,2065,sub,855.6631411999999
AFR,sfh,concrete,2070,rur,800.0758569
AFR,sfh,concrete,2070,urb,911.2504255
AFR,sfh,concrete,2070,sub,855.6631411999999
AFR,sfh,concrete,2075,rur,800.0758569
AFR,sfh,concrete,2075,urb,911.2504255
AFR,sfh,concrete,2075,sub,855.6631411999999
AFR,sfh,concrete,2080,rur,800.0758569
AFR,sfh,concrete,2080,urb,911.2504255
AFR,sfh,concrete,2080,sub,855.6631411999999
AFR,sfh,concrete,2085,rur,800.0758569
AFR,sfh,concrete,2085,urb,911.2504255
AFR,sfh,concrete,2085,sub,855.6631411999999
AFR,sfh,concrete,2090,rur,800.0758569
AFR,sfh,concrete,2090,urb,911.2504255
AFR,sfh,concrete,2090,sub,855.6631411999999
AFR,sfh,concrete,2095,rur,800.0758569
AFR,sfh,concrete,2095,urb,911.2504255
AFR,sfh,concrete,2095,sub,855.6631411999999
AFR,sfh,concrete,2100,rur,800.0758569
AFR,sfh,concrete,2100,urb,911.2504255
AFR,sfh,concrete,2100,sub,855.6631411999999
AFR,sfh,copper,2015,rur,1.567350663
AFR,sfh,copper,2015,urb,1.143049645
AFR,sfh,copper,2015,sub,1.355200154
AFR,sfh,copper,2020,rur,1.567350663
AFR,sfh,copper,2020,urb,1.143049645
AFR,sfh,copper,2020,sub,1.355200154
AFR,sfh,copper,2025,rur,1.567350663
AFR,sfh,copper,2025,urb,1.143049645
AFR,sfh,copper,2025,sub,1.355200154
AFR,sfh,copper,2030,rur,1.567350663
AFR,sfh,copper,2030,urb,1.143049645
AFR,sfh,copper,2030,sub,1.355200154
AFR,sfh,copper,2035,rur,1.567350663
AFR,sfh,copper,2035,urb,1.143049645
AFR,sfh,copper,2035,sub,1.355200154
AFR,sfh,copper,2040,rur,1.567350663
AFR,sfh,copper,2040,urb,1.143049645
AFR,sfh,copper,2040,sub,1.355200154
AFR,sfh,copper,2045,rur,1.567350663
AFR,sfh,copper,2045,urb,1.143049645
AFR,sfh,copper,2045,sub,1.355200154
AFR,sfh,copper,2050,rur,1.567350663
AFR,sfh,copper,2050,urb,1.143049645
AFR,sfh,copper,2050,sub,1.355200154
AFR,sfh,copper,2055,rur,1.567350663
AFR,sfh,copper,2055,urb,1.143049645
AFR,sfh,copper,2055,sub,1.355200154
AFR,sfh,copper,2060,rur,1.567350663
AFR,sfh,copper,2060,urb,1.143049645
AFR,sfh,copper,2060,sub,1.355200154
AFR,sfh,copper,2065,rur,1.567350663
AFR,sfh,copper,2065,urb,1.143049645
AFR,sfh,copper,2065,sub,1.355200154
AFR,sfh,copper,2070,rur,1.567350663
AFR,sfh,copper,2070,urb,1.143049645
AFR,sfh,copper,2070,sub,1.355200154
AFR,sfh,copper,2075,rur,1.567350663
AFR,sfh,copper,2075,urb,1.143049645
AFR,sfh,copper,2075,sub,1.355200154
AFR,sfh,copper,2080,rur,1.567350663
AFR,sfh,copper,2080,urb,1.143049645
AFR,sfh,copper,2080,sub,1.355200154
AFR,sfh,copper,2085,rur,1.567350663
AFR,sfh,copper,2085,urb,1.143049645
AFR,sfh,copper,2085,sub,1.355200154
AFR,sfh,copper,2090,rur,1.567350663
AFR,sfh,copper,2090,urb,1.143049645
AFR,sfh,copper,2090,sub,1.355200154
AFR,sfh,copper,2095,rur,1.567350663
AFR,sfh,copper,2095,urb,1.143049645
AFR,sfh,copper,2095,sub,1.355200154
AFR,sfh,copper,2100,rur,1.567350663
AFR,sfh,copper,2100,urb,1.143049645
AFR,sfh,copper,2100,sub,1.355200154
AFR,sfh,glass,2015,rur,1.361467106
AFR,sfh,glass,2015,urb,1.282056738
AFR,sfh,glass,2015,sub,1.321761922
AFR,sfh,glass,2020,rur,1.361467106
AFR,sfh,glass,2020,urb,1.282056738
AFR,sfh,glass,2020,sub,1.321761922
AFR,sfh,glass,2025,rur,1.361467106
AFR,sfh,glass,2025,urb,1.282056738
AFR,sfh,glass,2025,sub,1.321761922
AFR,sfh,glass,2030,rur,1.361467106
AFR,sfh,glass,2030,urb,1.282056738
AFR,sfh,glass,2030,sub,1.321761922
AFR,sfh,glass,2035,rur,1.361467106
AFR,sfh,glass,2035,urb,1.282056738
AFR,sfh,glass,2035,sub,1.321761922
AFR,sfh,glass,2040,rur,1.361467106
AFR,sfh,glass,2040,urb,1.282056738
AFR,sfh,glass,2040,sub,1.321761922
AFR,sfh,glass,2045,rur,1.361467106
AFR,sfh,glass,2045,urb,1.282056738
AFR,sfh,glass,2045,sub,1.321761922
AFR,sfh,glass,2050,rur,1.361467106
AFR,sfh,glass,2050,urb,1.282056738
AFR,sfh,glass,2050,sub,1.321761922
AFR,sfh,glass,2055,rur,1.361467106
AFR,sfh,glass,2055,urb,1.282056738
AFR,sfh,glass,2055,sub,1.321761922
AFR,sfh,glass,2060,rur,1.361467106
AFR,sfh,glass,2060,urb,1.282056738
AFR,sfh,glass,2060,sub,1.321761922
AFR,sfh,glass,2065,rur,1.361467106
AFR,sfh,glass,2065,urb,1.282056738
AFR,sfh,glass,2065,sub,1.321761922
AFR,sfh,glass,2070,rur,1.361467106
AFR,sfh,glass,2070,urb,1.282056738
AFR,sfh,glass,2070,sub,1.321761922
AFR,sfh,glass,2075,rur,1.361467106
AFR,sfh,glass,2075,urb,1.282056738
AFR,sfh,glass,2075,sub,1.321761922
AFR,sfh,glass,2080,rur,1.361467106
AFR,sfh,glass,2080,urb,1.282056738
AFR,sfh,glass,2080,sub,1.321761922
AFR,sfh,glass,2085,rur,1.361467106
AFR,sfh,glass,2085,urb,1.282056738
AFR,sfh,glass,2085,sub,1.321761922
AFR,sfh,glass,2090,rur,1.361467106
AFR,sfh,glass,2090,urb,1.282056738
AFR,sfh,glass,2090,sub,1.321761922
AFR,sfh,glass,2095,rur,1.361467106
AFR,sfh,glass,2095,urb,1.282056738
AFR,sfh,glass,2095,sub,1.321761922
AFR,sfh,glass,2100,rur,1.361467106
AFR,sfh,glass,2100,urb,1.282056738
AFR,sfh,glass,2100,sub,1.321761922
AFR,sfh,steel,2015,rur,22.02441823
AFR,sfh,steel,2015,urb,24.98475177
AFR,sfh,steel,2015,sub,23.504585
AFR,sfh,steel,2020,rur,22.02441823
AFR,sfh,steel,2020,urb,24.98475177
AFR,sfh,steel,2020,sub,23.504585
AFR,sfh,steel,2025,rur,22.02441823
AFR,sfh,steel,2025,urb,24.98475177
AFR,sfh,steel,2025,sub,23.504585
AFR,sfh,steel,2030,rur,22.02441823
AFR,sfh,steel,2030,urb,24.98475177
AFR,sfh,steel,2030,sub,23.504585
AFR,sfh,steel,2035,rur,22.02441823
AFR,sfh,steel,2035,urb,24.98475177
AFR,sfh,steel,2035,sub,23.504585
AFR,sfh,steel,2040,rur,22.02441823
AFR,sfh,steel,2040,urb,24.98475177
AFR,sfh,steel,2040,sub,23.504585
AFR,sfh,steel,2045,rur,22.02441823
AFR,sfh,steel,2045,urb,24.98475177
AFR,sfh,steel,2045,sub,23.504585
AFR,sfh,steel,2050,rur,22.02441823
AFR,sfh,steel,2050,urb,24.98475177
AFR,sfh,steel,2050,sub,23.504585
AFR,sfh,steel,2055,rur,22.02441823
AFR,sfh,steel,2055,urb,24.98475177
AFR,sfh,steel,2055,sub,23.504585
AFR,sfh,steel,2060,rur,22.02441823
AFR,sfh,steel,2060,urb,24.98475177
AFR,sfh,steel,2060,sub,23.504585
AFR,sfh,steel,2065,rur,22.02441823
AFR,sfh,steel,2065,urb,24.98475177
AFR,sfh,steel,2065,sub,23.504585
AFR,sfh,steel,2070,rur,22.02441823
AFR,sfh,steel,2070,urb,24.98475177
AFR,sfh,steel,2070,sub,23.504585
AFR,sfh,steel,2075,rur,22.02441823
AFR,sfh,steel,2075,urb,24.98475177
AFR,sfh,steel,2075,sub,23.504585
AFR,sfh,steel,2080,rur,22.02441823
AFR,sfh,steel,2080,urb,24.98475177
AFR,sfh,steel,2080,sub,23.504585
AFR,sfh,steel,2085,rur,22.02441823
AFR,sfh,steel,2085,urb,24.98475177
AFR,sfh,steel,2085,sub,23.504585
AFR,sfh,steel,2090,rur,22.02441823
AFR,sfh,steel,2090,urb,24.98475177
AFR,sfh,steel,2090,sub,23.504585
AFR,sfh,steel,2095,rur,22.02441823
AFR,sfh,steel,2095,urb,24.98475177
AFR,sfh,steel,2095,sub,23.504585
AFR,sfh,steel,2100,rur,22.02441823
AFR,sfh,steel,2100,urb,24.98475177
AFR,sfh,steel,2100,sub,23.504585
AFR,sfh,wood,2015,rur,30.84773881
AFR,sfh,wood,2015,urb,31.97085106
AFR,sfh,wood,2015,sub,31.409294935
AFR,sfh,wood,2020,rur,30.84773881
AFR,sfh,wood,2020,urb,31.97085106
AFR,sfh,wood,2020,sub,31.409294935
AFR,sfh,wood,2025,rur,30.84773881
AFR,sfh,wood,2025,urb,31.97085106
AFR,sfh,wood,2025,sub,31.409294935
AFR,sfh,wood,2030,rur,30.84773881
AFR,sfh,wood,2030,urb,31.97085106
AFR,sfh,wood,2030,sub,31.409294935
AFR,sfh,wood,2035,rur,30.84773881
AFR,sfh,wood,2035,urb,31.97085106
AFR,sfh,wood,2035,sub,31.409294935
AFR,sfh,wood,2040,rur,30.84773881
AFR,sfh,wood,2040,urb,31.97085106
AFR,sfh,wood,2040,sub,31.409294935
AFR,sfh,wood,2045,rur,30.84773881
AFR,sfh,wood,2045,urb,31.97085106
AFR,sfh,wood,2045,sub,31.409294935
AFR,sfh,wood,2050,rur,30.84773881
AFR,sfh,wood,2050,urb,31.97085106
AFR,sfh,wood,2050,sub,31.409294935
AFR,sfh,wood,2055,rur,30.84773881
AFR,sfh,wood,2055,urb,31.97085106
AFR,sfh,wood,2055,sub,31.409294935
AFR,sfh,wood,2060,rur,30.84773881
AFR,sfh,wood,2060,urb,31.97085106
AFR,sfh,wood,2060,sub,31.409294935
AFR,sfh,wood,2065,rur,30.84773881
AFR,sfh,wood,2065,urb,31.97085106
AFR,sfh,wood,2065,sub,31.409294935
AFR,sfh,wood,2070,rur,30.84773881
AFR,sfh,wood,2070,urb,31.97085106
AFR,sfh,wood,2070,sub,31.409294935
AFR,sfh,wood,2075,rur,30.84773881
AFR,sfh,wood,2075,urb,31.97085106
AFR,sfh,wood,2075,sub,31.409294935
AFR,sfh,wood,2080,rur,30.84773881
AFR,sfh,wood,2080,urb,31.97085106
AFR,sfh,wood,2080,sub,31.409294935
AFR,sfh,wood,2085,rur,30.84773881
AFR,sfh,wood,2085,urb,31.97085106
AFR,sfh,wood,2085,sub,31.409294935
AFR,sfh,wood,2090,rur,30.84773881
AFR,sfh,wood,2090,urb,31.97085106
AFR,sfh,wood,2090,sub,31.409294935
AFR,sfh,wood,2095,rur,30.84773881
AFR,sfh,wood,2095,urb,31.97085106
AFR,sfh,wood,2095,sub,31.409294935
AFR,sfh,wood,2100,rur,30.84773881
AFR,sfh,wood,2100,urb,31.97085106
AFR,sfh,wood,2100,sub,31.409294935
CPA,mfh,aluminum,2015,rur,1.663333333
CPA,mfh,aluminum,2015,urb,1.995154639
CPA,mfh,aluminum,2015,sub,1.829243986
CPA,mfh,aluminum,2020,rur,1.663333333
CPA,mfh,aluminum,2020,urb,1.995154639
CPA,mfh,aluminum,2020,sub,1.829243986
CPA,mfh,aluminum,2025,rur,1.663333333
CPA,mfh,aluminum,2025,urb,1.995154639
