region_bld,clim,urt,arch,eneff,value
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr12_low,319.7253082
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr21_std,305.370614
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr22_low,305.370614
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr31_std,192.7616445
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,sr32_low,192.7616445
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s1,769.2767048999999
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s2,738.8929158
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s3,464.8661718999999
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s51_std,341.5451057
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,s52_low,147.803384
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr11_std,769.2767048999999
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr12_low,769.2767048999999
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr21_std,738.8929158
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr22_low,738.8929158
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr31_std,464.8661718999999
C-EEU-EST,Zone_6A Cold Humid,rur,sfh,sr32_low,464.8661718999999
C-EEU-EST,Zone_6A Cold Humid,urb,inf,ns,1544.9913076
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s1,321.0360351
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s2,306.6247737
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s3,193.5774773
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s51_std,144.2224587
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s52_low,69.99729542
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr11_std,321.0360351
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr12_low,321.0360351
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr21_std,306.6247737
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr22_low,306.6247737
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr31_std,193.5774773
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,sr32_low,193.5774773
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s1,772.4956538
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s2,741.9993732
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s3,466.8166555
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s51_std,342.9564421
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,s52_low,148.4584027
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr11_std,772.4956538
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr12_low,772.4956538
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr21_std,741.9993732
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr22_low,741.9993732
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr31_std,466.8166555
C-EEU-EST,Zone_6A Cold Humid,urb,sfh,sr32_low,466.8166555
C-EEU-HRV,Zone_3A Warm Humid,rur,inf,ns,634.8682998
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,s1,125.3988514
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,s2,119.7760266
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,s3,70.23781092
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,s51_std,48.68974128000001
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,s52_low,17.35177264
C-EEU-HRV,Zone_3A Warm Humid,rur,mfh,sr11_std,125.3988514
