region_bld,urt,arch,year,value
C-EEU-EST,urb,sfh,2095,2.7624051789988786
C-EEU-EST,urb,sfh,2100,2.7624051789988786
C-EEU-HRV,rur,mfh,2015,2.4745755217032173
C-EEU-HRV,rur,mfh,2020,2.4746208550547624
C-EEU-HRV,rur,mfh,2025,2.476059473540273
C-EEU-HRV,rur,mfh,2030,2.5200935555230695
C-EEU-HRV,rur,mfh,2035,2.564127637505866
C-EEU-HRV,rur,mfh,2040,2.608161719488663
C-EEU-HRV,rur,mfh,2045,2.6521958014714593
C-EEU-HRV,rur,mfh,2050,2.6962298834542557
C-EEU-HRV,rur,mfh,2055,2.6962298834542557
C-EEU-HRV,rur,mfh,2060,2.6962298834542557
C-EEU-HRV,rur,mfh,2065,2.6962298834542557
C-EEU-HRV,rur,mfh,2070,2.6962298834542557
C-EEU-HRV,rur,mfh,2075,2.6962298834542557
C-EEU-HRV,rur,mfh,2080,2.6962298834542557
C-EEU-HRV,rur,mfh,2085,2.6962298834542557
C-EEU-HRV,rur,mfh,2090,2.6962298834542557
C-EEU-HRV,rur,mfh,2095,2.6962298834542557
C-EEU-HRV,rur,mfh,2100,2.6962298834542557
C-EEU-HRV,rur,sfh,2015,2.866522558542265
C-EEU-HRV,rur,sfh,2020,2.8665750722254075
C-EEU-HRV,rur,sfh,2025,2.866962921897743
C-EEU-HRV,rur,sfh,2030,2.9109970038805395
C-EEU-HRV,rur,sfh,2035,2.955031085863336
C-EEU-HRV,rur,sfh,2040,2.999065167846133
C-EEU-HRV,rur,sfh,2045,3.0430992498289293
C-EEU-HRV,rur,sfh,2050,3.087133331811726
C-EEU-HRV,rur,sfh,2055,3.087133331811726
C-EEU-HRV,rur,sfh,2060,3.087133331811726
C-EEU-HRV,rur,sfh,2065,3.087133331811726
C-EEU-HRV,rur,sfh,2070,3.087133331811726
C-EEU-HRV,rur,sfh,2075,3.087133331811726
C-EEU-HRV,rur,sfh,2080,3.087133331811726
C-EEU-HRV,rur,sfh,2085,3.087133331811726
C-EEU-HRV,rur,sfh,2090,3.087133331811726
