region_bld,urt,clim,year,value
C-EEU-HRV,urb,Zone_4C Mixed Marine,2040,0.1042813749774763
C-EEU-HRV,urb,Zone_4C Mixed Marine,2045,0.1054903758993209
C-EEU-HRV,urb,Zone_4C Mixed Marine,2050,0.1061842992399878
C-EEU-HRV,urb,Zone_4C Mixed Marine,2055,0.1065076950236892
C-EEU-HRV,urb,Zone_4C Mixed Marine,2060,0.1066670124792272
C-EEU-HRV,urb,Zone_4C Mixed Marine,2065,0.1067667491925458
C-EEU-HRV,urb,Zone_4C Mixed Marine,2070,0.1068187734378431
C-EEU-HRV,urb,Zone_4C Mixed Marine,2075,0.1068381663166524
C-EEU-HRV,urb,Zone_4C Mixed Marine,2080,0.106948190221253
C-EEU-HRV,urb,Zone_4C Mixed Marine,2085,0.1071157321663017
C-EEU-HRV,urb,Zone_4C Mixed Marine,2090,0.1074802596946198
C-EEU-HRV,urb,Zone_4C Mixed Marine,2095,0.1080358404526144
C-EEU-HRV,urb,Zone_4C Mixed Marine,2100,0.1088174576840879
C-EEU-HRV,urb,Zone_5A Cool Humid,2020,0.028651001059843
C-EEU-HRV,urb,Zone_5A Cool Humid,2025,0.0279670831438555
C-EEU-HRV,urb,Zone_5A Cool Humid,2030,0.0274443408372023
C-EEU-HRV,urb,Zone_5A Cool Humid,2035,0.0268809667328385
C-EEU-HRV,urb,Zone_5A Cool Humid,2040,0.0262558081507965
C-EEU-HRV,urb,Zone_5A Cool Humid,2045,0.025519516541465
C-EEU-HRV,urb,Zone_5A Cool Humid,2050,0.0247400306583646
C-EEU-HRV,urb,Zone_5A Cool Humid,2055,0.0239491630387079
C-EEU-HRV,urb,Zone_5A Cool Humid,2060,0.0231714064992682
C-EEU-HRV,urb,Zone_5A Cool Humid,2065,0.0224657383648204
C-EEU-HRV,urb,Zone_5A Cool Humid,2070,0.0218440497377954
C-EEU-HRV,urb,Zone_5A Cool Humid,2075,0.0213071714494776
C-EEU-HRV,urb,Zone_5A Cool Humid,2080,0.0208980082522273
