,region_bld,clim,arch,eneff,urt,value
3986,C-WEU-IRL,Zone_5A Cool Humid,sfh,sr11_std,urb,0.0
3987,C-WEU-IRL,Zone_5A Cool Humid,sfh,sr12_low,rur,0.0
3988,C-WEU-IRL,Zone_5A Cool Humid,sfh,sr12_low,sub,0.0
3989,C-WEU-IRL,Zone_5A Cool Humid,sfh,sr12_low,urb,0.0
3990,C-WEU-IRL,Zone_5A Cool Humid,sfh,sr21_std,rur,0.0
3991,C-WEU-IRL,Zone_5A Cool Humid,sfh,sr21_std,sub,0.0
3992,C-WEU-IRL,Zone_5A Cool Humid,sfh,sr21_std,urb,0.0
3993,C-WEU-IRL,Zone_5A Cool Humid,sfh,sr22_low,rur,0.0
3994,C-WEU-IRL,Zone_5A Cool Humid,sfh,sr22_low,sub,0.0
3995,C-WEU-IRL,Zone_5A Cool Humid,sfh,sr22_low,urb,0.0
3996,C-WEU-IRL,Zone_5A Cool Humid,sfh,sr31_std,rur,0.0
3997,C-WEU-IRL,Zone_5A Cool Humid,sfh,sr31_std,sub,0.0
3998,C-WEU-IRL,Zone_5A Cool Humid,sfh,sr31_std,urb,0.0
3999,C-WEU-IRL,Zone_5A Cool Humid,sfh,sr32_low,rur,0.0
4000,C-WEU-IRL,Zone_5A Cool Humid,sfh,sr32_low,sub,0.0
4001,C-WEU-IRL,Zone_5A Cool Humid,sfh,sr32_low,urb,0.0
4002,C-WEU-ITA,Zone_3A Warm Humid,inf,ns,rur,1.0
4003,C-WEU-ITA,Zone_3A Warm Humid,inf,ns,sub,1.0
4004,C-WEU-ITA,Zone_3A Warm Humid,inf,ns,urb,1.0
4005,C-WEU-ITA,Zone_3A Warm Humid,mfh,s1,rur,1.0
4006,C-WEU-ITA,Zone_3A Warm Humid,mfh,s1,sub,1.0
4007,C-WEU-ITA,Zone_3A Warm Humid,mfh,s1,urb,1.0
4008,C-WEU-ITA,Zone_3A Warm Humid,mfh,s2,rur,1.0
4009,C-WEU-ITA,Zone_3A Warm Humid,mfh,s2,sub,1.0
4010,C-WEU-ITA,Zone_3A Warm Humid,mfh,s2,urb,1.0
4011,C-WEU-ITA,Zone_3A Warm Humid,mfh,s3,rur,1.0
4012,C-WEU-ITA,Zone_3A Warm Humid,mfh,s3,sub,1.0
4013,C-WEU-ITA,Zone_3A Warm Humid,mfh,s3,urb,1.0
4014,C-WEU-ITA,Zone_3A Warm Humid,mfh,s51_std,rur,1.0
4015,C-WEU-ITA,Zone_3A Warm Humid,mfh,s51_std,sub,1.0
4016,C-WEU-ITA,Zone_3A Warm Humid,mfh,s51_std,urb,1.0
4017,C-WEU-ITA,Zone_3A Warm Humid,mfh,s52_low,rur,1.0
4018,C-WEU-ITA,Zone_3A Warm Humid,mfh,s52_low,sub,1.0
4019,C-WEU-ITA,Zone_3A Warm Humid,mfh,s52_low,urb,1.0
4020,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr11_std,rur,1.0
4021,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr11_std,sub,1.0
4022,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr11_std,urb,1.0
4023,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr12_low,rur,1.0
4024,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr12_low,sub,1.0
4025,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr12_low,urb,1.0
4026,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr21_std,rur,1.0
4027,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr21_std,sub,1.0
4028,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr21_std,urb,1.0
4029,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr22_low,rur,1.0
4030,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr22_low,sub,1.0
4031,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr22_low,urb,1.0
4032,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr31_std,rur,1.0
4033,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr31_std,sub,1.0
4034,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr31_std,urb,1.0
4035,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr32_low,rur,1.0
4036,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr32_low,sub,1.0
4037,C-WEU-ITA,Zone_3A Warm Humid,mfh,sr32_low,urb,1.0
4038,C-WEU-ITA,Zone_3A Warm Humid,sfh,s1,rur,1.0
4039,C-WEU-ITA,Zone_3A Warm Humid,sfh,s1,sub,1.0
4040,C-WEU-ITA,Zone_3A Warm Humid,sfh,s1,urb,1.0
4041,C-WEU-ITA,Zone_3A Warm Humid,sfh,s2,rur,1.0
4042,C-WEU-ITA,Zone_3A Warm Humid,sfh,s2,sub,1.0
4043,C-WEU-ITA,Zone_3A Warm Humid,sfh,s2,urb,1.0
4044,C-WEU-ITA,Zone_3A Warm Humid,sfh,s3,rur,1.0
4045,C-WEU-ITA,Zone_3A Warm Humid,sfh,s3,sub,1.0
4046,C-WEU-ITA,Zone_3A Warm Humid,sfh,s3,urb,1.0
4047,C-WEU-ITA,Zone_3A Warm Humid,sfh,s51_std,rur,1.0
4048,C-WEU-ITA,Zone_3A Warm Humid,sfh,s51_std,sub,1.0
4049,C-WEU-ITA,Zone_3A Warm Humid,sfh,s51_std,urb,1.0
4050,C-WEU-ITA,Zone_3A Warm Humid,sfh,s52_low,rur,1.0
4051,C-WEU-ITA,Zone_3A Warm Humid,sfh,s52_low,sub,1.0
4052,C-WEU-ITA,Zone_3A Warm Humid,sfh,s52_low,urb,1.0
4053,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr11_std,rur,1.0
4054,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr11_std,sub,1.0
4055,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr11_std,urb,1.0
4056,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr12_low,rur,1.0
4057,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr12_low,sub,1.0
4058,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr12_low,urb,1.0
4059,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr21_std,rur,1.0
4060,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr21_std,sub,1.0
4061,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr21_std,urb,1.0
4062,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr22_low,rur,1.0
4063,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr22_low,sub,1.0
4064,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr22_low,urb,1.0
4065,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr31_std,rur,1.0
4066,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr31_std,sub,1.0
4067,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr31_std,urb,1.0
4068,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr32_low,rur,1.0
4069,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr32_low,sub,1.0
4070,C-WEU-ITA,Zone_3A Warm Humid,sfh,sr32_low,urb,1.0
4071,C-WEU-ITA,Zone_4A Mixed Humid,inf,ns,rur,1.0
4072,C-WEU-ITA,Zone_4A Mixed Humid,inf,ns,sub,1.0
4073,C-WEU-ITA,Zone_4A Mixed Humid,inf,ns,urb,1.0
4074,C-WEU-ITA,Zone_4A Mixed Humid,mfh,s1,rur,1.0
4075,C-WEU-ITA,Zone_4A Mixed Humid,mfh,s1,sub,1.0
4076,C-WEU-ITA,Zone_4A Mixed Humid,mfh,s1,urb,1.0
4077,C-WEU-ITA,Zone_4A Mixed Humid,mfh,s2,rur,1.0
4078,C-WEU-ITA,Zone_4A Mixed Humid,mfh,s2,sub,1.0
4079,C-WEU-ITA,Zone_4A Mixed Humid,mfh,s2,urb,1.0
4080,C-WEU-ITA,Zone_4A Mixed Humid,mfh,s3,rur,1.0
4081,C-WEU-ITA,Zone_4A Mixed Humid,mfh,s3,sub,1.0
4082,C-WEU-ITA,Zone_4A Mixed Humid,mfh,s3,urb,1.0
4083,C-WEU-ITA,Zone_4A Mixed Humid,mfh,s51_std,rur,1.0
4084,C-WEU-ITA,Zone_4A Mixed Humid,mfh,s51_std,sub,1.0
4085,C-WEU-ITA,Zone_4A Mixed Humid,mfh,s51_std,urb,1.0
4086,C-WEU-ITA,Zone_4A Mixed Humid,mfh,s52_low,rur,1.0
4087,C-WEU-ITA,Zone_4A Mixed Humid,mfh,s52_low,sub,1.0
4088,C-WEU-ITA,Zone_4A Mixed Humid,mfh,s52_low,urb,1.0
4089,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr11_std,rur,1.0
4090,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr11_std,sub,1.0
4091,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr11_std,urb,1.0
4092,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr12_low,rur,1.0
4093,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr12_low,sub,1.0
4094,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr12_low,urb,1.0
4095,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr21_std,rur,1.0
4096,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr21_std,sub,1.0
4097,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr21_std,urb,1.0
4098,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr22_low,rur,1.0
4099,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr22_low,sub,1.0
4100,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr22_low,urb,1.0
4101,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr31_std,rur,1.0
4102,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr31_std,sub,1.0
4103,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr31_std,urb,1.0
4104,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr32_low,rur,1.0
4105,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr32_low,sub,1.0
4106,C-WEU-ITA,Zone_4A Mixed Humid,mfh,sr32_low,urb,1.0
4107,C-WEU-ITA,Zone_4A Mixed Humid,sfh,s1,rur,1.0
4108,C-WEU-ITA,Zone_4A Mixed Humid,sfh,s1,sub,1.0
4109,C-WEU-ITA,Zone_4A Mixed Humid,sfh,s1,urb,1.0
4110,C-WEU-ITA,Zone_4A Mixed Humid,sfh,s2,rur,1.0
4111,C-WEU-ITA,Zone_4A Mixed Humid,sfh,s2,sub,1.0
4112,C-WEU-ITA,Zone_4A Mixed Humid,sfh,s2,urb,1.0
4113,C-WEU-ITA,Zone_4A Mixed Humid,sfh,s3,rur,1.0
4114,C-WEU-ITA,Zone_4A Mixed Humid,sfh,s3,sub,1.0
4115,C-WEU-ITA,Zone_4A Mixed Humid,sfh,s3,urb,1.0
4116,C-WEU-ITA,Zone_4A Mixed Humid,sfh,s51_std,rur,1.0
4117,C-WEU-ITA,Zone_4A Mixed Humid,sfh,s51_std,sub,1.0
4118,C-WEU-ITA,Zone_4A Mixed Humid,sfh,s51_std,urb,1.0
4119,C-WEU-ITA,Zone_4A Mixed Humid,sfh,s52_low,rur,1.0
4120,C-WEU-ITA,Zone_4A Mixed Humid,sfh,s52_low,sub,1.0
4121,C-WEU-ITA,Zone_4A Mixed Humid,sfh,s52_low,urb,1.0
4122,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr11_std,rur,1.0
4123,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr11_std,sub,1.0
4124,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr11_std,urb,1.0
4125,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr12_low,rur,1.0
4126,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr12_low,sub,1.0
4127,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr12_low,urb,1.0
4128,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr21_std,rur,1.0
4129,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr21_std,sub,1.0
4130,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr21_std,urb,1.0
4131,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr22_low,rur,1.0
4132,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr22_low,sub,1.0
4133,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr22_low,urb,1.0
4134,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr31_std,rur,1.0
4135,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr31_std,sub,1.0
4136,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr31_std,urb,1.0
4137,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr32_low,rur,1.0
4138,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr32_low,sub,1.0
4139,C-WEU-ITA,Zone_4A Mixed Humid,sfh,sr32_low,urb,1.0
4140,C-WEU-ITA,Zone_4C Mixed Marine,inf,ns,rur,1.0
4141,C-WEU-ITA,Zone_4C Mixed Marine,inf,ns,sub,1.0
4142,C-WEU-ITA,Zone_4C Mixed Marine,inf,ns,urb,1.0
4143,C-WEU-ITA,Zone_4C Mixed Marine,mfh,s1,rur,1.0
4144,C-WEU-ITA,Zone_4C Mixed Marine,mfh,s1,sub,1.0
4145,C-WEU-ITA,Zone_4C Mixed Marine,mfh,s1,urb,1.0
4146,C-WEU-ITA,Zone_4C Mixed Marine,mfh,s2,rur,1.0
4147,C-WEU-ITA,Zone_4C Mixed Marine,mfh,s2,sub,1.0
4148,C-WEU-ITA,Zone_4C Mixed Marine,mfh,s2,urb,1.0
4149,C-WEU-ITA,Zone_4C Mixed Marine,mfh,s3,rur,1.0
4150,C-WEU-ITA,Zone_4C Mixed Marine,mfh,s3,sub,1.0
4151,C-WEU-ITA,Zone_4C Mixed Marine,mfh,s3,urb,1.0
4152,C-WEU-ITA,Zone_4C Mixed Marine,mfh,s51_std,rur,1.0
4153,C-WEU-ITA,Zone_4C Mixed Marine,mfh,s51_std,sub,1.0
4154,C-WEU-ITA,Zone_4C Mixed Marine,mfh,s51_std,urb,1.0
4155,C-WEU-ITA,Zone_4C Mixed Marine,mfh,s52_low,rur,1.0
4156,C-WEU-ITA,Zone_4C Mixed Marine,mfh,s52_low,sub,1.0
4157,C-WEU-ITA,Zone_4C Mixed Marine,mfh,s52_low,urb,1.0
4158,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr11_std,rur,1.0
4159,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr11_std,sub,1.0
4160,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr11_std,urb,1.0
4161,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr12_low,rur,1.0
4162,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr12_low,sub,1.0
4163,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr12_low,urb,1.0
4164,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr21_std,rur,1.0
4165,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr21_std,sub,1.0
4166,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr21_std,urb,1.0
4167,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr22_low,rur,1.0
4168,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr22_low,sub,1.0
4169,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr22_low,urb,1.0
4170,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr31_std,rur,1.0
4171,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr31_std,sub,1.0
4172,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr31_std,urb,1.0
4173,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr32_low,rur,1.0
4174,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr32_low,sub,1.0
4175,C-WEU-ITA,Zone_4C Mixed Marine,mfh,sr32_low,urb,1.0
4176,C-WEU-ITA,Zone_4C Mixed Marine,sfh,s1,rur,1.0
4177,C-WEU-ITA,Zone_4C Mixed Marine,sfh,s1,sub,1.0
4178,C-WEU-ITA,Zone_4C Mixed Marine,sfh,s1,urb,1.0
4179,C-WEU-ITA,Zone_4C Mixed Marine,sfh,s2,rur,1.0
4180,C-WEU-ITA,Zone_4C Mixed Marine,sfh,s2,sub,1.0
4181,C-WEU-ITA,Zone_4C Mixed Marine,sfh,s2,urb,1.0
4182,C-WEU-ITA,Zone_4C Mixed Marine,sfh,s3,rur,1.0
4183,C-WEU-ITA,Zone_4C Mixed Marine,sfh,s3,sub,1.0
4184,C-WEU-ITA,Zone_4C Mixed Marine,sfh,s3,urb,1.0
4185,C-WEU-ITA,Zone_4C Mixed Marine,sfh,s51_std,rur,1.0
4186,C-WEU-ITA,Zone_4C Mixed Marine,sfh,s51_std,sub,1.0
4187,C-WEU-ITA,Zone_4C Mixed Marine,sfh,s51_std,urb,1.0
4188,C-WEU-ITA,Zone_4C Mixed Marine,sfh,s52_low,rur,1.0
4189,C-WEU-ITA,Zone_4C Mixed Marine,sfh,s52_low,sub,1.0
4190,C-WEU-ITA,Zone_4C Mixed Marine,sfh,s52_low,urb,1.0
4191,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr11_std,rur,1.0
4192,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr11_std,sub,1.0
4193,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr11_std,urb,1.0
4194,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr12_low,rur,1.0
4195,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr12_low,sub,1.0
4196,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr12_low,urb,1.0
4197,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr21_std,rur,1.0
4198,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr21_std,sub,1.0
4199,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr21_std,urb,1.0
4200,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr22_low,rur,1.0
4201,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr22_low,sub,1.0
4202,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr22_low,urb,1.0
4203,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr31_std,rur,1.0
4204,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr31_std,sub,1.0
4205,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr31_std,urb,1.0
4206,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr32_low,rur,1.0
4207,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr32_low,sub,1.0
4208,C-WEU-ITA,Zone_4C Mixed Marine,sfh,sr32_low,urb,1.0
4209,C-WEU-ITA,Zone_5A Cool Humid,inf,ns,rur,0.98959
4210,C-WEU-ITA,Zone_5A Cool Humid,inf,ns,sub,0.75884
4211,C-WEU-ITA,Zone_5A Cool Humid,inf,ns,urb,0.52809
4212,C-WEU-ITA,Zone_5A Cool Humid,mfh,s1,rur,0.82125
4213,C-WEU-ITA,Zone_5A Cool Humid,mfh,s1,sub,0.85985
4214,C-WEU-ITA,Zone_5A Cool Humid,mfh,s1,urb,0.89845
4215,C-WEU-ITA,Zone_5A Cool Humid,mfh,s2,rur,1.0
4216,C-WEU-ITA,Zone_5A Cool Humid,mfh,s2,sub,1.0
4217,C-WEU-ITA,Zone_5A Cool Humid,mfh,s2,urb,1.0
4218,C-WEU-ITA,Zone_5A Cool Humid,mfh,s3,rur,1.0
4219,C-WEU-ITA,Zone_5A Cool Humid,mfh,s3,sub,1.0
4220,C-WEU-ITA,Zone_5A Cool Humid,mfh,s3,urb,1.0
4221,C-WEU-ITA,Zone_5A Cool Humid,mfh,s51_std,rur,1.0
4222,C-WEU-ITA,Zone_5A Cool Humid,mfh,s51_std,sub,1.0
4223,C-WEU-ITA,Zone_5A Cool Humid,mfh,s51_std,urb,1.0
4224,C-WEU-ITA,Zone_5A Cool Humid,mfh,s52_low,rur,1.0
4225,C-WEU-ITA,Zone_5A Cool Humid,mfh,s52_low,sub,1.0
4226,C-WEU-ITA,Zone_5A Cool Humid,mfh,s52_low,urb,1.0
4227,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr11_std,rur,0.82125
4228,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr11_std,sub,0.85985
4229,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr11_std,urb,0.89845
4230,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr12_low,rur,0.82125
4231,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr12_low,sub,0.85985
4232,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr12_low,urb,0.89845
4233,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr21_std,rur,1.0
4234,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr21_std,sub,1.0
4235,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr21_std,urb,1.0
4236,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr22_low,rur,1.0
4237,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr22_low,sub,1.0
4238,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr22_low,urb,1.0
4239,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr31_std,rur,1.0
4240,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr31_std,sub,1.0
4241,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr31_std,urb,1.0
4242,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr32_low,rur,1.0
4243,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr32_low,sub,1.0
4244,C-WEU-ITA,Zone_5A Cool Humid,mfh,sr32_low,urb,1.0
4245,C-WEU-ITA,Zone_5A Cool Humid,sfh,s1,rur,0.49479
4246,C-WEU-ITA,Zone_5A Cool Humid,sfh,s1,sub,0.37942
4247,C-WEU-ITA,Zone_5A Cool Humid,sfh,s1,urb,0.26405
4248,C-WEU-ITA,Zone_5A Cool Humid,sfh,s2,rur,0.49479
4249,C-WEU-ITA,Zone_5A Cool Humid,sfh,s2,sub,0.37942
4250,C-WEU-ITA,Zone_5A Cool Humid,sfh,s2,urb,0.26405
4251,C-WEU-ITA,Zone_5A Cool Humid,sfh,s3,rur,0.89773
4252,C-WEU-ITA,Zone_5A Cool Humid,sfh,s3,sub,0.90743
4253,C-WEU-ITA,Zone_5A Cool Humid,sfh,s3,urb,0.91712
4254,C-WEU-ITA,Zone_5A Cool Humid,sfh,s51_std,rur,1.0
4255,C-WEU-ITA,Zone_5A Cool Humid,sfh,s51_std,sub,1.0
4256,C-WEU-ITA,Zone_5A Cool Humid,sfh,s51_std,urb,1.0
4257,C-WEU-ITA,Zone_5A Cool Humid,sfh,s52_low,rur,1.0
4258,C-WEU-ITA,Zone_5A Cool Humid,sfh,s52_low,sub,1.0
4259,C-WEU-ITA,Zone_5A Cool Humid,sfh,s52_low,urb,1.0
4260,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr11_std,rur,0.49479
4261,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr11_std,sub,0.37942
4262,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr11_std,urb,0.26405
4263,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr12_low,rur,0.49479
4264,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr12_low,sub,0.37942
4265,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr12_low,urb,0.26405
4266,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr21_std,rur,0.49479
4267,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr21_std,sub,0.37942
4268,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr21_std,urb,0.26405
4269,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr22_low,rur,0.49479
4270,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr22_low,sub,0.37942
4271,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr22_low,urb,0.26405
4272,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr31_std,rur,0.89773
4273,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr31_std,sub,0.90743
4274,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr31_std,urb,0.91712
4275,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr32_low,rur,0.89773
4276,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr32_low,sub,0.90743
4277,C-WEU-ITA,Zone_5A Cool Humid,sfh,sr32_low,urb,0.91712
4278,C-WEU-ITA,Zone_5C Cool Marine,inf,ns,rur,0.98959
4279,C-WEU-ITA,Zone_5C Cool Marine,inf,ns,sub,0.75884
4280,C-WEU-ITA,Zone_5C Cool Marine,inf,ns,urb,0.52809
4281,C-WEU-ITA,Zone_5C Cool Marine,mfh,s1,rur,0.82125
4282,C-WEU-ITA,Zone_5C Cool Marine,mfh,s1,sub,0.85985
4283,C-WEU-ITA,Zone_5C Cool Marine,mfh,s1,urb,0.89845
4284,C-WEU-ITA,Zone_5C Cool Marine,mfh,s2,rur,1.0
4285,C-WEU-ITA,Zone_5C Cool Marine,mfh,s2,sub,1.0
4286,C-WEU-ITA,Zone_5C Cool Marine,mfh,s2,urb,1.0
4287,C-WEU-ITA,Zone_5C Cool Marine,mfh,s3,rur,1.0
4288,C-WEU-ITA,Zone_5C Cool Marine,mfh,s3,sub,1.0
4289,C-WEU-ITA,Zone_5C Cool Marine,mfh,s3,urb,1.0
4290,C-WEU-ITA,Zone_5C Cool Marine,mfh,s51_std,rur,1.0
4291,C-WEU-ITA,Zone_5C Cool Marine,mfh,s51_std,sub,1.0
4292,C-WEU-ITA,Zone_5C Cool Marine,mfh,s51_std,urb,1.0
4293,C-WEU-ITA,Zone_5C Cool Marine,mfh,s52_low,rur,1.0
4294,C-WEU-ITA,Zone_5C Cool Marine,mfh,s52_low,sub,1.0
4295,C-WEU-ITA,Zone_5C Cool Marine,mfh,s52_low,urb,1.0
4296,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr11_std,rur,0.82125
4297,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr11_std,sub,0.85985
4298,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr11_std,urb,0.89845
4299,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr12_low,rur,0.82125
4300,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr12_low,sub,0.85985
4301,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr12_low,urb,0.89845
4302,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr21_std,rur,1.0
4303,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr21_std,sub,1.0
4304,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr21_std,urb,1.0
4305,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr22_low,rur,1.0
4306,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr22_low,sub,1.0
4307,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr22_low,urb,1.0
4308,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr31_std,rur,1.0
4309,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr31_std,sub,1.0
4310,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr31_std,urb,1.0
4311,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr32_low,rur,1.0
4312,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr32_low,sub,1.0
4313,C-WEU-ITA,Zone_5C Cool Marine,mfh,sr32_low,urb,1.0
4314,C-WEU-ITA,Zone_5C Cool Marine,sfh,s1,rur,0.49479
