region_bld,clim,urt,arch,eneff,value
C-WEU-ITA,Zone_5A Cool Humid,urb,mfh,s1,226.57495121133334
C-WEU-ITA,Zone_7A Very cold Humid,rur,mfh,s1,226.57495121133334
C-WEU-ITA,Zone_7A Very cold Humid,urb,mfh,s1,226.57495121133334
C-WEU-ITA,Zone_6A Cold Humid,rur,mfh,s1,226.57495121133334
C-WEU-ITA,Zone_6A Cold Humid,urb,mfh,s1,226.57495121133334
C-WEU-ITA,Zone_3A Warm Humid,rur,mfh,s1,226.57495121133334
C-WEU-ITA,Zone_3A Warm Humid,urb,mfh,s1,226.57495121133334
C-WEU-ITA,Zone_4C Mixed Marine,rur,mfh,s1,226.57495121133334
C-WEU-ITA,Zone_4C Mixed Marine,urb,mfh,s1,226.57495121133334
C-WEU-ITA,Zone_5C Cool Marine,rur,mfh,s1,226.57495121133334
C-WEU-ITA,Zone_5C Cool Marine,urb,mfh,s1,226.57495121133334
C-EEU-LTU,Zone_6A Cold Humid,rur,mfh,s1,298.17545575815205
C-EEU-LTU,Zone_6A Cold Humid,urb,mfh,s1,298.17545575815205
C-EEU-LTU,Zone_5A Cool Humid,rur,mfh,s1,298.17545575815205
C-EEU-LTU,Zone_5A Cool Humid,urb,mfh,s1,298.17545575815205
C-WEU-LUX,Zone_5A Cool Humid,rur,mfh,s1,351.944693799739
C-WEU-LUX,Zone_5A Cool Humid,urb,mfh,s1,351.944693799739
C-EEU-LVA,Zone_6A Cold Humid,rur,mfh,s1,304.416191860237
C-EEU-LVA,Zone_6A Cold Humid,urb,mfh,s1,304.416191860237
C-WEU-MLT,Zone_3A Warm Humid,rur,mfh,s1,76.79914704
C-WEU-MLT,Zone_3A Warm Humid,urb,mfh,s1,76.79914704
C-WEU-NLD,Zone_5A Cool Humid,rur,mfh,s1,326.6007574716035
C-WEU-NLD,Zone_5A Cool Humid,urb,mfh,s1,326.6007574716035
C-WEU-NLD,Zone_4A Mixed Humid,rur,mfh,s1,326.6007574716035
C-WEU-NLD,Zone_4A Mixed Humid,urb,mfh,s1,326.6007574716035
C-EEU-POL,Zone_5A Cool Humid,rur,mfh,s1,255.90021337360002
C-EEU-POL,Zone_5A Cool Humid,urb,mfh,s1,255.90021337360002
C-EEU-POL,Zone_6A Cold Humid,rur,mfh,s1,255.90021337360002
C-EEU-POL,Zone_6A Cold Humid,urb,mfh,s1,255.90021337360002
C-WEU-PRT,Zone_3C Warm Marine,rur,mfh,s1,119.95704404734252
C-WEU-PRT,Zone_3C Warm Marine,urb,mfh,s1,119.95704404734252
C-WEU-PRT,Zone_4C Mixed Marine,rur,mfh,s1,119.95704404734252
C-WEU-PRT,Zone_4C Mixed Marine,urb,mfh,s1,119.95704404734252
C-WEU-PRT,Zone_4A Mixed Humid,rur,mfh,s1,119.95704404734252
C-WEU-PRT,Zone_4A Mixed Humid,urb,mfh,s1,119.95704404734252
C-WEU-PRT,Zone_3A Warm Humid,rur,mfh,s1,119.95704404734252
C-WEU-PRT,Zone_3A Warm Humid,urb,mfh,s1,119.95704404734252
C-EEU-ROU,Zone_5A Cool Humid,rur,mfh,s1,234.8738673959036
C-EEU-ROU,Zone_5A Cool Humid,urb,mfh,s1,234.8738673959036
C-EEU-ROU,Zone_6A Cold Humid,rur,mfh,s1,234.8738673959036
C-EEU-ROU,Zone_6A Cold Humid,urb,mfh,s1,234.8738673959036
C-EEU-ROU,Zone_4A Mixed Humid,rur,mfh,s1,234.8738673959036
C-EEU-ROU,Zone_4A Mixed Humid,urb,mfh,s1,234.8738673959036
C-WEU-SWE,Zone_6A Cold Humid,rur,mfh,s1,455.48523096762966
C-WEU-SWE,Zone_6A Cold Humid,urb,mfh,s1,455.48523096762966
C-WEU-SWE,Zone_5A Cool Humid,rur,mfh,s1,455.48523096762966
C-WEU-SWE,Zone_5A Cool Humid,urb,mfh,s1,455.48523096762966
C-WEU-SWE,Zone_7A Very cold Humid,rur,mfh,s1,455.48523096762966
C-WEU-SWE,Zone_7A Very cold Humid,urb,mfh,s1,455.48523096762966
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,rur,mfh,s1,455.48523096762966
C-WEU-SWE,Zone_8A Subarctic/arctic Humid,urb,mfh,s1,455.48523096762966
C-EEU-SVN,Zone_4A Mixed Humid,rur,mfh,s1,264.6370572504428
