,region_bld,region_gea,urt,clim,mat,arch,yr_con,bld_age,value
4678,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,mfh,1965,p2,0.066983450513886
4679,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,mfh,1970,p2,0.0991228227033455
4680,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,mfh,1975,p2,0.0841050428842205
4681,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,mfh,1980,p2,0.1184116390553008
4682,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,mfh,1985,p2,0.0749097734728003
4683,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,mfh,1990,p2,0.0718770320498138
4684,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,mfh,1995,p3,0.108137302596482
4685,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,mfh,2000,p3,0.099566830634817
4686,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,mfh,2005,p3,0.0656661688415849
4687,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,mfh,2010,p3,0.0778586779329641
4688,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,mfh,2015,p3,0.0157193879800696
4689,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,mfh,2020,p3,0.0075179681643811
4690,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,sfh,1945,p1,0.0190043652718376
4691,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,sfh,1960,p2,0.0911195378984964
4692,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,sfh,1965,p2,0.066983450513886
4693,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,sfh,1970,p2,0.0991228227033455
4694,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,sfh,1975,p2,0.0841050428842205
4695,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,sfh,1980,p2,0.1184116390553008
4696,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,sfh,1985,p2,0.0749097736490345
4697,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,sfh,1990,p2,0.0718770313849308
4698,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,sfh,1995,p3,0.108137302850888
4699,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,sfh,2000,p3,0.0995668308690598
4700,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,sfh,2005,p3,0.0656661688415849
4701,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,sfh,2010,p3,0.0778586779329641
4702,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,sfh,2015,p3,0.0157193879800696
4703,C-WEU-GRC,WEU,urb,Zone_5C Cool Marine,perm,sfh,2020,p3,0.0075179681643811
4704,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.1717419502517932
4705,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.0708644895467724
4706,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1965,p2,0.0
4707,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1970,p2,0.0151585457200568
4708,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1975,p2,0.0856882797824769
4709,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.0879369376593767
4710,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.0796290534201243
4711,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.0287686265962451
4712,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.0497331324112008
4713,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.0892864010624342
4714,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.1410474539976324
4715,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.1057097564403348
4716,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.0287005951472607
4717,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.0457347779642911
4718,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.1717419502517931
4719,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.0708644895467724
4720,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1965,p2,0.0
4721,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1970,p2,0.0151585453569998
4722,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1975,p2,0.0856882807445161
4723,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.0879369370603946
4724,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1985,p2,0.0796290568748839
4725,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1990,p2,0.0287686256580305
4726,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1995,p3,0.0497331307892829
4727,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.0892864001678071
4728,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,sfh,2005,p3,0.1410474561480112
4729,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.1057097542899561
4730,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.0287005951472607
4731,C-WEU-IRL,WEU,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.0457347779642911
4732,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,1945,p1,0.142658238118389
4733,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,1960,p2,0.0613149979871998
4734,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,1965,p2,0.0
4735,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,1970,p2,0.0141756109427981
4736,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,1975,p2,0.0801319426669563
4737,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,1980,p2,0.0822347894568179
4738,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,1985,p2,0.0845330394693149
4739,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,1990,p2,0.0305403535906376
4740,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,1995,p3,0.0527959666036444
4741,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,2000,p3,0.094785138600886
4742,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,2005,p3,0.1613163766836942
4743,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,2010,p3,0.1209005508837959
4744,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,2015,p3,0.0287776448161148
4745,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,mfh,2020,p3,0.0458353501797499
4746,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,1945,p1,0.1426582381183889
4747,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,1960,p2,0.0613149979871998
4748,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,1965,p2,0.0
4749,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,1970,p2,0.014175610603283
4750,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,1975,p2,0.0801319435666135
4751,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,1980,p2,0.0822347888966759
4752,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,1985,p2,0.0845330431368372
4753,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,1990,p2,0.0305403525946427
4754,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,1995,p3,0.0527959648818401
4755,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,2000,p3,0.0947851376511629
4756,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,2005,p3,0.1613163791430885
4757,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,2010,p3,0.1209005484244016
4758,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,2015,p3,0.0287776448161148
4759,C-WEU-IRL,WEU,rur,Zone_5A Cool Humid,perm,sfh,2020,p3,0.0458353501797499
4760,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.171741950251793
4761,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.0708644895467724
4762,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1965,p2,0.0321684008784204
4763,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1970,p2,0.0428158297350455
4764,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1975,p2,0.0551583523540238
4765,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.0586411801944207
4766,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.0634687269053236
4767,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.0284282691155025
4768,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.0586512450060665
4769,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.0968689724631118
4770,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.1242911799930702
4771,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.122466030444897
4772,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.0287005951472607
4773,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.0457347779642911
4774,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.171741950251793
4775,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.0708644895467724
4776,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1965,p2,0.0321684008784204
4777,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1970,p2,0.0428158297350455
4778,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1975,p2,0.0551583523540238
4779,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.0586411801944207
4780,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1985,p2,0.063468726465152
4781,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1990,p2,0.0284282689183453
4782,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,sfh,1995,p3,0.0586512445993054
4783,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.0968689735072017
4784,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,sfh,2005,p3,0.1242911799930702
4785,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.122466030444897
4786,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.0287005951472607
4787,C-WEU-IRL,WEU,sub,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.0457347779642911
4788,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,mfh,1945,p1,0.1370966718964767
4789,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,mfh,1960,p2,0.0608803331464371
4790,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,mfh,1965,p2,0.03105156553372
4791,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,mfh,1970,p2,0.0413293327176308
4792,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,mfh,1975,p2,0.0532433427240071
4793,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,mfh,1980,p2,0.0566052523612779
4794,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,mfh,1985,p2,0.0665788753981238
4795,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,mfh,1990,p2,0.0298213353176084
4796,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,mfh,1995,p3,0.0615253231568474
4797,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,mfh,2000,p3,0.1016158281729271
4798,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,mfh,2005,p3,0.1375819472539611
4799,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,mfh,2010,p3,0.1355616298920907
4800,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,mfh,2015,p3,0.0284783470412789
4801,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,mfh,2020,p3,0.0586302153876117
4802,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,sfh,1945,p1,0.1370966718964767
4803,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,sfh,1960,p2,0.0608803331464371
4804,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,sfh,1965,p2,0.03105156553372
4805,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,sfh,1970,p2,0.0413293327176308
4806,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,sfh,1975,p2,0.0532433427240071
4807,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,sfh,1980,p2,0.0566052523612779
4808,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,sfh,1985,p2,0.0665788749363825
4809,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,sfh,1990,p2,0.0298213351107899
4810,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,sfh,1995,p3,0.0615253227301538
4811,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,sfh,2000,p3,0.1016158292681804
4812,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,sfh,2005,p3,0.1375819472539611
4813,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,sfh,2010,p3,0.1355616298920907
4814,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,sfh,2015,p3,0.0284783470412789
4815,C-WEU-IRL,WEU,sub,Zone_5A Cool Humid,perm,sfh,2020,p3,0.0586302153876117
4816,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.171741950251793
4817,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.0708644895467724
4818,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,mfh,1965,p2,0.0321684008784204
4819,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,mfh,1970,p2,0.0428158297350455
4820,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,mfh,1975,p2,0.0551583523540238
4821,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.0586411801944207
4822,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.0634687269053236
4823,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.0284282691155025
4824,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.0586512450060665
4825,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.0968689724631118
4826,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.1242911799930702
4827,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.122466030444897
4828,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.0287005951472607
4829,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.0457347779642911
4830,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.171741950251793
4831,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.0708644895467724
4832,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,sfh,1965,p2,0.0321684008784204
4833,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,sfh,1970,p2,0.0428158297350455
4834,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,sfh,1975,p2,0.0551583523540238
4835,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.0586411801944207
4836,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,sfh,1985,p2,0.063468726465152
4837,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,sfh,1990,p2,0.0284282689183453
4838,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,sfh,1995,p3,0.0586512445993054
4839,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.0968689735072017
4840,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,sfh,2005,p3,0.1242911799930702
4841,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.122466030444897
4842,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.0287005951472607
4843,C-WEU-IRL,WEU,urb,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.0457347779642911
4844,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,1945,p1,0.1547554415631355
4845,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,1960,p2,0.0987167678878225
4846,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,1965,p2,0.0383649832299848
4847,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,1970,p2,0.0510634207765309
4848,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,1975,p2,0.0657834771163679
4849,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,1980,p2,0.0699372002745304
4850,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,1985,p2,0.0611159933945077
4851,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,1990,p2,0.0273744565582992
4852,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,1995,p3,0.0564770915874437
4853,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,2000,p3,0.093278119317243
4854,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,2005,p3,0.1013939929158698
4855,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,2010,p3,0.0999050763220439
4856,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,2015,p3,0.0242763879460826
4857,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,mfh,2020,p3,0.0575575911101368
4858,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,1945,p1,0.1547554415631354
4859,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,1960,p2,0.0987167678878225
4860,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,1965,p2,0.0383649832299848
4861,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,1970,p2,0.0510634207765309
4862,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,1975,p2,0.0657834771163679
4863,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,1980,p2,0.0699372002745304
4864,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,1985,p2,0.0611159929706529
4865,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,1990,p2,0.0273744563684504
4866,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,1995,p3,0.0564770911957609
4867,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,2000,p3,0.0932781203226294
4868,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,2005,p3,0.1013939929158698
4869,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,2010,p3,0.0999050763220439
4870,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,2015,p3,0.0242763879460826
4871,C-WEU-IRL,WEU,urb,Zone_5A Cool Humid,perm,sfh,2020,p3,0.0575575911101368
4872,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,mfh,1945,p1,0.1556674107831217
4873,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,mfh,1960,p2,0.1435897788302132
4874,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,mfh,1965,p2,0.0028457313855759
4875,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,mfh,1970,p2,0.0830593245904001
4876,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,mfh,1975,p2,0.1450701049421673
4877,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,mfh,1980,p2,0.145417057893375
4878,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,mfh,1985,p2,0.0561407446228009
4879,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,mfh,1990,p2,0.0596189909008411
4880,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,mfh,1995,p3,0.0568547152951077
4881,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,mfh,2000,p3,0.0558560676838871
4882,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,mfh,2005,p3,0.0371189382213137
4883,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,mfh,2010,p3,0.0364481227722816
4884,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,mfh,2015,p3,0.0154217856009751
4885,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,mfh,2020,p3,0.0068912264779383
4886,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,sfh,1945,p1,0.1556674107831218
4887,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,sfh,1960,p2,0.1435897788302132
4888,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,sfh,1965,p2,0.0028457313855759
4889,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,sfh,1970,p2,0.0830593245904001
4890,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,sfh,1975,p2,0.1450701011069498
4891,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,sfh,1980,p2,0.1454170617285925
4892,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,sfh,1985,p2,0.056140744902162
4893,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,sfh,1990,p2,0.0596189900606215
4894,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,sfh,1995,p3,0.0568547155780216
4895,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,sfh,2000,p3,0.0558560679618316
4896,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,sfh,2005,p3,0.0371189384650216
4897,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,sfh,2010,p3,0.0364481225285737
4898,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,sfh,2015,p3,0.0154217856009751
4899,C-WEU-ITA,WEU,rur,Zone_3A Warm Humid,perm,sfh,2020,p3,0.0068912264779383
4900,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1945,p1,0.1899763165477162
4901,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1960,p2,0.1335308159616551
4902,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1965,p2,0.0026255116193457
4903,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1970,p2,0.076631695778611
4904,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1975,p2,0.1338437064040971
4905,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1980,p2,0.1341638171314116
4906,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1985,p2,0.0494257112754009
4907,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1990,p2,0.052487920043271
4908,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,mfh,1995,p3,0.0500542834083682
4909,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,mfh,2000,p3,0.0491750837464885
4910,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,mfh,2005,p3,0.0506636621332053
4911,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,mfh,2010,p3,0.0497480663761461
4912,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,mfh,2015,p3,0.0189418400525405
4913,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,mfh,2020,p3,0.0087315695217416
4914,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1945,p1,0.1899763165477161
4915,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1960,p2,0.1335308159616551
4916,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1965,p2,0.0026255116193457
4917,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1970,p2,0.076631695778611
4918,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1975,p2,0.1338437064040971
4919,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1980,p2,0.1341638171314116
4920,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1985,p2,0.0494257107663893
4921,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1990,p2,0.0524879205656397
4922,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,1995,p3,0.0500542829056122
4923,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,2000,p3,0.0491750842358873
4924,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,2005,p3,0.0506636628046016
4925,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,2010,p3,0.0497480657047499
4926,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,2015,p3,0.0189418400525405
4927,C-WEU-ITA,WEU,rur,Zone_4A Mixed Humid,perm,sfh,2020,p3,0.0087315695217416
4928,C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,mfh,1945,p1,0.1975890470464586
4929,C-WEU-ITA,WEU,rur,Zone_4C Mixed Marine,perm,mfh,1960,p2,0.1450394985180958
