region_bld,region_nuts,region_gea,urt,arch,material,value
C-EEU-POL,C-EEU-POL-PL922,EEU,urb,sfh,wood,39.26943787
C-EEU-POL,C-EEU-POL-PL923,EEU,rur,mfh,aluminum,0.49
C-EEU-POL,C-EEU-POL-PL923,EEU,rur,mfh,brick,257.375
C-EEU-POL,C-EEU-POL-PL923,EEU,rur,mfh,concrete,958.7756324
C-EEU-POL,C-EEU-POL-PL923,EEU,rur,mfh,copper,0.182895495
C-EEU-POL,C-EEU-POL-PL923,EEU,rur,mfh,glass,3.0
C-EEU-POL,C-EEU-POL-PL923,EEU,rur,mfh,steel,52.60229133
C-EEU-POL,C-EEU-POL-PL923,EEU,rur,mfh,wood,19.0
C-EEU-POL,C-EEU-POL-PL923,EEU,rur,sfh,aluminum,0.49
C-EEU-POL,C-EEU-POL-PL923,EEU,rur,sfh,brick,693.3333333
C-EEU-POL,C-EEU-POL-PL923,EEU,rur,sfh,concrete,621.1197847
C-EEU-POL,C-EEU-POL-PL923,EEU,rur,sfh,copper,0.182895495
C-EEU-POL,C-EEU-POL-PL923,EEU,rur,sfh,glass,5.786343562
C-EEU-POL,C-EEU-POL-PL923,EEU,rur,sfh,steel,10.47057021
C-EEU-POL,C-EEU-POL-PL923,EEU,rur,sfh,wood,39.26943787
C-EEU-POL,C-EEU-POL-PL923,EEU,urb,mfh,aluminum,0.49
C-EEU-POL,C-EEU-POL-PL923,EEU,urb,mfh,brick,257.375
C-EEU-POL,C-EEU-POL-PL923,EEU,urb,mfh,concrete,958.7756324
C-EEU-POL,C-EEU-POL-PL923,EEU,urb,mfh,copper,0.182895495
C-EEU-POL,C-EEU-POL-PL923,EEU,urb,mfh,glass,3.0
C-EEU-POL,C-EEU-POL-PL923,EEU,urb,mfh,steel,52.60229133
C-EEU-POL,C-EEU-POL-PL923,EEU,urb,mfh,wood,19.0
C-EEU-POL,C-EEU-POL-PL923,EEU,urb,sfh,aluminum,0.49
C-EEU-POL,C-EEU-POL-PL923,EEU,urb,sfh,brick,693.3333333
C-EEU-POL,C-EEU-POL-PL923,EEU,urb,sfh,concrete,621.1197847
C-EEU-POL,C-EEU-POL-PL923,EEU,urb,sfh,copper,0.182895495
C-EEU-POL,C-EEU-POL-PL923,EEU,urb,sfh,glass,5.786343562
C-EEU-POL,C-EEU-POL-PL923,EEU,urb,sfh,steel,10.47057021
C-EEU-POL,C-EEU-POL-PL923,EEU,urb,sfh,wood,39.26943787
C-EEU-POL,C-EEU-POL-PL924,EEU,rur,mfh,aluminum,0.49
C-EEU-POL,C-EEU-POL-PL924,EEU,rur,mfh,brick,257.375
C-EEU-POL,C-EEU-POL-PL924,EEU,rur,mfh,concrete,958.7756324
C-EEU-POL,C-EEU-POL-PL924,EEU,rur,mfh,copper,0.182895495
C-EEU-POL,C-EEU-POL-PL924,EEU,rur,mfh,glass,3.0
C-EEU-POL,C-EEU-POL-PL924,EEU,rur,mfh,steel,52.60229133
C-EEU-POL,C-EEU-POL-PL924,EEU,rur,mfh,wood,19.0
C-EEU-POL,C-EEU-POL-PL924,EEU,rur,sfh,aluminum,0.49
C-EEU-POL,C-EEU-POL-PL924,EEU,rur,sfh,brick,693.3333333
C-EEU-POL,C-EEU-POL-PL924,EEU,rur,sfh,concrete,621.1197847
C-EEU-POL,C-EEU-POL-PL924,EEU,rur,sfh,copper,0.182895495
C-EEU-POL,C-EEU-POL-PL924,EEU,rur,sfh,glass,5.786343562
C-EEU-POL,C-EEU-POL-PL924,EEU,rur,sfh,steel,10.47057021
C-EEU-POL,C-EEU-POL-PL924,EEU,rur,sfh,wood,39.26943787
C-EEU-POL,C-EEU-POL-PL924,EEU,urb,mfh,aluminum,0.49
C-EEU-POL,C-EEU-POL-PL924,EEU,urb,mfh,brick,257.375
C-EEU-POL,C-EEU-POL-PL924,EEU,urb,mfh,concrete,958.7756324
C-EEU-POL,C-EEU-POL-PL924,EEU,urb,mfh,copper,0.182895495
C-EEU-POL,C-EEU-POL-PL924,EEU,urb,mfh,glass,3.0
C-EEU-POL,C-EEU-POL-PL924,EEU,urb,mfh,steel,52.60229133
C-EEU-POL,C-EEU-POL-PL924,EEU,urb,mfh,wood,19.0
C-EEU-POL,C-EEU-POL-PL924,EEU,urb,sfh,aluminum,0.49
C-EEU-POL,C-EEU-POL-PL924,EEU,urb,sfh,brick,693.3333333
C-EEU-POL,C-EEU-POL-PL924,EEU,urb,sfh,concrete,621.1197847
C-EEU-POL,C-EEU-POL-PL924,EEU,urb,sfh,copper,0.182895495
C-EEU-POL,C-EEU-POL-PL924,EEU,urb,sfh,glass,5.786343562
C-EEU-POL,C-EEU-POL-PL924,EEU,urb,sfh,steel,10.47057021
C-EEU-POL,C-EEU-POL-PL924,EEU,urb,sfh,wood,39.26943787
C-EEU-POL,C-EEU-POL-PL925,EEU,rur,mfh,aluminum,0.49
C-EEU-POL,C-EEU-POL-PL925,EEU,rur,mfh,brick,257.375
C-EEU-POL,C-EEU-POL-PL925,EEU,rur,mfh,concrete,958.7756324
C-EEU-POL,C-EEU-POL-PL925,EEU,rur,mfh,copper,0.182895495
C-EEU-POL,C-EEU-POL-PL925,EEU,rur,mfh,glass,3.0
C-EEU-POL,C-EEU-POL-PL925,EEU,rur,mfh,steel,52.60229133
C-EEU-POL,C-EEU-POL-PL925,EEU,rur,mfh,wood,19.0
C-EEU-POL,C-EEU-POL-PL925,EEU,rur,sfh,aluminum,0.49
C-EEU-POL,C-EEU-POL-PL925,EEU,rur,sfh,brick,693.3333333
C-EEU-POL,C-EEU-POL-PL925,EEU,rur,sfh,concrete,621.1197847
C-EEU-POL,C-EEU-POL-PL925,EEU,rur,sfh,copper,0.182895495
C-EEU-POL,C-EEU-POL-PL925,EEU,rur,sfh,glass,5.786343562
C-EEU-POL,C-EEU-POL-PL925,EEU,rur,sfh,steel,10.47057021
C-EEU-POL,C-EEU-POL-PL925,EEU,rur,sfh,wood,39.26943787
C-EEU-POL,C-EEU-POL-PL925,EEU,urb,mfh,aluminum,0.49
C-EEU-POL,C-EEU-POL-PL925,EEU,urb,mfh,brick,257.375
C-EEU-POL,C-EEU-POL-PL925,EEU,urb,mfh,concrete,958.7756324
C-EEU-POL,C-EEU-POL-PL925,EEU,urb,mfh,copper,0.182895495
C-EEU-POL,C-EEU-POL-PL925,EEU,urb,mfh,glass,3.0
C-EEU-POL,C-EEU-POL-PL925,EEU,urb,mfh,steel,52.60229133
C-EEU-POL,C-EEU-POL-PL925,EEU,urb,mfh,wood,19.0
C-EEU-POL,C-EEU-POL-PL925,EEU,urb,sfh,aluminum,0.49
C-EEU-POL,C-EEU-POL-PL925,EEU,urb,sfh,brick,693.3333333
C-EEU-POL,C-EEU-POL-PL925,EEU,urb,sfh,concrete,621.1197847
C-EEU-POL,C-EEU-POL-PL925,EEU,urb,sfh,copper,0.182895495
C-EEU-POL,C-EEU-POL-PL925,EEU,urb,sfh,glass,5.786343562
C-EEU-POL,C-EEU-POL-PL925,EEU,urb,sfh,steel,10.47057021
C-EEU-POL,C-EEU-POL-PL925,EEU,urb,sfh,wood,39.26943787
C-EEU-POL,C-EEU-POL-PL926,EEU,rur,mfh,aluminum,0.49
C-EEU-POL,C-EEU-POL-PL926,EEU,rur,mfh,brick,257.375
C-EEU-POL,C-EEU-POL-PL926,EEU,rur,mfh,concrete,958.7756324
C-EEU-POL,C-EEU-POL-PL926,EEU,rur,mfh,copper,0.182895495
C-EEU-POL,C-EEU-POL-PL926,EEU,rur,mfh,glass,3.0
C-EEU-POL,C-EEU-POL-PL926,EEU,rur,mfh,steel,52.60229133
C-EEU-POL,C-EEU-POL-PL926,EEU,rur,mfh,wood,19.0
C-EEU-POL,C-EEU-POL-PL926,EEU,rur,sfh,aluminum,0.49
C-EEU-POL,C-EEU-POL-PL926,EEU,rur,sfh,brick,693.3333333
C-EEU-POL,C-EEU-POL-PL926,EEU,rur,sfh,concrete,621.1197847
C-EEU-POL,C-EEU-POL-PL926,EEU,rur,sfh,copper,0.182895495
C-EEU-POL,C-EEU-POL-PL926,EEU,rur,sfh,glass,5.786343562
C-EEU-POL,C-EEU-POL-PL926,EEU,rur,sfh,steel,10.47057021
C-EEU-POL,C-EEU-POL-PL926,EEU,rur,sfh,wood,39.26943787
C-EEU-POL,C-EEU-POL-PL926,EEU,urb,mfh,aluminum,0.49
C-EEU-POL,C-EEU-POL-PL926,EEU,urb,mfh,brick,257.375
C-EEU-POL,C-EEU-POL-PL926,EEU,urb,mfh,concrete,958.7756324
C-EEU-POL,C-EEU-POL-PL926,EEU,urb,mfh,copper,0.182895495
C-EEU-POL,C-EEU-POL-PL926,EEU,urb,mfh,glass,3.0
C-EEU-POL,C-EEU-POL-PL926,EEU,urb,mfh,steel,52.60229133
C-EEU-POL,C-EEU-POL-PL926,EEU,urb,mfh,wood,19.0
C-EEU-POL,C-EEU-POL-PL926,EEU,urb,sfh,aluminum,0.49
C-EEU-POL,C-EEU-POL-PL926,EEU,urb,sfh,brick,693.3333333
C-EEU-POL,C-EEU-POL-PL926,EEU,urb,sfh,concrete,621.1197847
C-EEU-POL,C-EEU-POL-PL926,EEU,urb,sfh,copper,0.182895495
C-EEU-POL,C-EEU-POL-PL926,EEU,urb,sfh,glass,5.786343562
C-EEU-POL,C-EEU-POL-PL926,EEU,urb,sfh,steel,10.47057021
C-EEU-POL,C-EEU-POL-PL926,EEU,urb,sfh,wood,39.26943787
C-WEU-PRT,C-WEU-PRT-PT111,WEU,rur,mfh,aluminum,0.496117796
C-WEU-PRT,C-WEU-PRT-PT111,WEU,rur,mfh,brick,268.75
C-WEU-PRT,C-WEU-PRT-PT111,WEU,rur,mfh,concrete,932.544757
C-WEU-PRT,C-WEU-PRT-PT111,WEU,rur,mfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT111,WEU,rur,mfh,glass,3.1
C-WEU-PRT,C-WEU-PRT-PT111,WEU,rur,mfh,steel,52.60229133
C-WEU-PRT,C-WEU-PRT-PT111,WEU,rur,mfh,wood,9.897435898
C-WEU-PRT,C-WEU-PRT-PT111,WEU,rur,sfh,aluminum,0.493058898
C-WEU-PRT,C-WEU-PRT-PT111,WEU,rur,sfh,brick,693.3333333
C-WEU-PRT,C-WEU-PRT-PT111,WEU,rur,sfh,concrete,621.0010894
C-WEU-PRT,C-WEU-PRT-PT111,WEU,rur,sfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT111,WEU,rur,sfh,glass,1.600848731
C-WEU-PRT,C-WEU-PRT-PT111,WEU,rur,sfh,steel,36.20977778
C-WEU-PRT,C-WEU-PRT-PT111,WEU,rur,sfh,wood,20.30456853
C-WEU-PRT,C-WEU-PRT-PT111,WEU,urb,mfh,aluminum,0.496117796
C-WEU-PRT,C-WEU-PRT-PT111,WEU,urb,mfh,brick,268.75
C-WEU-PRT,C-WEU-PRT-PT111,WEU,urb,mfh,concrete,932.544757
C-WEU-PRT,C-WEU-PRT-PT111,WEU,urb,mfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT111,WEU,urb,mfh,glass,3.1
C-WEU-PRT,C-WEU-PRT-PT111,WEU,urb,mfh,steel,52.60229133
C-WEU-PRT,C-WEU-PRT-PT111,WEU,urb,mfh,wood,9.897435898
C-WEU-PRT,C-WEU-PRT-PT111,WEU,urb,sfh,aluminum,0.493058898
C-WEU-PRT,C-WEU-PRT-PT111,WEU,urb,sfh,brick,693.3333333
C-WEU-PRT,C-WEU-PRT-PT111,WEU,urb,sfh,concrete,621.0010894
C-WEU-PRT,C-WEU-PRT-PT111,WEU,urb,sfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT111,WEU,urb,sfh,glass,1.600848731
C-WEU-PRT,C-WEU-PRT-PT111,WEU,urb,sfh,steel,36.20977778
C-WEU-PRT,C-WEU-PRT-PT111,WEU,urb,sfh,wood,20.30456853
C-WEU-PRT,C-WEU-PRT-PT112,WEU,rur,mfh,aluminum,0.496117796
C-WEU-PRT,C-WEU-PRT-PT112,WEU,rur,mfh,brick,268.75
C-WEU-PRT,C-WEU-PRT-PT112,WEU,rur,mfh,concrete,932.544757
C-WEU-PRT,C-WEU-PRT-PT112,WEU,rur,mfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT112,WEU,rur,mfh,glass,3.1
C-WEU-PRT,C-WEU-PRT-PT112,WEU,rur,mfh,steel,52.60229133
C-WEU-PRT,C-WEU-PRT-PT112,WEU,rur,mfh,wood,9.897435898
C-WEU-PRT,C-WEU-PRT-PT112,WEU,rur,sfh,aluminum,0.493058898
C-WEU-PRT,C-WEU-PRT-PT112,WEU,rur,sfh,brick,693.3333333
C-WEU-PRT,C-WEU-PRT-PT112,WEU,rur,sfh,concrete,621.0010894
C-WEU-PRT,C-WEU-PRT-PT112,WEU,rur,sfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT112,WEU,rur,sfh,glass,1.600848731
C-WEU-PRT,C-WEU-PRT-PT112,WEU,rur,sfh,steel,36.20977778
C-WEU-PRT,C-WEU-PRT-PT112,WEU,rur,sfh,wood,20.30456853
C-WEU-PRT,C-WEU-PRT-PT112,WEU,urb,mfh,aluminum,0.496117796
C-WEU-PRT,C-WEU-PRT-PT112,WEU,urb,mfh,brick,268.75
C-WEU-PRT,C-WEU-PRT-PT112,WEU,urb,mfh,concrete,932.544757
C-WEU-PRT,C-WEU-PRT-PT112,WEU,urb,mfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT112,WEU,urb,mfh,glass,3.1
C-WEU-PRT,C-WEU-PRT-PT112,WEU,urb,mfh,steel,52.60229133
C-WEU-PRT,C-WEU-PRT-PT112,WEU,urb,mfh,wood,9.897435898
C-WEU-PRT,C-WEU-PRT-PT112,WEU,urb,sfh,aluminum,0.493058898
C-WEU-PRT,C-WEU-PRT-PT112,WEU,urb,sfh,brick,693.3333333
C-WEU-PRT,C-WEU-PRT-PT112,WEU,urb,sfh,concrete,621.0010894
C-WEU-PRT,C-WEU-PRT-PT112,WEU,urb,sfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT112,WEU,urb,sfh,glass,1.600848731
C-WEU-PRT,C-WEU-PRT-PT112,WEU,urb,sfh,steel,36.20977778
C-WEU-PRT,C-WEU-PRT-PT112,WEU,urb,sfh,wood,20.30456853
C-WEU-PRT,C-WEU-PRT-PT119,WEU,rur,mfh,aluminum,0.496117796
C-WEU-PRT,C-WEU-PRT-PT119,WEU,rur,mfh,brick,268.75
C-WEU-PRT,C-WEU-PRT-PT119,WEU,rur,mfh,concrete,932.544757
C-WEU-PRT,C-WEU-PRT-PT119,WEU,rur,mfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT119,WEU,rur,mfh,glass,3.1
C-WEU-PRT,C-WEU-PRT-PT119,WEU,rur,mfh,steel,52.60229133
C-WEU-PRT,C-WEU-PRT-PT119,WEU,rur,mfh,wood,9.897435898
C-WEU-PRT,C-WEU-PRT-PT119,WEU,rur,sfh,aluminum,0.493058898
C-WEU-PRT,C-WEU-PRT-PT119,WEU,rur,sfh,brick,693.3333333
C-WEU-PRT,C-WEU-PRT-PT119,WEU,rur,sfh,concrete,621.0010894
C-WEU-PRT,C-WEU-PRT-PT119,WEU,rur,sfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT119,WEU,rur,sfh,glass,1.600848731
C-WEU-PRT,C-WEU-PRT-PT119,WEU,rur,sfh,steel,36.20977778
C-WEU-PRT,C-WEU-PRT-PT119,WEU,rur,sfh,wood,20.30456853
C-WEU-PRT,C-WEU-PRT-PT119,WEU,urb,mfh,aluminum,0.496117796
C-WEU-PRT,C-WEU-PRT-PT119,WEU,urb,mfh,brick,268.75
C-WEU-PRT,C-WEU-PRT-PT119,WEU,urb,mfh,concrete,932.544757
C-WEU-PRT,C-WEU-PRT-PT119,WEU,urb,mfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT119,WEU,urb,mfh,glass,3.1
C-WEU-PRT,C-WEU-PRT-PT119,WEU,urb,mfh,steel,52.60229133
C-WEU-PRT,C-WEU-PRT-PT119,WEU,urb,mfh,wood,9.897435898
C-WEU-PRT,C-WEU-PRT-PT119,WEU,urb,sfh,aluminum,0.493058898
C-WEU-PRT,C-WEU-PRT-PT119,WEU,urb,sfh,brick,693.3333333
C-WEU-PRT,C-WEU-PRT-PT119,WEU,urb,sfh,concrete,621.0010894
C-WEU-PRT,C-WEU-PRT-PT119,WEU,urb,sfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT119,WEU,urb,sfh,glass,1.600848731
C-WEU-PRT,C-WEU-PRT-PT119,WEU,urb,sfh,steel,36.20977778
C-WEU-PRT,C-WEU-PRT-PT119,WEU,urb,sfh,wood,20.30456853
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,rur,mfh,aluminum,0.496117796
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,rur,mfh,brick,268.75
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,rur,mfh,concrete,932.544757
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,rur,mfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,rur,mfh,glass,3.1
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,rur,mfh,steel,52.60229133
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,rur,mfh,wood,9.897435898
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,rur,sfh,aluminum,0.493058898
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,rur,sfh,brick,693.3333333
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,rur,sfh,concrete,621.0010894
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,rur,sfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,rur,sfh,glass,1.600848731
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,rur,sfh,steel,36.20977778
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,rur,sfh,wood,20.30456853
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,urb,mfh,aluminum,0.496117796
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,urb,mfh,brick,268.75
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,urb,mfh,concrete,932.544757
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,urb,mfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,urb,mfh,glass,3.1
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,urb,mfh,steel,52.60229133
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,urb,mfh,wood,9.897435898
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,urb,sfh,aluminum,0.493058898
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,urb,sfh,brick,693.3333333
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,urb,sfh,concrete,621.0010894
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,urb,sfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,urb,sfh,glass,1.600848731
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,urb,sfh,steel,36.20977778
C-WEU-PRT,C-WEU-PRT-PT11A,WEU,urb,sfh,wood,20.30456853
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,rur,mfh,aluminum,0.496117796
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,rur,mfh,brick,268.75
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,rur,mfh,concrete,932.544757
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,rur,mfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,rur,mfh,glass,3.1
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,rur,mfh,steel,52.60229133
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,rur,mfh,wood,9.897435898
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,rur,sfh,aluminum,0.493058898
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,rur,sfh,brick,693.3333333
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,rur,sfh,concrete,621.0010894
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,rur,sfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,rur,sfh,glass,1.600848731
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,rur,sfh,steel,36.20977778
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,rur,sfh,wood,20.30456853
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,urb,mfh,aluminum,0.496117796
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,urb,mfh,brick,268.75
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,urb,mfh,concrete,932.544757
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,urb,mfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,urb,mfh,glass,3.1
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,urb,mfh,steel,52.60229133
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,urb,mfh,wood,9.897435898
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,urb,sfh,aluminum,0.493058898
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,urb,sfh,brick,693.3333333
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,urb,sfh,concrete,621.0010894
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,urb,sfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,urb,sfh,glass,1.600848731
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,urb,sfh,steel,36.20977778
C-WEU-PRT,C-WEU-PRT-PT11B,WEU,urb,sfh,wood,20.30456853
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,rur,mfh,aluminum,0.496117796
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,rur,mfh,brick,268.75
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,rur,mfh,concrete,932.544757
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,rur,mfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,rur,mfh,glass,3.1
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,rur,mfh,steel,52.60229133
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,rur,mfh,wood,9.897435898
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,rur,sfh,aluminum,0.493058898
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,rur,sfh,brick,693.3333333
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,rur,sfh,concrete,621.0010894
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,rur,sfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,rur,sfh,glass,1.600848731
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,rur,sfh,steel,36.20977778
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,rur,sfh,wood,20.30456853
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,urb,mfh,aluminum,0.496117796
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,urb,mfh,brick,268.75
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,urb,mfh,concrete,932.544757
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,urb,mfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,urb,mfh,glass,3.1
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,urb,mfh,steel,52.60229133
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,urb,mfh,wood,9.897435898
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,urb,sfh,aluminum,0.493058898
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,urb,sfh,brick,693.3333333
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,urb,sfh,concrete,621.0010894
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,urb,sfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,urb,sfh,glass,1.600848731
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,urb,sfh,steel,36.20977778
C-WEU-PRT,C-WEU-PRT-PT11C,WEU,urb,sfh,wood,20.30456853
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,rur,mfh,aluminum,0.496117796
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,rur,mfh,brick,268.75
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,rur,mfh,concrete,932.544757
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,rur,mfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,rur,mfh,glass,3.1
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,rur,mfh,steel,52.60229133
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,rur,mfh,wood,9.897435898
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,rur,sfh,aluminum,0.493058898
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,rur,sfh,brick,693.3333333
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,rur,sfh,concrete,621.0010894
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,rur,sfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,rur,sfh,glass,1.600848731
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,rur,sfh,steel,36.20977778
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,rur,sfh,wood,20.30456853
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,urb,mfh,aluminum,0.496117796
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,urb,mfh,brick,268.75
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,urb,mfh,concrete,932.544757
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,urb,mfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,urb,mfh,glass,3.1
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,urb,mfh,steel,52.60229133
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,urb,mfh,wood,9.897435898
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,urb,sfh,aluminum,0.493058898
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,urb,sfh,brick,693.3333333
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,urb,sfh,concrete,621.0010894
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,urb,sfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,urb,sfh,glass,1.600848731
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,urb,sfh,steel,36.20977778
C-WEU-PRT,C-WEU-PRT-PT11D,WEU,urb,sfh,wood,20.30456853
C-WEU-PRT,C-WEU-PRT-PT11E,WEU,rur,mfh,aluminum,0.496117796
C-WEU-PRT,C-WEU-PRT-PT11E,WEU,rur,mfh,brick,268.75
C-WEU-PRT,C-WEU-PRT-PT11E,WEU,rur,mfh,concrete,932.544757
C-WEU-PRT,C-WEU-PRT-PT11E,WEU,rur,mfh,copper,0.182895495
C-WEU-PRT,C-WEU-PRT-PT11E,WEU,rur,mfh,glass,3.1
C-WEU-PRT,C-WEU-PRT-PT11E,WEU,rur,mfh,steel,52.60229133
C-WEU-PRT,C-WEU-PRT-PT11E,WEU,rur,mfh,wood,9.897435898
C-WEU-PRT,C-WEU-PRT-PT11E,WEU,rur,sfh,aluminum,0.493058898
C-WEU-PRT,C-WEU-PRT-PT11E,WEU,rur,sfh,brick,693.3333333
C-WEU-PRT,C-WEU-PRT-PT11E,WEU,rur,sfh,concrete,621.0010894
C-WEU-PRT,C-WEU-PRT-PT11E,WEU,rur,sfh,copper,0.182895495
