region_bld,clim,arch,eneff,urt,value
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr11_std,urb,259.89299189999997
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr12_low,rur,263.0674075
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr12_low,sub,261.4801997
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr12_low,urb,259.89299189999997
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr21_std,rur,251.4028444
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr21_std,sub,249.8833239
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr21_std,urb,248.36380339999997
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr22_low,rur,251.4028444
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr22_low,sub,249.8833239
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr22_low,urb,248.36380339999997
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr31_std,rur,158.2012777
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr31_std,sub,157.26678675
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr31_std,urb,156.3322958
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr32_low,rur,158.2012777
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr32_low,sub,157.26678675
C-EEU-CZE,Zone_5A Cool Humid,mfh,sr32_low,urb,156.3322958
C-EEU-CZE,Zone_5A Cool Humid,sfh,s1,rur,634.1314881
C-EEU-CZE,Zone_5A Cool Humid,sfh,s1,sub,630.20177715
C-EEU-CZE,Zone_5A Cool Humid,sfh,s1,urb,626.2720661999999
C-EEU-CZE,Zone_5A Cool Humid,sfh,s2,rur,610.0217595
C-EEU-CZE,Zone_5A Cool Humid,sfh,s2,sub,606.21388345
C-EEU-CZE,Zone_5A Cool Humid,sfh,s2,urb,602.4060073999999
C-EEU-CZE,Zone_5A Cool Humid,sfh,s3,rur,383.6240291
C-EEU-CZE,Zone_5A Cool Humid,sfh,s3,sub,381.2577811
C-EEU-CZE,Zone_5A Cool Humid,sfh,s3,urb,378.89153309999995
C-EEU-CZE,Zone_5A Cool Humid,sfh,s51_std,rur,281.5728129
C-EEU-CZE,Zone_5A Cool Humid,sfh,s51_std,sub,279.85888295
C-EEU-CZE,Zone_5A Cool Humid,sfh,s51_std,urb,278.14495299999993
C-EEU-CZE,Zone_5A Cool Humid,sfh,s52_low,rur,120.6585121
C-EEU-CZE,Zone_5A Cool Humid,sfh,s52_low,sub,119.96762295
C-EEU-CZE,Zone_5A Cool Humid,sfh,s52_low,urb,119.27673379999999
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr11_std,rur,634.1314881
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr11_std,sub,630.20177715
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr11_std,urb,626.2720661999999
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr12_low,rur,634.1314881
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr12_low,sub,630.20177715
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr12_low,urb,626.2720661999999
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr21_std,rur,610.0217595
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr21_std,sub,606.21388345
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr21_std,urb,602.4060073999999
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr22_low,rur,610.0217595
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr22_low,sub,606.21388345
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr22_low,urb,602.4060073999999
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr31_std,rur,383.6240291
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr31_std,sub,381.2577811
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr31_std,urb,378.89153309999995
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr32_low,rur,383.6240291
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr32_low,sub,381.2577811
C-EEU-CZE,Zone_5A Cool Humid,sfh,sr32_low,urb,378.89153309999995
C-EEU-EST,Zone_6A Cold Humid,inf,ns,rur,1538.5534098
C-EEU-EST,Zone_6A Cold Humid,inf,ns,sub,1541.7723586999998
C-EEU-EST,Zone_6A Cold Humid,inf,ns,urb,1544.9913076000003
C-EEU-EST,Zone_6A Cold Humid,mfh,s1,rur,319.7253082
C-EEU-EST,Zone_6A Cold Humid,mfh,s1,sub,320.38067165
C-EEU-EST,Zone_6A Cold Humid,mfh,s1,urb,321.03603510000005
C-EEU-EST,Zone_6A Cold Humid,mfh,s2,rur,305.370614
C-EEU-EST,Zone_6A Cold Humid,mfh,s2,sub,305.99769385
C-EEU-EST,Zone_6A Cold Humid,mfh,s2,urb,306.6247737
C-EEU-EST,Zone_6A Cold Humid,mfh,s3,rur,192.7616445
C-EEU-EST,Zone_6A Cold Humid,mfh,s3,sub,193.16956089999996
C-EEU-EST,Zone_6A Cold Humid,mfh,s3,urb,193.5774773
C-EEU-EST,Zone_6A Cold Humid,mfh,s51_std,rur,143.5852337
C-EEU-EST,Zone_6A Cold Humid,mfh,s51_std,sub,143.90384619999998
C-EEU-EST,Zone_6A Cold Humid,mfh,s51_std,urb,144.2224587
C-EEU-EST,Zone_6A Cold Humid,mfh,s52_low,rur,69.5722001
C-EEU-EST,Zone_6A Cold Humid,mfh,s52_low,sub,69.78474776
C-EEU-EST,Zone_6A Cold Humid,mfh,s52_low,urb,69.99729542
C-EEU-EST,Zone_6A Cold Humid,mfh,sr11_std,rur,319.7253082
C-EEU-EST,Zone_6A Cold Humid,mfh,sr11_std,sub,320.38067165
C-EEU-EST,Zone_6A Cold Humid,mfh,sr11_std,urb,321.03603510000005
C-EEU-EST,Zone_6A Cold Humid,mfh,sr12_low,rur,319.7253082
C-EEU-EST,Zone_6A Cold Humid,mfh,sr12_low,sub,320.38067165
C-EEU-EST,Zone_6A Cold Humid,mfh,sr12_low,urb,321.03603510000005
C-EEU-EST,Zone_6A Cold Humid,mfh,sr21_std,rur,305.370614
C-EEU-EST,Zone_6A Cold Humid,mfh,sr21_std,sub,305.99769385
C-EEU-EST,Zone_6A Cold Humid,mfh,sr21_std,urb,306.6247737
C-EEU-EST,Zone_6A Cold Humid,mfh,sr22_low,rur,305.370614
C-EEU-EST,Zone_6A Cold Humid,mfh,sr22_low,sub,305.99769385
C-EEU-EST,Zone_6A Cold Humid,mfh,sr22_low,urb,306.6247737
C-EEU-EST,Zone_6A Cold Humid,mfh,sr31_std,rur,192.7616445
C-EEU-EST,Zone_6A Cold Humid,mfh,sr31_std,sub,193.16956089999996
C-EEU-EST,Zone_6A Cold Humid,mfh,sr31_std,urb,193.5774773
C-EEU-EST,Zone_6A Cold Humid,mfh,sr32_low,rur,192.7616445
C-EEU-EST,Zone_6A Cold Humid,mfh,sr32_low,sub,193.16956089999996
C-EEU-EST,Zone_6A Cold Humid,mfh,sr32_low,urb,193.5774773
C-EEU-EST,Zone_6A Cold Humid,sfh,s1,rur,769.2767049
C-EEU-EST,Zone_6A Cold Humid,sfh,s1,sub,770.88617935
C-EEU-EST,Zone_6A Cold Humid,sfh,s1,urb,772.4956538000001
C-EEU-EST,Zone_6A Cold Humid,sfh,s2,rur,738.8929158
C-EEU-EST,Zone_6A Cold Humid,sfh,s2,sub,740.4461445
C-EEU-EST,Zone_6A Cold Humid,sfh,s2,urb,741.9993732
C-EEU-EST,Zone_6A Cold Humid,sfh,s3,rur,464.8661718999999
C-EEU-EST,Zone_6A Cold Humid,sfh,s3,sub,465.8414136999999
C-EEU-EST,Zone_6A Cold Humid,sfh,s3,urb,466.8166555
C-EEU-EST,Zone_6A Cold Humid,sfh,s51_std,rur,341.5451057
C-EEU-EST,Zone_6A Cold Humid,sfh,s51_std,sub,342.2507739
C-EEU-EST,Zone_6A Cold Humid,sfh,s51_std,urb,342.9564421
C-EEU-EST,Zone_6A Cold Humid,sfh,s52_low,rur,147.803384
C-EEU-EST,Zone_6A Cold Humid,sfh,s52_low,sub,148.13089335
C-EEU-EST,Zone_6A Cold Humid,sfh,s52_low,urb,148.45840270000002
C-EEU-EST,Zone_6A Cold Humid,sfh,sr11_std,rur,769.2767049
C-EEU-EST,Zone_6A Cold Humid,sfh,sr11_std,sub,770.88617935
C-EEU-EST,Zone_6A Cold Humid,sfh,sr11_std,urb,772.4956538000001
C-EEU-EST,Zone_6A Cold Humid,sfh,sr12_low,rur,769.2767049
C-EEU-EST,Zone_6A Cold Humid,sfh,sr12_low,sub,770.88617935
C-EEU-EST,Zone_6A Cold Humid,sfh,sr12_low,urb,772.4956538000001
C-EEU-EST,Zone_6A Cold Humid,sfh,sr21_std,rur,738.8929158
C-EEU-EST,Zone_6A Cold Humid,sfh,sr21_std,sub,740.4461445
C-EEU-EST,Zone_6A Cold Humid,sfh,sr21_std,urb,741.9993732
C-EEU-EST,Zone_6A Cold Humid,sfh,sr22_low,rur,738.8929158
C-EEU-EST,Zone_6A Cold Humid,sfh,sr22_low,sub,740.4461445
C-EEU-EST,Zone_6A Cold Humid,sfh,sr22_low,urb,741.9993732
C-EEU-EST,Zone_6A Cold Humid,sfh,sr31_std,rur,464.8661718999999
C-EEU-EST,Zone_6A Cold Humid,sfh,sr31_std,sub,465.8414136999999
C-EEU-EST,Zone_6A Cold Humid,sfh,sr31_std,urb,466.8166555
C-EEU-EST,Zone_6A Cold Humid,sfh,sr32_low,rur,464.8661718999999
C-EEU-EST,Zone_6A Cold Humid,sfh,sr32_low,sub,465.8414136999999
C-EEU-EST,Zone_6A Cold Humid,sfh,sr32_low,urb,466.8166555
C-EEU-HRV,Zone_3A Warm Humid,inf,ns,rur,638.0036319999999
C-EEU-HRV,Zone_3A Warm Humid,inf,ns,sub,675.7290039699999
C-EEU-HRV,Zone_3A Warm Humid,inf,ns,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,mfh,s1,rur,125.39885139999998
C-EEU-HRV,Zone_3A Warm Humid,mfh,s1,sub,121.22090365
C-EEU-HRV,Zone_3A Warm Humid,mfh,s1,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,mfh,s2,rur,119.77602659999997
C-EEU-HRV,Zone_3A Warm Humid,mfh,s2,sub,115.7798032
C-EEU-HRV,Zone_3A Warm Humid,mfh,s2,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,mfh,s3,rur,70.23781092
C-EEU-HRV,Zone_3A Warm Humid,mfh,s3,sub,67.56318823999999
C-EEU-HRV,Zone_3A Warm Humid,mfh,s3,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,mfh,s51_std,rur,48.68974127999999
C-EEU-HRV,Zone_3A Warm Humid,mfh,s51_std,sub,46.62431835999999
C-EEU-HRV,Zone_3A Warm Humid,mfh,s51_std,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,mfh,s52_low,rur,17.35177264
C-EEU-HRV,Zone_3A Warm Humid,mfh,s52_low,sub,16.236832
C-EEU-HRV,Zone_3A Warm Humid,mfh,s52_low,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr11_std,rur,125.39885139999998
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr11_std,sub,121.22090365
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr11_std,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr12_low,rur,125.39885139999998
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr12_low,sub,121.22090365
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr12_low,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr21_std,rur,119.77602659999997
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr21_std,sub,115.7798032
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr21_std,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr22_low,rur,119.77602659999997
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr22_low,sub,115.7798032
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr22_low,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr31_std,rur,70.23781092
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr31_std,sub,67.56318823999999
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr31_std,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr32_low,rur,70.23781092
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr32_low,sub,67.56318823999999
C-EEU-HRV,Zone_3A Warm Humid,mfh,sr32_low,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,sfh,s1,rur,320.56948209999996
C-EEU-HRV,Zone_3A Warm Humid,sfh,s1,sub,311.1634855
C-EEU-HRV,Zone_3A Warm Humid,sfh,s1,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,sfh,s2,rur,310.43470919999993
C-EEU-HRV,Zone_3A Warm Humid,sfh,s2,sub,301.45771545
C-EEU-HRV,Zone_3A Warm Humid,sfh,s2,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,sfh,s3,rur,190.7910844
C-EEU-HRV,Zone_3A Warm Humid,sfh,s3,sub,184.9515985
C-EEU-HRV,Zone_3A Warm Humid,sfh,s3,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,sfh,s51_std,rur,136.45001759999997
C-EEU-HRV,Zone_3A Warm Humid,sfh,s51_std,sub,132.04429565
C-EEU-HRV,Zone_3A Warm Humid,sfh,s51_std,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,sfh,s52_low,rur,50.30402022
C-EEU-HRV,Zone_3A Warm Humid,sfh,s52_low,sub,48.18351025999999
C-EEU-HRV,Zone_3A Warm Humid,sfh,s52_low,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,sfh,sr11_std,rur,320.56948209999996
C-EEU-HRV,Zone_3A Warm Humid,sfh,sr11_std,sub,311.1634855
C-EEU-HRV,Zone_3A Warm Humid,sfh,sr11_std,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,sfh,sr12_low,rur,320.56948209999996
C-EEU-HRV,Zone_3A Warm Humid,sfh,sr12_low,sub,311.1634855
C-EEU-HRV,Zone_3A Warm Humid,sfh,sr12_low,urb,0.0
C-EEU-HRV,Zone_3A Warm Humid,sfh,sr21_std,rur,310.43470919999993
C-EEU-HRV,Zone_3A Warm Humid,sfh,sr21_std,sub,301.45771545
C-EEU-HRV,Zone_3A Warm Humid,sfh,sr21_std,urb,0.0
