region_bld,clim,urt,inc_cl,mat,year,region_nuts,value
C-WEU-NLD,Zone_4A Mixed Humid,urb,q3,sub,2085,C-WEU-NLD-NL421,0.0
C-WEU-NLD,Zone_4A Mixed Humid,rur,q3,sub,2085,C-WEU-NLD-NL422,0.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,q3,sub,2085,C-WEU-NLD-NL422,0.0
C-WEU-NLD,Zone_4A Mixed Humid,rur,q3,sub,2085,C-WEU-NLD-NL423,0.0
C-WEU-NLD,Zone_4A Mixed Humid,urb,q3,sub,2085,C-WEU-NLD-NL423,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL213,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL213,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL214,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL214,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL217,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL217,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL218,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL218,0.0
C-EEU-POL,Zone_6A Cold Humid,rur,q3,sub,2085,C-EEU-POL-PL219,0.0
C-EEU-POL,Zone_6A Cold Humid,urb,q3,sub,2085,C-EEU-POL-PL219,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL21A,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL21A,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL224,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL224,0.0
C-EEU-POL,Zone_6A Cold Humid,rur,q3,sub,2085,C-EEU-POL-PL225,0.0
C-EEU-POL,Zone_6A Cold Humid,urb,q3,sub,2085,C-EEU-POL-PL225,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL227,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL227,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL228,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL228,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL229,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL229,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL22A,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL22A,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL22B,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL22B,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL22C,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL22C,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL411,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL411,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL414,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL414,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL415,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL415,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL416,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL416,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL417,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL417,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL418,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL418,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL424,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL424,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL426,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL426,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL427,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL427,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL428,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL428,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL431,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL431,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL432,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL432,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL514,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL514,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL515,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL515,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL516,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL516,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL517,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL517,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL518,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL518,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL523,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL523,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL524,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL524,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL613,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL613,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL616,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL616,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL617,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL617,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL618,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL618,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL619,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL619,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL621,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL621,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL622,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL622,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL623,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL623,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL633,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL633,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL634,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL634,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL636,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL636,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL637,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL637,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL638,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL638,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL711,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL711,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL712,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL712,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL713,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL713,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL714,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL714,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL715,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL715,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL721,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL721,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL722,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL722,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL811,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL811,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL812,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL812,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL814,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL814,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL815,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL815,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL821,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL821,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL822,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL822,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL823,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL823,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL824,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL824,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL841,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL841,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL842,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL842,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL843,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL843,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL911,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL911,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL912,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL912,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL913,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL913,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL921,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL921,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL922,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL922,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL923,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL923,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL924,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL924,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL925,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL925,0.0
C-EEU-POL,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-POL-PL926,0.0
C-EEU-POL,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-POL-PL926,0.0
C-WEU-PRT,Zone_3C Warm Marine,rur,q3,sub,2085,C-WEU-PRT-PT111,0.0
C-WEU-PRT,Zone_3C Warm Marine,urb,q3,sub,2085,C-WEU-PRT-PT111,0.0
C-WEU-PRT,Zone_4C Mixed Marine,rur,q3,sub,2085,C-WEU-PRT-PT112,0.0
C-WEU-PRT,Zone_4C Mixed Marine,urb,q3,sub,2085,C-WEU-PRT-PT112,0.0
C-WEU-PRT,Zone_4C Mixed Marine,rur,q3,sub,2085,C-WEU-PRT-PT119,0.0
C-WEU-PRT,Zone_4C Mixed Marine,urb,q3,sub,2085,C-WEU-PRT-PT119,0.0
C-WEU-PRT,Zone_3C Warm Marine,rur,q3,sub,2085,C-WEU-PRT-PT11A,0.0
C-WEU-PRT,Zone_3C Warm Marine,urb,q3,sub,2085,C-WEU-PRT-PT11A,0.0
C-WEU-PRT,Zone_4C Mixed Marine,rur,q3,sub,2085,C-WEU-PRT-PT11B,0.0
C-WEU-PRT,Zone_4C Mixed Marine,urb,q3,sub,2085,C-WEU-PRT-PT11B,0.0
C-WEU-PRT,Zone_3C Warm Marine,rur,q3,sub,2085,C-WEU-PRT-PT11C,0.0
C-WEU-PRT,Zone_3C Warm Marine,urb,q3,sub,2085,C-WEU-PRT-PT11C,0.0
C-WEU-PRT,Zone_4C Mixed Marine,rur,q3,sub,2085,C-WEU-PRT-PT11D,0.0
C-WEU-PRT,Zone_4C Mixed Marine,urb,q3,sub,2085,C-WEU-PRT-PT11D,0.0
C-WEU-PRT,Zone_4A Mixed Humid,rur,q3,sub,2085,C-WEU-PRT-PT11E,0.0
C-WEU-PRT,Zone_4A Mixed Humid,urb,q3,sub,2085,C-WEU-PRT-PT11E,0.0
C-WEU-PRT,Zone_3A Warm Humid,rur,q3,sub,2085,C-WEU-PRT-PT150,0.0
C-WEU-PRT,Zone_3A Warm Humid,urb,q3,sub,2085,C-WEU-PRT-PT150,0.0
C-WEU-PRT,Zone_3C Warm Marine,rur,q3,sub,2085,C-WEU-PRT-PT191,0.0
C-WEU-PRT,Zone_3C Warm Marine,urb,q3,sub,2085,C-WEU-PRT-PT191,0.0
C-WEU-PRT,Zone_3A Warm Humid,rur,q3,sub,2085,C-WEU-PRT-PT192,0.0
C-WEU-PRT,Zone_3A Warm Humid,urb,q3,sub,2085,C-WEU-PRT-PT192,0.0
C-WEU-PRT,Zone_3A Warm Humid,rur,q3,sub,2085,C-WEU-PRT-PT193,0.0
C-WEU-PRT,Zone_3A Warm Humid,urb,q3,sub,2085,C-WEU-PRT-PT193,0.0
C-WEU-PRT,Zone_3C Warm Marine,rur,q3,sub,2085,C-WEU-PRT-PT194,0.0
C-WEU-PRT,Zone_3C Warm Marine,urb,q3,sub,2085,C-WEU-PRT-PT194,0.0
C-WEU-PRT,Zone_3A Warm Humid,rur,q3,sub,2085,C-WEU-PRT-PT195,0.0
C-WEU-PRT,Zone_3A Warm Humid,urb,q3,sub,2085,C-WEU-PRT-PT195,0.0
C-WEU-PRT,Zone_3A Warm Humid,rur,q3,sub,2085,C-WEU-PRT-PT196,0.0
C-WEU-PRT,Zone_3A Warm Humid,urb,q3,sub,2085,C-WEU-PRT-PT196,0.0
C-WEU-PRT,Zone_3A Warm Humid,rur,q3,sub,2085,C-WEU-PRT-PT1A0,0.0
C-WEU-PRT,Zone_3A Warm Humid,urb,q3,sub,2085,C-WEU-PRT-PT1A0,0.0
C-WEU-PRT,Zone_3A Warm Humid,rur,q3,sub,2085,C-WEU-PRT-PT1B0,0.0
C-WEU-PRT,Zone_3A Warm Humid,urb,q3,sub,2085,C-WEU-PRT-PT1B0,0.0
C-WEU-PRT,Zone_3A Warm Humid,rur,q3,sub,2085,C-WEU-PRT-PT1C1,0.0
C-WEU-PRT,Zone_3A Warm Humid,urb,q3,sub,2085,C-WEU-PRT-PT1C1,0.0
C-WEU-PRT,Zone_3A Warm Humid,rur,q3,sub,2085,C-WEU-PRT-PT1C2,0.0
C-WEU-PRT,Zone_3A Warm Humid,urb,q3,sub,2085,C-WEU-PRT-PT1C2,0.0
C-WEU-PRT,Zone_3A Warm Humid,rur,q3,sub,2085,C-WEU-PRT-PT1C3,0.0
C-WEU-PRT,Zone_3A Warm Humid,urb,q3,sub,2085,C-WEU-PRT-PT1C3,0.0
C-WEU-PRT,Zone_3A Warm Humid,rur,q3,sub,2085,C-WEU-PRT-PT1C4,0.0
C-WEU-PRT,Zone_3A Warm Humid,urb,q3,sub,2085,C-WEU-PRT-PT1C4,0.0
C-WEU-PRT,Zone_3A Warm Humid,rur,q3,sub,2085,C-WEU-PRT-PT1D1,0.0
C-WEU-PRT,Zone_3A Warm Humid,urb,q3,sub,2085,C-WEU-PRT-PT1D1,0.0
C-WEU-PRT,Zone_3A Warm Humid,rur,q3,sub,2085,C-WEU-PRT-PT1D2,0.0
C-WEU-PRT,Zone_3A Warm Humid,urb,q3,sub,2085,C-WEU-PRT-PT1D2,0.0
C-WEU-PRT,Zone_3A Warm Humid,rur,q3,sub,2085,C-WEU-PRT-PT1D3,0.0
C-WEU-PRT,Zone_3A Warm Humid,urb,q3,sub,2085,C-WEU-PRT-PT1D3,0.0
C-WEU-PRT,Zone_3C Warm Marine,rur,q3,sub,2085,C-WEU-PRT-PT200,0.0
C-WEU-PRT,Zone_3C Warm Marine,urb,q3,sub,2085,C-WEU-PRT-PT200,0.0
C-WEU-PRT,Zone_3C Warm Marine,rur,q3,sub,2085,C-WEU-PRT-PT300,0.0
C-WEU-PRT,Zone_3C Warm Marine,urb,q3,sub,2085,C-WEU-PRT-PT300,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO111,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO111,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO112,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO112,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO113,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO113,0.0
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,sub,2085,C-EEU-ROU-RO114,0.0
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,sub,2085,C-EEU-ROU-RO114,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO115,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO115,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO116,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO116,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO121,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO121,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO122,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO122,0.0
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,sub,2085,C-EEU-ROU-RO123,0.0
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,sub,2085,C-EEU-ROU-RO123,0.0
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,sub,2085,C-EEU-ROU-RO124,0.0
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,sub,2085,C-EEU-ROU-RO124,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO125,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO125,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO126,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO126,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO211,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO211,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO212,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO212,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO213,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO213,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO214,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO214,0.0
C-EEU-ROU,Zone_6A Cold Humid,rur,q3,sub,2085,C-EEU-ROU-RO215,0.0
C-EEU-ROU,Zone_6A Cold Humid,urb,q3,sub,2085,C-EEU-ROU-RO215,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO216,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO216,0.0
C-EEU-ROU,Zone_4A Mixed Humid,rur,q3,sub,2085,C-EEU-ROU-RO221,0.0
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,sub,2085,C-EEU-ROU-RO221,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO222,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO222,0.0
C-EEU-ROU,Zone_4A Mixed Humid,rur,q3,sub,2085,C-EEU-ROU-RO223,0.0
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,sub,2085,C-EEU-ROU-RO223,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO224,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO224,0.0
C-EEU-ROU,Zone_4A Mixed Humid,rur,q3,sub,2085,C-EEU-ROU-RO225,0.0
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,sub,2085,C-EEU-ROU-RO225,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO226,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO226,0.0
C-EEU-ROU,Zone_4A Mixed Humid,rur,q3,sub,2085,C-EEU-ROU-RO311,0.0
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,sub,2085,C-EEU-ROU-RO311,0.0
C-EEU-ROU,Zone_4A Mixed Humid,rur,q3,sub,2085,C-EEU-ROU-RO312,0.0
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,sub,2085,C-EEU-ROU-RO312,0.0
C-EEU-ROU,Zone_4A Mixed Humid,rur,q3,sub,2085,C-EEU-ROU-RO313,0.0
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,sub,2085,C-EEU-ROU-RO313,0.0
C-EEU-ROU,Zone_4A Mixed Humid,rur,q3,sub,2085,C-EEU-ROU-RO314,0.0
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,sub,2085,C-EEU-ROU-RO314,0.0
C-EEU-ROU,Zone_4A Mixed Humid,rur,q3,sub,2085,C-EEU-ROU-RO315,0.0
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,sub,2085,C-EEU-ROU-RO315,0.0
C-EEU-ROU,Zone_5A Cool Humid,rur,q3,sub,2085,C-EEU-ROU-RO316,0.0
C-EEU-ROU,Zone_5A Cool Humid,urb,q3,sub,2085,C-EEU-ROU-RO316,0.0
C-EEU-ROU,Zone_4A Mixed Humid,rur,q3,sub,2085,C-EEU-ROU-RO317,0.0
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,sub,2085,C-EEU-ROU-RO317,0.0
C-EEU-ROU,Zone_4A Mixed Humid,rur,q3,sub,2085,C-EEU-ROU-RO321,0.0
C-EEU-ROU,Zone_4A Mixed Humid,urb,q3,sub,2085,C-EEU-ROU-RO321,0.0
