region_bld,urt,mat,arch,year,value
C-WEU-SWE,rur,perm,mfh,2040,0.5476088832768181
C-WEU-SWE,rur,perm,sfh,2040,0.4523911167231819
C-EEU-BGR,rur,perm,mfh,2045,0.6731106900816718
C-EEU-BGR,rur,perm,sfh,2045,0.3268893099183282
C-EEU-CZE,rur,perm,mfh,2045,0.7157907539047843
C-EEU-CZE,rur,perm,sfh,2045,0.28420924609521553
C-EEU-EST,rur,perm,mfh,2045,0.733465571536874
C-EEU-EST,rur,perm,sfh,2045,0.266534428463126
C-EEU-HRV,rur,perm,mfh,2045,0.5278057827504739
C-EEU-HRV,rur,perm,sfh,2045,0.47219421724952604
C-EEU-HUN,rur,perm,mfh,2045,0.40881230142758973
C-EEU-HUN,rur,perm,sfh,2045,0.5911876985724102
C-EEU-LTU,rur,perm,mfh,2045,0.6548541830875284
C-EEU-LTU,rur,perm,sfh,2045,0.34514581691247165
C-EEU-LVA,rur,perm,mfh,2045,0.7660723780971805
C-EEU-LVA,rur,perm,sfh,2045,0.2339276219028194
C-EEU-POL,rur,perm,mfh,2045,0.589705543230976
C-EEU-POL,rur,perm,sfh,2045,0.41029445676902393
C-EEU-ROU,rur,perm,mfh,2045,0.4918463791858525
C-EEU-ROU,rur,perm,sfh,2045,0.5081536208141475
C-EEU-SVK,rur,perm,mfh,2045,0.5116826217431133
C-EEU-SVK,rur,perm,sfh,2045,0.48831737825688676
C-EEU-SVN,rur,perm,mfh,2045,0.4621991021870463
C-EEU-SVN,rur,perm,sfh,2045,0.5378008978129537
C-WEU-AUT,rur,perm,mfh,2045,0.6908414951395542
C-WEU-AUT,rur,perm,sfh,2045,0.3091585048604459
C-WEU-BEL,rur,perm,mfh,2045,0.3263683219644832
C-WEU-BEL,rur,perm,sfh,2045,0.6736316780355168
C-WEU-CYP,rur,perm,mfh,2045,0.5177601349057245
C-WEU-CYP,rur,perm,sfh,2045,0.4822398650942755
C-WEU-DEU,rur,perm,mfh,2045,0.6894304514250104
C-WEU-DEU,rur,perm,sfh,2045,0.3105695485749896
C-WEU-DNK,rur,perm,mfh,2045,0.4864111496459291
C-WEU-DNK,rur,perm,sfh,2045,0.5135888503540709
C-WEU-ESP,rur,perm,mfh,2045,0.7528618209010791
C-WEU-ESP,rur,perm,sfh,2045,0.24713817909892086
C-WEU-FIN,rur,perm,mfh,2045,0.6775118857806057
C-WEU-FIN,rur,perm,sfh,2045,0.3224881142193942
C-WEU-FRA,rur,perm,mfh,2045,0.47235934109298977
C-WEU-FRA,rur,perm,sfh,2045,0.5276406589070102
C-WEU-GRC,rur,perm,mfh,2045,0.6880036775384448
C-WEU-GRC,rur,perm,sfh,2045,0.31199632246155506
C-WEU-IRL,rur,perm,mfh,2045,0.14535491554246585
C-WEU-IRL,rur,perm,sfh,2045,0.8546450844575341
C-WEU-ITA,rur,perm,mfh,2045,0.824686308013043
C-WEU-ITA,rur,perm,sfh,2045,0.17531369198695695
C-WEU-LUX,rur,perm,mfh,2045,0.5223430389432564
C-WEU-LUX,rur,perm,sfh,2045,0.4776569610567436
C-WEU-MLT,rur,perm,mfh,2045,0.657955757106687
C-WEU-MLT,rur,perm,sfh,2045,0.342044242893313
C-WEU-NLD,rur,perm,mfh,2045,0.34704063840700133
C-WEU-NLD,rur,perm,sfh,2045,0.6529593615929986
C-WEU-PRT,rur,perm,mfh,2045,0.5378250990695319
C-WEU-PRT,rur,perm,sfh,2045,0.46217490093046804
C-WEU-SWE,rur,perm,mfh,2045,0.5483409578235979
C-WEU-SWE,rur,perm,sfh,2045,0.45165904217640207
C-EEU-BGR,rur,perm,mfh,2050,0.6759340792738386
C-EEU-BGR,rur,perm,sfh,2050,0.32406592072616125
C-EEU-CZE,rur,perm,mfh,2050,0.7159460479224238
C-EEU-CZE,rur,perm,sfh,2050,0.2840539520775763
C-EEU-EST,rur,perm,mfh,2050,0.7352657546496548
C-EEU-EST,rur,perm,sfh,2050,0.2647342453503452
C-EEU-HRV,rur,perm,mfh,2050,0.5288014678933803
C-EEU-HRV,rur,perm,sfh,2050,0.4711985321066197
C-EEU-HUN,rur,perm,mfh,2050,0.4091298069784617
C-EEU-HUN,rur,perm,sfh,2050,0.5908701930215382
C-EEU-LTU,rur,perm,mfh,2050,0.6579611753447691
C-EEU-LTU,rur,perm,sfh,2050,0.3420388246552309
C-EEU-LVA,rur,perm,mfh,2050,0.7678564630497199
C-EEU-LVA,rur,perm,sfh,2050,0.23214353695028006
C-EEU-POL,rur,perm,mfh,2050,0.5897736245527695
C-EEU-POL,rur,perm,sfh,2050,0.41022637544723045
C-EEU-ROU,rur,perm,mfh,2050,0.49242398595306447
C-EEU-ROU,rur,perm,sfh,2050,0.5075760140469354
C-EEU-SVK,rur,perm,mfh,2050,0.5132744369395992
C-EEU-SVK,rur,perm,sfh,2050,0.4867255630604008
C-EEU-SVN,rur,perm,mfh,2050,0.4627612262626685
C-EEU-SVN,rur,perm,sfh,2050,0.5372387737373314
C-WEU-AUT,rur,perm,mfh,2050,0.6925792145927896
C-WEU-AUT,rur,perm,sfh,2050,0.3074207854072105
C-WEU-BEL,rur,perm,mfh,2050,0.32712235679839813
C-WEU-BEL,rur,perm,sfh,2050,0.6728776432016019
C-WEU-CYP,rur,perm,mfh,2050,0.5177601349057244
C-WEU-CYP,rur,perm,sfh,2050,0.4822398650942755
C-WEU-DEU,rur,perm,mfh,2050,0.6902656909546385
C-WEU-DEU,rur,perm,sfh,2050,0.30973430904536137
C-WEU-DNK,rur,perm,mfh,2050,0.48687648570971576
C-WEU-DNK,rur,perm,sfh,2050,0.5131235142902841
C-WEU-ESP,rur,perm,mfh,2050,0.7543166792101257
C-WEU-ESP,rur,perm,sfh,2050,0.2456833207898743
C-WEU-FIN,rur,perm,mfh,2050,0.679327949787316
C-WEU-FIN,rur,perm,sfh,2050,0.320672050212684
C-WEU-FRA,rur,perm,mfh,2050,0.47313697160220786
C-WEU-FRA,rur,perm,sfh,2050,0.5268630283977921
