region_bld,urt,arch,year,value
C-EEU-HUN,rur,mfh,2030,1.9990361430936652
C-EEU-HUN,rur,mfh,2035,1.9990361430936652
C-EEU-HUN,rur,mfh,2040,1.9990361430936652
C-EEU-HUN,rur,mfh,2045,1.9990361430936652
C-EEU-HUN,rur,mfh,2050,1.9990361430936652
C-EEU-HUN,rur,mfh,2055,1.9990361430936652
C-EEU-HUN,rur,mfh,2060,1.9990361430936652
C-EEU-HUN,rur,mfh,2065,1.9990361430936652
C-EEU-HUN,rur,mfh,2070,1.9990361430936652
C-EEU-HUN,rur,mfh,2075,1.9990361430936652
C-EEU-HUN,rur,mfh,2080,1.9990361430936652
C-EEU-HUN,rur,mfh,2085,1.9990361430936652
C-EEU-HUN,rur,mfh,2090,1.9990361430936652
C-EEU-HUN,rur,mfh,2095,1.9990361430936652
C-EEU-HUN,rur,mfh,2100,1.9990361430936652
C-EEU-HUN,rur,sfh,2015,2.6344697623113262
C-EEU-HUN,rur,sfh,2020,2.6344697623113262
C-EEU-HUN,rur,sfh,2025,2.636442947789214
C-EEU-HUN,rur,sfh,2030,2.636442947789214
C-EEU-HUN,rur,sfh,2035,2.636442947789214
C-EEU-HUN,rur,sfh,2040,2.636442947789214
C-EEU-HUN,rur,sfh,2045,2.636442947789214
C-EEU-HUN,rur,sfh,2050,2.636442947789214
C-EEU-HUN,rur,sfh,2055,2.636442947789214
C-EEU-HUN,rur,sfh,2060,2.636442947789214
C-EEU-HUN,rur,sfh,2065,2.636442947789214
C-EEU-HUN,rur,sfh,2070,2.636442947789214
C-EEU-HUN,rur,sfh,2075,2.636442947789214
C-EEU-HUN,rur,sfh,2080,2.636442947789214
C-EEU-HUN,rur,sfh,2085,2.636442947789214
C-EEU-HUN,rur,sfh,2090,2.636442947789214
C-EEU-HUN,rur,sfh,2095,2.636442947789214
C-EEU-HUN,rur,sfh,2100,2.636442947789214
C-EEU-HUN,urb,mfh,2015,1.9978611395199808
C-EEU-HUN,urb,mfh,2020,1.9978611395199808
C-EEU-HUN,urb,mfh,2025,1.9994786135152405
C-EEU-HUN,urb,mfh,2030,1.9994786135152405
C-EEU-HUN,urb,mfh,2035,1.9994786135152405
C-EEU-HUN,urb,mfh,2040,1.9994786135152405
C-EEU-HUN,urb,mfh,2045,1.9994786135152405
C-EEU-HUN,urb,mfh,2050,1.9994786135152405
C-EEU-HUN,urb,mfh,2055,1.9994786135152405
C-EEU-HUN,urb,mfh,2060,1.9994786135152405
C-EEU-HUN,urb,mfh,2065,1.9994786135152405
C-EEU-HUN,urb,mfh,2070,1.9994786135152405
C-EEU-HUN,urb,mfh,2075,1.9994786135152405
C-EEU-HUN,urb,mfh,2080,1.9994786135152405
C-EEU-HUN,urb,mfh,2085,1.9994786135152405
C-EEU-HUN,urb,mfh,2090,1.9994786135152405
C-EEU-HUN,urb,mfh,2095,1.9994786135152405
C-EEU-HUN,urb,mfh,2100,1.9994786135152405
C-EEU-HUN,urb,sfh,2015,2.635056707737124
C-EEU-HUN,urb,sfh,2020,2.635056707737124
C-EEU-HUN,urb,sfh,2025,2.6369487829237954
C-EEU-HUN,urb,sfh,2030,2.6369487829237954
C-EEU-HUN,urb,sfh,2035,2.6369487829237954
C-EEU-HUN,urb,sfh,2040,2.6369487829237954
C-EEU-HUN,urb,sfh,2045,2.6369487829237954
C-EEU-HUN,urb,sfh,2050,2.6369487829237954
C-EEU-HUN,urb,sfh,2055,2.6369487829237954
C-EEU-HUN,urb,sfh,2060,2.6369487829237954
C-EEU-HUN,urb,sfh,2065,2.6369487829237954
C-EEU-HUN,urb,sfh,2070,2.6369487829237954
C-EEU-HUN,urb,sfh,2075,2.6369487829237954
C-EEU-HUN,urb,sfh,2080,2.6369487829237954
C-EEU-HUN,urb,sfh,2085,2.6369487829237954
C-EEU-HUN,urb,sfh,2090,2.6369487829237954
C-EEU-HUN,urb,sfh,2095,2.6369487829237954
C-EEU-HUN,urb,sfh,2100,2.6369487829237954
C-EEU-LTU,rur,mfh,2015,2.138600021019448
C-EEU-LTU,rur,mfh,2020,2.138600021019448
C-EEU-LTU,rur,mfh,2025,2.141945260398457
C-EEU-LTU,rur,mfh,2030,2.172128412895885
C-EEU-LTU,rur,mfh,2035,2.202311565393313
C-EEU-LTU,rur,mfh,2040,2.2324947178907415
C-EEU-LTU,rur,mfh,2045,2.2626778703881696
C-EEU-LTU,rur,mfh,2050,2.2928610228855977
C-EEU-LTU,rur,mfh,2055,2.2928610228855977
C-EEU-LTU,rur,mfh,2060,2.2928610228855977
C-EEU-LTU,rur,mfh,2065,2.2928610228855977
C-EEU-LTU,rur,mfh,2070,2.2928610228855977
C-EEU-LTU,rur,mfh,2075,2.2928610228855977
C-EEU-LTU,rur,mfh,2080,2.2928610228855977
C-EEU-LTU,rur,mfh,2085,2.2928610228855977
C-EEU-LTU,rur,mfh,2090,2.2928610228855977
C-EEU-LTU,rur,mfh,2095,2.2928610228855977
C-EEU-LTU,rur,mfh,2100,2.2928610228855977
C-EEU-LTU,rur,sfh,2015,2.586283268067822
C-EEU-LTU,rur,sfh,2020,2.586283268067822
C-EEU-LTU,rur,sfh,2025,2.5921942410641416
C-EEU-LTU,rur,sfh,2030,2.6149036487679247
