region_bld,clim,inc_cl,year,urt,value
C-WEU-ITA,Zone_3A Warm Humid,q3,2095,sub,0.7188977
C-WEU-ITA,Zone_3A Warm Humid,q3,2095,urb,0.7188976999999999
C-WEU-ITA,Zone_3A Warm Humid,q3,2100,rur,0.7188977000000001
C-WEU-ITA,Zone_3A Warm Humid,q3,2100,sub,0.7188977
C-WEU-ITA,Zone_3A Warm Humid,q3,2100,urb,0.7188977
C-WEU-ITA,Zone_4A Mixed Humid,q1,2015,rur,0.08134229
C-WEU-ITA,Zone_4A Mixed Humid,q1,2015,sub,0.16269084
C-WEU-ITA,Zone_4A Mixed Humid,q1,2015,urb,0.2440394
C-WEU-ITA,Zone_4A Mixed Humid,q1,2020,rur,0.09687406
C-WEU-ITA,Zone_4A Mixed Humid,q1,2020,sub,0.19027733
C-WEU-ITA,Zone_4A Mixed Humid,q1,2020,urb,0.2836806
C-WEU-ITA,Zone_4A Mixed Humid,q1,2025,rur,0.11674459999999999
C-WEU-ITA,Zone_4A Mixed Humid,q1,2025,sub,0.22537565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2025,urb,0.3340067
C-WEU-ITA,Zone_4A Mixed Humid,q1,2030,rur,0.1338531
C-WEU-ITA,Zone_4A Mixed Humid,q1,2030,sub,0.2536103
C-WEU-ITA,Zone_4A Mixed Humid,q1,2030,urb,0.3733675
C-WEU-ITA,Zone_4A Mixed Humid,q1,2035,rur,0.1647587
C-WEU-ITA,Zone_4A Mixed Humid,q1,2035,sub,0.2921007
C-WEU-ITA,Zone_4A Mixed Humid,q1,2035,urb,0.41944269999999995
C-WEU-ITA,Zone_4A Mixed Humid,q1,2040,rur,0.1885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2040,sub,0.32384845
C-WEU-ITA,Zone_4A Mixed Humid,q1,2040,urb,0.4591404
C-WEU-ITA,Zone_4A Mixed Humid,q1,2045,rur,0.2176589
C-WEU-ITA,Zone_4A Mixed Humid,q1,2045,sub,0.34647745
C-WEU-ITA,Zone_4A Mixed Humid,q1,2045,urb,0.475296
C-WEU-ITA,Zone_4A Mixed Humid,q1,2050,rur,0.2507117
C-WEU-ITA,Zone_4A Mixed Humid,q1,2050,sub,0.3725697
C-WEU-ITA,Zone_4A Mixed Humid,q1,2050,urb,0.4944277000000001
C-WEU-ITA,Zone_4A Mixed Humid,q1,2055,rur,0.2875887
C-WEU-ITA,Zone_4A Mixed Humid,q1,2055,sub,0.39877615
C-WEU-ITA,Zone_4A Mixed Humid,q1,2055,urb,0.5099636
C-WEU-ITA,Zone_4A Mixed Humid,q1,2060,rur,0.3279717
C-WEU-ITA,Zone_4A Mixed Humid,q1,2060,sub,0.42259345
C-WEU-ITA,Zone_4A Mixed Humid,q1,2060,urb,0.5172152
C-WEU-ITA,Zone_4A Mixed Humid,q1,2065,rur,0.3736852
C-WEU-ITA,Zone_4A Mixed Humid,q1,2065,sub,0.448855
C-WEU-ITA,Zone_4A Mixed Humid,q1,2065,urb,0.5240248
C-WEU-ITA,Zone_4A Mixed Humid,q1,2070,rur,0.4122972
C-WEU-ITA,Zone_4A Mixed Humid,q1,2070,sub,0.46945375
C-WEU-ITA,Zone_4A Mixed Humid,q1,2070,urb,0.5266103
C-WEU-ITA,Zone_4A Mixed Humid,q1,2075,rur,0.4435232
C-WEU-ITA,Zone_4A Mixed Humid,q1,2075,sub,0.48585235000000004
C-WEU-ITA,Zone_4A Mixed Humid,q1,2075,urb,0.5281815
C-WEU-ITA,Zone_4A Mixed Humid,q1,2080,rur,0.4673588
C-WEU-ITA,Zone_4A Mixed Humid,q1,2080,sub,0.49817675
C-WEU-ITA,Zone_4A Mixed Humid,q1,2080,urb,0.5289947
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,rur,0.4885565
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,sub,0.50899155
C-WEU-ITA,Zone_4A Mixed Humid,q1,2085,urb,0.5294266
C-WEU-ITA,Zone_4A Mixed Humid,q1,2090,rur,0.5020975
C-WEU-ITA,Zone_4A Mixed Humid,q1,2090,sub,0.5158405
C-WEU-ITA,Zone_4A Mixed Humid,q1,2090,urb,0.5295835
C-WEU-ITA,Zone_4A Mixed Humid,q1,2095,rur,0.5133775
C-WEU-ITA,Zone_4A Mixed Humid,q1,2095,sub,0.52153615
C-WEU-ITA,Zone_4A Mixed Humid,q1,2095,urb,0.5296948000000001
C-WEU-ITA,Zone_4A Mixed Humid,q1,2100,rur,0.5201244
C-WEU-ITA,Zone_4A Mixed Humid,q1,2100,sub,0.52493005
C-WEU-ITA,Zone_4A Mixed Humid,q1,2100,urb,0.5297357
C-WEU-ITA,Zone_4A Mixed Humid,q2,2015,rur,0.2654989
C-WEU-ITA,Zone_4A Mixed Humid,q2,2015,sub,0.33719135
C-WEU-ITA,Zone_4A Mixed Humid,q2,2015,urb,0.4088838
C-WEU-ITA,Zone_4A Mixed Humid,q2,2020,rur,0.3070883
C-WEU-ITA,Zone_4A Mixed Humid,q2,2020,sub,0.3729963
C-WEU-ITA,Zone_4A Mixed Humid,q2,2020,urb,0.4389043
C-WEU-ITA,Zone_4A Mixed Humid,q2,2025,rur,0.3514185
C-WEU-ITA,Zone_4A Mixed Humid,q2,2025,sub,0.4088151
C-WEU-ITA,Zone_4A Mixed Humid,q2,2025,urb,0.46621170000000006
C-WEU-ITA,Zone_4A Mixed Humid,q2,2030,rur,0.3942654
C-WEU-ITA,Zone_4A Mixed Humid,q2,2030,sub,0.4453991
C-WEU-ITA,Zone_4A Mixed Humid,q2,2030,urb,0.4965328
C-WEU-ITA,Zone_4A Mixed Humid,q2,2035,rur,0.4404474
C-WEU-ITA,Zone_4A Mixed Humid,q2,2035,sub,0.47782795
C-WEU-ITA,Zone_4A Mixed Humid,q2,2035,urb,0.5152085
C-WEU-ITA,Zone_4A Mixed Humid,q2,2040,rur,0.4732759
C-WEU-ITA,Zone_4A Mixed Humid,q2,2040,sub,0.5011724
C-WEU-ITA,Zone_4A Mixed Humid,q2,2040,urb,0.5290689
C-WEU-ITA,Zone_4A Mixed Humid,q2,2045,rur,0.4900861
C-WEU-ITA,Zone_4A Mixed Humid,q2,2045,sub,0.50973725
C-WEU-ITA,Zone_4A Mixed Humid,q2,2045,urb,0.5293884
C-WEU-ITA,Zone_4A Mixed Humid,q2,2050,rur,0.504585
C-WEU-ITA,Zone_4A Mixed Humid,q2,2050,sub,0.51708965
C-WEU-ITA,Zone_4A Mixed Humid,q2,2050,urb,0.5295943
C-WEU-ITA,Zone_4A Mixed Humid,q2,2055,rur,0.5134373
C-WEU-ITA,Zone_4A Mixed Humid,q2,2055,sub,0.52157295
C-WEU-ITA,Zone_4A Mixed Humid,q2,2055,urb,0.5297086
C-WEU-ITA,Zone_4A Mixed Humid,q2,2060,rur,0.5207093
C-WEU-ITA,Zone_4A Mixed Humid,q2,2060,sub,0.52522445
C-WEU-ITA,Zone_4A Mixed Humid,q2,2060,urb,0.5297396
C-WEU-ITA,Zone_4A Mixed Humid,q2,2065,rur,0.5253981
C-WEU-ITA,Zone_4A Mixed Humid,q2,2065,sub,0.5275758
C-WEU-ITA,Zone_4A Mixed Humid,q2,2065,urb,0.5297535
C-WEU-ITA,Zone_4A Mixed Humid,q2,2070,rur,0.5275913
C-WEU-ITA,Zone_4A Mixed Humid,q2,2070,sub,0.52867465
C-WEU-ITA,Zone_4A Mixed Humid,q2,2070,urb,0.529758
C-WEU-ITA,Zone_4A Mixed Humid,q2,2075,rur,0.5287265
C-WEU-ITA,Zone_4A Mixed Humid,q2,2075,sub,0.5292427
C-WEU-ITA,Zone_4A Mixed Humid,q2,2075,urb,0.5297589
C-WEU-ITA,Zone_4A Mixed Humid,q2,2080,rur,0.529214
C-WEU-ITA,Zone_4A Mixed Humid,q2,2080,sub,0.5294866
C-WEU-ITA,Zone_4A Mixed Humid,q2,2080,urb,0.5297592
C-WEU-ITA,Zone_4A Mixed Humid,q2,2085,rur,0.5295292
C-WEU-ITA,Zone_4A Mixed Humid,q2,2085,sub,0.52964425
C-WEU-ITA,Zone_4A Mixed Humid,q2,2085,urb,0.5297593
C-WEU-ITA,Zone_4A Mixed Humid,q2,2090,rur,0.5296564
C-WEU-ITA,Zone_4A Mixed Humid,q2,2090,sub,0.52970785
C-WEU-ITA,Zone_4A Mixed Humid,q2,2090,urb,0.5297593
C-WEU-ITA,Zone_4A Mixed Humid,q2,2095,rur,0.5297206
C-WEU-ITA,Zone_4A Mixed Humid,q2,2095,sub,0.52973995
C-WEU-ITA,Zone_4A Mixed Humid,q2,2095,urb,0.5297593
C-WEU-ITA,Zone_4A Mixed Humid,q2,2100,rur,0.5297435
C-WEU-ITA,Zone_4A Mixed Humid,q2,2100,sub,0.52975145
C-WEU-ITA,Zone_4A Mixed Humid,q2,2100,urb,0.5297594
C-WEU-ITA,Zone_4A Mixed Humid,q3,2015,rur,0.41342010000000007
C-WEU-ITA,Zone_4A Mixed Humid,q3,2015,sub,0.41599135
C-WEU-ITA,Zone_4A Mixed Humid,q3,2015,urb,0.41856260000000006
C-WEU-ITA,Zone_4A Mixed Humid,q3,2020,rur,0.44257
C-WEU-ITA,Zone_4A Mixed Humid,q3,2020,sub,0.44402579999999997
C-WEU-ITA,Zone_4A Mixed Humid,q3,2020,urb,0.4454816
C-WEU-ITA,Zone_4A Mixed Humid,q3,2025,rur,0.46827759999999996
C-WEU-ITA,Zone_4A Mixed Humid,q3,2025,sub,0.4691424
C-WEU-ITA,Zone_4A Mixed Humid,q3,2025,urb,0.4700072
C-WEU-ITA,Zone_4A Mixed Humid,q3,2030,rur,0.4974967
C-WEU-ITA,Zone_4A Mixed Humid,q3,2030,sub,0.49817495
C-WEU-ITA,Zone_4A Mixed Humid,q3,2030,urb,0.4988532
C-WEU-ITA,Zone_4A Mixed Humid,q3,2035,rur,0.5160654
C-WEU-ITA,Zone_4A Mixed Humid,q3,2035,sub,0.51638415
C-WEU-ITA,Zone_4A Mixed Humid,q3,2035,urb,0.5167029
C-WEU-ITA,Zone_4A Mixed Humid,q3,2040,rur,0.5294881
C-WEU-ITA,Zone_4A Mixed Humid,q3,2040,sub,0.5296237
C-WEU-ITA,Zone_4A Mixed Humid,q3,2040,urb,0.5297593
C-WEU-ITA,Zone_4A Mixed Humid,q3,2045,rur,0.529611
C-WEU-ITA,Zone_4A Mixed Humid,q3,2045,sub,0.52968515
C-WEU-ITA,Zone_4A Mixed Humid,q3,2045,urb,0.5297593
C-WEU-ITA,Zone_4A Mixed Humid,q3,2050,rur,0.5297087
C-WEU-ITA,Zone_4A Mixed Humid,q3,2050,sub,0.529734
C-WEU-ITA,Zone_4A Mixed Humid,q3,2050,urb,0.5297593
C-WEU-ITA,Zone_4A Mixed Humid,q3,2055,rur,0.5297401
C-WEU-ITA,Zone_4A Mixed Humid,q3,2055,sub,0.52974975
C-WEU-ITA,Zone_4A Mixed Humid,q3,2055,urb,0.5297594
C-WEU-ITA,Zone_4A Mixed Humid,q3,2060,rur,0.5297521
C-WEU-ITA,Zone_4A Mixed Humid,q3,2060,sub,0.52975575
C-WEU-ITA,Zone_4A Mixed Humid,q3,2060,urb,0.5297594
C-WEU-ITA,Zone_4A Mixed Humid,q3,2065,rur,0.5297578
C-WEU-ITA,Zone_4A Mixed Humid,q3,2065,sub,0.5297586
C-WEU-ITA,Zone_4A Mixed Humid,q3,2065,urb,0.5297594
C-WEU-ITA,Zone_4A Mixed Humid,q3,2070,rur,0.529759
C-WEU-ITA,Zone_4A Mixed Humid,q3,2070,sub,0.5297592
C-WEU-ITA,Zone_4A Mixed Humid,q3,2070,urb,0.5297594
C-WEU-ITA,Zone_4A Mixed Humid,q3,2075,rur,0.5297593
C-WEU-ITA,Zone_4A Mixed Humid,q3,2075,sub,0.52975935
C-WEU-ITA,Zone_4A Mixed Humid,q3,2075,urb,0.5297594
C-WEU-ITA,Zone_4A Mixed Humid,q3,2080,rur,0.5297593
C-WEU-ITA,Zone_4A Mixed Humid,q3,2080,sub,0.52975935
C-WEU-ITA,Zone_4A Mixed Humid,q3,2080,urb,0.5297594
C-WEU-ITA,Zone_4A Mixed Humid,q3,2085,rur,0.5297593
C-WEU-ITA,Zone_4A Mixed Humid,q3,2085,sub,0.52975935
C-WEU-ITA,Zone_4A Mixed Humid,q3,2085,urb,0.5297594
C-WEU-ITA,Zone_4A Mixed Humid,q3,2090,rur,0.5297594
C-WEU-ITA,Zone_4A Mixed Humid,q3,2090,sub,0.5297594
C-WEU-ITA,Zone_4A Mixed Humid,q3,2090,urb,0.5297594
C-WEU-ITA,Zone_4A Mixed Humid,q3,2095,rur,0.5297594
C-WEU-ITA,Zone_4A Mixed Humid,q3,2095,sub,0.5297594
C-WEU-ITA,Zone_4A Mixed Humid,q3,2095,urb,0.5297594000000001
C-WEU-ITA,Zone_4A Mixed Humid,q3,2100,rur,0.5297593999999999
C-WEU-ITA,Zone_4A Mixed Humid,q3,2100,sub,0.5297594
C-WEU-ITA,Zone_4A Mixed Humid,q3,2100,urb,0.5297594
C-WEU-ITA,Zone_4C Mixed Marine,q1,2015,rur,0.05188791
C-WEU-ITA,Zone_4C Mixed Marine,q1,2015,sub,0.10377980000000002
C-WEU-ITA,Zone_4C Mixed Marine,q1,2015,urb,0.1556717
C-WEU-ITA,Zone_4C Mixed Marine,q1,2020,rur,0.06179556
C-WEU-ITA,Zone_4C Mixed Marine,q1,2020,sub,0.12137713
C-WEU-ITA,Zone_4C Mixed Marine,q1,2020,urb,0.1809587
C-WEU-ITA,Zone_4C Mixed Marine,q1,2025,rur,0.07447092000000001
C-WEU-ITA,Zone_4C Mixed Marine,q1,2025,sub,0.14376621
C-WEU-ITA,Zone_4C Mixed Marine,q1,2025,urb,0.2130615
C-WEU-ITA,Zone_4C Mixed Marine,q1,2030,rur,0.08538434
C-WEU-ITA,Zone_4C Mixed Marine,q1,2030,sub,0.16177697
C-WEU-ITA,Zone_4C Mixed Marine,q1,2030,urb,0.23816960000000004
C-WEU-ITA,Zone_4C Mixed Marine,q1,2035,rur,0.1050989
C-WEU-ITA,Zone_4C Mixed Marine,q1,2035,sub,0.18632984999999996
C-WEU-ITA,Zone_4C Mixed Marine,q1,2035,urb,0.2675608
C-WEU-ITA,Zone_4C Mixed Marine,q1,2040,rur,0.1202794
C-WEU-ITA,Zone_4C Mixed Marine,q1,2040,sub,0.20658155
C-WEU-ITA,Zone_4C Mixed Marine,q1,2040,urb,0.2928837
C-WEU-ITA,Zone_4C Mixed Marine,q1,2045,rur,0.1388437
C-WEU-ITA,Zone_4C Mixed Marine,q1,2045,sub,0.22101655000000003
C-WEU-ITA,Zone_4C Mixed Marine,q1,2045,urb,0.3031894
C-WEU-ITA,Zone_4C Mixed Marine,q1,2050,rur,0.1599279
C-WEU-ITA,Zone_4C Mixed Marine,q1,2050,sub,0.23766065
C-WEU-ITA,Zone_4C Mixed Marine,q1,2050,urb,0.3153934
C-WEU-ITA,Zone_4C Mixed Marine,q1,2055,rur,0.1834517
C-WEU-ITA,Zone_4C Mixed Marine,q1,2055,sub,0.2543777
C-WEU-ITA,Zone_4C Mixed Marine,q1,2055,urb,0.3253037
C-WEU-ITA,Zone_4C Mixed Marine,q1,2060,rur,0.2092118
C-WEU-ITA,Zone_4C Mixed Marine,q1,2060,sub,0.2695706
C-WEU-ITA,Zone_4C Mixed Marine,q1,2060,urb,0.3299294
C-WEU-ITA,Zone_4C Mixed Marine,q1,2065,rur,0.23837229999999998
C-WEU-ITA,Zone_4C Mixed Marine,q1,2065,sub,0.28632274999999996
C-WEU-ITA,Zone_4C Mixed Marine,q1,2065,urb,0.3342732
C-WEU-ITA,Zone_4C Mixed Marine,q1,2070,rur,0.2630027
C-WEU-ITA,Zone_4C Mixed Marine,q1,2070,sub,0.2994626
C-WEU-ITA,Zone_4C Mixed Marine,q1,2070,urb,0.3359225
C-WEU-ITA,Zone_4C Mixed Marine,q1,2075,rur,0.2829216
C-WEU-ITA,Zone_4C Mixed Marine,q1,2075,sub,0.3099232
C-WEU-ITA,Zone_4C Mixed Marine,q1,2075,urb,0.3369248
C-WEU-ITA,Zone_4C Mixed Marine,q1,2080,rur,0.2981263
C-WEU-ITA,Zone_4C Mixed Marine,q1,2080,sub,0.3177849
C-WEU-ITA,Zone_4C Mixed Marine,q1,2080,urb,0.3374435
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,rur,0.31164820000000004
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,sub,0.3246836
C-WEU-ITA,Zone_4C Mixed Marine,q1,2085,urb,0.337719
C-WEU-ITA,Zone_4C Mixed Marine,q1,2090,rur,0.3202859
C-WEU-ITA,Zone_4C Mixed Marine,q1,2090,sub,0.3290525
C-WEU-ITA,Zone_4C Mixed Marine,q1,2090,urb,0.33781910000000004
C-WEU-ITA,Zone_4C Mixed Marine,q1,2095,rur,0.3274814
C-WEU-ITA,Zone_4C Mixed Marine,q1,2095,sub,0.33268575
C-WEU-ITA,Zone_4C Mixed Marine,q1,2095,urb,0.3378901
C-WEU-ITA,Zone_4C Mixed Marine,q1,2100,rur,0.3317852
C-WEU-ITA,Zone_4C Mixed Marine,q1,2100,sub,0.33485070000000006
C-WEU-ITA,Zone_4C Mixed Marine,q1,2100,urb,0.33791619999999994
C-WEU-ITA,Zone_4C Mixed Marine,q2,2015,rur,0.1693607
C-WEU-ITA,Zone_4C Mixed Marine,q2,2015,sub,0.21509300000000003
C-WEU-ITA,Zone_4C Mixed Marine,q2,2015,urb,0.2608253
C-WEU-ITA,Zone_4C Mixed Marine,q2,2020,rur,0.19589040000000002
C-WEU-ITA,Zone_4C Mixed Marine,q2,2020,sub,0.23793285
C-WEU-ITA,Zone_4C Mixed Marine,q2,2020,urb,0.2799753
C-WEU-ITA,Zone_4C Mixed Marine,q2,2025,rur,0.22416840000000002
C-WEU-ITA,Zone_4C Mixed Marine,q2,2025,sub,0.26078145
C-WEU-ITA,Zone_4C Mixed Marine,q2,2025,urb,0.2973945
C-WEU-ITA,Zone_4C Mixed Marine,q2,2030,rur,0.2515003
C-WEU-ITA,Zone_4C Mixed Marine,q2,2030,sub,0.28411825
C-WEU-ITA,Zone_4C Mixed Marine,q2,2030,urb,0.3167362
C-WEU-ITA,Zone_4C Mixed Marine,q2,2035,rur,0.2809596
C-WEU-ITA,Zone_4C Mixed Marine,q2,2035,sub,0.3048045
C-WEU-ITA,Zone_4C Mixed Marine,q2,2035,urb,0.3286494
C-WEU-ITA,Zone_4C Mixed Marine,q2,2040,rur,0.3019007
C-WEU-ITA,Zone_4C Mixed Marine,q2,2040,sub,0.31969580000000003
C-WEU-ITA,Zone_4C Mixed Marine,q2,2040,urb,0.3374909
C-WEU-ITA,Zone_4C Mixed Marine,q2,2045,rur,0.3126239
C-WEU-ITA,Zone_4C Mixed Marine,q2,2045,sub,0.32515930000000004
C-WEU-ITA,Zone_4C Mixed Marine,q2,2045,urb,0.3376947
C-WEU-ITA,Zone_4C Mixed Marine,q2,2050,rur,0.3218727
C-WEU-ITA,Zone_4C Mixed Marine,q2,2050,sub,0.32984935
C-WEU-ITA,Zone_4C Mixed Marine,q2,2050,urb,0.337826
C-WEU-ITA,Zone_4C Mixed Marine,q2,2055,rur,0.3275195
C-WEU-ITA,Zone_4C Mixed Marine,q2,2055,sub,0.3327092
C-WEU-ITA,Zone_4C Mixed Marine,q2,2055,urb,0.3378989
C-WEU-ITA,Zone_4C Mixed Marine,q2,2060,rur,0.3321583
C-WEU-ITA,Zone_4C Mixed Marine,q2,2060,sub,0.3350385
C-WEU-ITA,Zone_4C Mixed Marine,q2,2060,urb,0.33791869999999996
C-WEU-ITA,Zone_4C Mixed Marine,q2,2065,rur,0.3351493
C-WEU-ITA,Zone_4C Mixed Marine,q2,2065,sub,0.33653844999999993
C-WEU-ITA,Zone_4C Mixed Marine,q2,2065,urb,0.3379276
C-WEU-ITA,Zone_4C Mixed Marine,q2,2070,rur,0.3365483
C-WEU-ITA,Zone_4C Mixed Marine,q2,2070,sub,0.3372394
C-WEU-ITA,Zone_4C Mixed Marine,q2,2070,urb,0.3379305
C-WEU-ITA,Zone_4C Mixed Marine,q2,2075,rur,0.3372725
C-WEU-ITA,Zone_4C Mixed Marine,q2,2075,sub,0.33760175
C-WEU-ITA,Zone_4C Mixed Marine,q2,2075,urb,0.337931
C-WEU-ITA,Zone_4C Mixed Marine,q2,2080,rur,0.3375834
C-WEU-ITA,Zone_4C Mixed Marine,q2,2080,sub,0.3377573
C-WEU-ITA,Zone_4C Mixed Marine,q2,2080,urb,0.3379312
C-WEU-ITA,Zone_4C Mixed Marine,q2,2085,rur,0.3377845
C-WEU-ITA,Zone_4C Mixed Marine,q2,2085,sub,0.3378579
C-WEU-ITA,Zone_4C Mixed Marine,q2,2085,urb,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q2,2090,rur,0.3378656
C-WEU-ITA,Zone_4C Mixed Marine,q2,2090,sub,0.33789845
C-WEU-ITA,Zone_4C Mixed Marine,q2,2090,urb,0.33793130000000005
C-WEU-ITA,Zone_4C Mixed Marine,q2,2095,rur,0.3379066
C-WEU-ITA,Zone_4C Mixed Marine,q2,2095,sub,0.33791895
C-WEU-ITA,Zone_4C Mixed Marine,q2,2095,urb,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q2,2100,rur,0.3379212
C-WEU-ITA,Zone_4C Mixed Marine,q2,2100,sub,0.33792625
C-WEU-ITA,Zone_4C Mixed Marine,q2,2100,urb,0.33793129999999993
C-WEU-ITA,Zone_4C Mixed Marine,q3,2015,rur,0.263719
C-WEU-ITA,Zone_4C Mixed Marine,q3,2015,sub,0.2653592000000001
C-WEU-ITA,Zone_4C Mixed Marine,q3,2015,urb,0.2669994
C-WEU-ITA,Zone_4C Mixed Marine,q3,2020,rur,0.2823136
C-WEU-ITA,Zone_4C Mixed Marine,q3,2020,sub,0.28324225
C-WEU-ITA,Zone_4C Mixed Marine,q3,2020,urb,0.2841709
C-WEU-ITA,Zone_4C Mixed Marine,q3,2025,rur,0.2987124
C-WEU-ITA,Zone_4C Mixed Marine,q3,2025,sub,0.2992639999999999
C-WEU-ITA,Zone_4C Mixed Marine,q3,2025,urb,0.2998156
C-WEU-ITA,Zone_4C Mixed Marine,q3,2030,rur,0.3173511
C-WEU-ITA,Zone_4C Mixed Marine,q3,2030,sub,0.31778375
C-WEU-ITA,Zone_4C Mixed Marine,q3,2030,urb,0.3182164
C-WEU-ITA,Zone_4C Mixed Marine,q3,2035,rur,0.329196
C-WEU-ITA,Zone_4C Mixed Marine,q3,2035,sub,0.32939929999999995
C-WEU-ITA,Zone_4C Mixed Marine,q3,2035,urb,0.3296026
C-WEU-ITA,Zone_4C Mixed Marine,q3,2040,rur,0.3377583
C-WEU-ITA,Zone_4C Mixed Marine,q3,2040,sub,0.33784480000000006
C-WEU-ITA,Zone_4C Mixed Marine,q3,2040,urb,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2045,rur,0.3378367
C-WEU-ITA,Zone_4C Mixed Marine,q3,2045,sub,0.3378840000000001
C-WEU-ITA,Zone_4C Mixed Marine,q3,2045,urb,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2050,rur,0.337899
C-WEU-ITA,Zone_4C Mixed Marine,q3,2050,sub,0.33791515
C-WEU-ITA,Zone_4C Mixed Marine,q3,2050,urb,0.33793129999999993
C-WEU-ITA,Zone_4C Mixed Marine,q3,2055,rur,0.337919
C-WEU-ITA,Zone_4C Mixed Marine,q3,2055,sub,0.33792515
C-WEU-ITA,Zone_4C Mixed Marine,q3,2055,urb,0.33793129999999993
C-WEU-ITA,Zone_4C Mixed Marine,q3,2060,rur,0.3379267
C-WEU-ITA,Zone_4C Mixed Marine,q3,2060,sub,0.337929
C-WEU-ITA,Zone_4C Mixed Marine,q3,2060,urb,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2065,rur,0.3379303
C-WEU-ITA,Zone_4C Mixed Marine,q3,2065,sub,0.3379307999999999
C-WEU-ITA,Zone_4C Mixed Marine,q3,2065,urb,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2070,rur,0.3379311
C-WEU-ITA,Zone_4C Mixed Marine,q3,2070,sub,0.3379312
C-WEU-ITA,Zone_4C Mixed Marine,q3,2070,urb,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2075,rur,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2075,sub,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2075,urb,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2080,rur,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2080,sub,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2080,urb,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2085,rur,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2085,sub,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2085,urb,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2090,rur,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2090,sub,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2090,urb,0.33793130000000005
C-WEU-ITA,Zone_4C Mixed Marine,q3,2095,rur,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2095,sub,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2095,urb,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2100,rur,0.3379313
C-WEU-ITA,Zone_4C Mixed Marine,q3,2100,sub,0.33793130000000005
C-WEU-ITA,Zone_4C Mixed Marine,q3,2100,urb,0.33793129999999993
C-WEU-ITA,Zone_5A Cool Humid,q1,2015,rur,0.02118407
C-WEU-ITA,Zone_5A Cool Humid,q1,2015,sub,0.04236977
C-WEU-ITA,Zone_5A Cool Humid,q1,2015,urb,0.06355547
C-WEU-ITA,Zone_5A Cool Humid,q1,2020,rur,0.025229019999999998
C-WEU-ITA,Zone_5A Cool Humid,q1,2020,sub,0.04955414
C-WEU-ITA,Zone_5A Cool Humid,q1,2020,urb,0.07387925
C-WEU-ITA,Zone_5A Cool Humid,q1,2025,rur,0.03040394
C-WEU-ITA,Zone_5A Cool Humid,q1,2025,sub,0.058694840000000005
C-WEU-ITA,Zone_5A Cool Humid,q1,2025,urb,0.08698575
C-WEU-ITA,Zone_5A Cool Humid,q1,2030,rur,0.03485951
C-WEU-ITA,Zone_5A Cool Humid,q1,2030,sub,0.06604802
C-WEU-ITA,Zone_5A Cool Humid,q1,2030,urb,0.09723652
C-WEU-ITA,Zone_5A Cool Humid,q1,2035,rur,0.04290831
C-WEU-ITA,Zone_5A Cool Humid,q1,2035,sub,0.0760721
C-WEU-ITA,Zone_5A Cool Humid,q1,2035,urb,0.1092359
C-WEU-ITA,Zone_5A Cool Humid,q1,2040,rur,0.04910598
C-WEU-ITA,Zone_5A Cool Humid,q1,2040,sub,0.08434019
C-WEU-ITA,Zone_5A Cool Humid,q1,2040,urb,0.1195744
C-WEU-ITA,Zone_5A Cool Humid,q1,2045,rur,0.05668514
C-WEU-ITA,Zone_5A Cool Humid,q1,2045,sub,0.09023351999999998
C-WEU-ITA,Zone_5A Cool Humid,q1,2045,urb,0.12378189999999999
C-WEU-ITA,Zone_5A Cool Humid,q1,2050,rur,0.06529312
C-WEU-ITA,Zone_5A Cool Humid,q1,2050,sub,0.09702876
C-WEU-ITA,Zone_5A Cool Humid,q1,2050,urb,0.1287644
C-WEU-ITA,Zone_5A Cool Humid,q1,2055,rur,0.07489705
C-WEU-ITA,Zone_5A Cool Humid,q1,2055,sub,0.10385372
