region_bld,arch,eneff,value
C-WEU-MLT,sfh,s2,124.717783
C-WEU-MLT,sfh,s3,85.17835871
C-WEU-MLT,sfh,s51_std,75.11316921
C-WEU-MLT,sfh,s52_low,65.04021214
C-WEU-MLT,sfh,sr11_std,164.5970242
C-WEU-MLT,sfh,sr12_low,164.5970242
C-WEU-MLT,sfh,sr21_std,124.717783
C-WEU-MLT,sfh,sr22_low,124.717783
C-WEU-MLT,sfh,sr31_std,85.17835871
C-WEU-MLT,sfh,sr32_low,85.17835871
C-WEU-NLD,inf,ns,3.8253182215
C-WEU-NLD,mfh,s1,2.9470260625
C-WEU-NLD,mfh,s2,3.267516904
C-WEU-NLD,mfh,s3,4.37485874625
C-WEU-NLD,mfh,s51_std,5.10288986725
C-WEU-NLD,mfh,s52_low,7.43177190825
C-WEU-NLD,mfh,sr11_std,2.9470260625
C-WEU-NLD,mfh,sr12_low,2.9470260625
C-WEU-NLD,mfh,sr21_std,3.267516904
C-WEU-NLD,mfh,sr22_low,3.267516904
C-WEU-NLD,mfh,sr31_std,4.37485874625
C-WEU-NLD,mfh,sr32_low,4.37485874625
C-WEU-NLD,sfh,s1,3.8253182215
C-WEU-NLD,sfh,s2,3.2706543112500004
C-WEU-NLD,sfh,s3,3.2107365997499997
C-WEU-NLD,sfh,s51_std,3.4996209929999997
C-WEU-NLD,sfh,s52_low,4.58671451725
C-WEU-NLD,sfh,sr11_std,3.8253182215
C-WEU-NLD,sfh,sr12_low,3.8253182215
C-WEU-NLD,sfh,sr21_std,3.2706543112500004
C-WEU-NLD,sfh,sr22_low,3.2706543112500004
C-WEU-NLD,sfh,sr31_std,3.2107365997499997
C-WEU-NLD,sfh,sr32_low,3.2107365997499997
C-WEU-PRT,inf,ns,37.8289244575
C-WEU-PRT,mfh,s1,24.030203085
C-WEU-PRT,mfh,s2,23.4870367075
C-WEU-PRT,mfh,s3,26.2314591675
C-WEU-PRT,mfh,s51_std,28.363217979999998
C-WEU-PRT,mfh,s52_low,33.0391747825
C-WEU-PRT,mfh,sr11_std,24.030203085
C-WEU-PRT,mfh,sr12_low,24.030203085
C-WEU-PRT,mfh,sr21_std,23.4870367075
C-WEU-PRT,mfh,sr22_low,23.4870367075
C-WEU-PRT,mfh,sr31_std,26.2314591675
C-WEU-PRT,mfh,sr32_low,26.2314591675
C-WEU-PRT,sfh,s1,37.8289244575
C-WEU-PRT,sfh,s2,30.1353052075
C-WEU-PRT,sfh,s3,24.5025411525
C-WEU-PRT,sfh,s51_std,24.066390469999998
C-WEU-PRT,sfh,s52_low,26.921648580000003
C-WEU-PRT,sfh,sr11_std,37.8289244575
C-WEU-PRT,sfh,sr12_low,37.8289244575
C-WEU-PRT,sfh,sr21_std,30.1353052075
C-WEU-PRT,sfh,sr22_low,30.1353052075
C-WEU-PRT,sfh,sr31_std,24.5025411525
C-WEU-PRT,sfh,sr32_low,24.5025411525
C-WEU-SWE,inf,ns,2.16646580225
C-WEU-SWE,mfh,s1,1.830187272
C-WEU-SWE,mfh,s2,2.23819482475
C-WEU-SWE,mfh,s3,3.7997929205
C-WEU-SWE,mfh,s51_std,4.693791252
C-WEU-SWE,mfh,s52_low,6.9348428655
C-WEU-SWE,mfh,sr11_std,1.830187272
C-WEU-SWE,mfh,sr12_low,1.830187272
C-WEU-SWE,mfh,sr21_std,2.23819482475
C-WEU-SWE,mfh,sr22_low,2.23819482475
C-WEU-SWE,mfh,sr31_std,3.7997929205
C-WEU-SWE,mfh,sr32_low,3.7997929205
C-WEU-SWE,sfh,s1,2.16646580225
C-WEU-SWE,sfh,s2,1.84041158875
C-WEU-SWE,sfh,s3,2.10517175875
C-WEU-SWE,sfh,s51_std,2.5487284205
C-WEU-SWE,sfh,s52_low,4.08128675525
C-WEU-SWE,sfh,sr11_std,2.16646580225
C-WEU-SWE,sfh,sr12_low,2.16646580225
C-WEU-SWE,sfh,sr21_std,1.84041158875
C-WEU-SWE,sfh,sr22_low,1.84041158875
C-WEU-SWE,sfh,sr31_std,2.10517175875
C-WEU-SWE,sfh,sr32_low,2.10517175875
