region_bld,clim,urt,arch,eneff,region_nuts,value
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL422,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL422,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL431,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL431,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL432,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL432,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL433,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL433,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL434,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL434,69.54090909
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-GRC-EL511,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-GRC-EL511,55.10227273
C-WEU-GRC,Zone_4C Mixed Marine,rur,mfh,sr31_std,C-WEU-GRC-EL512,20.239238519684427
C-WEU-GRC,Zone_4C Mixed Marine,urb,mfh,sr31_std,C-WEU-GRC-EL512,20.239238519684427
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-GRC-EL513,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-GRC-EL513,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-GRC-EL514,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-GRC-EL514,55.10227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL515,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL515,69.54090909
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-GRC-EL521,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-GRC-EL521,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-GRC-EL522,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-GRC-EL522,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-GRC-EL523,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-GRC-EL523,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-GRC-EL524,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-GRC-EL524,55.10227273
C-WEU-GRC,Zone_5C Cool Marine,rur,mfh,sr31_std,C-WEU-GRC-EL525,20.239238519684427
C-WEU-GRC,Zone_5C Cool Marine,urb,mfh,sr31_std,C-WEU-GRC-EL525,20.239238519684427
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-GRC-EL526,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-GRC-EL526,55.10227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL527,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL527,69.54090909
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-GRC-EL531,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-GRC-EL531,55.10227273
C-WEU-GRC,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-GRC-EL532,20.239238519684427
C-WEU-GRC,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-GRC-EL532,20.239238519684427
C-WEU-GRC,Zone_5A Cool Humid,rur,mfh,sr31_std,C-WEU-GRC-EL533,20.239238519684427
C-WEU-GRC,Zone_5A Cool Humid,urb,mfh,sr31_std,C-WEU-GRC-EL533,20.239238519684427
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL541,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL541,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL542,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL542,69.54090909
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-GRC-EL543,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-GRC-EL543,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-GRC-EL611,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-GRC-EL611,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-GRC-EL612,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-GRC-EL612,55.10227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL613,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL613,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL621,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL621,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL622,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL622,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL623,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL623,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL624,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL624,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL631,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL631,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL632,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL632,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL633,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL633,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL641,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL641,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL642,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL642,69.54090909
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-GRC-EL643,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-GRC-EL643,55.10227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL644,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL644,69.54090909
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-GRC-EL645,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-GRC-EL645,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-GRC-EL651,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-GRC-EL651,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-GRC-EL652,55.10227273
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-GRC-EL652,55.10227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,sr31_std,C-WEU-GRC-EL653,69.54090909
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,sr31_std,C-WEU-GRC-EL653,69.54090909
C-WEU-ESP,Zone_3C Warm Marine,rur,mfh,sr31_std,C-WEU-ESP-ES111,19.86458333
C-WEU-ESP,Zone_3C Warm Marine,urb,mfh,sr31_std,C-WEU-ESP-ES111,19.86458333
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,sr31_std,C-WEU-ESP-ES112,29.71621622
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,sr31_std,C-WEU-ESP-ES112,29.71621622
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,sr31_std,C-WEU-ESP-ES113,29.71621622
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,sr31_std,C-WEU-ESP-ES113,29.71621622
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,sr31_std,C-WEU-ESP-ES114,29.71621622
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,sr31_std,C-WEU-ESP-ES114,29.71621622
C-WEU-ESP,Zone_4C Mixed Marine,rur,mfh,sr31_std,C-WEU-ESP-ES120,29.71621622
C-WEU-ESP,Zone_4C Mixed Marine,urb,mfh,sr31_std,C-WEU-ESP-ES120,29.71621622
C-WEU-ESP,Zone_4A Mixed Humid,rur,mfh,sr31_std,C-WEU-ESP-ES130,40.25446429
C-WEU-ESP,Zone_4A Mixed Humid,urb,mfh,sr31_std,C-WEU-ESP-ES130,40.25446429
