region_bld,region_nuts,year,urt,value
C-WEU-ITA,C-WEU-ITA-ITI16,2045,rur,0.19676206436529237
C-WEU-ITA,C-WEU-ITA-ITI16,2045,urb,0.8032379356347077
C-WEU-ITA,C-WEU-ITA-ITI16,2050,rur,0.18540796897832898
C-WEU-ITA,C-WEU-ITA-ITI16,2050,urb,0.8145920310216711
C-WEU-ITA,C-WEU-ITA-ITI16,2055,rur,0.17471660190357394
C-WEU-ITA,C-WEU-ITA-ITI16,2055,urb,0.8252833980964261
C-WEU-ITA,C-WEU-ITA-ITI16,2060,rur,0.16463663078086363
C-WEU-ITA,C-WEU-ITA-ITI16,2060,urb,0.8353633692191363
C-WEU-ITA,C-WEU-ITA-ITI16,2065,rur,0.15513596679040978
C-WEU-ITA,C-WEU-ITA-ITI16,2065,urb,0.8448640332095901
C-WEU-ITA,C-WEU-ITA-ITI16,2070,rur,0.14620149372443084
C-WEU-ITA,C-WEU-ITA-ITI16,2070,urb,0.8537985062755692
C-WEU-ITA,C-WEU-ITA-ITI16,2075,rur,0.1377835742880375
C-WEU-ITA,C-WEU-ITA-ITI16,2075,urb,0.8622164257119624
C-WEU-ITA,C-WEU-ITA-ITI16,2080,rur,0.12986073675156948
C-WEU-ITA,C-WEU-ITA-ITI16,2080,urb,0.8701392632484305
C-WEU-ITA,C-WEU-ITA-ITI16,2085,rur,0.12240266133619422
C-WEU-ITA,C-WEU-ITA-ITI16,2085,urb,0.8775973386638058
C-WEU-ITA,C-WEU-ITA-ITI16,2090,rur,0.1153793946933404
C-WEU-ITA,C-WEU-ITA-ITI16,2090,urb,0.8846206053066595
C-WEU-ITA,C-WEU-ITA-ITI16,2095,rur,0.10877046385898698
C-WEU-ITA,C-WEU-ITA-ITI16,2095,urb,0.8912295361410131
C-WEU-ITA,C-WEU-ITA-ITI16,2100,rur,0.10254651226312707
C-WEU-ITA,C-WEU-ITA-ITI16,2100,urb,0.8974534877368728
C-WEU-ITA,C-WEU-ITA-ITI17,2020,rur,0.26445915218438315
C-WEU-ITA,C-WEU-ITA-ITI17,2020,urb,0.7355408478156169
C-WEU-ITA,C-WEU-ITA-ITI17,2025,rur,0.24935214627981525
C-WEU-ITA,C-WEU-ITA-ITI17,2025,urb,0.7506478537201848
C-WEU-ITA,C-WEU-ITA-ITI17,2030,rur,0.2350534855598243
C-WEU-ITA,C-WEU-ITA-ITI17,2030,urb,0.7649465144401757
C-WEU-ITA,C-WEU-ITA-ITI17,2035,rur,0.22154579695703203
C-WEU-ITA,C-WEU-ITA-ITI17,2035,urb,0.778454203042968
C-WEU-ITA,C-WEU-ITA-ITI17,2040,rur,0.20879356643544986
C-WEU-ITA,C-WEU-ITA-ITI17,2040,urb,0.7912064335645501
C-WEU-ITA,C-WEU-ITA-ITI17,2045,rur,0.19676206436529245
C-WEU-ITA,C-WEU-ITA-ITI17,2045,urb,0.8032379356347075
C-WEU-ITA,C-WEU-ITA-ITI17,2050,rur,0.18540796897832895
C-WEU-ITA,C-WEU-ITA-ITI17,2050,urb,0.814592031021671
C-WEU-ITA,C-WEU-ITA-ITI17,2055,rur,0.17471660190357394
C-WEU-ITA,C-WEU-ITA-ITI17,2055,urb,0.825283398096426
C-WEU-ITA,C-WEU-ITA-ITI17,2060,rur,0.16463663078086369
C-WEU-ITA,C-WEU-ITA-ITI17,2060,urb,0.8353633692191362
C-WEU-ITA,C-WEU-ITA-ITI17,2065,rur,0.15513596679040983
C-WEU-ITA,C-WEU-ITA-ITI17,2065,urb,0.8448640332095901
C-WEU-ITA,C-WEU-ITA-ITI17,2070,rur,0.1462014937244308
C-WEU-ITA,C-WEU-ITA-ITI17,2070,urb,0.8537985062755691
C-WEU-ITA,C-WEU-ITA-ITI17,2075,rur,0.13778357428803742
C-WEU-ITA,C-WEU-ITA-ITI17,2075,urb,0.8622164257119627
C-WEU-ITA,C-WEU-ITA-ITI17,2080,rur,0.12986073675156945
C-WEU-ITA,C-WEU-ITA-ITI17,2080,urb,0.8701392632484306
C-WEU-ITA,C-WEU-ITA-ITI17,2085,rur,0.12240266133619446
C-WEU-ITA,C-WEU-ITA-ITI17,2085,urb,0.8775973386638056
C-WEU-ITA,C-WEU-ITA-ITI17,2090,rur,0.11537939469334034
C-WEU-ITA,C-WEU-ITA-ITI17,2090,urb,0.8846206053066598
C-WEU-ITA,C-WEU-ITA-ITI17,2095,rur,0.10877046385898703
C-WEU-ITA,C-WEU-ITA-ITI17,2095,urb,0.8912295361410131
C-WEU-ITA,C-WEU-ITA-ITI17,2100,rur,0.10254651226312707
C-WEU-ITA,C-WEU-ITA-ITI17,2100,urb,0.897453487736873
C-WEU-ITA,C-WEU-ITA-ITI18,2020,rur,0.2875024192432815
C-WEU-ITA,C-WEU-ITA-ITI18,2020,urb,0.7124975807567185
C-WEU-ITA,C-WEU-ITA-ITI18,2025,rur,0.2715650802332524
C-WEU-ITA,C-WEU-ITA-ITI18,2025,urb,0.7284349197667477
C-WEU-ITA,C-WEU-ITA-ITI18,2030,rur,0.2564277858240064
C-WEU-ITA,C-WEU-ITA-ITI18,2030,urb,0.7435722141759937
C-WEU-ITA,C-WEU-ITA-ITI18,2035,rur,0.24208051045209303
C-WEU-ITA,C-WEU-ITA-ITI18,2035,urb,0.757919489547907
C-WEU-ITA,C-WEU-ITA-ITI18,2040,rur,0.22849323453099488
C-WEU-ITA,C-WEU-ITA-ITI18,2040,urb,0.7715067654690052
C-WEU-ITA,C-WEU-ITA-ITI18,2045,rur,0.21563594105700823
C-WEU-ITA,C-WEU-ITA-ITI18,2045,urb,0.7843640589429917
C-WEU-ITA,C-WEU-ITA-ITI18,2050,rur,0.2034686176852726
C-WEU-ITA,C-WEU-ITA-ITI18,2050,urb,0.7965313823147273
C-WEU-ITA,C-WEU-ITA-ITI18,2055,rur,0.19198124767262453
C-WEU-ITA,C-WEU-ITA-ITI18,2055,urb,0.8080187523273755
C-WEU-ITA,C-WEU-ITA-ITI18,2060,rur,0.1811238253430821
C-WEU-ITA,C-WEU-ITA-ITI18,2060,urb,0.8188761746569179
C-WEU-ITA,C-WEU-ITA-ITI18,2065,rur,0.17086634263184902
C-WEU-ITA,C-WEU-ITA-ITI18,2065,urb,0.8291336573681509
C-WEU-ITA,C-WEU-ITA-ITI18,2070,rur,0.1611987881210245
C-WEU-ITA,C-WEU-ITA-ITI18,2070,urb,0.8388012118789756
C-WEU-ITA,C-WEU-ITA-ITI18,2075,rur,0.15207116202361873
C-WEU-ITA,C-WEU-ITA-ITI18,2075,urb,0.8479288379763812
C-WEU-ITA,C-WEU-ITA-ITI18,2080,rur,0.14346345854054043
C-WEU-ITA,C-WEU-ITA-ITI18,2080,urb,0.8565365414594597
C-WEU-ITA,C-WEU-ITA-ITI18,2085,rur,0.13534567578590545
C-WEU-ITA,C-WEU-ITA-ITI18,2085,urb,0.8646543242140945
C-WEU-ITA,C-WEU-ITA-ITI18,2090,rur,0.12768781317999067
C-WEU-ITA,C-WEU-ITA-ITI18,2090,urb,0.8723121868200092
C-WEU-ITA,C-WEU-ITA-ITI18,2095,rur,0.12046986846728185
C-WEU-ITA,C-WEU-ITA-ITI18,2095,urb,0.8795301315327182
C-WEU-ITA,C-WEU-ITA-ITI18,2100,rur,0.11366184320852288
C-WEU-ITA,C-WEU-ITA-ITI18,2100,urb,0.8863381567914771
C-WEU-ITA,C-WEU-ITA-ITI19,2020,rur,0.2644591521843831
C-WEU-ITA,C-WEU-ITA-ITI19,2020,urb,0.7355408478156169
C-WEU-ITA,C-WEU-ITA-ITI19,2025,rur,0.24935214627981528
C-WEU-ITA,C-WEU-ITA-ITI19,2025,urb,0.7506478537201847
C-WEU-ITA,C-WEU-ITA-ITI19,2030,rur,0.2350534855598245
C-WEU-ITA,C-WEU-ITA-ITI19,2030,urb,0.7649465144401755
C-WEU-ITA,C-WEU-ITA-ITI19,2035,rur,0.22154579695703194
C-WEU-ITA,C-WEU-ITA-ITI19,2035,urb,0.778454203042968
C-WEU-ITA,C-WEU-ITA-ITI19,2040,rur,0.20879356643544994
C-WEU-ITA,C-WEU-ITA-ITI19,2040,urb,0.7912064335645501
C-WEU-ITA,C-WEU-ITA-ITI19,2045,rur,0.19676206436529223
C-WEU-ITA,C-WEU-ITA-ITI19,2045,urb,0.8032379356347079
C-WEU-ITA,C-WEU-ITA-ITI19,2050,rur,0.1854079689783289
C-WEU-ITA,C-WEU-ITA-ITI19,2050,urb,0.8145920310216711
C-WEU-ITA,C-WEU-ITA-ITI19,2055,rur,0.1747166019035739
C-WEU-ITA,C-WEU-ITA-ITI19,2055,urb,0.8252833980964261
C-WEU-ITA,C-WEU-ITA-ITI19,2060,rur,0.1646366307808636
C-WEU-ITA,C-WEU-ITA-ITI19,2060,urb,0.8353633692191365
C-WEU-ITA,C-WEU-ITA-ITI19,2065,rur,0.15513596679040964
C-WEU-ITA,C-WEU-ITA-ITI19,2065,urb,0.8448640332095904
C-WEU-ITA,C-WEU-ITA-ITI19,2070,rur,0.14620149372443098
C-WEU-ITA,C-WEU-ITA-ITI19,2070,urb,0.8537985062755691
C-WEU-ITA,C-WEU-ITA-ITI19,2075,rur,0.1377835742880376
C-WEU-ITA,C-WEU-ITA-ITI19,2075,urb,0.8622164257119623
C-WEU-ITA,C-WEU-ITA-ITI19,2080,rur,0.12986073675156948
C-WEU-ITA,C-WEU-ITA-ITI19,2080,urb,0.8701392632484305
C-WEU-ITA,C-WEU-ITA-ITI19,2085,rur,0.12240266133619424
C-WEU-ITA,C-WEU-ITA-ITI19,2085,urb,0.8775973386638057
C-WEU-ITA,C-WEU-ITA-ITI19,2090,rur,0.11537939469334028
C-WEU-ITA,C-WEU-ITA-ITI19,2090,urb,0.8846206053066598
C-WEU-ITA,C-WEU-ITA-ITI19,2095,rur,0.10877046385898681
C-WEU-ITA,C-WEU-ITA-ITI19,2095,urb,0.8912295361410132
C-WEU-ITA,C-WEU-ITA-ITI19,2100,rur,0.10254651226312722
C-WEU-ITA,C-WEU-ITA-ITI19,2100,urb,0.8974534877368727
C-WEU-ITA,C-WEU-ITA-ITI1A,2020,rur,0.2644591521843833
C-WEU-ITA,C-WEU-ITA-ITI1A,2020,urb,0.7355408478156168
C-WEU-ITA,C-WEU-ITA-ITI1A,2025,rur,0.2493521462798154
C-WEU-ITA,C-WEU-ITA-ITI1A,2025,urb,0.7506478537201846
C-WEU-ITA,C-WEU-ITA-ITI1A,2030,rur,0.23505348555982455
C-WEU-ITA,C-WEU-ITA-ITI1A,2030,urb,0.7649465144401754
C-WEU-ITA,C-WEU-ITA-ITI1A,2035,rur,0.22154579695703205
C-WEU-ITA,C-WEU-ITA-ITI1A,2035,urb,0.778454203042968
C-WEU-ITA,C-WEU-ITA-ITI1A,2040,rur,0.20879356643544988
C-WEU-ITA,C-WEU-ITA-ITI1A,2040,urb,0.7912064335645502
C-WEU-ITA,C-WEU-ITA-ITI1A,2045,rur,0.19676206436529226
C-WEU-ITA,C-WEU-ITA-ITI1A,2045,urb,0.8032379356347077
C-WEU-ITA,C-WEU-ITA-ITI1A,2050,rur,0.18540796897832906
C-WEU-ITA,C-WEU-ITA-ITI1A,2050,urb,0.8145920310216709
C-WEU-ITA,C-WEU-ITA-ITI1A,2055,rur,0.17471660190357394
C-WEU-ITA,C-WEU-ITA-ITI1A,2055,urb,0.825283398096426
C-WEU-ITA,C-WEU-ITA-ITI1A,2060,rur,0.16463663078086374
C-WEU-ITA,C-WEU-ITA-ITI1A,2060,urb,0.8353633692191362
C-WEU-ITA,C-WEU-ITA-ITI1A,2065,rur,0.1551359667904095
C-WEU-ITA,C-WEU-ITA-ITI1A,2065,urb,0.8448640332095905
C-WEU-ITA,C-WEU-ITA-ITI1A,2070,rur,0.14620149372443098
C-WEU-ITA,C-WEU-ITA-ITI1A,2070,urb,0.853798506275569
C-WEU-ITA,C-WEU-ITA-ITI1A,2075,rur,0.1377835742880374
C-WEU-ITA,C-WEU-ITA-ITI1A,2075,urb,0.8622164257119627
C-WEU-ITA,C-WEU-ITA-ITI1A,2080,rur,0.12986073675156912
C-WEU-ITA,C-WEU-ITA-ITI1A,2080,urb,0.8701392632484308
C-WEU-ITA,C-WEU-ITA-ITI1A,2085,rur,0.12240266133619428
C-WEU-ITA,C-WEU-ITA-ITI1A,2085,urb,0.8775973386638057
C-WEU-ITA,C-WEU-ITA-ITI1A,2090,rur,0.11537939469334013
C-WEU-ITA,C-WEU-ITA-ITI1A,2090,urb,0.8846206053066599
C-WEU-ITA,C-WEU-ITA-ITI1A,2095,rur,0.1087704638589869
C-WEU-ITA,C-WEU-ITA-ITI1A,2095,urb,0.8912295361410132
C-WEU-ITA,C-WEU-ITA-ITI1A,2100,rur,0.10254651226312729
C-WEU-ITA,C-WEU-ITA-ITI1A,2100,urb,0.8974534877368727
C-WEU-ITA,C-WEU-ITA-ITI21,2020,rur,0.28750241924328146
C-WEU-ITA,C-WEU-ITA-ITI21,2020,urb,0.7124975807567185
C-WEU-ITA,C-WEU-ITA-ITI21,2025,rur,0.27156508023325227
C-WEU-ITA,C-WEU-ITA-ITI21,2025,urb,0.7284349197667477
C-WEU-ITA,C-WEU-ITA-ITI21,2030,rur,0.25642778582400627
C-WEU-ITA,C-WEU-ITA-ITI21,2030,urb,0.7435722141759937
C-WEU-ITA,C-WEU-ITA-ITI21,2035,rur,0.24208051045209322
C-WEU-ITA,C-WEU-ITA-ITI21,2035,urb,0.7579194895479068
C-WEU-ITA,C-WEU-ITA-ITI21,2040,rur,0.22849323453099488
C-WEU-ITA,C-WEU-ITA-ITI21,2040,urb,0.7715067654690051
C-WEU-ITA,C-WEU-ITA-ITI21,2045,rur,0.21563594105700823
C-WEU-ITA,C-WEU-ITA-ITI21,2045,urb,0.7843640589429917
C-WEU-ITA,C-WEU-ITA-ITI21,2050,rur,0.2034686176852726
C-WEU-ITA,C-WEU-ITA-ITI21,2050,urb,0.7965313823147275
C-WEU-ITA,C-WEU-ITA-ITI21,2055,rur,0.1919812476726245
C-WEU-ITA,C-WEU-ITA-ITI21,2055,urb,0.8080187523273755
C-WEU-ITA,C-WEU-ITA-ITI21,2060,rur,0.18112382534308225
C-WEU-ITA,C-WEU-ITA-ITI21,2060,urb,0.8188761746569178
C-WEU-ITA,C-WEU-ITA-ITI21,2065,rur,0.1708663426318491
C-WEU-ITA,C-WEU-ITA-ITI21,2065,urb,0.8291336573681509
C-WEU-ITA,C-WEU-ITA-ITI21,2070,rur,0.16119878812102445
C-WEU-ITA,C-WEU-ITA-ITI21,2070,urb,0.8388012118789756
C-WEU-ITA,C-WEU-ITA-ITI21,2075,rur,0.15207116202361884
C-WEU-ITA,C-WEU-ITA-ITI21,2075,urb,0.8479288379763812
C-WEU-ITA,C-WEU-ITA-ITI21,2080,rur,0.1434634585405404
C-WEU-ITA,C-WEU-ITA-ITI21,2080,urb,0.8565365414594597
C-WEU-ITA,C-WEU-ITA-ITI21,2085,rur,0.13534567578590548
C-WEU-ITA,C-WEU-ITA-ITI21,2085,urb,0.8646543242140945
C-WEU-ITA,C-WEU-ITA-ITI21,2090,rur,0.12768781317999087
C-WEU-ITA,C-WEU-ITA-ITI21,2090,urb,0.8723121868200091
C-WEU-ITA,C-WEU-ITA-ITI21,2095,rur,0.12046986846728194
C-WEU-ITA,C-WEU-ITA-ITI21,2095,urb,0.879530131532718
C-WEU-ITA,C-WEU-ITA-ITI21,2100,rur,0.11366184320852307
C-WEU-ITA,C-WEU-ITA-ITI21,2100,urb,0.8863381567914769
C-WEU-ITA,C-WEU-ITA-ITI22,2020,rur,0.2644591521843831
C-WEU-ITA,C-WEU-ITA-ITI22,2020,urb,0.7355408478156169
C-WEU-ITA,C-WEU-ITA-ITI22,2025,rur,0.2493521462798151
C-WEU-ITA,C-WEU-ITA-ITI22,2025,urb,0.7506478537201848
C-WEU-ITA,C-WEU-ITA-ITI22,2030,rur,0.23505348555982433
C-WEU-ITA,C-WEU-ITA-ITI22,2030,urb,0.7649465144401757
C-WEU-ITA,C-WEU-ITA-ITI22,2035,rur,0.221545796957032
C-WEU-ITA,C-WEU-ITA-ITI22,2035,urb,0.778454203042968
C-WEU-ITA,C-WEU-ITA-ITI22,2040,rur,0.20879356643544975
C-WEU-ITA,C-WEU-ITA-ITI22,2040,urb,0.7912064335645503
C-WEU-ITA,C-WEU-ITA-ITI22,2045,rur,0.19676206436529223
C-WEU-ITA,C-WEU-ITA-ITI22,2045,urb,0.8032379356347078
C-WEU-ITA,C-WEU-ITA-ITI22,2050,rur,0.18540796897832895
C-WEU-ITA,C-WEU-ITA-ITI22,2050,urb,0.8145920310216711
C-WEU-ITA,C-WEU-ITA-ITI22,2055,rur,0.17471660190357385
C-WEU-ITA,C-WEU-ITA-ITI22,2055,urb,0.8252833980964263
C-WEU-ITA,C-WEU-ITA-ITI22,2060,rur,0.16463663078086352
C-WEU-ITA,C-WEU-ITA-ITI22,2060,urb,0.8353633692191365
C-WEU-ITA,C-WEU-ITA-ITI22,2065,rur,0.15513596679040947
C-WEU-ITA,C-WEU-ITA-ITI22,2065,urb,0.8448640332095905
C-WEU-ITA,C-WEU-ITA-ITI22,2070,rur,0.14620149372443095
C-WEU-ITA,C-WEU-ITA-ITI22,2070,urb,0.8537985062755691
C-WEU-ITA,C-WEU-ITA-ITI22,2075,rur,0.13778357428803767
C-WEU-ITA,C-WEU-ITA-ITI22,2075,urb,0.8622164257119623
C-WEU-ITA,C-WEU-ITA-ITI22,2080,rur,0.12986073675156914
C-WEU-ITA,C-WEU-ITA-ITI22,2080,urb,0.8701392632484308
C-WEU-ITA,C-WEU-ITA-ITI22,2085,rur,0.12240266133619393
C-WEU-ITA,C-WEU-ITA-ITI22,2085,urb,0.877597338663806
C-WEU-ITA,C-WEU-ITA-ITI22,2090,rur,0.11537939469334016
C-WEU-ITA,C-WEU-ITA-ITI22,2090,urb,0.88462060530666
C-WEU-ITA,C-WEU-ITA-ITI22,2095,rur,0.10877046385898681
C-WEU-ITA,C-WEU-ITA-ITI22,2095,urb,0.8912295361410132
C-WEU-ITA,C-WEU-ITA-ITI22,2100,rur,0.10254651226312708
C-WEU-ITA,C-WEU-ITA-ITI22,2100,urb,0.8974534877368728
C-WEU-ITA,C-WEU-ITA-ITI31,2020,rur,0.2875024192432814
C-WEU-ITA,C-WEU-ITA-ITI31,2020,urb,0.7124975807567185
C-WEU-ITA,C-WEU-ITA-ITI31,2025,rur,0.27156508023325227
C-WEU-ITA,C-WEU-ITA-ITI31,2025,urb,0.7284349197667478
C-WEU-ITA,C-WEU-ITA-ITI31,2030,rur,0.2564277858240062
C-WEU-ITA,C-WEU-ITA-ITI31,2030,urb,0.7435722141759938
C-WEU-ITA,C-WEU-ITA-ITI31,2035,rur,0.24208051045209308
C-WEU-ITA,C-WEU-ITA-ITI31,2035,urb,0.7579194895479069
C-WEU-ITA,C-WEU-ITA-ITI31,2040,rur,0.22849323453099485
C-WEU-ITA,C-WEU-ITA-ITI31,2040,urb,0.7715067654690052
C-WEU-ITA,C-WEU-ITA-ITI31,2045,rur,0.21563594105700817
C-WEU-ITA,C-WEU-ITA-ITI31,2045,urb,0.7843640589429919
C-WEU-ITA,C-WEU-ITA-ITI31,2050,rur,0.20346861768527247
C-WEU-ITA,C-WEU-ITA-ITI31,2050,urb,0.7965313823147276
C-WEU-ITA,C-WEU-ITA-ITI31,2055,rur,0.19198124767262442
C-WEU-ITA,C-WEU-ITA-ITI31,2055,urb,0.8080187523273756
C-WEU-ITA,C-WEU-ITA-ITI31,2060,rur,0.18112382534308213
C-WEU-ITA,C-WEU-ITA-ITI31,2060,urb,0.818876174656918
C-WEU-ITA,C-WEU-ITA-ITI31,2065,rur,0.170866342631849
C-WEU-ITA,C-WEU-ITA-ITI31,2065,urb,0.8291336573681509
C-WEU-ITA,C-WEU-ITA-ITI31,2070,rur,0.16119878812102448
C-WEU-ITA,C-WEU-ITA-ITI31,2070,urb,0.8388012118789755
C-WEU-ITA,C-WEU-ITA-ITI31,2075,rur,0.15207116202361876
C-WEU-ITA,C-WEU-ITA-ITI31,2075,urb,0.8479288379763813
C-WEU-ITA,C-WEU-ITA-ITI31,2080,rur,0.14346345854054018
C-WEU-ITA,C-WEU-ITA-ITI31,2080,urb,0.8565365414594598
C-WEU-ITA,C-WEU-ITA-ITI31,2085,rur,0.13534567578590542
C-WEU-ITA,C-WEU-ITA-ITI31,2085,urb,0.8646543242140945
C-WEU-ITA,C-WEU-ITA-ITI31,2090,rur,0.12768781317999092
C-WEU-ITA,C-WEU-ITA-ITI31,2090,urb,0.8723121868200092
C-WEU-ITA,C-WEU-ITA-ITI31,2095,rur,0.12046986846728197
C-WEU-ITA,C-WEU-ITA-ITI31,2095,urb,0.8795301315327181
C-WEU-ITA,C-WEU-ITA-ITI31,2100,rur,0.11366184320852314
C-WEU-ITA,C-WEU-ITA-ITI31,2100,urb,0.8863381567914768
C-WEU-ITA,C-WEU-ITA-ITI32,2020,rur,0.26445915218438326
C-WEU-ITA,C-WEU-ITA-ITI32,2020,urb,0.7355408478156167
C-WEU-ITA,C-WEU-ITA-ITI32,2025,rur,0.24935214627981542
C-WEU-ITA,C-WEU-ITA-ITI32,2025,urb,0.7506478537201845
C-WEU-ITA,C-WEU-ITA-ITI32,2030,rur,0.2350534855598245
C-WEU-ITA,C-WEU-ITA-ITI32,2030,urb,0.7649465144401756
C-WEU-ITA,C-WEU-ITA-ITI32,2035,rur,0.221545796957032
C-WEU-ITA,C-WEU-ITA-ITI32,2035,urb,0.778454203042968
C-WEU-ITA,C-WEU-ITA-ITI32,2040,rur,0.20879356643544986
C-WEU-ITA,C-WEU-ITA-ITI32,2040,urb,0.7912064335645501
C-WEU-ITA,C-WEU-ITA-ITI32,2045,rur,0.19676206436529237
C-WEU-ITA,C-WEU-ITA-ITI32,2045,urb,0.8032379356347076
C-WEU-ITA,C-WEU-ITA-ITI32,2050,rur,0.18540796897832895
C-WEU-ITA,C-WEU-ITA-ITI32,2050,urb,0.8145920310216711
C-WEU-ITA,C-WEU-ITA-ITI32,2055,rur,0.17471660190357402
C-WEU-ITA,C-WEU-ITA-ITI32,2055,urb,0.8252833980964259
C-WEU-ITA,C-WEU-ITA-ITI32,2060,rur,0.1646366307808637
C-WEU-ITA,C-WEU-ITA-ITI32,2060,urb,0.8353633692191363
C-WEU-ITA,C-WEU-ITA-ITI32,2065,rur,0.15513596679040972
C-WEU-ITA,C-WEU-ITA-ITI32,2065,urb,0.8448640332095902
C-WEU-ITA,C-WEU-ITA-ITI32,2070,rur,0.14620149372443095
C-WEU-ITA,C-WEU-ITA-ITI32,2070,urb,0.853798506275569
C-WEU-ITA,C-WEU-ITA-ITI32,2075,rur,0.13778357428803767
C-WEU-ITA,C-WEU-ITA-ITI32,2075,urb,0.8622164257119622
C-WEU-ITA,C-WEU-ITA-ITI32,2080,rur,0.12986073675156942
C-WEU-ITA,C-WEU-ITA-ITI32,2080,urb,0.8701392632484306
C-WEU-ITA,C-WEU-ITA-ITI32,2085,rur,0.1224026613361944
C-WEU-ITA,C-WEU-ITA-ITI32,2085,urb,0.8775973386638056
C-WEU-ITA,C-WEU-ITA-ITI32,2090,rur,0.11537939469334038
C-WEU-ITA,C-WEU-ITA-ITI32,2090,urb,0.8846206053066596
C-WEU-ITA,C-WEU-ITA-ITI32,2095,rur,0.10877046385898692
C-WEU-ITA,C-WEU-ITA-ITI32,2095,urb,0.8912295361410131
C-WEU-ITA,C-WEU-ITA-ITI32,2100,rur,0.10254651226312719
C-WEU-ITA,C-WEU-ITA-ITI32,2100,urb,0.8974534877368727
C-WEU-ITA,C-WEU-ITA-ITI33,2020,rur,0.2875024192432814
C-WEU-ITA,C-WEU-ITA-ITI33,2020,urb,0.7124975807567185
C-WEU-ITA,C-WEU-ITA-ITI33,2025,rur,0.2715650802332523
C-WEU-ITA,C-WEU-ITA-ITI33,2025,urb,0.7284349197667477
C-WEU-ITA,C-WEU-ITA-ITI33,2030,rur,0.25642778582400616
C-WEU-ITA,C-WEU-ITA-ITI33,2030,urb,0.7435722141759937
C-WEU-ITA,C-WEU-ITA-ITI33,2035,rur,0.242080510452093
C-WEU-ITA,C-WEU-ITA-ITI33,2035,urb,0.7579194895479071
C-WEU-ITA,C-WEU-ITA-ITI33,2040,rur,0.22849323453099465
C-WEU-ITA,C-WEU-ITA-ITI33,2040,urb,0.7715067654690053
C-WEU-ITA,C-WEU-ITA-ITI33,2045,rur,0.21563594105700828
C-WEU-ITA,C-WEU-ITA-ITI33,2045,urb,0.7843640589429918
C-WEU-ITA,C-WEU-ITA-ITI33,2050,rur,0.20346861768527263
C-WEU-ITA,C-WEU-ITA-ITI33,2050,urb,0.7965313823147274
C-WEU-ITA,C-WEU-ITA-ITI33,2055,rur,0.1919812476726244
C-WEU-ITA,C-WEU-ITA-ITI33,2055,urb,0.8080187523273755
C-WEU-ITA,C-WEU-ITA-ITI33,2060,rur,0.18112382534308225
C-WEU-ITA,C-WEU-ITA-ITI33,2060,urb,0.8188761746569178
C-WEU-ITA,C-WEU-ITA-ITI33,2065,rur,0.17086634263184897
C-WEU-ITA,C-WEU-ITA-ITI33,2065,urb,0.829133657368151
C-WEU-ITA,C-WEU-ITA-ITI33,2070,rur,0.1611987881210242
C-WEU-ITA,C-WEU-ITA-ITI33,2070,urb,0.8388012118789758
C-WEU-ITA,C-WEU-ITA-ITI33,2075,rur,0.15207116202361884
C-WEU-ITA,C-WEU-ITA-ITI33,2075,urb,0.8479288379763811
C-WEU-ITA,C-WEU-ITA-ITI33,2080,rur,0.14346345854054043
C-WEU-ITA,C-WEU-ITA-ITI33,2080,urb,0.8565365414594596
C-WEU-ITA,C-WEU-ITA-ITI33,2085,rur,0.1353456757859054
C-WEU-ITA,C-WEU-ITA-ITI33,2085,urb,0.8646543242140946
C-WEU-ITA,C-WEU-ITA-ITI33,2090,rur,0.12768781317999067
C-WEU-ITA,C-WEU-ITA-ITI33,2090,urb,0.8723121868200093
C-WEU-ITA,C-WEU-ITA-ITI33,2095,rur,0.12046986846728179
C-WEU-ITA,C-WEU-ITA-ITI33,2095,urb,0.8795301315327182
C-WEU-ITA,C-WEU-ITA-ITI33,2100,rur,0.11366184320852321
C-WEU-ITA,C-WEU-ITA-ITI33,2100,urb,0.8863381567914768
C-WEU-ITA,C-WEU-ITA-ITI34,2020,rur,0.5008765158289114
C-WEU-ITA,C-WEU-ITA-ITI34,2020,urb,0.49912348417108865
C-WEU-ITA,C-WEU-ITA-ITI34,2025,rur,0.4810977222832705
C-WEU-ITA,C-WEU-ITA-ITI34,2025,urb,0.5189022777167294
C-WEU-ITA,C-WEU-ITA-ITI34,2030,rur,0.46168339912657463
C-WEU-ITA,C-WEU-ITA-ITI34,2030,urb,0.5383166008734254
C-WEU-ITA,C-WEU-ITA-ITI34,2035,rur,0.44268910907702497
C-WEU-ITA,C-WEU-ITA-ITI34,2035,urb,0.557310890922975
C-WEU-ITA,C-WEU-ITA-ITI34,2040,rur,0.4241432864580817
C-WEU-ITA,C-WEU-ITA-ITI34,2040,urb,0.5758567135419184
C-WEU-ITA,C-WEU-ITA-ITI34,2045,rur,0.40607131962280185
C-WEU-ITA,C-WEU-ITA-ITI34,2045,urb,0.5939286803771983
C-WEU-ITA,C-WEU-ITA-ITI34,2050,rur,0.3884806016465316
C-WEU-ITA,C-WEU-ITA-ITI34,2050,urb,0.6115193983534685
C-WEU-ITA,C-WEU-ITA-ITI34,2055,rur,0.37141849421239487
C-WEU-ITA,C-WEU-ITA-ITI34,2055,urb,0.6285815057876051
C-WEU-ITA,C-WEU-ITA-ITI34,2060,rur,0.35486992309008086
C-WEU-ITA,C-WEU-ITA-ITI34,2060,urb,0.6451300769099191
C-WEU-ITA,C-WEU-ITA-ITI34,2065,rur,0.3388443498690248
