region_bld,urt,arch,mat,year,value
R32EEU,rur,sfh,perm,2090,28.103591801166065
R32EEU,rur,sfh,perm,2095,28.103591801166065
R32EEU,rur,sfh,perm,2100,28.103591801166065
R32EEU,urb,mfh,perm,2015,17.29726715
R32EEU,urb,mfh,perm,2020,18.71532208
R32EEU,urb,mfh,perm,2025,20.11928779
R32EEU,urb,mfh,perm,2030,19.620183446395952
R32EEU,urb,mfh,perm,2035,19.121079102791903
R32EEU,urb,mfh,perm,2040,18.621974759187854
R32EEU,urb,mfh,perm,2045,18.122870415583805
R32EEU,urb,mfh,perm,2050,17.623766071979755
R32EEU,urb,mfh,perm,2055,17.623766071979755
R32EEU,urb,mfh,perm,2060,17.623766071979755
R32EEU,urb,mfh,perm,2065,17.623766071979755
R32EEU,urb,mfh,perm,2070,17.623766071979755
R32EEU,urb,mfh,perm,2075,17.623766071979755
R32EEU,urb,mfh,perm,2080,17.623766071979755
R32EEU,urb,mfh,perm,2085,17.623766071979755
R32EEU,urb,mfh,perm,2090,17.623766071979755
R32EEU,urb,mfh,perm,2095,17.623766071979755
R32EEU,urb,mfh,perm,2100,17.623766071979755
R32EEU,urb,sfh,perm,2015,30.21647113
R32EEU,urb,sfh,perm,2020,32.69366105
R32EEU,urb,sfh,perm,2025,35.14623862
R32EEU,urb,sfh,perm,2030,33.65649444992054
R32EEU,urb,sfh,perm,2035,32.166750279841075
R32EEU,urb,sfh,perm,2040,30.67700610976161
R32EEU,urb,sfh,perm,2045,29.187261939682145
R32EEU,urb,sfh,perm,2050,27.697517769602683
R32EEU,urb,sfh,perm,2055,27.697517769602683
R32EEU,urb,sfh,perm,2060,27.697517769602683
R32EEU,urb,sfh,perm,2065,27.697517769602683
R32EEU,urb,sfh,perm,2070,27.697517769602683
R32EEU,urb,sfh,perm,2075,27.697517769602683
R32EEU,urb,sfh,perm,2080,27.697517769602683
R32EEU,urb,sfh,perm,2085,27.697517769602683
R32EEU,urb,sfh,perm,2090,27.697517769602683
R32EEU,urb,sfh,perm,2095,27.697517769602683
R32EEU,urb,sfh,perm,2100,27.697517769602683
R32EEU-FSU,rur,mfh,perm,2015,25.75497124
R32EEU-FSU,rur,mfh,perm,2020,28.02657678
R32EEU-FSU,rur,mfh,perm,2025,30.28517254
R32EEU-FSU,rur,mfh,perm,2030,29.505914871989553
R32EEU-FSU,rur,mfh,perm,2035,28.7266572039791
R32EEU-FSU,rur,mfh,perm,2040,27.947399535968653
R32EEU-FSU,rur,mfh,perm,2045,27.1681418679582
R32EEU-FSU,rur,mfh,perm,2050,26.388884199947753
R32EEU-FSU,rur,mfh,perm,2055,26.388884199947753
R32EEU-FSU,rur,mfh,perm,2060,26.388884199947753
R32EEU-FSU,rur,mfh,perm,2065,26.388884199947753
R32EEU-FSU,rur,mfh,perm,2070,26.388884199947753
R32EEU-FSU,rur,mfh,perm,2075,26.388884199947753
R32EEU-FSU,rur,mfh,perm,2080,26.388884199947753
R32EEU-FSU,rur,mfh,perm,2085,26.388884199947753
R32EEU-FSU,rur,mfh,perm,2090,26.388884199947753
R32EEU-FSU,rur,mfh,perm,2095,26.388884199947753
R32EEU-FSU,rur,mfh,perm,2100,26.388884199947753
R32EEU-FSU,rur,sfh,perm,2015,28.74831094
R32EEU-FSU,rur,sfh,perm,2020,31.28393103
R32EEU-FSU,rur,sfh,perm,2025,33.80502929
R32EEU-FSU,rur,sfh,perm,2030,32.36321484594744
R32EEU-FSU,rur,sfh,perm,2035,30.92140040189488
R32EEU-FSU,rur,sfh,perm,2040,29.479585957842318
R32EEU-FSU,rur,sfh,perm,2045,28.037771513789757
R32EEU-FSU,rur,sfh,perm,2050,26.595957069737196
R32EEU-FSU,rur,sfh,perm,2055,26.595957069737196
R32EEU-FSU,rur,sfh,perm,2060,26.595957069737196
R32EEU-FSU,rur,sfh,perm,2065,26.595957069737196
R32EEU-FSU,rur,sfh,perm,2070,26.595957069737196
R32EEU-FSU,rur,sfh,perm,2075,26.595957069737196
R32EEU-FSU,rur,sfh,perm,2080,26.595957069737196
R32EEU-FSU,rur,sfh,perm,2085,26.595957069737196
R32EEU-FSU,rur,sfh,perm,2090,26.595957069737196
R32EEU-FSU,rur,sfh,perm,2095,26.595957069737196
R32EEU-FSU,rur,sfh,perm,2100,26.595957069737196
R32EEU-FSU,urb,mfh,perm,2015,18.72842556
