region_bld,region_nuts,urt,clim,value
C-WEU-DEU,C-WEU-DEU-DED2F,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED41,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED41,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED42,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED42,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED43,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED43,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED44,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED44,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED45,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED45,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED51,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED51,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED52,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED52,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED53,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DED53,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE01,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE01,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE02,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE02,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE03,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE03,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE04,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE04,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE05,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE05,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE06,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE06,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE07,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE07,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE08,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE08,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE09,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE09,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE0A,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE0A,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE0B,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE0B,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE0C,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE0C,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE0D,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE0D,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE0E,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEE0E,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF01,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF01,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF02,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF02,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF03,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF03,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF04,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF04,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF05,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF05,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF06,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF06,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF07,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF07,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF08,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF08,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF09,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF09,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF0A,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF0A,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF0B,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF0B,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF0C,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF0C,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF0D,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF0D,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF0E,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF0E,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF0F,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEF0F,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG01,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG01,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG02,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG02,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG03,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG03,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG05,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG05,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG06,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG06,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG07,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG07,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG09,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG09,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0A,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0A,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0C,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0C,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0D,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0D,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0E,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0E,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0G,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0G,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0J,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0J,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0K,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0K,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0L,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0L,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0M,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0M,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0Q,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0Q,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0R,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0R,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0S,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0S,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0T,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0T,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0U,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0U,urb,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0V,rur,Zone_5A Cool Humid,1
C-WEU-DEU,C-WEU-DEU-DEG0V,urb,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK011,rur,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK011,urb,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK012,rur,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK012,urb,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK013,rur,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK013,urb,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK014,rur,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK014,urb,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK021,rur,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK021,urb,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK022,rur,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK022,urb,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK031,rur,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK031,urb,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK032,rur,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK032,urb,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK041,rur,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK041,urb,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK042,rur,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK042,urb,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK050,rur,Zone_5A Cool Humid,1
C-WEU-DNK,C-WEU-DNK-DK050,urb,Zone_5A Cool Humid,1
C-WEU-ESP,C-WEU-ESP-ES111,rur,Zone_3C Warm Marine,1
C-WEU-ESP,C-WEU-ESP-ES111,urb,Zone_3C Warm Marine,1
C-WEU-ESP,C-WEU-ESP-ES112,rur,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES112,urb,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES113,rur,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES113,urb,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES114,rur,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES114,urb,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES120,rur,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES120,urb,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES130,rur,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES130,urb,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES211,rur,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES211,urb,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES212,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES212,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES213,rur,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES213,urb,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES220,rur,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES220,urb,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES230,rur,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES230,urb,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES241,rur,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES241,urb,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES242,rur,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES242,urb,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES243,rur,Zone_3B Warm Dry,1
C-WEU-ESP,C-WEU-ESP-ES243,urb,Zone_3B Warm Dry,1
C-WEU-ESP,C-WEU-ESP-ES300,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES300,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES411,rur,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES411,urb,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES412,rur,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES412,urb,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES413,rur,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES413,urb,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES414,rur,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES414,urb,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES415,rur,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES415,urb,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES416,rur,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES416,urb,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES417,rur,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES417,urb,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES418,rur,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES418,urb,Zone_4C Mixed Marine,1
C-WEU-ESP,C-WEU-ESP-ES419,rur,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES419,urb,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES421,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES421,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES422,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES422,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES423,rur,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES423,urb,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES424,rur,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES424,urb,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES425,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES425,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES431,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES431,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES432,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES432,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES511,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES511,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES512,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES512,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES513,rur,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES513,urb,Zone_4A Mixed Humid,1
C-WEU-ESP,C-WEU-ESP-ES514,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES514,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES521,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES521,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES522,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES522,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES523,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES523,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES531,rur,Zone_3B Warm Dry,1
C-WEU-ESP,C-WEU-ESP-ES531,urb,Zone_3B Warm Dry,1
C-WEU-ESP,C-WEU-ESP-ES532,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES532,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES533,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES533,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES611,rur,Zone_3B Warm Dry,1
C-WEU-ESP,C-WEU-ESP-ES611,urb,Zone_3B Warm Dry,1
C-WEU-ESP,C-WEU-ESP-ES612,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES612,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES613,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES613,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES614,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES614,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES615,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES615,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES616,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES616,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES617,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES617,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES618,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES618,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES620,rur,Zone_3B Warm Dry,1
C-WEU-ESP,C-WEU-ESP-ES620,urb,Zone_3B Warm Dry,1
C-WEU-ESP,C-WEU-ESP-ES630,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES630,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES640,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES640,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES703,rur,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES703,urb,Zone_3A Warm Humid,1
C-WEU-ESP,C-WEU-ESP-ES704,rur,Zone_3B Warm Dry,1
C-WEU-ESP,C-WEU-ESP-ES704,urb,Zone_3B Warm Dry,1
C-WEU-ESP,C-WEU-ESP-ES705,rur,Zone_3B Warm Dry,1
C-WEU-ESP,C-WEU-ESP-ES705,urb,Zone_3B Warm Dry,1
C-WEU-ESP,C-WEU-ESP-ES706,rur,Zone_3B Warm Dry,1
C-WEU-ESP,C-WEU-ESP-ES706,urb,Zone_3B Warm Dry,1
C-WEU-ESP,C-WEU-ESP-ES707,rur,Zone_3C Warm Marine,1
C-WEU-ESP,C-WEU-ESP-ES707,urb,Zone_3C Warm Marine,1
C-WEU-ESP,C-WEU-ESP-ES708,rur,Zone_2B Hot Dry,1
C-WEU-ESP,C-WEU-ESP-ES708,urb,Zone_2B Hot Dry,1
C-WEU-ESP,C-WEU-ESP-ES709,rur,Zone_3C Warm Marine,1
C-WEU-ESP,C-WEU-ESP-ES709,urb,Zone_3C Warm Marine,1
C-WEU-FIN,C-WEU-FIN-FI196,rur,Zone_6A Cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI196,urb,Zone_6A Cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI198,rur,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI198,urb,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI199,rur,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI199,urb,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI19A,rur,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI19A,urb,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI19B,rur,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI19B,urb,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1B1,rur,Zone_6A Cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1B1,urb,Zone_6A Cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1C1,rur,Zone_6A Cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1C1,urb,Zone_6A Cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1C2,rur,Zone_6A Cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1C2,urb,Zone_6A Cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1C5,rur,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1C5,urb,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1C6,rur,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1C6,urb,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1C7,rur,Zone_6A Cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1C7,urb,Zone_6A Cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1D5,rur,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1D5,urb,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1D7,rur,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1D7,urb,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1D8,rur,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1D8,urb,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1D9,rur,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1D9,urb,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1DA,rur,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1DA,urb,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1DB,rur,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1DB,urb,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1DC,rur,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI1DC,urb,Zone_7A Very cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI200,rur,Zone_6A Cold Humid,1
C-WEU-FIN,C-WEU-FIN-FI200,urb,Zone_6A Cold Humid,1
C-WEU-FRA,C-WEU-FRA-FR101,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FR101,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FR102,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FR102,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FR103,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FR103,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FR104,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FR104,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FR105,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FR105,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FR106,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FR106,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FR107,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FR107,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FR108,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FR108,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRB01,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRB01,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRB02,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRB02,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRB03,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRB03,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRB04,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRB04,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRB05,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRB05,urb,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRB06,rur,Zone_4A Mixed Humid,1
C-WEU-FRA,C-WEU-FRA-FRB06,urb,Zone_4A Mixed Humid,1
