region_bld,clim,urt,arch,eneff,region_nuts,value
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-DEU-DEG0R,10.50412088
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-DEU-DEG0R,10.50412088
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-DEU-DEG0S,10.50412088
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-DEU-DEG0S,10.50412088
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-DEU-DEG0T,10.50412088
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-DEU-DEG0T,10.50412088
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-DEU-DEG0U,10.50412088
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-DEU-DEG0U,10.50412088
C-WEU-DEU,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-DEU-DEG0V,10.50412088
C-WEU-DEU,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-DEU-DEG0V,10.50412088
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-DNK-DK011,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-DNK-DK011,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-DNK-DK012,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-DNK-DK012,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-DNK-DK013,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-DNK-DK013,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-DNK-DK014,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-DNK-DK014,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-DNK-DK021,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-DNK-DK021,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-DNK-DK022,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-DNK-DK022,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-DNK-DK031,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-DNK-DK031,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-DNK-DK032,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-DNK-DK032,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-DNK-DK041,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-DNK-DK041,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-DNK-DK042,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-DNK-DK042,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-DNK-DK050,4.72395833
C-WEU-DNK,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-DNK-DK050,4.72395833
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s2,C-EEU-EST-EE001,5.35227273
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s2,C-EEU-EST-EE001,5.35227273
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s2,C-EEU-EST-EE004,5.35227273
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s2,C-EEU-EST-EE004,5.35227273
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s2,C-EEU-EST-EE008,5.35227273
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s2,C-EEU-EST-EE008,5.35227273
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s2,C-EEU-EST-EE009,5.35227273
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s2,C-EEU-EST-EE009,5.35227273
C-EEU-EST,Zone_6A Cold Humid,rur,mfh,s2,C-EEU-EST-EE00A,5.35227273
C-EEU-EST,Zone_6A Cold Humid,urb,mfh,s2,C-EEU-EST-EE00A,5.35227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL301,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL301,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL302,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL302,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL303,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL303,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL304,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL304,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL305,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL305,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL306,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL306,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL307,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL307,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL411,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL411,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL412,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL412,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL413,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL413,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL421,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL421,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL422,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL422,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL431,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL431,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL432,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL432,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL433,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL433,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL434,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL434,63.60227273
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,s2,C-WEU-GRC-EL511,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,s2,C-WEU-GRC-EL511,45.90909091
C-WEU-GRC,Zone_4C Mixed Marine,rur,mfh,s2,C-WEU-GRC-EL512,19.87244702
C-WEU-GRC,Zone_4C Mixed Marine,urb,mfh,s2,C-WEU-GRC-EL512,19.87244702
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,s2,C-WEU-GRC-EL513,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,s2,C-WEU-GRC-EL513,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,s2,C-WEU-GRC-EL514,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,s2,C-WEU-GRC-EL514,45.90909091
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL515,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL515,63.60227273
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,s2,C-WEU-GRC-EL521,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,s2,C-WEU-GRC-EL521,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,s2,C-WEU-GRC-EL522,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,s2,C-WEU-GRC-EL522,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,s2,C-WEU-GRC-EL523,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,s2,C-WEU-GRC-EL523,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,s2,C-WEU-GRC-EL524,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,s2,C-WEU-GRC-EL524,45.90909091
C-WEU-GRC,Zone_5C Cool Marine,rur,mfh,s2,C-WEU-GRC-EL525,19.87244702
C-WEU-GRC,Zone_5C Cool Marine,urb,mfh,s2,C-WEU-GRC-EL525,19.87244702
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,s2,C-WEU-GRC-EL526,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,s2,C-WEU-GRC-EL526,45.90909091
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL527,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL527,63.60227273
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,s2,C-WEU-GRC-EL531,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,s2,C-WEU-GRC-EL531,45.90909091
C-WEU-GRC,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-GRC-EL532,19.87244702
C-WEU-GRC,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-GRC-EL532,19.87244702
C-WEU-GRC,Zone_5A Cool Humid,rur,mfh,s2,C-WEU-GRC-EL533,19.87244702
C-WEU-GRC,Zone_5A Cool Humid,urb,mfh,s2,C-WEU-GRC-EL533,19.87244702
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL541,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL541,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL542,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL542,63.60227273
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,s2,C-WEU-GRC-EL543,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,s2,C-WEU-GRC-EL543,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,s2,C-WEU-GRC-EL611,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,s2,C-WEU-GRC-EL611,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,rur,mfh,s2,C-WEU-GRC-EL612,45.90909091
C-WEU-GRC,Zone_4A Mixed Humid,urb,mfh,s2,C-WEU-GRC-EL612,45.90909091
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL613,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL613,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL621,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL621,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL622,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL622,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,rur,mfh,s2,C-WEU-GRC-EL623,63.60227273
C-WEU-GRC,Zone_3A Warm Humid,urb,mfh,s2,C-WEU-GRC-EL623,63.60227273
