region_bld,region_nuts,clim,arch,urt,value
C-WEU-GRC,C-WEU-GRC-EL645,Zone_4A Mixed Humid,mfh,urb,3006.0
C-WEU-GRC,C-WEU-GRC-EL645,Zone_4A Mixed Humid,mfh,rur,3006.0
C-WEU-GRC,C-WEU-GRC-EL645,Zone_4A Mixed Humid,sfh,urb,5978.0
C-WEU-GRC,C-WEU-GRC-EL645,Zone_4A Mixed Humid,sfh,rur,5978.0
C-WEU-GRC,C-WEU-GRC-EL651,Zone_4A Mixed Humid,mfh,urb,12434.5
C-WEU-GRC,C-WEU-GRC-EL651,Zone_4A Mixed Humid,mfh,rur,12434.5
C-WEU-GRC,C-WEU-GRC-EL651,Zone_4A Mixed Humid,sfh,urb,19043.0
C-WEU-GRC,C-WEU-GRC-EL651,Zone_4A Mixed Humid,sfh,rur,19043.0
C-WEU-GRC,C-WEU-GRC-EL652,Zone_4A Mixed Humid,mfh,urb,16545.0
C-WEU-GRC,C-WEU-GRC-EL652,Zone_4A Mixed Humid,mfh,rur,16545.0
C-WEU-GRC,C-WEU-GRC-EL652,Zone_4A Mixed Humid,sfh,urb,13599.5
C-WEU-GRC,C-WEU-GRC-EL652,Zone_4A Mixed Humid,sfh,rur,13599.5
C-WEU-GRC,C-WEU-GRC-EL653,Zone_3A Warm Humid,mfh,urb,15593.5
C-WEU-GRC,C-WEU-GRC-EL653,Zone_3A Warm Humid,mfh,rur,15593.5
C-WEU-GRC,C-WEU-GRC-EL653,Zone_3A Warm Humid,sfh,urb,27518.0
C-WEU-GRC,C-WEU-GRC-EL653,Zone_3A Warm Humid,sfh,rur,27518.0
C-WEU-IRL,C-WEU-IRL-IE041,Zone_5A Cool Humid,mfh,urb,3141.0
C-WEU-IRL,C-WEU-IRL-IE041,Zone_5A Cool Humid,mfh,rur,3141.0
C-WEU-IRL,C-WEU-IRL-IE041,Zone_5A Cool Humid,sfh,urb,19541.0
C-WEU-IRL,C-WEU-IRL-IE041,Zone_5A Cool Humid,sfh,rur,19541.0
C-WEU-IRL,C-WEU-IRL-IE042,Zone_5A Cool Humid,mfh,urb,3328.5
C-WEU-IRL,C-WEU-IRL-IE042,Zone_5A Cool Humid,mfh,rur,3328.5
C-WEU-IRL,C-WEU-IRL-IE042,Zone_5A Cool Humid,sfh,urb,17464.0
C-WEU-IRL,C-WEU-IRL-IE042,Zone_5A Cool Humid,sfh,rur,17464.0
C-WEU-IRL,C-WEU-IRL-IE051,Zone_5A Cool Humid,mfh,urb,2195.0
C-WEU-IRL,C-WEU-IRL-IE051,Zone_5A Cool Humid,mfh,rur,2195.0
C-WEU-IRL,C-WEU-IRL-IE051,Zone_5A Cool Humid,sfh,urb,12236.5
C-WEU-IRL,C-WEU-IRL-IE051,Zone_5A Cool Humid,sfh,rur,12236.5
C-WEU-IRL,C-WEU-IRL-IE052,Zone_5A Cool Humid,mfh,urb,1956.0
C-WEU-IRL,C-WEU-IRL-IE052,Zone_5A Cool Humid,mfh,rur,1956.0
C-WEU-IRL,C-WEU-IRL-IE052,Zone_5A Cool Humid,sfh,urb,11179.0
C-WEU-IRL,C-WEU-IRL-IE052,Zone_5A Cool Humid,sfh,rur,11179.0
C-WEU-IRL,C-WEU-IRL-IE053,Zone_4A Mixed Humid,mfh,urb,3601.5
C-WEU-IRL,C-WEU-IRL-IE053,Zone_4A Mixed Humid,mfh,rur,3601.5
C-WEU-IRL,C-WEU-IRL-IE053,Zone_4A Mixed Humid,sfh,urb,20996.5
C-WEU-IRL,C-WEU-IRL-IE053,Zone_4A Mixed Humid,sfh,rur,20996.5
C-WEU-IRL,C-WEU-IRL-IE061,Zone_5A Cool Humid,mfh,urb,10825.5
C-WEU-IRL,C-WEU-IRL-IE061,Zone_5A Cool Humid,mfh,rur,10825.5
C-WEU-IRL,C-WEU-IRL-IE061,Zone_5A Cool Humid,sfh,urb,12624.5
C-WEU-IRL,C-WEU-IRL-IE061,Zone_5A Cool Humid,sfh,rur,12624.5
C-WEU-IRL,C-WEU-IRL-IE062,Zone_5A Cool Humid,mfh,urb,2441.5
C-WEU-IRL,C-WEU-IRL-IE062,Zone_5A Cool Humid,mfh,rur,2441.5
C-WEU-IRL,C-WEU-IRL-IE062,Zone_5A Cool Humid,sfh,urb,9436.5
C-WEU-IRL,C-WEU-IRL-IE062,Zone_5A Cool Humid,sfh,rur,9436.5
C-WEU-IRL,C-WEU-IRL-IE063,Zone_5A Cool Humid,mfh,urb,1201.0
C-WEU-IRL,C-WEU-IRL-IE063,Zone_5A Cool Humid,mfh,rur,1201.0
C-WEU-IRL,C-WEU-IRL-IE063,Zone_5A Cool Humid,sfh,urb,5628.5
C-WEU-IRL,C-WEU-IRL-IE063,Zone_5A Cool Humid,sfh,rur,5628.5
C-WEU-ITA,C-WEU-ITA-ITC11,Zone_4A Mixed Humid,mfh,urb,129636.5
C-WEU-ITA,C-WEU-ITA-ITC11,Zone_4A Mixed Humid,mfh,rur,129636.5
C-WEU-ITA,C-WEU-ITA-ITC11,Zone_4A Mixed Humid,sfh,urb,27254.5
C-WEU-ITA,C-WEU-ITA-ITC11,Zone_4A Mixed Humid,sfh,rur,27254.5
C-WEU-ITA,C-WEU-ITA-ITC12,Zone_4A Mixed Humid,mfh,urb,15189.5
C-WEU-ITA,C-WEU-ITA-ITC12,Zone_4A Mixed Humid,mfh,rur,15189.5
C-WEU-ITA,C-WEU-ITA-ITC12,Zone_4A Mixed Humid,sfh,urb,6445.0
C-WEU-ITA,C-WEU-ITA-ITC12,Zone_4A Mixed Humid,sfh,rur,6445.0
C-WEU-ITA,C-WEU-ITA-ITC13,Zone_5A Cool Humid,mfh,urb,14253.0
C-WEU-ITA,C-WEU-ITA-ITC13,Zone_5A Cool Humid,mfh,rur,14253.0
C-WEU-ITA,C-WEU-ITA-ITC13,Zone_5A Cool Humid,sfh,urb,6518.0
C-WEU-ITA,C-WEU-ITA-ITC13,Zone_5A Cool Humid,sfh,rur,6518.0
C-WEU-ITA,C-WEU-ITA-ITC14,Zone_7A Very cold Humid,mfh,urb,21674.5
C-WEU-ITA,C-WEU-ITA-ITC14,Zone_7A Very cold Humid,mfh,rur,21674.5
C-WEU-ITA,C-WEU-ITA-ITC14,Zone_7A Very cold Humid,sfh,urb,10167.0
C-WEU-ITA,C-WEU-ITA-ITC14,Zone_7A Very cold Humid,sfh,rur,10167.0
C-WEU-ITA,C-WEU-ITA-ITC15,Zone_4A Mixed Humid,mfh,urb,20571.0
C-WEU-ITA,C-WEU-ITA-ITC15,Zone_4A Mixed Humid,mfh,rur,20571.0
C-WEU-ITA,C-WEU-ITA-ITC15,Zone_4A Mixed Humid,sfh,urb,6195.0
C-WEU-ITA,C-WEU-ITA-ITC15,Zone_4A Mixed Humid,sfh,rur,6195.0
C-WEU-ITA,C-WEU-ITA-ITC16,Zone_4A Mixed Humid,mfh,urb,61538.0
C-WEU-ITA,C-WEU-ITA-ITC16,Zone_4A Mixed Humid,mfh,rur,61538.0
C-WEU-ITA,C-WEU-ITA-ITC16,Zone_4A Mixed Humid,sfh,urb,24813.5
C-WEU-ITA,C-WEU-ITA-ITC16,Zone_4A Mixed Humid,sfh,rur,24813.5
C-WEU-ITA,C-WEU-ITA-ITC17,Zone_4A Mixed Humid,mfh,urb,12256.0
C-WEU-ITA,C-WEU-ITA-ITC17,Zone_4A Mixed Humid,mfh,rur,12256.0
C-WEU-ITA,C-WEU-ITA-ITC17,Zone_4A Mixed Humid,sfh,urb,9609.5
C-WEU-ITA,C-WEU-ITA-ITC17,Zone_4A Mixed Humid,sfh,rur,9609.5
C-WEU-ITA,C-WEU-ITA-ITC18,Zone_4A Mixed Humid,mfh,urb,31893.0
C-WEU-ITA,C-WEU-ITA-ITC18,Zone_4A Mixed Humid,mfh,rur,31893.0
C-WEU-ITA,C-WEU-ITA-ITC18,Zone_4A Mixed Humid,sfh,urb,15870.0
C-WEU-ITA,C-WEU-ITA-ITC18,Zone_4A Mixed Humid,sfh,rur,15870.0
C-WEU-ITA,C-WEU-ITA-ITC20,Zone_6A Cold Humid,mfh,urb,31864.0
C-WEU-ITA,C-WEU-ITA-ITC20,Zone_6A Cold Humid,mfh,rur,31864.0
C-WEU-ITA,C-WEU-ITA-ITC20,Zone_6A Cold Humid,sfh,urb,6110.0
C-WEU-ITA,C-WEU-ITA-ITC20,Zone_6A Cold Humid,sfh,rur,6110.0
C-WEU-ITA,C-WEU-ITA-ITC31,Zone_3A Warm Humid,mfh,urb,44627.0
C-WEU-ITA,C-WEU-ITA-ITC31,Zone_3A Warm Humid,mfh,rur,44627.0
C-WEU-ITA,C-WEU-ITA-ITC31,Zone_3A Warm Humid,sfh,urb,7473.5
C-WEU-ITA,C-WEU-ITA-ITC31,Zone_3A Warm Humid,sfh,rur,7473.5
C-WEU-ITA,C-WEU-ITA-ITC32,Zone_4C Mixed Marine,mfh,urb,60219.0
C-WEU-ITA,C-WEU-ITA-ITC32,Zone_4C Mixed Marine,mfh,rur,60219.0
C-WEU-ITA,C-WEU-ITA-ITC32,Zone_4C Mixed Marine,sfh,urb,5948.5
C-WEU-ITA,C-WEU-ITA-ITC32,Zone_4C Mixed Marine,sfh,rur,5948.5
C-WEU-ITA,C-WEU-ITA-ITC33,Zone_4C Mixed Marine,mfh,urb,64147.0
C-WEU-ITA,C-WEU-ITA-ITC33,Zone_4C Mixed Marine,mfh,rur,64147.0
C-WEU-ITA,C-WEU-ITA-ITC33,Zone_4C Mixed Marine,sfh,urb,8934.0
C-WEU-ITA,C-WEU-ITA-ITC33,Zone_4C Mixed Marine,sfh,rur,8934.0
C-WEU-ITA,C-WEU-ITA-ITC34,Zone_4C Mixed Marine,mfh,urb,20193.5
C-WEU-ITA,C-WEU-ITA-ITC34,Zone_4C Mixed Marine,mfh,rur,20193.5
C-WEU-ITA,C-WEU-ITA-ITC34,Zone_4C Mixed Marine,sfh,urb,4118.0
C-WEU-ITA,C-WEU-ITA-ITC34,Zone_4C Mixed Marine,sfh,rur,4118.0
C-WEU-ITA,C-WEU-ITA-ITC41,Zone_4A Mixed Humid,mfh,urb,43495.0
C-WEU-ITA,C-WEU-ITA-ITC41,Zone_4A Mixed Humid,mfh,rur,43495.0
C-WEU-ITA,C-WEU-ITA-ITC41,Zone_4A Mixed Humid,sfh,urb,9286.0
C-WEU-ITA,C-WEU-ITA-ITC41,Zone_4A Mixed Humid,sfh,rur,9286.0
C-WEU-ITA,C-WEU-ITA-ITC42,Zone_4A Mixed Humid,mfh,urb,39251.5
C-WEU-ITA,C-WEU-ITA-ITC42,Zone_4A Mixed Humid,mfh,rur,39251.5
C-WEU-ITA,C-WEU-ITA-ITC42,Zone_4A Mixed Humid,sfh,urb,10647.0
C-WEU-ITA,C-WEU-ITA-ITC42,Zone_4A Mixed Humid,sfh,rur,10647.0
C-WEU-ITA,C-WEU-ITA-ITC43,Zone_4A Mixed Humid,mfh,urb,27315.0
C-WEU-ITA,C-WEU-ITA-ITC43,Zone_4A Mixed Humid,mfh,rur,27315.0
C-WEU-ITA,C-WEU-ITA-ITC43,Zone_4A Mixed Humid,sfh,urb,5495.0
C-WEU-ITA,C-WEU-ITA-ITC43,Zone_4A Mixed Humid,sfh,rur,5495.0
C-WEU-ITA,C-WEU-ITA-ITC44,Zone_7A Very cold Humid,mfh,urb,38716.0
C-WEU-ITA,C-WEU-ITA-ITC44,Zone_7A Very cold Humid,mfh,rur,38716.0
C-WEU-ITA,C-WEU-ITA-ITC44,Zone_7A Very cold Humid,sfh,urb,11666.5
C-WEU-ITA,C-WEU-ITA-ITC44,Zone_7A Very cold Humid,sfh,rur,11666.5
C-WEU-ITA,C-WEU-ITA-ITC46,Zone_4C Mixed Marine,mfh,urb,75789.0
C-WEU-ITA,C-WEU-ITA-ITC46,Zone_4C Mixed Marine,mfh,rur,75789.0
C-WEU-ITA,C-WEU-ITA-ITC46,Zone_4C Mixed Marine,sfh,urb,10774.5
C-WEU-ITA,C-WEU-ITA-ITC46,Zone_4C Mixed Marine,sfh,rur,10774.5
C-WEU-ITA,C-WEU-ITA-ITC47,Zone_5A Cool Humid,mfh,urb,79042.5
C-WEU-ITA,C-WEU-ITA-ITC47,Zone_5A Cool Humid,mfh,rur,79042.5
C-WEU-ITA,C-WEU-ITA-ITC47,Zone_5A Cool Humid,sfh,urb,13671.0
C-WEU-ITA,C-WEU-ITA-ITC47,Zone_5A Cool Humid,sfh,rur,13671.0
C-WEU-ITA,C-WEU-ITA-ITC48,Zone_4A Mixed Humid,mfh,urb,27852.5
C-WEU-ITA,C-WEU-ITA-ITC48,Zone_4A Mixed Humid,mfh,rur,27852.5
C-WEU-ITA,C-WEU-ITA-ITC48,Zone_4A Mixed Humid,sfh,urb,13372.0
C-WEU-ITA,C-WEU-ITA-ITC48,Zone_4A Mixed Humid,sfh,rur,13372.0
C-WEU-ITA,C-WEU-ITA-ITC49,Zone_4A Mixed Humid,mfh,urb,8868.5
C-WEU-ITA,C-WEU-ITA-ITC49,Zone_4A Mixed Humid,mfh,rur,8868.5
C-WEU-ITA,C-WEU-ITA-ITC49,Zone_4A Mixed Humid,sfh,urb,2098.0
C-WEU-ITA,C-WEU-ITA-ITC49,Zone_4A Mixed Humid,sfh,rur,2098.0
C-WEU-ITA,C-WEU-ITA-ITC4A,Zone_4A Mixed Humid,mfh,urb,14920.5
C-WEU-ITA,C-WEU-ITA-ITC4A,Zone_4A Mixed Humid,mfh,rur,14920.5
C-WEU-ITA,C-WEU-ITA-ITC4A,Zone_4A Mixed Humid,sfh,urb,3906.0
C-WEU-ITA,C-WEU-ITA-ITC4A,Zone_4A Mixed Humid,sfh,rur,3906.0
C-WEU-ITA,C-WEU-ITA-ITC4B,Zone_4A Mixed Humid,mfh,urb,13368.5
C-WEU-ITA,C-WEU-ITA-ITC4B,Zone_4A Mixed Humid,mfh,rur,13368.5
C-WEU-ITA,C-WEU-ITA-ITC4B,Zone_4A Mixed Humid,sfh,urb,5504.5
C-WEU-ITA,C-WEU-ITA-ITC4B,Zone_4A Mixed Humid,sfh,rur,5504.5
C-WEU-ITA,C-WEU-ITA-ITC4C,Zone_4A Mixed Humid,mfh,urb,102028.5
C-WEU-ITA,C-WEU-ITA-ITC4C,Zone_4A Mixed Humid,mfh,rur,102028.5
C-WEU-ITA,C-WEU-ITA-ITC4C,Zone_4A Mixed Humid,sfh,urb,5308.5
C-WEU-ITA,C-WEU-ITA-ITC4C,Zone_4A Mixed Humid,sfh,rur,5308.5
C-WEU-ITA,C-WEU-ITA-ITC4D,Zone_4A Mixed Humid,mfh,urb,27168.5
C-WEU-ITA,C-WEU-ITA-ITC4D,Zone_4A Mixed Humid,mfh,rur,27168.5
C-WEU-ITA,C-WEU-ITA-ITC4D,Zone_4A Mixed Humid,sfh,urb,2819.0
C-WEU-ITA,C-WEU-ITA-ITC4D,Zone_4A Mixed Humid,sfh,rur,2819.0
C-WEU-ITA,C-WEU-ITA-ITF11,Zone_4C Mixed Marine,mfh,urb,58639.0
C-WEU-ITA,C-WEU-ITA-ITF11,Zone_4C Mixed Marine,mfh,rur,58639.0
C-WEU-ITA,C-WEU-ITA-ITF11,Zone_4C Mixed Marine,sfh,urb,14419.0
C-WEU-ITA,C-WEU-ITA-ITF11,Zone_4C Mixed Marine,sfh,rur,14419.0
C-WEU-ITA,C-WEU-ITA-ITF12,Zone_4A Mixed Humid,mfh,urb,28582.5
C-WEU-ITA,C-WEU-ITA-ITF12,Zone_4A Mixed Humid,mfh,rur,28582.5
C-WEU-ITA,C-WEU-ITA-ITF12,Zone_4A Mixed Humid,sfh,urb,5504.5
C-WEU-ITA,C-WEU-ITA-ITF12,Zone_4A Mixed Humid,sfh,rur,5504.5
C-WEU-ITA,C-WEU-ITA-ITF13,Zone_4C Mixed Marine,mfh,urb,17718.0
C-WEU-ITA,C-WEU-ITA-ITF13,Zone_4C Mixed Marine,mfh,rur,17718.0
C-WEU-ITA,C-WEU-ITA-ITF13,Zone_4C Mixed Marine,sfh,urb,4008.5
C-WEU-ITA,C-WEU-ITA-ITF13,Zone_4C Mixed Marine,sfh,rur,4008.5
C-WEU-ITA,C-WEU-ITA-ITF14,Zone_4A Mixed Humid,mfh,urb,33494.5
C-WEU-ITA,C-WEU-ITA-ITF14,Zone_4A Mixed Humid,mfh,rur,33494.5
C-WEU-ITA,C-WEU-ITA-ITF14,Zone_4A Mixed Humid,sfh,urb,10728.5
C-WEU-ITA,C-WEU-ITA-ITF14,Zone_4A Mixed Humid,sfh,rur,10728.5
C-WEU-ITA,C-WEU-ITA-ITF21,Zone_4C Mixed Marine,mfh,urb,10589.0
C-WEU-ITA,C-WEU-ITA-ITF21,Zone_4C Mixed Marine,mfh,rur,10589.0
C-WEU-ITA,C-WEU-ITA-ITF21,Zone_4C Mixed Marine,sfh,urb,5543.5
C-WEU-ITA,C-WEU-ITA-ITF21,Zone_4C Mixed Marine,sfh,rur,5543.5
C-WEU-ITA,C-WEU-ITA-ITF22,Zone_4A Mixed Humid,mfh,urb,26005.5
C-WEU-ITA,C-WEU-ITA-ITF22,Zone_4A Mixed Humid,mfh,rur,26005.5
C-WEU-ITA,C-WEU-ITA-ITF22,Zone_4A Mixed Humid,sfh,urb,9531.5
C-WEU-ITA,C-WEU-ITA-ITF22,Zone_4A Mixed Humid,sfh,rur,9531.5
C-WEU-ITA,C-WEU-ITA-ITF31,Zone_3A Warm Humid,mfh,urb,49057.5
C-WEU-ITA,C-WEU-ITA-ITF31,Zone_3A Warm Humid,mfh,rur,49057.5
C-WEU-ITA,C-WEU-ITA-ITF31,Zone_3A Warm Humid,sfh,urb,11446.5
C-WEU-ITA,C-WEU-ITA-ITF31,Zone_3A Warm Humid,sfh,rur,11446.5
C-WEU-ITA,C-WEU-ITA-ITF32,Zone_3A Warm Humid,mfh,urb,18957.5
C-WEU-ITA,C-WEU-ITA-ITF32,Zone_3A Warm Humid,mfh,rur,18957.5
C-WEU-ITA,C-WEU-ITA-ITF32,Zone_3A Warm Humid,sfh,urb,8481.5
C-WEU-ITA,C-WEU-ITA-ITF32,Zone_3A Warm Humid,sfh,rur,8481.5
C-WEU-ITA,C-WEU-ITA-ITF33,Zone_3A Warm Humid,mfh,urb,123095.5
C-WEU-ITA,C-WEU-ITA-ITF33,Zone_3A Warm Humid,mfh,rur,123095.5
C-WEU-ITA,C-WEU-ITA-ITF33,Zone_3A Warm Humid,sfh,urb,9775.5
C-WEU-ITA,C-WEU-ITA-ITF33,Zone_3A Warm Humid,sfh,rur,9775.5
C-WEU-ITA,C-WEU-ITA-ITF34,Zone_4A Mixed Humid,mfh,urb,29376.5
C-WEU-ITA,C-WEU-ITA-ITF34,Zone_4A Mixed Humid,mfh,rur,29376.5
C-WEU-ITA,C-WEU-ITA-ITF34,Zone_4A Mixed Humid,sfh,urb,13417.5
C-WEU-ITA,C-WEU-ITA-ITF34,Zone_4A Mixed Humid,sfh,rur,13417.5
C-WEU-ITA,C-WEU-ITA-ITF35,Zone_3A Warm Humid,mfh,urb,73343.5
C-WEU-ITA,C-WEU-ITA-ITF35,Zone_3A Warm Humid,mfh,rur,73343.5
C-WEU-ITA,C-WEU-ITA-ITF35,Zone_3A Warm Humid,sfh,urb,18005.5
C-WEU-ITA,C-WEU-ITA-ITF35,Zone_3A Warm Humid,sfh,rur,18005.5
C-WEU-ITA,C-WEU-ITA-ITF43,Zone_3A Warm Humid,mfh,urb,35118.0
C-WEU-ITA,C-WEU-ITA-ITF43,Zone_3A Warm Humid,mfh,rur,35118.0
C-WEU-ITA,C-WEU-ITA-ITF43,Zone_3A Warm Humid,sfh,urb,15691.0
C-WEU-ITA,C-WEU-ITA-ITF43,Zone_3A Warm Humid,sfh,rur,15691.0
C-WEU-ITA,C-WEU-ITA-ITF44,Zone_3A Warm Humid,mfh,urb,26813.5
C-WEU-ITA,C-WEU-ITA-ITF44,Zone_3A Warm Humid,mfh,rur,26813.5
C-WEU-ITA,C-WEU-ITA-ITF44,Zone_3A Warm Humid,sfh,urb,15173.0
C-WEU-ITA,C-WEU-ITA-ITF44,Zone_3A Warm Humid,sfh,rur,15173.0
C-WEU-ITA,C-WEU-ITA-ITF45,Zone_3A Warm Humid,mfh,urb,55969.5
C-WEU-ITA,C-WEU-ITA-ITF45,Zone_3A Warm Humid,mfh,rur,55969.5
C-WEU-ITA,C-WEU-ITA-ITF45,Zone_3A Warm Humid,sfh,urb,37333.5
C-WEU-ITA,C-WEU-ITA-ITF45,Zone_3A Warm Humid,sfh,rur,37333.5
C-WEU-ITA,C-WEU-ITA-ITF46,Zone_3A Warm Humid,mfh,urb,53345.5
C-WEU-ITA,C-WEU-ITA-ITF46,Zone_3A Warm Humid,mfh,rur,53345.5
C-WEU-ITA,C-WEU-ITA-ITF46,Zone_3A Warm Humid,sfh,urb,9360.5
C-WEU-ITA,C-WEU-ITA-ITF46,Zone_3A Warm Humid,sfh,rur,9360.5
C-WEU-ITA,C-WEU-ITA-ITF47,Zone_3A Warm Humid,mfh,urb,60496.5
C-WEU-ITA,C-WEU-ITA-ITF47,Zone_3A Warm Humid,mfh,rur,60496.5
C-WEU-ITA,C-WEU-ITA-ITF47,Zone_3A Warm Humid,sfh,urb,13550.0
C-WEU-ITA,C-WEU-ITA-ITF47,Zone_3A Warm Humid,sfh,rur,13550.0
C-WEU-ITA,C-WEU-ITA-ITF48,Zone_3A Warm Humid,mfh,urb,23631.5
C-WEU-ITA,C-WEU-ITA-ITF48,Zone_3A Warm Humid,mfh,rur,23631.5
C-WEU-ITA,C-WEU-ITA-ITF48,Zone_3A Warm Humid,sfh,urb,3307.5
C-WEU-ITA,C-WEU-ITA-ITF48,Zone_3A Warm Humid,sfh,rur,3307.5
C-WEU-ITA,C-WEU-ITA-ITF51,Zone_4A Mixed Humid,mfh,urb,31565.5
C-WEU-ITA,C-WEU-ITA-ITF51,Zone_4A Mixed Humid,mfh,rur,31565.5
C-WEU-ITA,C-WEU-ITA-ITF51,Zone_4A Mixed Humid,sfh,urb,13201.5
C-WEU-ITA,C-WEU-ITA-ITF51,Zone_4A Mixed Humid,sfh,rur,13201.5
C-WEU-ITA,C-WEU-ITA-ITF52,Zone_3A Warm Humid,mfh,urb,16941.5
C-WEU-ITA,C-WEU-ITA-ITF52,Zone_3A Warm Humid,mfh,rur,16941.5
C-WEU-ITA,C-WEU-ITA-ITF52,Zone_3A Warm Humid,sfh,urb,4196.5
C-WEU-ITA,C-WEU-ITA-ITF52,Zone_3A Warm Humid,sfh,rur,4196.5
C-WEU-ITA,C-WEU-ITA-ITF61,Zone_3A Warm Humid,mfh,urb,90946.0
C-WEU-ITA,C-WEU-ITA-ITF61,Zone_3A Warm Humid,mfh,rur,90946.0
C-WEU-ITA,C-WEU-ITA-ITF61,Zone_3A Warm Humid,sfh,urb,19962.0
C-WEU-ITA,C-WEU-ITA-ITF61,Zone_3A Warm Humid,sfh,rur,19962.0
C-WEU-ITA,C-WEU-ITA-ITF62,Zone_3A Warm Humid,mfh,urb,17373.0
C-WEU-ITA,C-WEU-ITA-ITF62,Zone_3A Warm Humid,mfh,rur,17373.0
C-WEU-ITA,C-WEU-ITA-ITF62,Zone_3A Warm Humid,sfh,urb,5625.5
C-WEU-ITA,C-WEU-ITA-ITF62,Zone_3A Warm Humid,sfh,rur,5625.5
C-WEU-ITA,C-WEU-ITA-ITF63,Zone_3A Warm Humid,mfh,urb,42046.0
C-WEU-ITA,C-WEU-ITA-ITF63,Zone_3A Warm Humid,mfh,rur,42046.0
C-WEU-ITA,C-WEU-ITA-ITF63,Zone_3A Warm Humid,sfh,urb,12766.0
C-WEU-ITA,C-WEU-ITA-ITF63,Zone_3A Warm Humid,sfh,rur,12766.0
C-WEU-ITA,C-WEU-ITA-ITF64,Zone_3A Warm Humid,mfh,urb,19811.5
C-WEU-ITA,C-WEU-ITA-ITF64,Zone_3A Warm Humid,mfh,rur,19811.5
C-WEU-ITA,C-WEU-ITA-ITF64,Zone_3A Warm Humid,sfh,urb,8657.5
C-WEU-ITA,C-WEU-ITA-ITF64,Zone_3A Warm Humid,sfh,rur,8657.5
C-WEU-ITA,C-WEU-ITA-ITF65,Zone_3A Warm Humid,mfh,urb,50555.0
C-WEU-ITA,C-WEU-ITA-ITF65,Zone_3A Warm Humid,mfh,rur,50555.0
C-WEU-ITA,C-WEU-ITA-ITF65,Zone_3A Warm Humid,sfh,urb,22667.0
C-WEU-ITA,C-WEU-ITA-ITF65,Zone_3A Warm Humid,sfh,rur,22667.0
C-WEU-ITA,C-WEU-ITA-ITG11,Zone_3A Warm Humid,mfh,urb,35302.5
C-WEU-ITA,C-WEU-ITA-ITG11,Zone_3A Warm Humid,mfh,rur,35302.5
C-WEU-ITA,C-WEU-ITA-ITG11,Zone_3A Warm Humid,sfh,urb,19743.0
C-WEU-ITA,C-WEU-ITA-ITG11,Zone_3A Warm Humid,sfh,rur,19743.0
C-WEU-ITA,C-WEU-ITA-ITG12,Zone_3A Warm Humid,mfh,urb,84524.5
C-WEU-ITA,C-WEU-ITA-ITG12,Zone_3A Warm Humid,mfh,rur,84524.5
C-WEU-ITA,C-WEU-ITA-ITG12,Zone_3A Warm Humid,sfh,urb,34220.5
C-WEU-ITA,C-WEU-ITA-ITG12,Zone_3A Warm Humid,sfh,rur,34220.5
C-WEU-ITA,C-WEU-ITA-ITG13,Zone_3A Warm Humid,mfh,urb,64243.5
C-WEU-ITA,C-WEU-ITA-ITG13,Zone_3A Warm Humid,mfh,rur,64243.5
C-WEU-ITA,C-WEU-ITA-ITG13,Zone_3A Warm Humid,sfh,urb,25801.5
C-WEU-ITA,C-WEU-ITA-ITG13,Zone_3A Warm Humid,sfh,rur,25801.5
C-WEU-ITA,C-WEU-ITA-ITG14,Zone_3A Warm Humid,mfh,urb,56085.5
C-WEU-ITA,C-WEU-ITA-ITG14,Zone_3A Warm Humid,mfh,rur,56085.5
C-WEU-ITA,C-WEU-ITA-ITG14,Zone_3A Warm Humid,sfh,urb,23462.0
C-WEU-ITA,C-WEU-ITA-ITG14,Zone_3A Warm Humid,sfh,rur,23462.0
C-WEU-ITA,C-WEU-ITA-ITG15,Zone_3A Warm Humid,mfh,urb,29145.0
C-WEU-ITA,C-WEU-ITA-ITG15,Zone_3A Warm Humid,mfh,rur,29145.0
C-WEU-ITA,C-WEU-ITA-ITG15,Zone_3A Warm Humid,sfh,urb,12829.0
C-WEU-ITA,C-WEU-ITA-ITG15,Zone_3A Warm Humid,sfh,rur,12829.0
C-WEU-ITA,C-WEU-ITA-ITG16,Zone_3A Warm Humid,mfh,urb,18463.5
C-WEU-ITA,C-WEU-ITA-ITG16,Zone_3A Warm Humid,mfh,rur,18463.5
C-WEU-ITA,C-WEU-ITA-ITG16,Zone_3A Warm Humid,sfh,urb,10730.5
C-WEU-ITA,C-WEU-ITA-ITG16,Zone_3A Warm Humid,sfh,rur,10730.5
C-WEU-ITA,C-WEU-ITA-ITG17,Zone_3A Warm Humid,mfh,urb,64221.0
C-WEU-ITA,C-WEU-ITA-ITG17,Zone_3A Warm Humid,mfh,rur,64221.0
C-WEU-ITA,C-WEU-ITA-ITG17,Zone_3A Warm Humid,sfh,urb,20115.0
C-WEU-ITA,C-WEU-ITA-ITG17,Zone_3A Warm Humid,sfh,rur,20115.0
C-WEU-ITA,C-WEU-ITA-ITG18,Zone_3A Warm Humid,mfh,urb,25553.0
C-WEU-ITA,C-WEU-ITA-ITG18,Zone_3A Warm Humid,mfh,rur,25553.0
C-WEU-ITA,C-WEU-ITA-ITG18,Zone_3A Warm Humid,sfh,urb,14290.5
C-WEU-ITA,C-WEU-ITA-ITG18,Zone_3A Warm Humid,sfh,rur,14290.5
C-WEU-ITA,C-WEU-ITA-ITG19,Zone_3A Warm Humid,mfh,urb,25638.5
