region_bld,clim,urt,arch,eneff,region_nuts,value
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL323,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL325,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL325,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL327,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL327,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL328,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL328,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL32A,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL32A,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL32B,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL32B,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL341,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL341,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL342,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL342,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL350,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL350,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL361,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL361,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL362,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL362,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL363,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL363,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL364,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL364,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL365,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL365,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL366,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL366,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL411,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL411,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL414,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL414,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL415,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL415,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL416,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL416,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL421,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL421,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL422,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL422,546.0108916
C-WEU-NLD,Zone_4A Mixed Humid,rur,sfh,s2,C-WEU-NLD-NL423,545.2220788
C-WEU-NLD,Zone_4A Mixed Humid,urb,sfh,s2,C-WEU-NLD-NL423,546.0108916
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL213,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL213,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL214,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL214,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL217,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL217,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL218,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL218,592.7684831
C-EEU-POL,Zone_6A Cold Humid,rur,sfh,s2,C-EEU-POL-PL219,597.08286
C-EEU-POL,Zone_6A Cold Humid,urb,sfh,s2,C-EEU-POL-PL219,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL21A,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL21A,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL224,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL224,592.7684831
C-EEU-POL,Zone_6A Cold Humid,rur,sfh,s2,C-EEU-POL-PL225,597.08286
C-EEU-POL,Zone_6A Cold Humid,urb,sfh,s2,C-EEU-POL-PL225,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL227,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL227,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL228,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL228,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL229,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL229,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL22A,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL22A,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL22B,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL22B,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL22C,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL22C,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL411,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL411,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL414,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL414,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL415,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL415,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL416,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL416,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL417,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL417,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL418,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL418,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL424,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL424,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL426,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL426,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL427,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL427,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL428,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL428,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL431,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL431,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL432,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL432,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL514,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL514,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL515,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL515,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL516,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL516,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL517,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL517,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL518,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL518,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL523,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL523,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL524,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL524,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL613,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL613,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL616,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL616,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL617,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL617,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL618,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL618,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL619,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL619,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL621,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL621,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL622,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL622,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL623,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL623,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL633,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL633,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL634,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL634,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL636,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL636,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL637,597.08286
C-EEU-POL,Zone_5A Cool Humid,urb,sfh,s2,C-EEU-POL-PL637,592.7684831
C-EEU-POL,Zone_5A Cool Humid,rur,sfh,s2,C-EEU-POL-PL638,597.08286
