region_bld,clim,region_gea,urt,mat,arch,yr_con,bld_age,Occupied conventional dwellings,Unoccupied conventional dwellings
C-WEU-DEU,Zone_5A Cool Humid,WEU,rur,perm,sfh,1990,p2,620630.2847134854,57088.95399970706
C-WEU-DEU,Zone_5A Cool Humid,WEU,rur,perm,sfh,1995,p3,865499.8114552709,79613.38681004825
C-WEU-DEU,Zone_5A Cool Humid,WEU,rur,perm,sfh,2000,p3,646371.1202790347,59456.73625866348
C-WEU-DEU,Zone_5A Cool Humid,WEU,rur,perm,sfh,2005,p3,323303.5932170815,22184.359955482003
C-WEU-DEU,Zone_5A Cool Humid,WEU,rur,perm,sfh,2010,p3,288953.19918418175,19827.31375548255
C-WEU-DEU,Zone_5A Cool Humid,WEU,rur,perm,sfh,2015,p3,132120.79787523043,10461.165186589631
C-WEU-DEU,Zone_5A Cool Humid,WEU,rur,perm,sfh,2020,p3,201109.79967863706,21248.758407909056
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,mfh,1945,p1,6166284.915382679,649193.191432502
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,mfh,1960,p2,3906260.8495889776,308744.1663762764
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,mfh,1965,p2,3559430.127809448,289125.61700022
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,mfh,1970,p2,5120341.586019117,415915.43228880473
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,mfh,1975,p2,3833850.9240546464,311416.28690611117
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,mfh,1980,p2,3179868.5785806933,258294.5673181575
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,mfh,1985,p2,1885406.8081903965,122333.34730525406
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,mfh,1990,p2,2926666.3753179307,189894.77102928876
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,mfh,1995,p3,4081381.87648952,264817.70640320174
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,mfh,2000,p3,3048050.7804586813,197770.71617121677
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,mfh,2005,p3,1679739.239514506,74449.49569987014
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,mfh,2010,p3,1501270.1288693163,66539.37788338153
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,mfh,2015,p3,810152.2547883698,44933.73105650056
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,mfh,2020,p3,1109676.7675878291,103316.25213196635
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,sfh,1945,p1,6166284.915382679,649193.191432502
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,sfh,1960,p2,3906260.8495889776,308744.1663762764
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,sfh,1965,p2,3559430.127809448,289125.61700022
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,sfh,1970,p2,5120341.586019117,415915.43228880473
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,sfh,1975,p2,3833850.9240546464,311416.28690611117
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,sfh,1980,p2,3179868.5785806933,258294.5673181575
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,sfh,1985,p2,1885406.8081903965,122333.34730525406
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,sfh,1990,p2,2926666.3753179307,189894.77102928876
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,sfh,1995,p3,4081381.87648952,264817.70640320174
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,sfh,2000,p3,3048050.7804586813,197770.71617121677
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,sfh,2005,p3,1679739.239514506,74449.49569987014
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,sfh,2010,p3,1501270.1288693163,66539.37788338153
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,sfh,2015,p3,810152.2547883698,44933.73105650056
C-WEU-DEU,Zone_5A Cool Humid,WEU,urb,perm,sfh,2020,p3,1109676.7675878291,103316.25213196635
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,mfh,1945,p1,11157.99789606024,2122.010384908536
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,mfh,1960,p2,9397.15603792223,1240.590701219512
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,mfh,1965,p2,10999.71786174292,1695.0727382547834
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,mfh,1970,p2,15823.407477446424,2438.4104191074566
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,mfh,1975,p2,11847.761064563718,1825.757445992918
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,mfh,1980,p2,9826.758004770432,1514.3178951204472
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,mfh,1985,p2,6448.467473333005,750.3198378834066
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,mfh,1990,p2,10009.782682472947,1164.7013109115185
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,mfh,1995,p3,13959.140082718339,1624.233938865387
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,mfh,2000,p3,10424.941696458798,1213.007679107975
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,mfh,2005,p3,5530.322889420671,363.47303383569846
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,mfh,2010,p3,4942.736521219608,324.8547100667387
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,mfh,2015,p3,3118.719906605595,186.08860518292627
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,mfh,2020,p3,4361.608282338451,495.23580411585357
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,sfh,1945,p1,11157.99789606024,2122.010384908536
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,sfh,1960,p2,9397.15603792223,1240.590701219512
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,sfh,1965,p2,10999.717924740016,1695.072747962728
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,sfh,1970,p2,15823.407428196428,2438.41041151796
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,sfh,1975,p2,11847.761359501132,1825.7574914432075
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,sfh,1980,p2,9826.757696085926,1514.3178475517097
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,sfh,1985,p2,6448.46736428387,750.3198251948529
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,sfh,1990,p2,10009.782782898923,1164.7013225967141
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,sfh,1995,p3,13959.140126890097,1624.2339440050491
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,sfh,2000,p3,10424.9416609102,1213.0076749716723
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,sfh,2005,p3,5530.322866907219,363.4730323560319
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,sfh,2010,p3,4942.736543733054,324.85471154640413
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,sfh,2015,p3,3118.719906605595,186.08860518292627
C-WEU-DEU,Zone_6A Cold Humid,WEU,rur,perm,sfh,2020,p3,4361.608282338451,495.23580411585357
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,mfh,1945,p1,7478.847737128199,1347.7639229422066
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,mfh,1960,p2,6834.860848144298,678.8810858143606
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,mfh,1965,p2,7255.936114635091,796.8683775053267
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,mfh,1970,p2,10437.87079044208,1146.3178602983223
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,mfh,1975,p2,7815.345672176533,858.3043906449541
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,mfh,1980,p2,6482.19610655498,711.8939599927265
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,mfh,1985,p2,3922.7770160453115,415.1697152626634
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,mfh,1990,p2,6089.221292469019,644.4567865634989
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,mfh,1995,p3,8491.722119510263,898.7270599441122
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,mfh,2000,p3,6341.77373920191,671.1858427831382
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,mfh,2005,p3,2685.619213881072,168.94713614316584
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,mfh,2010,p3,2400.277241665655,150.99682182530978
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,mfh,2015,p3,1677.9658380667317,142.97495621716263
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,mfh,2020,p3,2164.955923369771,307.94605954465834
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,sfh,1945,p1,7478.847737128199,1347.7639229422066
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,sfh,1960,p2,6834.860848144298,678.8810858143606
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,sfh,1965,p2,7255.936156190967,796.8683820691156
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,sfh,1970,p2,10437.87075795445,1146.3178567304335
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,sfh,1975,p2,7815.345866731252,858.3044120115287
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,sfh,1980,p2,6482.195902932028,711.893937630251
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,sfh,1985,p2,3922.776949707774,415.16970824178657
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,sfh,1990,p2,6089.221353560859,644.4567930291944
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,sfh,1995,p3,8491.722146381135,898.7270627880089
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,sfh,2000,p3,6341.773717576738,671.1858404944236
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,sfh,2005,p3,2685.619202948157,168.94713545539688
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,sfh,2010,p3,2400.27725259857,150.9968225130787
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,sfh,2015,p3,1677.9658380667317,142.97495621716263
C-WEU-DEU,Zone_6A Cold Humid,WEU,urb,perm,sfh,2020,p3,2164.955923369771,307.94605954465834
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,mfh,1945,p1,160164.91409628425,27699.49138050822
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,mfh,1960,p2,50504.12534699516,10995.977229064845
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,mfh,1965,p2,35584.4109616711,11535.380064407327
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,mfh,1970,p2,43217.84090405214,14009.90509378713
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,mfh,1975,p2,41386.958131589694,13416.388774057148
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,mfh,1980,p2,32244.55852232824,10452.701829593892
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,mfh,1985,p2,18139.47826691014,4570.545244908032
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,mfh,1990,p2,27076.11386980958,6822.280204386853
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,mfh,1995,p3,46211.60571722441,11643.787746404827
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,mfh,2000,p3,50611.41076403174,12752.392290554864
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,mfh,2005,p3,50576.665059652296,16353.826645107723
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,mfh,2010,p3,25515.31747740783,8250.308286010271
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,mfh,2015,p3,6843.722950124971,3115.2621906459144
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,mfh,2020,p3,11055.173509436168,3831.323229249155
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,sfh,1945,p1,160164.91409628425,27699.49138050822
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,sfh,1960,p2,50504.12534699516,10995.977229064845
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,sfh,1965,p2,35584.4109616711,11535.380064407327
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,sfh,1970,p2,43217.84090405214,14009.90509378713
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,sfh,1975,p2,41386.958131589694,13416.388774057148
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,sfh,1980,p2,32244.55852232824,10452.701829593892
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,sfh,1985,p2,18139.47636810788,4570.544766473005
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,sfh,1990,p2,27076.115919014574,6822.280720718355
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,sfh,1995,p3,46211.60589269595,11643.787790617822
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,sfh,2000,p3,50611.41043815748,12752.392208445395
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,sfh,2005,p3,50576.664819591395,16353.826567484693
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,sfh,2010,p3,25515.317717468726,8250.308363633301
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,sfh,2015,p3,6843.722950124971,3115.2621906459144
C-WEU-DNK,Zone_5A Cool Humid,WEU,rur,perm,sfh,2020,p3,11055.173509436168,3831.323229249155
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,mfh,1945,p1,718323.3368643877,76165.87891003069
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,mfh,1960,p2,262285.7510570355,28770.461667120253
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,mfh,1965,p2,148098.84079697722,20934.66697277192
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,mfh,1970,p2,179868.43021042182,25425.490605509884
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,mfh,1975,p2,172248.47504160056,24348.363850511134
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,mfh,1980,p2,134198.70134455207,18969.79818145895
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,mfh,1985,p2,72049.86666323229,9882.897507012442
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,mfh,1990,p2,107546.1138062035,14751.827716658308
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,mfh,1995,p3,183552.13866837582,25177.381411841096
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,mfh,2000,p3,201028.13011102728,27574.518842621208
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,mfh,2005,p3,187128.23065229924,32173.30810339126
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,mfh,2010,p3,94403.93526239031,16231.045870427935
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,mfh,2015,p3,46828.76048933049,6896.180394926912
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,mfh,2020,p3,91474.49661392874,16071.669691693924
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,sfh,1945,p1,718323.3368643877,76165.87891003069
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,sfh,1960,p2,262285.7510570355,28770.461667120253
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,sfh,1965,p2,148098.84079697722,20934.66697277192
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,sfh,1970,p2,179868.43021042182,25425.490605509884
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,sfh,1975,p2,172248.47504160056,24348.363850511134
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,sfh,1980,p2,134198.70134455207,18969.79818145895
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,sfh,1985,p2,72049.85912120434,9882.8964724916
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,sfh,1990,p2,107546.1219456298,14751.82883312278
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,sfh,1995,p3,183552.1393653474,25177.381507442922
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,sfh,2000,p3,201028.12881665723,27574.51866507577
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,sfh,2005,p3,187128.22976409976,32173.307950681447
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,sfh,2010,p3,94403.93615058984,16231.046023137738
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,sfh,2015,p3,46828.76048933049,6896.180394926912
C-WEU-DNK,Zone_5A Cool Humid,WEU,urb,perm,sfh,2020,p3,91474.49661392874,16071.669691693924
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,mfh,1945,p1,1189.4274061375563,754.0446388626528
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,mfh,1960,p2,1831.1895710491094,902.503852463089
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,mfh,1965,p2,1883.400358061239,726.2939148357677
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,mfh,1970,p2,2582.853688739278,996.0234471726988
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,mfh,1975,p2,12744.25769528228,4914.556150297519
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,mfh,1980,p2,2841.6484221882365,1095.8222176736288
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,mfh,1985,p2,10264.264891077248,4932.516684849728
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,mfh,1990,p2,8791.589941302296,4224.819266845657
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,mfh,1995,p3,12515.613881283014,6014.407748209069
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,mfh,2000,p3,15506.596655664698,7451.73156976795
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,mfh,2005,p3,19115.58932979018,4432.969572846236
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,mfh,2010,p3,18208.114040403663,4222.522995628184
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,mfh,2015,p3,587.841455833317,181.5688223890239
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,mfh,2020,p3,287.5771150839212,142.05090222200042
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,sfh,1945,p1,1189.4274061375563,754.0446388626528
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,sfh,1960,p2,1831.1895710491094,902.503852463089
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,sfh,1965,p2,1883.4003504999778,726.2939119199241
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,sfh,1970,p2,2582.8536911377055,996.0234480976022
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,sfh,1975,p2,12744.257697806368,4914.556151270879
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,sfh,1980,p2,2841.648424826983,1095.8222186912055
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,sfh,1985,p2,10264.264902934776,4932.516690547891
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,sfh,1990,p2,8791.590161312079,4224.819372571879
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,sfh,1995,p3,12515.613746809191,6014.407683587357
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,sfh,2000,p3,15506.596558271212,7451.731522965281
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,sfh,2005,p3,19115.58932979018,4432.969572846236
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,sfh,2010,p3,18208.114040403663,4222.522995628184
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,sfh,2015,p3,587.841455833317,181.5688223890239
C-WEU-ESP,Zone_2B Hot Dry,WEU,urb,perm,sfh,2020,p3,287.5771150839212,142.05090222200042
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,mfh,1945,p1,569.8514173998042,416.36689132266196
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,mfh,1960,p2,602.9462365591398,333.29612468407737
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,mfh,1965,p2,181.26049168843556,77.07275180341836
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,mfh,1970,p2,248.5766407577234,105.69587205014659
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,mfh,1975,p2,1226.5211831498486,521.5221576968422
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,mfh,1980,p2,273.48332663273055,116.28630353805036
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,mfh,1985,p2,523.1271560272864,300.82970653473603
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,mfh,1990,p2,448.0710016412447,257.66788509719464
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,mfh,1995,p3,637.8691024082127,366.81325500721874
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,mfh,2000,p3,790.3071289750628,454.4743260651466
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,mfh,2005,p3,771.2130501858626,517.8069417850156
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,mfh,2010,p3,734.6012215638921,493.2250716943437
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,mfh,2015,p3,134.4477028347994,42.54844144903115
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,mfh,2020,p3,7.239491691104222,7.091406908171859
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,sfh,1945,p1,569.8514173998042,416.36689132266196
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,sfh,1960,p2,602.9462365591398,333.29612468407737
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,sfh,1965,p2,181.26049168843556,77.07275180341836
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,sfh,1970,p2,248.5766407577234,105.69587205014659
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,sfh,1975,p2,1226.5211831498486,521.5221576968422
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,sfh,1980,p2,273.48332663273055,116.28630353805036
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,sfh,1985,p2,523.1271545619358,300.82970569207066
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,sfh,1990,p2,448.07100886401395,257.66788925072274
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,sfh,1995,p3,637.8690998678578,366.8132535463611
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,sfh,2000,p3,790.3071257580002,454.4743242151412
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,sfh,2005,p3,771.2130541776658,517.8069444651874
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,sfh,2010,p3,734.6012175720889,493.22506901417205
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,sfh,2015,p3,134.4477028347994,42.54844144903115
C-WEU-ESP,Zone_3A Warm Humid,WEU,rur,perm,sfh,2020,p3,7.239491691104222,7.091406908171859
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,mfh,1945,p1,1048508.2511141176,689337.6928749976
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,mfh,1960,p2,904530.6041555323,359360.88313296787
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,mfh,1965,p2,801770.3599309023,238134.55786807212
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,mfh,1970,p2,1099530.1892555242,326572.4808080049
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,mfh,1975,p2,5425276.745730418,1611366.475642461
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,mfh,1980,p2,1209700.0465293054,359294.13224762847
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,mfh,1985,p2,1380502.2846579317,511304.9155475408
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,mfh,1990,p2,1182433.4376983524,437944.9680901844
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,mfh,1995,p3,1683299.6395647079,623453.7889679065
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,mfh,2000,p3,2085574.7681250493,772446.8423813513
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,mfh,2005,p3,2455781.3080524686,996748.8109972121
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,mfh,2010,p3,2339197.901739794,949430.1139930729
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,mfh,2015,p3,203170.5525575741,91586.87531291152
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,mfh,2020,p3,108823.25153054306,83169.00540740321
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,sfh,1945,p1,1048508.2511141176,689337.6928749976
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,sfh,1960,p2,904530.6041555323,359360.88313296787
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,sfh,1965,p2,801770.3599309023,238134.55786807212
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,sfh,1970,p2,1099530.1892555242,326572.4808080049
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,sfh,1975,p2,5425276.745730418,1611366.475642461
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,sfh,1980,p2,1209700.0465293054,359294.13224762847
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,sfh,1985,p2,1380502.2807909555,511304.91411530576
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,sfh,1990,p2,1182433.4567588214,437944.9751497245
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,sfh,1995,p3,1683299.6328608575,623453.7864849613
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,sfh,2000,p3,2085574.7596354072,772446.8392369916
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,sfh,2005,p3,2455781.320763606,996748.8161563894
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,sfh,2010,p3,2339197.889028656,949430.1088338954
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,sfh,2015,p3,203170.5525575741,91586.87531291152
C-WEU-ESP,Zone_3A Warm Humid,WEU,urb,perm,sfh,2020,p3,108823.25153054306,83169.00540740321
C-WEU-ESP,Zone_3B Warm Dry,WEU,rur,perm,mfh,1945,p1,1004.0489519593802,926.0147338403041
C-WEU-ESP,Zone_3B Warm Dry,WEU,rur,perm,mfh,1960,p2,1177.8492383804194,930.1425855513307
C-WEU-ESP,Zone_3B Warm Dry,WEU,rur,perm,mfh,1965,p2,331.55778452704686,253.56150215018164
C-WEU-ESP,Zone_3B Warm Dry,WEU,rur,perm,mfh,1970,p2,454.6910334794409,347.7286519685404
