region_bld,urt,arch,mat,year,value
C-WEU-GBR,urb,sfh,perm,2030,50.76584641017294
C-WEU-GBR,urb,sfh,perm,2035,50.37820586034588
C-WEU-GBR,urb,sfh,perm,2040,49.99056531051881
C-WEU-GBR,urb,sfh,perm,2045,49.60292476069175
C-WEU-GBR,urb,sfh,perm,2050,49.21528421086469
C-WEU-GBR,urb,sfh,perm,2055,49.21528421086469
C-WEU-GBR,urb,sfh,perm,2060,49.21528421086469
C-WEU-GBR,urb,sfh,perm,2065,49.21528421086469
C-WEU-GBR,urb,sfh,perm,2070,49.21528421086469
C-WEU-GBR,urb,sfh,perm,2075,49.21528421086469
C-WEU-GBR,urb,sfh,perm,2080,49.21528421086469
C-WEU-GBR,urb,sfh,perm,2085,49.21528421086469
C-WEU-GBR,urb,sfh,perm,2090,49.21528421086469
C-WEU-GBR,urb,sfh,perm,2095,49.21528421086469
C-WEU-GBR,urb,sfh,perm,2100,49.21528421086469
C-WEU-GRC,rur,mfh,perm,2015,25.44552955
C-WEU-GRC,rur,mfh,perm,2020,26.24179513
C-WEU-GRC,rur,mfh,perm,2025,27.02118952
C-WEU-GRC,rur,mfh,perm,2030,26.753956147782723
C-WEU-GRC,rur,mfh,perm,2035,26.486722775565447
C-WEU-GRC,rur,mfh,perm,2040,26.21948940334817
C-WEU-GRC,rur,mfh,perm,2045,25.952256031130894
C-WEU-GRC,rur,mfh,perm,2050,25.685022658913617
C-WEU-GRC,rur,mfh,perm,2055,25.685022658913617
C-WEU-GRC,rur,mfh,perm,2060,25.685022658913617
C-WEU-GRC,rur,mfh,perm,2065,25.685022658913617
C-WEU-GRC,rur,mfh,perm,2070,25.685022658913617
C-WEU-GRC,rur,mfh,perm,2075,25.685022658913617
C-WEU-GRC,rur,mfh,perm,2080,25.685022658913617
C-WEU-GRC,rur,mfh,perm,2085,25.685022658913617
C-WEU-GRC,rur,mfh,perm,2090,25.685022658913617
C-WEU-GRC,rur,mfh,perm,2095,25.685022658913617
C-WEU-GRC,rur,mfh,perm,2100,25.685022658913617
C-WEU-GRC,rur,sfh,perm,2015,42.53870579
C-WEU-GRC,rur,sfh,perm,2020,43.8698672
C-WEU-GRC,rur,sfh,perm,2025,45.17282411
C-WEU-GRC,rur,sfh,perm,2030,44.83462647008635
C-WEU-GRC,rur,sfh,perm,2035,44.4964288301727
C-WEU-GRC,rur,sfh,perm,2040,44.158231190259045
C-WEU-GRC,rur,sfh,perm,2045,43.82003355034539
C-WEU-GRC,rur,sfh,perm,2050,43.48183591043174
C-WEU-GRC,rur,sfh,perm,2055,43.48183591043174
C-WEU-GRC,rur,sfh,perm,2060,43.48183591043174
C-WEU-GRC,rur,sfh,perm,2065,43.48183591043174
C-WEU-GRC,rur,sfh,perm,2070,43.48183591043174
C-WEU-GRC,rur,sfh,perm,2075,43.48183591043174
C-WEU-GRC,rur,sfh,perm,2080,43.48183591043174
C-WEU-GRC,rur,sfh,perm,2085,43.48183591043174
C-WEU-GRC,rur,sfh,perm,2090,43.48183591043174
C-WEU-GRC,rur,sfh,perm,2095,43.48183591043174
C-WEU-GRC,rur,sfh,perm,2100,43.48183591043174
C-WEU-GRC,urb,mfh,perm,2015,23.15950573
C-WEU-GRC,urb,mfh,perm,2020,23.88423488
C-WEU-GRC,urb,mfh,perm,2025,24.59360856
C-WEU-GRC,urb,mfh,perm,2030,24.322637496131446
C-WEU-GRC,urb,mfh,perm,2035,24.051666432262895
C-WEU-GRC,urb,mfh,perm,2040,23.78069536839434
C-WEU-GRC,urb,mfh,perm,2045,23.50972430452579
C-WEU-GRC,urb,mfh,perm,2050,23.238753240657235
C-WEU-GRC,urb,mfh,perm,2055,23.238753240657235
C-WEU-GRC,urb,mfh,perm,2060,23.238753240657235
C-WEU-GRC,urb,mfh,perm,2065,23.238753240657235
C-WEU-GRC,urb,mfh,perm,2070,23.238753240657235
C-WEU-GRC,urb,mfh,perm,2075,23.238753240657235
C-WEU-GRC,urb,mfh,perm,2080,23.238753240657235
C-WEU-GRC,urb,mfh,perm,2085,23.238753240657235
C-WEU-GRC,urb,mfh,perm,2090,23.238753240657235
C-WEU-GRC,urb,mfh,perm,2095,23.238753240657235
C-WEU-GRC,urb,mfh,perm,2100,23.238753240657235
C-WEU-GRC,urb,sfh,perm,2015,40.45717339
