region_bld,urt,arch,year,value
C-WEU-DEU,urb,sfh,2100,2.312600776124743
C-WEU-DNK,rur,mfh,2015,1.6655066377794616
C-WEU-DNK,rur,mfh,2020,1.6654066466904025
C-WEU-DNK,rur,mfh,2025,1.6653372732340748
C-WEU-DNK,rur,mfh,2030,1.6652939196893393
C-WEU-DNK,rur,mfh,2035,1.6652725601566625
C-WEU-DNK,rur,mfh,2040,1.665269569587663
C-WEU-DNK,rur,mfh,2045,1.6652815929089633
C-WEU-DNK,rur,mfh,2050,1.665305444384363
C-WEU-DNK,rur,mfh,2055,1.6653380309571113
C-WEU-DNK,rur,mfh,2060,1.6653762957812277
C-WEU-DNK,rur,mfh,2065,1.6654171798545634
C-WEU-DNK,rur,mfh,2070,1.6654576008119277
C-WEU-DNK,rur,mfh,2075,1.6654944486295826
C-WEU-DNK,rur,mfh,2080,1.6655245982786209
C-WEU-DNK,rur,mfh,2085,1.6655449392594035
C-WEU-DNK,rur,mfh,2090,1.6655524214622233
C-WEU-DNK,rur,mfh,2095,1.6655441159578754
C-WEU-DNK,rur,mfh,2100,1.66551728819111
C-WEU-DNK,rur,sfh,2015,2.501733536451182
C-WEU-DNK,rur,sfh,2020,2.5015965015108685
C-WEU-DNK,rur,sfh,2025,2.5015019954431614
C-WEU-DNK,rur,sfh,2030,2.501443632614737
C-WEU-DNK,rur,sfh,2035,2.5014158195868763
C-WEU-DNK,rur,sfh,2040,2.501413517694674
C-WEU-DNK,rur,sfh,2045,2.501432061272709
C-WEU-DNK,rur,sfh,2050,2.5014670178591025
C-WEU-DNK,rur,sfh,2055,2.5015140817050874
C-WEU-DNK,rur,sfh,2060,2.501568995343385
C-WEU-DNK,rur,sfh,2065,2.5016274963351828
C-WEU-DNK,rur,sfh,2070,2.5016852879067164
C-WEU-DNK,rur,sfh,2075,2.501738033148392
C-WEU-DNK,rur,sfh,2080,2.501781372845022
C-WEU-DNK,rur,sfh,2085,2.5018109668558033
C-WEU-DNK,rur,sfh,2090,2.50182255828032
C-WEU-DNK,rur,sfh,2095,2.5018120584698083
C-WEU-DNK,rur,sfh,2100,2.501775649361972
C-WEU-DNK,sub,mfh,2015,1.7121276773582892
C-WEU-DNK,sub,mfh,2020,1.7123894418710024
C-WEU-DNK,sub,mfh,2025,1.712611974573026
C-WEU-DNK,sub,mfh,2030,1.7128004319354473
C-WEU-DNK,sub,mfh,2035,1.7129597028785148
C-WEU-DNK,sub,mfh,2040,1.7130944666569676
C-WEU-DNK,sub,mfh,2045,1.7132092403430088
C-WEU-DNK,sub,mfh,2050,1.7133084171299007
C-WEU-DNK,sub,mfh,2055,1.7133962963451965
C-WEU-DNK,sub,mfh,2060,1.7134771058078542
C-WEU-DNK,sub,mfh,2065,1.7135550169744618
C-WEU-DNK,sub,mfh,2070,1.7136341531875185
C-WEU-DNK,sub,mfh,2075,1.7137185912572794
C-WEU-DNK,sub,mfh,2080,1.7138123565741195
C-WEU-DNK,sub,mfh,2085,1.7139194119578907
C-WEU-DNK,sub,mfh,2090,1.7140436405016874
C-WEU-DNK,sub,mfh,2095,1.7141888227567466
C-WEU-DNK,sub,mfh,2100,1.7143586087285958
C-WEU-DNK,sub,sfh,2015,2.567998320304984
C-WEU-DNK,sub,sfh,2020,2.568325894785604
C-WEU-DNK,sub,sfh,2025,2.568604406821873
C-WEU-DNK,sub,sfh,2030,2.568840319126838
C-WEU-DNK,sub,sfh,2035,2.5690397595923544
C-WEU-DNK,sub,sfh,2040,2.569208593746105
C-WEU-DNK,sub,sfh,2045,2.5693524841750373
C-WEU-DNK,sub,sfh,2050,2.5694769384459892
C-WEU-DNK,sub,sfh,2055,2.5695873466361596
C-WEU-DNK,sub,sfh,2060,2.5696890092671776
C-WEU-DNK,sub,sfh,2065,2.5697871562000447
C-WEU-DNK,sub,sfh,2070,2.5698869568827845
C-WEU-DNK,sub,sfh,2075,2.569993522240993
C-WEU-DNK,sub,sfh,2080,2.570111898458551
C-WEU-DNK,sub,sfh,2085,2.5702470529081105
C-WEU-DNK,sub,sfh,2090,2.5704038525552138
C-WEU-DNK,sub,sfh,2095,2.570587035272226
C-WEU-DNK,sub,sfh,2100,2.570801174653289
C-WEU-DNK,urb,mfh,2015,1.7582296294830553
C-WEU-DNK,urb,mfh,2020,1.7591333580419386
C-WEU-DNK,urb,mfh,2025,1.759852965183956
C-WEU-DNK,urb,mfh,2030,1.760432148848337
C-WEU-DNK,urb,mfh,2035,1.760903075342234
C-WEU-DNK,urb,mfh,2040,1.7612903410590566
C-WEU-DNK,urb,mfh,2045,1.7616134610375092
C-WEU-DNK,urb,mfh,2050,1.761888477519138
C-WEU-DNK,urb,mfh,2055,1.762129016494137
C-WEU-DNK,urb,mfh,2060,1.7623469798612816
C-WEU-DNK,urb,mfh,2065,1.7625529837536769
C-WEU-DNK,urb,mfh,2070,1.7627566105352521
C-WEU-DNK,urb,mfh,2075,1.7629665183931602
C-WEU-DNK,urb,mfh,2080,1.7631904407115992
C-WEU-DNK,urb,mfh,2085,1.7634351031434565
C-WEU-DNK,urb,mfh,2090,1.763706086543795
C-WEU-DNK,urb,mfh,2095,1.764007666239152
C-WEU-DNK,urb,mfh,2100,1.7643426601727707
C-WEU-DNK,urb,sfh,2015,2.652984804917907
C-WEU-DNK,urb,sfh,2020,2.6544907599550407
