,year,region_bld,clim,arch,urt,value
1341,2040,C-EEU-POL,Zone_6A Cold Humid,mfh,urb,0.264
1342,2040,C-EEU-POL,Zone_6A Cold Humid,sfh,rur,0.175
1343,2040,C-EEU-POL,Zone_6A Cold Humid,sfh,urb,0.164
1344,2040,C-EEU-ROU,Zone_4A Mixed Humid,mfh,rur,0.295
1345,2040,C-EEU-ROU,Zone_4A Mixed Humid,mfh,urb,0.233
1346,2040,C-EEU-ROU,Zone_4A Mixed Humid,sfh,rur,0.277
1347,2040,C-EEU-ROU,Zone_4A Mixed Humid,sfh,urb,0.256
1348,2040,C-EEU-ROU,Zone_5A Cool Humid,mfh,rur,0.257
1349,2040,C-EEU-ROU,Zone_5A Cool Humid,mfh,urb,0.232
1350,2040,C-EEU-ROU,Zone_5A Cool Humid,sfh,rur,0.269
1351,2040,C-EEU-ROU,Zone_5A Cool Humid,sfh,urb,0.264
1352,2040,C-EEU-ROU,Zone_6A Cold Humid,mfh,rur,0.246
1353,2040,C-EEU-ROU,Zone_6A Cold Humid,sfh,rur,0.234
1354,2040,C-EEU-SVK,Zone_5A Cool Humid,mfh,rur,0.191
1355,2040,C-EEU-SVK,Zone_5A Cool Humid,mfh,urb,0.206
1356,2040,C-EEU-SVK,Zone_5A Cool Humid,sfh,rur,0.228
1357,2040,C-EEU-SVK,Zone_5A Cool Humid,sfh,urb,0.231
1358,2040,C-EEU-SVK,Zone_6A Cold Humid,mfh,rur,0.168
1359,2040,C-EEU-SVK,Zone_6A Cold Humid,mfh,urb,0.19
1360,2040,C-EEU-SVK,Zone_6A Cold Humid,sfh,rur,0.198
1361,2040,C-EEU-SVK,Zone_6A Cold Humid,sfh,urb,0.232
1362,2040,C-EEU-SVN,Zone_4A Mixed Humid,mfh,rur,0.193
1363,2040,C-EEU-SVN,Zone_4A Mixed Humid,mfh,urb,0.264
1364,2040,C-EEU-SVN,Zone_4A Mixed Humid,sfh,rur,0.196
1365,2040,C-EEU-SVN,Zone_4A Mixed Humid,sfh,urb,0.249
1366,2040,C-EEU-SVN,Zone_5A Cool Humid,mfh,rur,0.169
1367,2040,C-EEU-SVN,Zone_5A Cool Humid,mfh,urb,0.185
1368,2040,C-EEU-SVN,Zone_5A Cool Humid,sfh,rur,0.214
1369,2040,C-EEU-SVN,Zone_5A Cool Humid,sfh,urb,0.147
1370,2040,C-EEU-SVN,Zone_7A Very cold Humid,mfh,rur,0.213
1371,2040,C-EEU-SVN,Zone_7A Very cold Humid,sfh,rur,0.225
1372,2040,C-WEU-AUT,Zone_4A Mixed Humid,mfh,rur,0.21
1373,2040,C-WEU-AUT,Zone_4A Mixed Humid,mfh,urb,0.134
1374,2040,C-WEU-AUT,Zone_4A Mixed Humid,sfh,rur,0.174
1375,2040,C-WEU-AUT,Zone_4A Mixed Humid,sfh,urb,0.214
1376,2040,C-WEU-AUT,Zone_5A Cool Humid,mfh,rur,0.224
1377,2040,C-WEU-AUT,Zone_5A Cool Humid,mfh,urb,0.178
1378,2040,C-WEU-AUT,Zone_5A Cool Humid,sfh,rur,0.166
1379,2040,C-WEU-AUT,Zone_5A Cool Humid,sfh,urb,0.167
1380,2040,C-WEU-AUT,Zone_6A Cold Humid,mfh,rur,0.242
1381,2040,C-WEU-AUT,Zone_6A Cold Humid,mfh,urb,0.208
1382,2040,C-WEU-AUT,Zone_6A Cold Humid,sfh,rur,0.163
1383,2040,C-WEU-AUT,Zone_6A Cold Humid,sfh,urb,0.139
1384,2040,C-WEU-AUT,Zone_7A Very cold Humid,mfh,rur,0.296
1385,2040,C-WEU-AUT,Zone_7A Very cold Humid,mfh,urb,0.18
1386,2040,C-WEU-AUT,Zone_7A Very cold Humid,sfh,rur,0.192
1387,2040,C-WEU-AUT,Zone_7A Very cold Humid,sfh,urb,0.127
1388,2040,C-WEU-BEL,Zone_4A Mixed Humid,mfh,rur,0.161
1389,2040,C-WEU-BEL,Zone_4A Mixed Humid,mfh,urb,0.24
1390,2040,C-WEU-BEL,Zone_4A Mixed Humid,sfh,rur,0.092
1391,2040,C-WEU-BEL,Zone_4A Mixed Humid,sfh,urb,0.082
1392,2040,C-WEU-BEL,Zone_5A Cool Humid,mfh,rur,0.195
1393,2040,C-WEU-BEL,Zone_5A Cool Humid,mfh,urb,0.191
1394,2040,C-WEU-BEL,Zone_5A Cool Humid,sfh,rur,0.173
1395,2040,C-WEU-BEL,Zone_5A Cool Humid,sfh,urb,0.092
1396,2040,C-WEU-CYP,Zone_3A Warm Humid,mfh,urb,0.283
1397,2040,C-WEU-CYP,Zone_3A Warm Humid,sfh,urb,0.279
1398,2040,C-WEU-DEU,Zone_4A Mixed Humid,mfh,rur,0.098
1399,2040,C-WEU-DEU,Zone_4A Mixed Humid,mfh,urb,0.07
1400,2040,C-WEU-DEU,Zone_4A Mixed Humid,sfh,rur,0.054
1401,2040,C-WEU-DEU,Zone_4A Mixed Humid,sfh,urb,0.037
1402,2040,C-WEU-DEU,Zone_5A Cool Humid,mfh,rur,0.139
1403,2040,C-WEU-DEU,Zone_5A Cool Humid,mfh,urb,0.087
1404,2040,C-WEU-DEU,Zone_5A Cool Humid,sfh,rur,0.067
1405,2040,C-WEU-DEU,Zone_5A Cool Humid,sfh,urb,0.044
1406,2040,C-WEU-DEU,Zone_6A Cold Humid,mfh,rur,0.142
1407,2040,C-WEU-DEU,Zone_6A Cold Humid,mfh,urb,0.118
1408,2040,C-WEU-DEU,Zone_6A Cold Humid,sfh,rur,0.075
1409,2040,C-WEU-DEU,Zone_6A Cold Humid,sfh,urb,0.062
1410,2040,C-WEU-DNK,Zone_5A Cool Humid,mfh,rur,0.391
1411,2040,C-WEU-DNK,Zone_5A Cool Humid,mfh,urb,0.168
1412,2040,C-WEU-DNK,Zone_5A Cool Humid,sfh,rur,0.066
1413,2040,C-WEU-DNK,Zone_5A Cool Humid,sfh,urb,0.048
1414,2040,C-WEU-ESP,Zone_2B Hot Dry,mfh,urb,0.293
1415,2040,C-WEU-ESP,Zone_2B Hot Dry,sfh,urb,0.245
1416,2040,C-WEU-ESP,Zone_3A Warm Humid,mfh,rur,0.377
1417,2040,C-WEU-ESP,Zone_3A Warm Humid,mfh,urb,0.241
1418,2040,C-WEU-ESP,Zone_3A Warm Humid,sfh,rur,0.357
1419,2040,C-WEU-ESP,Zone_3A Warm Humid,sfh,urb,0.372
1420,2040,C-WEU-ESP,Zone_3B Warm Dry,mfh,rur,0.354
1421,2040,C-WEU-ESP,Zone_3B Warm Dry,mfh,urb,0.279
1422,2040,C-WEU-ESP,Zone_3B Warm Dry,sfh,rur,0.423
1423,2040,C-WEU-ESP,Zone_3B Warm Dry,sfh,urb,0.384
1424,2040,C-WEU-ESP,Zone_3C Warm Marine,mfh,urb,0.295
1425,2040,C-WEU-ESP,Zone_3C Warm Marine,sfh,urb,0.321
1426,2040,C-WEU-ESP,Zone_4A Mixed Humid,mfh,rur,0.385
1427,2040,C-WEU-ESP,Zone_4A Mixed Humid,mfh,urb,0.255
1428,2040,C-WEU-ESP,Zone_4A Mixed Humid,sfh,rur,0.635
1429,2040,C-WEU-ESP,Zone_4A Mixed Humid,sfh,urb,0.488
1430,2040,C-WEU-ESP,Zone_4C Mixed Marine,mfh,rur,0.412
1431,2040,C-WEU-ESP,Zone_4C Mixed Marine,mfh,urb,0.28
1432,2040,C-WEU-ESP,Zone_4C Mixed Marine,sfh,rur,0.608
1433,2040,C-WEU-ESP,Zone_4C Mixed Marine,sfh,urb,0.483
1434,2040,C-WEU-FIN,Zone_6A Cold Humid,mfh,rur,0.192
1435,2040,C-WEU-FIN,Zone_6A Cold Humid,mfh,urb,0.101
1436,2040,C-WEU-FIN,Zone_6A Cold Humid,sfh,rur,0.087
1437,2040,C-WEU-FIN,Zone_6A Cold Humid,sfh,urb,0.071
1438,2040,C-WEU-FIN,Zone_7A Very cold Humid,mfh,rur,0.193
1439,2040,C-WEU-FIN,Zone_7A Very cold Humid,mfh,urb,0.134
1440,2040,C-WEU-FIN,Zone_7A Very cold Humid,sfh,rur,0.109
1441,2040,C-WEU-FIN,Zone_7A Very cold Humid,sfh,urb,0.084
1442,2040,C-WEU-FRA,Zone_0A Extremely hot Humid,mfh,urb,0.256
1443,2040,C-WEU-FRA,Zone_0A Extremely hot Humid,sfh,urb,0.256
1444,2040,C-WEU-FRA,Zone_1A Very hot Humid,mfh,urb,0.24
1445,2040,C-WEU-FRA,Zone_1A Very hot Humid,sfh,urb,0.21
1446,2040,C-WEU-FRA,Zone_2A Hot Humid,mfh,urb,0.139
1447,2040,C-WEU-FRA,Zone_2A Hot Humid,sfh,urb,0.111
1448,2040,C-WEU-FRA,Zone_3A Warm Humid,mfh,rur,0.335
1449,2040,C-WEU-FRA,Zone_3A Warm Humid,mfh,urb,0.244
1450,2040,C-WEU-FRA,Zone_3A Warm Humid,sfh,rur,0.207
1451,2040,C-WEU-FRA,Zone_3A Warm Humid,sfh,urb,0.183
1452,2040,C-WEU-FRA,Zone_3C Warm Marine,mfh,urb,0.337
1453,2040,C-WEU-FRA,Zone_3C Warm Marine,sfh,urb,0.322
1454,2040,C-WEU-FRA,Zone_4A Mixed Humid,mfh,rur,0.263
1455,2040,C-WEU-FRA,Zone_4A Mixed Humid,mfh,urb,0.147
1456,2040,C-WEU-FRA,Zone_4A Mixed Humid,sfh,rur,0.2
1457,2040,C-WEU-FRA,Zone_4A Mixed Humid,sfh,urb,0.104
1458,2040,C-WEU-FRA,Zone_4C Mixed Marine,mfh,rur,0.411
1459,2040,C-WEU-FRA,Zone_4C Mixed Marine,sfh,rur,0.366
1460,2040,C-WEU-FRA,Zone_5A Cool Humid,mfh,rur,0.274
1461,2040,C-WEU-FRA,Zone_5A Cool Humid,mfh,urb,0.227
1462,2040,C-WEU-FRA,Zone_5A Cool Humid,sfh,rur,0.246
1463,2040,C-WEU-FRA,Zone_5A Cool Humid,sfh,urb,0.126
1464,2040,C-WEU-FRA,Zone_7A Very cold Humid,mfh,urb,0.516
1465,2040,C-WEU-FRA,Zone_7A Very cold Humid,sfh,urb,0.263
1466,2040,C-WEU-GRC,Zone_3A Warm Humid,mfh,rur,0.453
1467,2040,C-WEU-GRC,Zone_3A Warm Humid,mfh,urb,0.234
1468,2040,C-WEU-GRC,Zone_3A Warm Humid,sfh,rur,0.518
1469,2040,C-WEU-GRC,Zone_3A Warm Humid,sfh,urb,0.422
1470,2040,C-WEU-GRC,Zone_4A Mixed Humid,mfh,rur,0.337
1471,2040,C-WEU-GRC,Zone_4A Mixed Humid,mfh,urb,0.262
1472,2040,C-WEU-GRC,Zone_4A Mixed Humid,sfh,rur,0.443
1473,2040,C-WEU-GRC,Zone_4A Mixed Humid,sfh,urb,0.402
1474,2040,C-WEU-GRC,Zone_4C Mixed Marine,mfh,urb,0.22
1475,2040,C-WEU-GRC,Zone_4C Mixed Marine,sfh,urb,0.327
1476,2040,C-WEU-GRC,Zone_5A Cool Humid,mfh,rur,0.343
1477,2040,C-WEU-GRC,Zone_5A Cool Humid,mfh,urb,0.313
1478,2040,C-WEU-GRC,Zone_5A Cool Humid,sfh,rur,0.401
1479,2040,C-WEU-GRC,Zone_5A Cool Humid,sfh,urb,0.375
1480,2040,C-WEU-GRC,Zone_5C Cool Marine,mfh,urb,0.376
1481,2040,C-WEU-GRC,Zone_5C Cool Marine,sfh,urb,0.401
1482,2040,C-WEU-IRL,Zone_4A Mixed Humid,mfh,rur,0.208
1483,2040,C-WEU-IRL,Zone_4A Mixed Humid,sfh,rur,0.148
1484,2040,C-WEU-IRL,Zone_5A Cool Humid,mfh,rur,0.267
1485,2040,C-WEU-IRL,Zone_5A Cool Humid,mfh,urb,0.134
1486,2040,C-WEU-IRL,Zone_5A Cool Humid,sfh,rur,0.154
1487,2040,C-WEU-IRL,Zone_5A Cool Humid,sfh,urb,0.068
1488,2040,C-WEU-ITA,Zone_3A Warm Humid,mfh,rur,0.337
1489,2040,C-WEU-ITA,Zone_3A Warm Humid,mfh,urb,0.269
1490,2040,C-WEU-ITA,Zone_3A Warm Humid,sfh,rur,0.357
1491,2040,C-WEU-ITA,Zone_3A Warm Humid,sfh,urb,0.367
1492,2040,C-WEU-ITA,Zone_4A Mixed Humid,mfh,rur,0.344
1493,2040,C-WEU-ITA,Zone_4A Mixed Humid,mfh,urb,0.205
1494,2040,C-WEU-ITA,Zone_4A Mixed Humid,sfh,rur,0.34
1495,2040,C-WEU-ITA,Zone_4A Mixed Humid,sfh,urb,0.241
1496,2040,C-WEU-ITA,Zone_4C Mixed Marine,mfh,rur,0.461
1497,2040,C-WEU-ITA,Zone_4C Mixed Marine,mfh,urb,0.322
1498,2040,C-WEU-ITA,Zone_4C Mixed Marine,sfh,rur,0.511
1499,2040,C-WEU-ITA,Zone_4C Mixed Marine,sfh,urb,0.402
1500,2040,C-WEU-ITA,Zone_5A Cool Humid,mfh,urb,0.239
1501,2040,C-WEU-ITA,Zone_5A Cool Humid,sfh,urb,0.256
1502,2040,C-WEU-ITA,Zone_5C Cool Marine,mfh,urb,0.308
1503,2040,C-WEU-ITA,Zone_5C Cool Marine,sfh,urb,0.341
1504,2040,C-WEU-ITA,Zone_6A Cold Humid,mfh,urb,0.561
1505,2040,C-WEU-ITA,Zone_6A Cold Humid,sfh,urb,0.554
1506,2040,C-WEU-ITA,Zone_7A Very cold Humid,mfh,rur,0.502
1507,2040,C-WEU-ITA,Zone_7A Very cold Humid,mfh,urb,0.374
1508,2040,C-WEU-ITA,Zone_7A Very cold Humid,sfh,rur,0.415
1509,2040,C-WEU-ITA,Zone_7A Very cold Humid,sfh,urb,0.437
1510,2040,C-WEU-LUX,Zone_5A Cool Humid,mfh,urb,0.104
1511,2040,C-WEU-LUX,Zone_5A Cool Humid,sfh,urb,0.002
1512,2040,C-WEU-MLT,Zone_3A Warm Humid,mfh,urb,0.0
1513,2040,C-WEU-MLT,Zone_3A Warm Humid,sfh,urb,0.0
1514,2040,C-WEU-NLD,Zone_4A Mixed Humid,mfh,rur,0.14
1515,2040,C-WEU-NLD,Zone_4A Mixed Humid,mfh,urb,0.064
1516,2040,C-WEU-NLD,Zone_4A Mixed Humid,sfh,rur,0.1
1517,2040,C-WEU-NLD,Zone_4A Mixed Humid,sfh,urb,0.027
1518,2040,C-WEU-NLD,Zone_5A Cool Humid,mfh,urb,0.067
1519,2040,C-WEU-NLD,Zone_5A Cool Humid,sfh,urb,0.028
1520,2040,C-WEU-PRT,Zone_3A Warm Humid,mfh,rur,0.308
1521,2040,C-WEU-PRT,Zone_3A Warm Humid,mfh,urb,0.24
1522,2040,C-WEU-PRT,Zone_3A Warm Humid,sfh,rur,0.43
1523,2040,C-WEU-PRT,Zone_3A Warm Humid,sfh,urb,0.346
1524,2040,C-WEU-PRT,Zone_3C Warm Marine,mfh,rur,0.342
1525,2040,C-WEU-PRT,Zone_3C Warm Marine,mfh,urb,0.19
1526,2040,C-WEU-PRT,Zone_3C Warm Marine,sfh,rur,0.437
1527,2040,C-WEU-PRT,Zone_3C Warm Marine,sfh,urb,0.251
1528,2040,C-WEU-PRT,Zone_4A Mixed Humid,mfh,rur,0.379
1529,2040,C-WEU-PRT,Zone_4A Mixed Humid,sfh,rur,0.51
1530,2040,C-WEU-PRT,Zone_4C Mixed Marine,mfh,rur,0.33
1531,2040,C-WEU-PRT,Zone_4C Mixed Marine,mfh,urb,0.198
1532,2040,C-WEU-PRT,Zone_4C Mixed Marine,sfh,rur,0.516
1533,2040,C-WEU-PRT,Zone_4C Mixed Marine,sfh,urb,0.267
1534,2040,C-WEU-SWE,Zone_5A Cool Humid,mfh,rur,0.153
1535,2040,C-WEU-SWE,Zone_5A Cool Humid,mfh,urb,0.088
1536,2040,C-WEU-SWE,Zone_5A Cool Humid,sfh,rur,0.447
1537,2040,C-WEU-SWE,Zone_5A Cool Humid,sfh,urb,0.178
1538,2040,C-WEU-SWE,Zone_6A Cold Humid,mfh,rur,0.135
1539,2040,C-WEU-SWE,Zone_6A Cold Humid,mfh,urb,0.089
1540,2040,C-WEU-SWE,Zone_6A Cold Humid,sfh,rur,0.35
1541,2040,C-WEU-SWE,Zone_6A Cold Humid,sfh,urb,0.223
1542,2040,C-WEU-SWE,Zone_7A Very cold Humid,mfh,rur,0.155
1543,2040,C-WEU-SWE,Zone_7A Very cold Humid,mfh,urb,0.126
1544,2040,C-WEU-SWE,Zone_7A Very cold Humid,sfh,rur,0.464
1545,2040,C-WEU-SWE,Zone_7A Very cold Humid,sfh,urb,0.35
1546,2040,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,mfh,urb,0.159
1547,2040,C-WEU-SWE,Zone_8A Subarctic/arctic Humid,sfh,urb,0.342
1548,2045,C-EEU-BGR,Zone_4A Mixed Humid,mfh,rur,0.325
1549,2045,C-EEU-BGR,Zone_4A Mixed Humid,mfh,urb,0.329
1550,2045,C-EEU-BGR,Zone_4A Mixed Humid,sfh,rur,0.479
1551,2045,C-EEU-BGR,Zone_4A Mixed Humid,sfh,urb,0.467
1552,2045,C-EEU-BGR,Zone_5A Cool Humid,mfh,rur,0.407
1553,2045,C-EEU-BGR,Zone_5A Cool Humid,mfh,urb,0.29
1554,2045,C-EEU-BGR,Zone_5A Cool Humid,sfh,rur,0.559
1555,2045,C-EEU-BGR,Zone_5A Cool Humid,sfh,urb,0.557
1556,2045,C-EEU-CZE,Zone_5A Cool Humid,mfh,rur,0.165
1557,2045,C-EEU-CZE,Zone_5A Cool Humid,mfh,urb,0.135
1558,2045,C-EEU-CZE,Zone_5A Cool Humid,sfh,rur,0.262
1559,2045,C-EEU-CZE,Zone_5A Cool Humid,sfh,urb,0.187
1560,2045,C-EEU-EST,Zone_6A Cold Humid,mfh,rur,0.292
1561,2045,C-EEU-EST,Zone_6A Cold Humid,mfh,urb,0.223
1562,2045,C-EEU-EST,Zone_6A Cold Humid,sfh,rur,0.282
1563,2045,C-EEU-EST,Zone_6A Cold Humid,sfh,urb,0.236
1564,2045,C-EEU-HRV,Zone_3A Warm Humid,mfh,rur,0.547
1565,2045,C-EEU-HRV,Zone_3A Warm Humid,sfh,rur,0.585
1566,2045,C-EEU-HRV,Zone_4A Mixed Humid,mfh,rur,0.337
1567,2045,C-EEU-HRV,Zone_4A Mixed Humid,mfh,urb,0.333
1568,2045,C-EEU-HRV,Zone_4A Mixed Humid,sfh,rur,0.397
1569,2045,C-EEU-HRV,Zone_4A Mixed Humid,sfh,urb,0.384
1570,2045,C-EEU-HRV,Zone_4C Mixed Marine,mfh,rur,0.635
1571,2045,C-EEU-HRV,Zone_4C Mixed Marine,sfh,rur,0.59
1572,2045,C-EEU-HRV,Zone_5A Cool Humid,mfh,rur,0.701
1573,2045,C-EEU-HRV,Zone_5A Cool Humid,sfh,rur,0.632
1574,2045,C-EEU-HUN,Zone_4A Mixed Humid,mfh,rur,0.23
1575,2045,C-EEU-HUN,Zone_4A Mixed Humid,mfh,urb,0.17
1576,2045,C-EEU-HUN,Zone_4A Mixed Humid,sfh,rur,0.131
1577,2045,C-EEU-HUN,Zone_4A Mixed Humid,sfh,urb,0.082
1578,2045,C-EEU-HUN,Zone_5A Cool Humid,mfh,rur,0.15
1579,2045,C-EEU-HUN,Zone_5A Cool Humid,mfh,urb,0.122
1580,2045,C-EEU-HUN,Zone_5A Cool Humid,sfh,rur,0.097
1581,2045,C-EEU-HUN,Zone_5A Cool Humid,sfh,urb,0.101
1582,2045,C-EEU-LTU,Zone_5A Cool Humid,mfh,rur,0.187
1583,2045,C-EEU-LTU,Zone_5A Cool Humid,mfh,urb,0.166
1584,2045,C-EEU-LTU,Zone_5A Cool Humid,sfh,rur,0.131
1585,2045,C-EEU-LTU,Zone_5A Cool Humid,sfh,urb,0.098
1586,2045,C-EEU-LTU,Zone_6A Cold Humid,mfh,rur,0.143
1587,2045,C-EEU-LTU,Zone_6A Cold Humid,mfh,urb,0.143
1588,2045,C-EEU-LTU,Zone_6A Cold Humid,sfh,rur,0.12
1589,2045,C-EEU-LTU,Zone_6A Cold Humid,sfh,urb,0.186
1590,2045,C-EEU-LVA,Zone_6A Cold Humid,mfh,rur,0.232
1591,2045,C-EEU-LVA,Zone_6A Cold Humid,mfh,urb,0.193
1592,2045,C-EEU-LVA,Zone_6A Cold Humid,sfh,rur,0.307
1593,2045,C-EEU-LVA,Zone_6A Cold Humid,sfh,urb,0.345
1594,2045,C-EEU-POL,Zone_5A Cool Humid,mfh,rur,0.19
1595,2045,C-EEU-POL,Zone_5A Cool Humid,mfh,urb,0.207
1596,2045,C-EEU-POL,Zone_5A Cool Humid,sfh,rur,0.15
1597,2045,C-EEU-POL,Zone_5A Cool Humid,sfh,urb,0.132
1598,2045,C-EEU-POL,Zone_6A Cold Humid,mfh,rur,0.378
1599,2045,C-EEU-POL,Zone_6A Cold Humid,mfh,urb,0.264
1600,2045,C-EEU-POL,Zone_6A Cold Humid,sfh,rur,0.175
1601,2045,C-EEU-POL,Zone_6A Cold Humid,sfh,urb,0.164
1602,2045,C-EEU-ROU,Zone_4A Mixed Humid,mfh,rur,0.295
1603,2045,C-EEU-ROU,Zone_4A Mixed Humid,mfh,urb,0.233
1604,2045,C-EEU-ROU,Zone_4A Mixed Humid,sfh,rur,0.277
1605,2045,C-EEU-ROU,Zone_4A Mixed Humid,sfh,urb,0.256
1606,2045,C-EEU-ROU,Zone_5A Cool Humid,mfh,rur,0.257
1607,2045,C-EEU-ROU,Zone_5A Cool Humid,mfh,urb,0.232
1608,2045,C-EEU-ROU,Zone_5A Cool Humid,sfh,rur,0.269
1609,2045,C-EEU-ROU,Zone_5A Cool Humid,sfh,urb,0.264
1610,2045,C-EEU-ROU,Zone_6A Cold Humid,mfh,rur,0.246
1611,2045,C-EEU-ROU,Zone_6A Cold Humid,sfh,rur,0.234
1612,2045,C-EEU-SVK,Zone_5A Cool Humid,mfh,rur,0.191
1613,2045,C-EEU-SVK,Zone_5A Cool Humid,mfh,urb,0.206
1614,2045,C-EEU-SVK,Zone_5A Cool Humid,sfh,rur,0.228
1615,2045,C-EEU-SVK,Zone_5A Cool Humid,sfh,urb,0.231
1616,2045,C-EEU-SVK,Zone_6A Cold Humid,mfh,rur,0.168
1617,2045,C-EEU-SVK,Zone_6A Cold Humid,mfh,urb,0.19
1618,2045,C-EEU-SVK,Zone_6A Cold Humid,sfh,rur,0.198
1619,2045,C-EEU-SVK,Zone_6A Cold Humid,sfh,urb,0.232
1620,2045,C-EEU-SVN,Zone_4A Mixed Humid,mfh,rur,0.193
1621,2045,C-EEU-SVN,Zone_4A Mixed Humid,mfh,urb,0.264
1622,2045,C-EEU-SVN,Zone_4A Mixed Humid,sfh,rur,0.196
1623,2045,C-EEU-SVN,Zone_4A Mixed Humid,sfh,urb,0.249
1624,2045,C-EEU-SVN,Zone_5A Cool Humid,mfh,rur,0.169
1625,2045,C-EEU-SVN,Zone_5A Cool Humid,mfh,urb,0.185
1626,2045,C-EEU-SVN,Zone_5A Cool Humid,sfh,rur,0.214
1627,2045,C-EEU-SVN,Zone_5A Cool Humid,sfh,urb,0.147
1628,2045,C-EEU-SVN,Zone_7A Very cold Humid,mfh,rur,0.213
1629,2045,C-EEU-SVN,Zone_7A Very cold Humid,sfh,rur,0.225
1630,2045,C-WEU-AUT,Zone_4A Mixed Humid,mfh,rur,0.21
1631,2045,C-WEU-AUT,Zone_4A Mixed Humid,mfh,urb,0.134
1632,2045,C-WEU-AUT,Zone_4A Mixed Humid,sfh,rur,0.174
1633,2045,C-WEU-AUT,Zone_4A Mixed Humid,sfh,urb,0.214
1634,2045,C-WEU-AUT,Zone_5A Cool Humid,mfh,rur,0.224
1635,2045,C-WEU-AUT,Zone_5A Cool Humid,mfh,urb,0.178
1636,2045,C-WEU-AUT,Zone_5A Cool Humid,sfh,rur,0.166
1637,2045,C-WEU-AUT,Zone_5A Cool Humid,sfh,urb,0.167
1638,2045,C-WEU-AUT,Zone_6A Cold Humid,mfh,rur,0.242
1639,2045,C-WEU-AUT,Zone_6A Cold Humid,mfh,urb,0.208
1640,2045,C-WEU-AUT,Zone_6A Cold Humid,sfh,rur,0.163
1641,2045,C-WEU-AUT,Zone_6A Cold Humid,sfh,urb,0.139
1642,2045,C-WEU-AUT,Zone_7A Very cold Humid,mfh,rur,0.296
1643,2045,C-WEU-AUT,Zone_7A Very cold Humid,mfh,urb,0.18
1644,2045,C-WEU-AUT,Zone_7A Very cold Humid,sfh,rur,0.192
1645,2045,C-WEU-AUT,Zone_7A Very cold Humid,sfh,urb,0.127
1646,2045,C-WEU-BEL,Zone_4A Mixed Humid,mfh,rur,0.161
1647,2045,C-WEU-BEL,Zone_4A Mixed Humid,mfh,urb,0.24
1648,2045,C-WEU-BEL,Zone_4A Mixed Humid,sfh,rur,0.092
1649,2045,C-WEU-BEL,Zone_4A Mixed Humid,sfh,urb,0.082
1650,2045,C-WEU-BEL,Zone_5A Cool Humid,mfh,rur,0.195
1651,2045,C-WEU-BEL,Zone_5A Cool Humid,mfh,urb,0.191
1652,2045,C-WEU-BEL,Zone_5A Cool Humid,sfh,rur,0.173
1653,2045,C-WEU-BEL,Zone_5A Cool Humid,sfh,urb,0.092
1654,2045,C-WEU-CYP,Zone_3A Warm Humid,mfh,urb,0.283
1655,2045,C-WEU-CYP,Zone_3A Warm Humid,sfh,urb,0.279
1656,2045,C-WEU-DEU,Zone_4A Mixed Humid,mfh,rur,0.098
1657,2045,C-WEU-DEU,Zone_4A Mixed Humid,mfh,urb,0.07
1658,2045,C-WEU-DEU,Zone_4A Mixed Humid,sfh,rur,0.054
1659,2045,C-WEU-DEU,Zone_4A Mixed Humid,sfh,urb,0.037
1660,2045,C-WEU-DEU,Zone_5A Cool Humid,mfh,rur,0.139
1661,2045,C-WEU-DEU,Zone_5A Cool Humid,mfh,urb,0.087
1662,2045,C-WEU-DEU,Zone_5A Cool Humid,sfh,rur,0.067
1663,2045,C-WEU-DEU,Zone_5A Cool Humid,sfh,urb,0.044
1664,2045,C-WEU-DEU,Zone_6A Cold Humid,mfh,rur,0.142
1665,2045,C-WEU-DEU,Zone_6A Cold Humid,mfh,urb,0.118
1666,2045,C-WEU-DEU,Zone_6A Cold Humid,sfh,rur,0.075
1667,2045,C-WEU-DEU,Zone_6A Cold Humid,sfh,urb,0.062
1668,2045,C-WEU-DNK,Zone_5A Cool Humid,mfh,rur,0.391
1669,2045,C-WEU-DNK,Zone_5A Cool Humid,mfh,urb,0.168
1670,2045,C-WEU-DNK,Zone_5A Cool Humid,sfh,rur,0.066
1671,2045,C-WEU-DNK,Zone_5A Cool Humid,sfh,urb,0.048
1672,2045,C-WEU-ESP,Zone_2B Hot Dry,mfh,urb,0.293
1673,2045,C-WEU-ESP,Zone_2B Hot Dry,sfh,urb,0.245
1674,2045,C-WEU-ESP,Zone_3A Warm Humid,mfh,rur,0.377
1675,2045,C-WEU-ESP,Zone_3A Warm Humid,mfh,urb,0.241
1676,2045,C-WEU-ESP,Zone_3A Warm Humid,sfh,rur,0.357
1677,2045,C-WEU-ESP,Zone_3A Warm Humid,sfh,urb,0.372
1678,2045,C-WEU-ESP,Zone_3B Warm Dry,mfh,rur,0.354
1679,2045,C-WEU-ESP,Zone_3B Warm Dry,mfh,urb,0.279
1680,2045,C-WEU-ESP,Zone_3B Warm Dry,sfh,rur,0.423
1681,2045,C-WEU-ESP,Zone_3B Warm Dry,sfh,urb,0.384
1682,2045,C-WEU-ESP,Zone_3C Warm Marine,mfh,urb,0.295
1683,2045,C-WEU-ESP,Zone_3C Warm Marine,sfh,urb,0.321
1684,2045,C-WEU-ESP,Zone_4A Mixed Humid,mfh,rur,0.385
1685,2045,C-WEU-ESP,Zone_4A Mixed Humid,mfh,urb,0.255
1686,2045,C-WEU-ESP,Zone_4A Mixed Humid,sfh,rur,0.635
